statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
18176,8176,1999-09-13T00:00:00,1999-10-03T00:00:00,17749.0,
18193,8193,1999-09-13T00:00:00,1999-10-03T00:00:00,29372.0,
18240,8240,1999-09-13T00:00:00,1999-10-03T00:00:00,12547.0,
18485,8485,1999-09-13T00:00:00,1999-10-03T00:00:00,13855.0,
18653,8653,1999-09-13T00:00:00,1999-10-03T00:00:00,19756.0,
18784,8784,1999-09-13T00:00:00,1999-10-03T00:00:00,14313.0,
19452,9452,1999-09-13T00:00:00,1999-10-03T00:00:00,12843.0,
19823,9823,1999-09-13T00:00:00,1999-10-03T00:00:00,17260.0,
19917,9917,1999-09-13T00:00:00,1999-10-03T00:00:00,22279.0,
19958,9958,1999-09-13T00:00:00,1999-10-03T00:00:00,40515.0,
19989,9989,1999-09-13T00:00:00,1999-10-03T00:00:00,42042.0,
16860,6860,1999-09-13T00:00:00,1999-10-03T00:00:00,1263.0,
4801,4801,1999-08-13T00:00:00,1999-09-02T00:00:00,15570.0,
17803,7803,1999-09-13T00:00:00,1999-10-03T00:00:00,8565.0,
6632,6632,1999-08-13T00:00:00,1999-09-02T00:00:00,20545.0,
5732,5732,1999-08-13T00:00:00,1999-09-02T00:00:00,7723.0,
7602,7602,1999-08-13T00:00:00,1999-09-02T00:00:00,14455.0,
6103,6103,1999-08-13T00:00:00,1999-09-02T00:00:00,9152.0,
11891,1891,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
2136,2136,1999-08-13T00:00:00,1999-09-02T00:00:00,1320.0,
8569,8569,1999-08-13T00:00:00,1999-09-02T00:00:00,35536.0,
19842,9842,1999-09-13T00:00:00,1999-10-03T00:00:00,28708.0,
6444,6444,1999-08-13T00:00:00,1999-09-02T00:00:00,17727.0,
17635,7635,1999-09-13T00:00:00,1999-10-03T00:00:00,7233.0,
7420,7420,1999-08-13T00:00:00,1999-09-02T00:00:00,24310.0,
8422,8422,1999-08-13T00:00:00,1999-09-02T00:00:00,16379.0,
18100,8100,1999-09-13T00:00:00,1999-10-03T00:00:00,9015.0,
18376,8376,1999-09-13T00:00:00,1999-10-03T00:00:00,4961.0,
12832,2832,1999-09-13T00:00:00,1999-10-03T00:00:00,1879.0,
4375,4375,1999-08-13T00:00:00,1999-09-02T00:00:00,7502.0,
16981,6981,1999-09-13T00:00:00,1999-10-03T00:00:00,7278.0,
12358,2358,1999-09-13T00:00:00,1999-10-03T00:00:00,8926.0,
15198,5198,1999-09-13T00:00:00,1999-10-03T00:00:00,9917.0,
19990,9990,1999-09-13T00:00:00,1999-10-03T00:00:00,44930.0,
5684,5684,1999-08-13T00:00:00,1999-09-02T00:00:00,14453.0,
6019,6019,1999-08-13T00:00:00,1999-09-02T00:00:00,18960.0,
2008,2008,1999-08-13T00:00:00,1999-09-02T00:00:00,1344.0,
13646,3646,1999-09-13T00:00:00,1999-10-03T00:00:00,5477.0,
15389,5389,1999-09-13T00:00:00,1999-10-03T00:00:00,1680.0,
3251,3251,1999-08-13T00:00:00,1999-09-02T00:00:00,6656.0,
8781,8781,1999-08-13T00:00:00,1999-09-02T00:00:00,28204.0,
2560,2560,1999-08-13T00:00:00,1999-09-02T00:00:00,3387.0,
5140,5140,1999-08-13T00:00:00,1999-09-02T00:00:00,5788.0,
15998,5998,1999-09-13T00:00:00,1999-10-03T00:00:00,317.0,
611,611,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
1596,1596,1999-08-13T00:00:00,1999-09-02T00:00:00,1401.0,
2189,2189,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
5026,5026,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
11683,1683,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
18312,8312,1999-09-13T00:00:00,1999-10-03T00:00:00,13362.0,
7193,7193,1999-08-13T00:00:00,1999-09-02T00:00:00,15513.0,
16187,6187,1999-09-13T00:00:00,1999-10-03T00:00:00,6103.0,
17903,7903,1999-09-13T00:00:00,1999-10-03T00:00:00,14752.0,
1763,1763,1999-08-13T00:00:00,1999-09-02T00:00:00,4748.0,
17524,7524,1999-09-13T00:00:00,1999-10-03T00:00:00,5764.0,
2981,2981,1999-08-13T00:00:00,1999-09-02T00:00:00,3777.0,
11377,1377,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
3625,3625,1999-08-13T00:00:00,1999-09-02T00:00:00,612.0,
221,221,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
6791,6791,1999-08-13T00:00:00,1999-09-02T00:00:00,24749.0,
12829,2829,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
2746,2746,1999-08-13T00:00:00,1999-09-02T00:00:00,1183.0,
18737,8737,1999-09-13T00:00:00,1999-10-03T00:00:00,17490.0,
9585,9585,1999-08-13T00:00:00,1999-09-02T00:00:00,37480.0,
11750,1750,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
11296,1296,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
18976,8976,1999-09-13T00:00:00,1999-10-03T00:00:00,25886.0,
17836,7836,1999-09-13T00:00:00,1999-10-03T00:00:00,10453.0,
12521,2521,1999-09-13T00:00:00,1999-10-03T00:00:00,4978.0,
6995,6995,1999-08-13T00:00:00,1999-09-02T00:00:00,16727.0,
238,238,1999-08-13T00:00:00,1999-09-02T00:00:00,1693.0,
15926,5926,1999-09-13T00:00:00,1999-10-03T00:00:00,1536.0,
146,146,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
6318,6318,1999-08-13T00:00:00,1999-09-02T00:00:00,18272.0,
4574,4574,1999-08-13T00:00:00,1999-09-02T00:00:00,2060.0,
18059,8059,1999-09-13T00:00:00,1999-10-03T00:00:00,4547.0,
14479,4479,1999-09-13T00:00:00,1999-10-03T00:00:00,2748.0,
254,254,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
10865,865,1999-09-13T00:00:00,1999-10-03T00:00:00,1978.0,
14738,4738,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
14219,4219,1999-09-13T00:00:00,1999-10-03T00:00:00,682.0,
12258,2258,1999-09-13T00:00:00,1999-10-03T00:00:00,4600.0,
4792,4792,1999-08-13T00:00:00,1999-09-02T00:00:00,2748.0,
9492,9492,1999-08-13T00:00:00,1999-09-02T00:00:00,42492.0,
