playerid,last_name,first_name,season_id,conference,league_id,games_played,minutes,points,o_rebounds,d_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,fg_attempted,fg_made,ft_attempted,ft_made,three_attempted,three_made
abdulka01,Абдул-Джаббар,Карим,1982,Западный,NBA,1,32,20.0,,,6.0,5.0,,,,,12.0,9.0,3.0,2.0,,
westppa01,Вестфал,Пол,1978,Западный,NBA,1,21,17.0,,,1.0,5.0,,,,,12.0,8.0,2.0,1.0,,
dukeswa01,Дюки,Уолтер,1959,Западный,NBA,1,26,4.0,,,15.0,1.0,,,,,10.0,2.0,1.0,0.0,,
thurmna01,Турмонд,Нейт,1969,Западный,NBA,1,99,,,,,,,,,,,,,,,
smithph01,Смит,Фил,1975,Западный,NBA,1,12,7.0,,,1.0,0.0,,,,,7.0,3.0,4.0,1.0,,
cartevi01,Картер,Винс,2000,Восточный,NBA,1,24,16.0,1.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,18.0,7.0,1.0,1.0,4.0,1.0
onealsh01,Томпсон,Дэвид,1982,Западный,NBA,1,17,10.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0
howardw01,Говард,Дуайт,2008,Восточный,NBA,1,28,13.0,3.0,6.0,9.0,0.0,1.0,3.0,1.0,3.0,11.0,5.0,5.0,3.0,2.0,0.0
westje01,Западный,Джерри,1964,Западный,NBA,1,40,20.0,,,5.0,6.0,,,,,16.0,8.0,6.0,4.0,,
isselda01,Изель,Дэн,1973,Восточный,ABA,1,26,21.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,15.0,10.0,1.0,1.0,0.0,0.0
johnsma01,Джонсон,Волшебство,1991,Западный,NBA,1,29,25.0,,,5.0,9.0,,,,,12.0,9.0,4.0,4.0,,
malonka01,Мэлоун,Карл,1991,Западный,NBA,1,19,11.0,,,7.0,3.0,,,,,7.0,5.0,2.0,1.0,,
pippesc01,Пиппен,Скотти,1996,Восточный,NBA,1,25,8.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,0.0,9.0,4.0,0.0,0.0,3.0,0.0
hayesel01,Хэйс,Элвин,1968,Западный,NBA,1,21,4.0,,,5.0,0.0,,,,,9.0,4.0,3.0,3.0,,
nowitdi01,Новицки,Дирк,2009,Западный,NBA,1,28,22.0,0.0,4.0,4.0,2.0,1.0,0.0,2.0,2.0,15.0,8.0,6.0,6.0,1.0,0.0
worthja01,Достойный,Джеймс,1985,Западный,NBA,1,28,20.0,,,3.0,2.0,,,,,19.0,10.0,0.0,0.0,,
kiddja01,Ребенок,Джейсон,2001,Восточный,NBA,1,18,2.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0
hudsolo01,Хадсон,Лу,1969,Западный,NBA,1,18,15.0,,,1.0,0.0,,,,,12.0,5.0,5.0,5.0,,
moedo01,Мо,Дуглас,1967,Западный,ABA,1,29,17.0,2.0,5.0,7.0,5.0,,,2.0,4.0,13.0,7.0,5.0,3.0,1.0,0.0
ervinju01,Редактирование,Юлий,1984,Восточный,NBA,1,23,12.0,,,4.0,3.0,,,,,15.0,5.0,2.0,2.0,,
aguirma01,Агирр,Марк,1987,Западный,NBA,1,12,14.0,,,1.0,1.0,,,,,10.0,5.0,3.0,3.0,,
boonero01,Бун,Рон,1973,Западный,ABA,1,24,15.0,3.0,0.0,3.0,5.0,1.0,0.0,0.0,1.0,13.0,7.0,0.0,0.0,2.0,1.0
parisro01,Церковный приход,Роберт,1982,Восточный,NBA,1,18,13.0,,,3.0,0.0,,,,,6.0,5.0,4.0,3.0,,
johnske01,Джонсон,Кевин,1990,Западный,NBA,1,23,5.0,,,2.0,7.0,,,,,5.0,2.0,2.0,1.0,,
boozeca01,Букер,Карлос,2007,Западный,NBA,1,18,14.0,4.0,6.0,10.0,0.0,0.0,0.0,1.0,0.0,15.0,7.0,2.0,0.0,0.0,0.0
hudsolo01,Хадсон,Лу,1971,Восточный,NBA,1,18,6.0,,,3.0,3.0,,,,,7.0,2.0,2.0,2.0,,
jonesbo01,Джонс,Бобби,1980,Восточный,NBA,1,16,11.0,,,4.0,0.0,,,,,11.0,5.0,1.0,1.0,,
goodrga01,Гудрих,Гейл,1973,Западный,NBA,1,26,18.0,,,4.0,6.0,,,,,16.0,9.0,0.0,0.0,,
jordami01,Иордания,Майкл,1988,Восточный,NBA,1,33,28.0,,,2.0,3.0,,,,,23.0,13.0,4.0,2.0,,
jonesed01,Джонс,Эдди,1999,Восточный,NBA,1,21,10.0,1.0,3.0,4.0,3.0,1.0,0.0,1.0,1.0,7.0,4.0,0.0,0.0,3.0,2.0
vergabo01,Вирга,Боб,1969,Восточный,ABA,1,16,14.0,,,5.0,2.0,,,,1.0,14.0,6.0,2.0,1.0,3.0,1.0
brownro01,Коричневый,Вас понял.,1970,Западный,ABA,1,28,12.0,1.0,2.0,3.0,3.0,,,4.0,4.0,11.0,3.0,8.0,6.0,2.0,0.0
cousybo01,Кузина,Боб,1951,Восточный,NBA,1,33,9.0,,,4.0,13.0,,,,,14.0,4.0,2.0,1.0,,
simpsra01,Симпсон,Ральф,1971,Западный,ABA,1,20,12.0,1.0,0.0,1.0,0.0,,,3.0,1.0,14.0,6.0,1.0,0.0,1.0,0.0
lucasje01,Лукас,Джерри,1970,Западный,NBA,1,29,12.0,,,9.0,4.0,,,,,9.0,5.0,2.0,2.0,,
mutomdi01,Мутомбо,Дикембе,2000,Восточный,NBA,1,28,6.0,3.0,19.0,22.0,0.0,2.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0
walkech01,Уолкер,Чет,1969,Западный,NBA,1,17,4.0,,,2.0,1.0,,,,,3.0,1.0,2.0,2.0,,
wilkeja01,Уилкс,Джамаал,1980,Западный,NBA,1,25,15.0,,,8.0,3.0,,,,,12.0,6.0,3.0,3.0,,
onealsh01,О'Нил,Шакиль,2004,Восточный,NBA,1,26,12.0,0.0,6.0,6.0,1.0,3.0,3.0,0.0,2.0,11.0,6.0,3.0,0.0,1.0,0.0
beckear01,Бекер,Артур,1971,Западный,ABA,1,9,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
theusre01,Тей,Реджи,1980,Восточный,NBA,1,19,8.0,,,1.0,3.0,,,,,7.0,4.0,0.0,0.0,,
lewisfr01,Льюис,Фредди,1969,Восточный,ABA,1,9,1.0,,,6.0,1.0,,,,1.0,5.0,0.0,2.0,1.0,0.0,0.0
johnsst03,Джонсон,Стью,1972,Западный,ABA,1,11,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0
dampilo01,Влажнее,Луи,1969,Восточный,ABA,1,26,17.0,,,3.0,1.0,,,,2.0,16.0,7.0,3.0,2.0,6.0,1.0
bryanko01,Брайант,Кобе,2004,Западный,NBA,1,29,16.0,3.0,3.0,6.0,7.0,3.0,1.0,4.0,5.0,14.0,7.0,0.0,0.0,5.0,2.0
mcadobo01,МакАду,Боб,1975,Восточный,NBA,1,29,22.0,,,7.0,1.0,,,,,14.0,10.0,4.0,2.0,,
marinja01,Марин,Джек,1972,Восточный,NBA,1,11,4.0,,,4.0,1.0,,,,,6.0,2.0,0.0,0.0,,
dantlad01,Дантли,Эдриан,1984,Западный,NBA,1,23,10.0,,,2.0,1.0,,,,,6.0,2.0,6.0,6.0,,
bryanko01,Брайант,Кобе,2002,Западный,NBA,1,36,22.0,2.0,5.0,7.0,6.0,3.0,2.0,5.0,5.0,17.0,8.0,6.0,3.0,5.0,3.0
isselda01,Изель,Дэн,1976,Западный,NBA,1,10,0.0,,,1.0,0.0,,,,,3.0,0.0,0.0,0.0,,
golato01,Гола,Том,1963,Восточный,NBA,1,7,1.0,,,0.0,1.0,,,,,0.0,0.0,2.0,1.0,,
hawkico01,Хокинс,Конни,1967,Восточный,ABA,1,26,7.0,4.0,5.0,9.0,2.0,,,0.0,3.0,6.0,3.0,3.0,1.0,0.0,0.0
greenjo01,Зеленый,Джон,1961,Восточный,NBA,1,21,7.0,,,2.0,0.0,,,,,4.0,2.0,3.0,3.0,,
jonesst01,Джонс,Стив,1969,Западный,ABA,1,18,14.0,,,5.0,1.0,,,,2.0,9.0,4.0,6.0,6.0,0.0,0.0
johnsma01,Джонсон,Волшебство,1988,Западный,NBA,1,99,,,,,,,,,,,,,,,
foustla01,Фуст,Ларри,1953,Западный,NBA,1,27,3.0,,,15.0,0.0,,,,,9.0,1.0,1.0,1.0,,
imhofda01,Имхофф,Дэррелл,1966,Западный,NBA,1,6,0.0,,,7.0,1.0,,,,,7.0,0.0,0.0,0.0,,
washike01,Вашингтон,Кермит,1979,Западный,NBA,1,14,4.0,,,8.0,1.0,,,,,6.0,1.0,4.0,2.0,,
mcginge01,МакГиннис,Джордж,1974,Западный,ABA,1,32,18.0,3.0,9.0,12.0,5.0,3.0,1.0,3.0,5.0,14.0,6.0,11.0,6.0,1.0,0.0
mcdanxa01,МакДаниэль,Ксавье,1987,Западный,NBA,1,13,2.0,,,2.0,0.0,,,,,9.0,1.0,0.0,0.0,,
kempsh01,Кемп,Шон,1994,Западный,NBA,1,23,13.0,,,2.0,2.0,,,,,6.0,4.0,6.0,5.0,,
carrida01,Перевозчик,Дэрел,1967,Восточный,ABA,1,21,8.0,1.0,1.0,2.0,1.0,,,3.0,3.0,10.0,3.0,2.0,2.0,3.0,0.0
cowenda01,Коуэнс,Дэйв,1975,Восточный,NBA,1,23,16.0,,,16.0,1.0,,,,,13.0,6.0,5.0,4.0,,
chambwi01,Чемберлен,Уилт,1962,Западный,NBA,1,35,17.0,,,19.0,0.0,,,,,11.0,7.0,7.0,3.0,,
pippesc01,Пиппен,Скотти,1991,Восточный,NBA,1,21,14.0,,,4.0,1.0,,,,,13.0,6.0,3.0,2.0,,
pettibo01,Петти,Боб,1960,Западный,NBA,1,32,29.0,,,9.0,0.0,,,,,22.0,13.0,7.0,3.0,,
bayloel01,Бэйлор,Элгин,1969,Западный,NBA,1,26,9.0,,,7.0,3.0,,,,,9.0,2.0,7.0,5.0,,
nashst01,Нэш,Стив,2009,Западный,NBA,1,20,4.0,1.0,0.0,1.0,13.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
cheekma01,Чикс,Морис,1985,Восточный,NBA,1,14,6.0,,,0.0,2.0,,,,,6.0,3.0,0.0,0.0,,
jonesji01,Джонс,Джимми,1967,Западный,ABA,1,19,10.0,1.0,0.0,1.0,3.0,,,2.0,1.0,9.0,4.0,4.0,2.0,0.0,0.0
iversal01,Айверсон,Аллен,2001,Восточный,NBA,1,25,5.0,1.0,3.0,4.0,3.0,0.0,0.0,2.0,0.0,9.0,2.0,2.0,1.0,0.0,0.0
westje01,Западный,Джерри,1972,Западный,NBA,1,20,6.0,,,4.0,3.0,,,,,6.0,3.0,0.0,0.0,,
costela01,Костелло,Ларри,1961,Восточный,NBA,1,99,,,,,,,,,,,,,,,
archina01,Арчибальд,Нейт,1980,Восточный,NBA,1,25,9.0,,,5.0,9.0,,,,,7.0,4.0,3.0,1.0,,
billuch01,Билли,Чонси,2008,Западный,NBA,1,19,5.0,0.0,2.0,2.0,3.0,1.0,0.0,3.0,2.0,5.0,2.0,0.0,0.0,3.0,1.0
westppa01,Вестфал,Пол,1979,Западный,NBA,1,27,21.0,,,1.0,5.0,,,,,14.0,8.0,6.0,5.0,,
mcgratr01,МакГради,Трейси,2000,Восточный,NBA,1,21,2.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0
barklch01,Баркли,Чарльз,1991,Восточный,NBA,1,28,12.0,,,9.0,1.0,,,,,14.0,6.0,0.0,0.0,,
kamanch01,Каман,Крис,2009,Западный,NBA,1,11,4.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
gueriri01,Герин,Ричи,1961,Восточный,NBA,1,27,23.0,,,3.0,1.0,,,,,17.0,10.0,6.0,3.0,,
gervige01,Гервин,Джордж,1981,Западный,NBA,1,27,12.0,1.0,5.0,6.0,1.0,3.0,3.0,0.0,3.0,14.0,5.0,2.0,2.0,0.0,0.0
parisro01,Церковный приход,Роберт,1981,Восточный,NBA,1,20,21.0,0.0,7.0,7.0,1.0,0.0,2.0,1.0,2.0,12.0,9.0,4.0,3.0,0.0,0.0
wilkele01,Уилкенс,Лен,1967,Западный,NBA,1,22,14.0,,,3.0,3.0,,,,,10.0,4.0,8.0,6.0,,
freemdo01,Фримен,Донни,1969,Восточный,ABA,1,24,10.0,,,4.0,5.0,,,,2.0,16.0,4.0,3.0,2.0,0.0,0.0
ervinju01,Редактирование,Юлий,1985,Восточный,NBA,1,19,8.0,,,4.0,2.0,,,,,10.0,4.0,2.0,0.0,,
iversal01,Айверсон,Аллен,2008,Восточный,NBA,1,16,2.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0
mashbja01,Машбурн,Джамал,2002,Восточный,NBA,1,14,10.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,2.0,2.0
paultbi01,Паульц,Билли,1974,Восточный,ABA,1,18,4.0,1.0,3.0,4.0,4.0,1.0,3.0,1.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0
bridgbi01,Мосты,Билл,1966,Западный,NBA,1,17,8.0,,,3.0,3.0,,,,,5.0,4.0,2.0,0.0,,
macaued01,Макаоли,Эд,1950,Восточный,NBA,1,0,20.0,,,6.0,1.0,,,,,12.0,7.0,7.0,6.0,,
embrywa01,Эмбри,Уэйн,1961,Западный,NBA,1,16,4.0,,,4.0,1.0,,,,,6.0,2.0,0.0,0.0,,
paytoga01,Пейтон,Гэри,2000,Западный,NBA,1,18,0.0,2.0,2.0,4.0,5.0,2.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
jamisan01,Джеймисон,Антаун,2004,Восточный,NBA,1,13,5.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,1.0
drexlcl01,Дрекслер,Клайд,1988,Западный,NBA,1,25,14.0,,,12.0,4.0,,,,,19.0,7.0,0.0,0.0,,
garneke01,Гарнетт,Кевин,1996,Западный,NBA,1,18,6.0,1.0,8.0,9.0,1.0,0.0,1.0,0.0,2.0,7.0,1.0,4.0,4.0,0.0,0.0
chambwi01,Чемберлен,Уилт,1961,Восточный,NBA,1,37,42.0,,,24.0,1.0,,,,,23.0,17.0,16.0,8.0,,
scolafr01,Сколари,Фред,1951,Восточный,NBA,1,15,10.0,,,0.0,2.0,,,,,9.0,5.0,0.0,0.0,,
cousybo01,Кузина,Боб,1950,Восточный,NBA,1,0,8.0,,,9.0,8.0,,,,,12.0,2.0,5.0,4.0,,
danieme01,Дэниелс,Мэл,1971,Западный,ABA,1,26,21.0,1.0,8.0,9.0,1.0,,,1.0,4.0,14.0,8.0,8.0,5.0,0.0,0.0
goodrga01,Гудрих,Гейл,1971,Западный,NBA,1,14,4.0,,,1.0,2.0,,,,,7.0,2.0,0.0,0.0,,
hayesel01,Хэйс,Элвин,1975,Восточный,NBA,1,31,12.0,,,10.0,1.0,,,,,14.0,6.0,2.0,0.0,,
thomais01,Томас,Исия,1986,Восточный,NBA,1,24,16.0,,,3.0,9.0,,,,,6.0,4.0,9.0,8.0,,
beckby01,Бек,Байрон,1975,Денвер,ABA,1,20,14.0,,,4.0,0.0,,,,3.0,11.0,6.0,2.0,2.0,0.0,0.0
jonesri01,Джонс,Богатый,1972,Западный,ABA,1,14,0.0,0.0,4.0,4.0,1.0,0.0,0.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
somerwi01,Somerset,Вилли,1968,Западный,ABA,1,17,6.0,0.0,3.0,3.0,3.0,,,1.0,3.0,7.0,2.0,2.0,2.0,0.0,0.0
fulksjo01,Фулки,Джо,1951,Восточный,NBA,1,9,6.0,,,5.0,2.0,,,,,7.0,3.0,1.0,0.0,,
ervinju01,Редактирование,Юлий,1977,Восточный,NBA,1,27,16.0,,,8.0,3.0,,,,,14.0,3.0,12.0,10.0,,
monroea01,Монро,Эрл,1976,Восточный,NBA,1,15,4.0,,,0.0,3.0,,,,,7.0,2.0,0.0,0.0,,
lewisra01,Льюис,Расхард,2004,Западный,NBA,1,14,2.0,1.0,3.0,4.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,0.0,0.0,2.0,0.0
cartevi01,Картер,Винс,1999,Восточный,NBA,1,28,12.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,11.0,6.0,0.0,0.0,2.0,0.0
bellawa01,Беллами,Уолт,1963,Западный,NBA,1,23,11.0,,,7.0,0.0,,,,,11.0,4.0,5.0,3.0,,
russebi01,Рассел,Билл,1959,Восточный,NBA,1,27,6.0,,,8.0,3.0,,,,,7.0,3.0,2.0,0.0,,
mullich01,Маллин,Крис,1990,Западный,NBA,1,24,13.0,,,2.0,2.0,,,,,8.0,4.0,4.0,4.0,,
johnsma01,Джонсон,Волшебство,1982,Западный,NBA,1,33,17.0,,,5.0,16.0,,,,,16.0,7.0,4.0,3.0,,
johnsde01,Джонсон,Дэннис,1980,Западный,NBA,1,24,19.0,,,2.0,1.0,,,,,8.0,5.0,10.0,9.0,,
parketo01,Паркер,Тони,2006,Западный,NBA,1,24,8.0,0.0,2.0,2.0,10.0,4.0,0.0,1.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0
jamesle01,Джеймс,Леброн,2008,Восточный,NBA,1,27,20.0,0.0,5.0,5.0,3.0,0.0,0.0,3.0,0.0,19.0,8.0,2.0,2.0,5.0,2.0
abdulka01,Абдул-Джаббар,Карим,1969,Восточный,NBA,1,18,10.0,,,11.0,4.0,,,,,8.0,4.0,2.0,2.0,,
caldwjo01,Колдвелл,Джо,1972,Восточный,ABA,1,23,7.0,0.0,5.0,5.0,2.0,1.0,1.0,7.0,2.0,5.0,3.0,1.0,1.0,0.0,0.0
johnsma02,Джонсон,Маркус,1985,Западный,NBA,1,13,6.0,,,3.0,2.0,,,,,6.0,3.0,0.0,0.0,,
mullich01,Маллин,Крис,1989,Западный,NBA,1,16,3.0,,,3.0,1.0,,,,,5.0,1.0,2.0,1.0,,
malonje01,Мэлоун,Джефф,1986,Восточный,NBA,1,13,6.0,,,2.0,2.0,,,,,5.0,3.0,0.0,0.0,,
jonesji01,Джонс,Джимми,1970,Западный,ABA,1,27,13.0,0.0,0.0,0.0,4.0,,,1.0,5.0,5.0,3.0,9.0,7.0,1.0,0.0
sharmbi01,Шарман,Билл,1957,Восточный,NBA,1,25,15.0,,,4.0,3.0,,,,,19.0,6.0,3.0,3.0,,
mcginge01,МакГиннис,Джордж,1978,Западный,NBA,1,25,16.0,,,6.0,3.0,,,,,12.0,5.0,11.0,6.0,,
gasolpa01,Газол,Пау,2009,Западный,NBA,1,20,13.0,2.0,4.0,6.0,0.0,1.0,0.0,0.0,3.0,9.0,5.0,3.0,3.0,0.0,0.0
malonje01,Мэлоун,Джефф,1985,Восточный,NBA,1,12,6.0,,,1.0,4.0,,,,,5.0,3.0,0.0,0.0,,
blackro01,Черный человек,Роландо,1984,Западный,NBA,1,23,15.0,,,3.0,2.0,,,,,14.0,7.0,2.0,1.0,,
billuch01,Билли,Чонси,2009,Западный,NBA,1,26,17.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,1.0,11.0,6.0,0.0,0.0,8.0,5.0
englial01,Английский,Алекс,1987,Западный,NBA,1,22,10.0,,,3.0,4.0,,,,,10.0,5.0,0.0,0.0,,
floydsl01,Флойд,Эрик,1986,Западный,NBA,1,19,14.0,,,5.0,1.0,,,,,7.0,4.0,7.0,5.0,,
beckby01,Бек,Байрон,1968,Западный,ABA,1,27,14.0,3.0,7.0,10.0,1.0,,,1.0,3.0,13.0,7.0,0.0,0.0,0.0,0.0
englial01,Английский,Алекс,1981,Западный,NBA,1,12,4.0,2.0,3.0,5.0,1.0,2.0,0.0,1.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0
majerda01,Майерл,Дэн,1994,Западный,NBA,1,20,10.0,,,5.0,3.0,,,,,12.0,4.0,0.0,0.0,,
wilkele01,Уилкенс,Лен,1964,Западный,NBA,1,20,8.0,,,3.0,3.0,,,,,6.0,2.0,4.0,4.0,,
dampilo01,Влажнее,Луи,1967,Восточный,ABA,1,29,18.0,1.0,2.0,3.0,3.0,,,1.0,1.0,18.0,8.0,2.0,2.0,1.0,0.0
allenra02,Аллен,Рэй,1999,Восточный,NBA,1,17,14.0,1.0,0.0,1.0,2.0,3.0,1.0,3.0,2.0,13.0,4.0,6.0,5.0,6.0,1.0
duncati01,Дункан,Тим,2000,Западный,NBA,1,28,14.0,4.0,10.0,14.0,1.0,2.0,1.0,2.0,1.0,11.0,5.0,4.0,4.0,0.0,0.0
sikmaja01,Сикма,Джек,1978,Западный,NBA,1,18,8.0,,,4.0,0.0,,,,,5.0,4.0,0.0,0.0,,
arenagi01,Арена,Гилберт,2005,Восточный,NBA,1,10,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,2.0,1.0,2.0,0.0
wallara01,Уоллес,Рашид,1999,Западный,NBA,1,21,9.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,6.0,3.0,4.0,3.0,0.0,0.0
olajuha01,Оладжувон,Хаким,1991,Западный,NBA,1,20,7.0,,,4.0,2.0,,,,,6.0,3.0,1.0,1.0,,
elliose01,Эллиот,Шон,1992,Западный,NBA,1,15,5.0,,,2.0,0.0,,,,,6.0,1.0,4.0,3.0,,0.0
majerda01,Майерл,Дэн,1993,Западный,NBA,1,99,,,,,,,,,,,,,,,
bayloel01,Бэйлор,Элгин,1968,Западный,NBA,1,32,21.0,,,9.0,5.0,,,,,13.0,5.0,12.0,11.0,,
bayloel01,Бэйлор,Элгин,1959,Западный,NBA,1,28,25.0,,,13.0,3.0,,,,,18.0,10.0,7.0,5.0,,
wadedw01,Уэйд,Двьян,2006,Восточный,NBA,1,24,10.0,0.0,0.0,0.0,3.0,5.0,2.0,6.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0
thomais01,Томас,Исия,1983,Восточный,NBA,1,39,21.0,,,5.0,15.0,,,,,17.0,9.0,3.0,3.0,,
malonmo01,Мэлоун,Моисей,1982,Восточный,NBA,1,24,10.0,,,8.0,3.0,,,,,8.0,3.0,6.0,4.0,,
foustla01,Фуст,Ларри,1950,Западный,NBA,1,0,2.0,,,5.0,2.0,,,,,6.0,1.0,0.0,0.0,,
barklch01,Баркли,Чарльз,1986,Восточный,NBA,1,16,7.0,,,4.0,1.0,,,,,6.0,2.0,6.0,3.0,,
mchalke01,МакХейл,Кевин,1986,Восточный,NBA,1,30,16.0,,,7.0,2.0,,,,,11.0,7.0,2.0,2.0,,
abdulka01,Абдул-Джаббар,Карим,1978,Западный,NBA,1,28,11.0,,,8.0,3.0,,,,,12.0,5.0,2.0,1.0,,
cheniph01,Ченье,Фил,1973,Восточный,NBA,1,13,7.0,,,2.0,1.0,,,,,6.0,3.0,2.0,1.0,,
simpsra01,Симпсон,Ральф,1975,Денвер,ABA,1,37,19.0,,,7.0,5.0,,,,0.0,15.0,8.0,3.0,3.0,0.0,0.0
barklch01,Баркли,Чарльз,1990,Восточный,NBA,1,35,17.0,,,22.0,4.0,,,,,15.0,7.0,6.0,3.0,,
olajuha01,Оладжувон,Хаким,1985,Западный,NBA,1,15,3.0,,,5.0,0.0,,,,,8.0,1.0,2.0,1.0,,
roberos01,Робертсон,Оскар,1962,Восточный,NBA,1,37,21.0,,,3.0,6.0,,,,,15.0,9.0,4.0,3.0,,
walkech01,Уолкер,Чет,1973,Западный,NBA,1,14,12.0,,,2.0,1.0,,,,,5.0,4.0,4.0,4.0,,
chambto01,Камеры,Том,1990,Западный,NBA,1,18,8.0,,,4.0,1.0,,,,,11.0,4.0,0.0,0.0,,
kerrjo01,Керр,Джон,1955,Восточный,NBA,1,16,4.0,,,8.0,0.0,,,,,4.0,2.0,1.0,0.0,,
barklch01,Баркли,Чарльз,1995,Западный,NBA,1,16,8.0,,,0.0,1.0,,,,,6.0,4.0,0.0,0.0,,
ewingpa01,Ювинг,Патрик,1994,Восточный,NBA,1,22,10.0,,,3.0,1.0,,,,,7.0,4.0,2.0,2.0,,
harride01,Харрис,Девин,2008,Восточный,NBA,1,17,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0
