year,lgid,tmid,franchid,confid,divid,rank,confrank,playoff,name,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,o_tmrebound,d_tmrebound,homewon,homelost,awaywon,awaylost,neutwon,neutloss,confwon,confloss,divwon,divloss,pace,won,lost,games,min,arena,attendance,bbtmid
2011,NBA,DAL,DAL,WC,SW,3,0,C1,&lt; &lt; Даллас маверики &gt; &gt;,2398,5412,1029,1334,497,1464,665,2158,2823,1380,1226,565,926,337,6322,2347,5390,1092,1456,473,1368,726,2173,2899,1351,1213,561,971,265,6259,0,0,0,0,0,0,0,0,0,0,0,0,0,36,30,0,,,0,
1938,NBL,SHE,SHE,,WE,3,0,,Шебойган Редскинс,392,0,212,0,0,0,0,0,0,0,0,0,0,0,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053,0,0,7,7,4,10,0,0,0,0,0,0,0,11,17,28,,,0,SHE
1999,NBA,MIL,MIL,EC,CD,4,8,C1,Милуоки Бакс,3174,6827,1558,1982,394,1069,1016,2373,3389,1852,2020,671,1230,381,8300,3033,6644,1685,531,1357,2241,1037,2368,3405,1987,1870,637,1303,340,8282,0,0,23,18,19,22,0,0,28,26,16,12,0,42,40,82,19855.0,Центр Брэдли,32767,MIL
2007,NBA,DAL,DAL,WC,SW,4,7,C1,&lt; &lt; Даллас маверики &gt; &gt;,3025,6515,1690,2075,494,1403,883,2643,3526,1720,1786,490,988,402,8234,2903,6551,1648,408,1168,2168,882,2419,3301,1547,1739,536,949,357,7862,0,0,34,7,17,24,0,0,33,19,10,6,91,51,31,82,19730.0,Центр американских авиалиний,32767,
2000,NBA,GSW,GSW,WC,PC,7,14,,&quot; Золотые государственные войны &quot;,2937,7175,1428,2024,282,964,1345,2385,3730,1788,1727,742,1301,410,7584,3179,6740,1529,439,1159,2011,1039,2693,3732,2045,1765,722,1348,493,8326,0,0,11,30,6,35,0,0,9,43,4,20,0,17,65,82,19780.0,Арена в Окленде,32767,GSW
1983,NBA,SDC,LAC,WC,PC,6,11,,Сан-Диего Клипперс,3634,7325,1785,2424,24,128,1307,2382,3689,1981,2020,567,1515,385,9077,3771,7406,1749,53,187,2233,1112,2163,3275,2370,2043,727,1242,458,9344,0,0,25,16,5,36,0,0,23,37,12,18,0,30,52,82,19730.0,Сан-Диего Спорт Арена,32767,SDC
1967,ABA,DLC,SAS,,WD,2,0,DF,Замки Далласа,3260,7167,2027,2810,29,120,0,0,4030,1344,1997,0,1431,0,8576,3092,7492,2153,133,525,2954,0,0,3973,1277,1887,0,1248,0,8470,0,0,29,10,17,20,0,2,0,0,31,17,0,46,32,78,18895.0,Муди Колизей,0,DLC
1969,ABA,WSA,VIR,,WD,3,0,DS,Вашингтон Капиталс,3709,7988,2403,3177,108,352,0,0,4629,1961,2329,0,1991,0,9929,3872,8639,2087,152,491,2870,0,0,4582,1842,2321,0,1680,0,9983,0,0,20,10,19,22,5,8,0,0,24,24,0,44,40,84,20235.0,Улин Арена,32767,WSC
2004,NBA,GSW,GSW,WC,PC,4,12,,&quot; Золотые государственные войны &quot;,3029,7039,1412,1955,624,1774,1069,2436,3505,1811,1833,642,1112,420,8094,3133,6838,1555,450,1239,2087,1057,2771,3828,1858,1782,570,1257,417,8271,0,0,20,21,14,27,0,0,20,32,6,10,0,34,48,82,19905.0,Окленд Арена,32767,GSW
2001,NBA,DEN,DEN,WC,MW,6,12,,Денвер Наггетс,2915,6870,1306,1756,423,1285,1117,2310,3427,1817,1873,613,1205,462,7559,3005,6540,1602,424,1173,2144,995,2529,3524,1968,1646,671,1173,560,8036,0,0,20,21,7,34,0,0,19,33,8,16,0,27,55,82,19805.0,Центр &lt; &lt; Пепси &gt; &gt;,32767,DEN
1949,NBA,CHS,CHS,,CD,3,0,DS,Чикагские олени,2003,5892,1346,1934,0,0,0,0,0,1366,1977,0,0,0,5352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5243,0,0,18,6,14,21,8,1,0,0,11,13,0,40,28,68,16570.0,Чикагский стадион,0,CHS
1947,NBA,BOS,BOS,,ED,3,0,R1,Бостонская кельтика,1241,4323,821,1246,0,0,0,0,0,364,1065,0,0,0,3303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3491,0,0,11,13,9,15,0,0,0,0,11,13,0,20,28,48,11645.0,Бостонский сад,32767,BOS
1977,NBA,WSB,WAS,EC,CD,2,3,НС,Вашингтонские пули,3580,7772,1887,2655,0,0,1349,2815,4164,1948,1879,668,1613,386,9047,3767,8065,1437,0,0,1895,1166,2683,3849,2144,2312,779,1437,427,8971,0,0,29,12,15,26,0,0,26,14,14,6,0,44,38,82,19830.0,Капитальный центр,32767,WAS
1970,NBA,CHI,CHI,WC,MW,2,2,CS,Чикаго Буллз,3460,7660,2150,2721,0,0,0,0,4325,2142,1797,0,0,0,9070,3491,7709,1658,0,0,2216,0,0,4031,1914,2099,0,0,0,8640,0,0,30,11,17,19,4,1,25,20,7,11,0,51,31,82,19755.0,Чикагский стадион,32767,CHI
1976,NBA,MIL,MIL,WC,MW,6,11,,Милуоки Бакс,3668,7840,1553,2072,0,0,1220,2519,3739,1970,2094,790,1648,342,8889,3712,7753,1721,0,0,2330,1265,2613,3878,2193,1940,736,1644,410,9145,0,0,24,17,6,35,0,0,15,25,7,13,0,30,52,82,19705.0,МЕККА Арена,32767,MIL
2001,NBA,MEM,MEM,WC,MW,7,13,,Мемфис Гризли,2851,6535,1334,1883,336,1096,984,2413,3397,1785,1571,646,1344,488,7372,3119,6829,1346,398,1112,1788,1135,2558,3693,1961,1784,781,1207,457,7982,0,0,15,26,8,33,0,0,14,38,7,17,0,23,59,82,19780.0,Пирамидная Арена,32767,MEM
2005,NBA,LAL,LAL,WC,PC,3,7,C1,Лос-Анджелес Лейкерс,2992,6607,1618,2172,552,1583,970,2488,3458,1734,1894,628,1143,350,8154,2945,6547,1585,474,1342,2123,893,2399,3292,1730,1925,536,1158,354,7949,0,0,27,14,18,23,0,0,27,25,9,7,0,45,37,82,19855.0,Стейплс-центр,32767,LAL
1966,NBA,STL,ATL,,WD,2,0,DF,Сент-Луис Ястреб,3547,8004,2110,2979,0,0,0,0,5219,1708,2173,0,0,0,9204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9334,694,0,18,11,12,21,9,10,0,0,21,15,0,39,42,81,19540.0,Аудитория &lt; &lt; Кил &gt; &gt;,32767,STL
2004,NBA,MIL,MIL,EC,CD,5,13,,Милуоки Бакс,2964,6580,1720,2229,325,925,985,2405,3390,1720,1797,529,1132,289,7973,3098,6678,1559,463,1349,2022,935,2413,3348,1953,1953,611,1067,370,8218,0,0,23,18,7,34,0,0,24,28,8,8,0,30,52,82,19780.0,Центр Брэдли,32767,MIL
1963,NBA,BAL,WAS,,WD,4,0,,Балтиморские пули,3456,7862,2036,2958,0,0,0,0,5460,1423,2073,0,0,0,8948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9091,571,0,20,19,8,21,3,9,0,0,16,24,0,31,49,80,19325.0,Центр &lt; &lt; Балтимор &gt; &gt;,32767,BLT
1977,NBA,DEN,DEN,WC,MW,1,2,CF,Денвер Наггетс,3548,7441,2068,2705,0,0,1177,2736,3913,2187,2116,824,1748,422,9164,3678,7799,1740,0,0,2365,1267,2546,3813,2248,2220,877,1620,524,9096,0,0,33,8,15,26,0,0,22,18,11,9,0,48,34,82,19830.0,McNichols Sports Arena,32767,DEN
1996,NBA,MIN,MIN,WC,MW,3,6,C1,Миннесота Тимберволы,2937,6436,1637,2180,371,1093,957,2302,3259,1874,1818,618,1243,557,7882,2945,6539,1646,467,1290,2184,1069,2364,3433,1785,1829,654,1283,445,8003,0,0,25,16,15,26,0,0,28,24,16,8,0,40,42,82,19780.0,Целенаправленный центр,32767,MIN
1997,NBA,SAS,SAS,WC,MW,2,5,CS,Сан-Антонио Спорс,2898,6187,1489,2164,302,863,984,2638,3622,1839,1731,516,1318,568,7587,2737,6656,1448,338,1029,1956,1017,2236,3253,1556,1845,730,1045,378,7260,0,0,31,10,25,16,0,0,33,19,18,6,0,56,26,82,19830.0,Аламодоме,32767,SAN
2011,NBA,SAC,SAC,WC,PC,5,0,,Короли Сакраменто,2490,5712,1127,1532,411,1301,882,1947,2829,1271,1287,561,952,323,6518,2668,5609,1118,1468,439,1236,815,2154,2969,1571,1313,518,1014,423,6893,0,0,0,0,0,0,0,0,0,0,0,0,0,22,44,0,,,0,
1966,NBA,CHI,CHI,,WD,4,0,DS,Чикаго Буллз,3565,8505,2037,2784,0,0,0,0,5295,1827,2205,0,0,0,9167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9470,749,0,17,19,9,17,7,12,0,0,17,19,0,33,48,81,19490.0,Международный амфитеатр,32767,CHI
2010,NBA,NYK,NYK,EC,AT,2,0,C1,Нью-Йорк Никс,3140,6867,1689,2087,765,2081,847,2470,3317,1757,1743,625,1123,475,8734,3242,6870,1650,2165,536,1442,964,2646,3610,1682,1703,586,1250,360,8670,0,0,0,0,0,0,0,0,0,0,0,0,0,42,40,0,,,0,
1962,ABL1,CHM,CHM,,,6,0,,Чикаго Майорс,972,2651,604,832,138,457,0,0,1342,368,640,0,0,0,2686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2902,53,0,0,0,0,0,0,0,0,0,0,0,0,8,20,28,6720.0,Чикагский международный амфитеатр,0,
2001,NBA,PHO,PHO,WC,PC,6,10,,Солнце Феникса,3097,6934,1250,1630,358,1096,1072,2429,3501,1838,1785,668,1205,401,7802,2957,6663,1511,433,1208,2013,1030,2491,3521,1821,1521,685,1265,475,7858,0,0,23,18,13,28,0,0,24,28,12,12,0,36,46,82,19830.0,Америка Западная Арена,32767,PHO
1959,NBA,NYK,NYK,,ED,4,0,,Нью-Йорк Никс,3429,8153,1942,2539,0,0,0,0,5251,1667,1940,0,0,0,8800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8973,699,727,13,18,9,19,5,11,0,0,7,32,0,27,48,75,18025.0,Скверный сад Мэдисон (III),32767,NYK
1954,NBA,BLB,BLB,,ED,5,0,,Балтиморские пули,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,4,0,3,0,0,1,5,0,3,11,14,3360.0,Балтимор Колизей,0,
1988,NBA,CHI,CHI,EC,CD,5,6,CF,Чикаго Буллз,3448,6968,1656,2106,174,530,1018,2453,3471,2213,1855,722,1327,376,8726,3361,7098,1693,193,590,2190,1078,2300,3378,2099,1781,686,1255,348,8608,0,0,30,11,17,24,0,0,28,28,12,18,0,47,35,82,19780.0,Чикагский стадион,32767,CHI
1995,NBA,SEA,SEA,WC,PC,1,1,F,Сиэтл Суперзоника,3074,6401,1843,2424,581,1596,954,2449,3403,1999,1967,882,1441,393,8572,2873,6553,1654,533,1531,2309,1074,2255,3329,1776,2010,758,1517,391,7933,0,0,38,3,26,15,0,0,42,10,21,3,0,64,18,82,19880.0,Кей-Арена в Сиэтл-центре,32767,SEA
2007,NBA,CHA,CHA,EC,SE,4,12,,Шарлотта Бобкотс,2960,6554,1510,2115,529,1443,892,2440,3332,1748,1777,614,1135,403,7959,3115,6684,1571,517,1456,2102,999,2588,3587,1785,1721,625,1132,476,8318,0,0,21,20,11,30,0,0,19,33,7,9,94,32,50,82,19880.0,Шарлотта Бобкатс Арена,32767,
1984,NBA,ATL,ATL,EC,CD,5,9,,Атланта Ястребы,3444,7119,1782,2371,73,235,1161,2345,3506,2009,2047,665,1475,541,8743,3504,7267,1808,46,212,2384,1332,2411,3743,2087,1972,674,1488,373,8862,0,0,19,22,15,26,0,0,25,33,15,15,0,34,48,82,19855.0,Омни Колизей,32767,ATL
1981,NBA,HOU,HOU,WC,MW,2,6,C1,Хьюстонские ракеты,3504,7366,1622,2225,50,176,1403,2284,3687,1977,1871,648,1321,429,8680,3566,7180,1503,48,202,2011,1170,2304,3474,2128,2047,678,1341,353,8683,0,0,25,16,21,20,0,0,35,25,17,13,0,46,36,82,19780.0,Встреча на высшем уровне,32767,HOU
1975,NBA,CHI,CHI,WC,MW,4,9,,Чикаго Буллз,3106,7499,1651,2197,0,0,1375,2726,4101,1704,1977,627,1413,255,7863,3246,6946,1609,0,0,2137,930,2809,3739,1669,2081,615,1485,461,8101,0,0,15,26,9,32,0,0,16,30,7,14,0,24,58,82,19780.0,Чикагский стадион,32767,CHI
2009,NBA,SAC,SAC,WC,PC,5,0,,Короли Сакраменто,3144,6895,1430,1969,482,1383,977,2518,3495,1679,1827,564,1226,366,8200,3199,6828,1663,497,1391,2149,909,2538,3447,1683,1650,586,1120,468,8558,0,0,0,0,0,0,0,0,0,0,0,0,97,25,57,0,,,0,
2010,NBA,WAS,WAS,EC,SE,5,0,,Вашингтонские волшебники,3048,6888,1489,1999,392,1182,1013,2374,3387,1592,1850,665,1258,502,7977,3174,6741,1676,2202,560,1500,994,2607,3601,1898,1662,624,1293,413,8584,0,0,0,0,0,0,0,0,0,0,0,0,0,23,59,0,,,0,
2009,NBA,DAL,DAL,WC,SW,1,0,C1,&lt; &lt; Даллас маверики &gt; &gt;,3140,6760,1526,1870,558,1498,834,2586,3420,1917,1563,624,1059,449,8364,3107,6805,1402,525,1515,1849,922,2592,3514,1659,1652,563,1195,337,8141,0,0,0,0,0,0,0,0,0,0,0,0,95,55,27,0,,,0,
1987,NBA,UTA,UTA,WC,MW,3,5,CS,Юта Джаз,3484,7092,1802,2404,129,404,1066,2553,3619,2407,1986,771,1481,627,8899,3273,7283,1905,146,464,2475,1277,2444,3721,1991,2013,771,1467,472,8597,0,0,33,8,14,27,0,0,38,22,18,12,0,47,35,82,19705.0,Соленый дворец,32767,UTA
1962,NBA,LAL,LAL,,WD,1,0,F,Лос-Анджелес Лейкерс,3506,7948,2230,2931,0,0,0,0,5282,1739,1775,0,0,0,9242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8992,711,0,27,7,20,17,6,3,0,0,33,13,0,53,27,80,19350.0,Лос-Анджелесская мемориальная спортивная арена,32767,LAL
2008,NBA,PHI,PHI,EC,AT,2,6,C1,Филадельфия 76 лет,2997,6532,1652,2216,341,1072,1039,2336,3375,1647,1650,658,1157,415,7987,2997,6489,1402,585,1595,1792,935,2285,3220,1799,1786,575,1278,400,7981,0,0,24,17,17,24,0,0,25,27,6,10,92,41,41,82,19755.0,Вачовский центр,32767,
1968,NBA,LAL,LAL,,WD,1,0,F,Лос-Анджелес Лейкерс,3574,7620,2056,3161,0,0,0,0,4749,2068,1773,0,0,0,9204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8864,0,0,32,9,21,18,2,0,0,0,30,10,0,55,27,82,19905.0,Форум,32767,LAL
1967,NBA,STL,ATL,,WD,1,0,DS,Сент-Луис Ястреб,3504,7765,2258,3111,0,0,0,0,5325,1988,2046,0,0,0,9266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9042,657,0,25,7,22,13,9,6,0,0,31,9,0,56,26,82,19880.0,Аудитория &lt; &lt; Кил &gt; &gt;,32767,STL
1970,ABA,UTS,UTS,,WD,2,0,АС,Звезды Юты,3787,8409,2219,2831,201,676,0,0,4866,1789,2050,0,1405,0,9994,3652,8478,1915,181,631,2575,0,0,4655,1921,2222,0,1442,0,9400,0,0,33,7,20,19,4,1,0,0,35,13,0,57,27,84,20260.0,Соленый дворец,32767,UTS
1981,NBA,BOS,BOS,EC,AT,1,1,CF,Бостонская кельтика,3657,7334,1817,2457,49,184,1253,2489,3742,2126,2014,652,1452,568,9180,3490,7429,1638,39,203,2172,1193,2247,3440,1972,2240,681,1432,367,8657,0,0,35,6,28,13,0,0,47,11,20,4,0,63,19,82,19780.0,Бостонский сад,32767,BOS
1982,NBA,BOS,BOS,EC,AT,2,3,CS,Бостонская кельтика,3711,7547,1730,2348,39,186,1273,2532,3805,2216,2062,789,1541,521,9191,3477,7401,1750,48,180,2307,1186,2393,3579,2027,2137,699,1607,340,8752,0,0,33,8,23,18,0,0,37,21,14,10,0,56,26,82,19830.0,Бостонский сад,32767,BOS
1962,NBA,BOS,BOS,,ED,1,0,НС,Бостонская кельтика,3746,8779,2012,2777,0,0,0,0,5818,1960,2090,0,0,0,9504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8930,713,0,25,5,21,16,12,1,0,0,25,11,0,58,22,80,19275.0,Бостонский сад,32767,BOS
1949,NBA,MNL,LAL,,CD,1,0,НС,Миннеаполис Лейкерс,2139,5832,1439,1943,0,0,0,0,0,1406,1672,0,0,0,5717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5150,0,0,30,1,18,16,3,0,0,0,16,8,0,51,17,68,16545.0,Аудитория &lt; &lt; Миннеаполис &gt; &gt;,0,MNL
1993,NBA,MIA,MIA,EC,AT,4,8,C1,Отопление в Майами,3197,6896,1744,2223,337,997,1235,2407,3642,1856,2024,643,1315,374,8475,3036,6641,1889,295,892,2527,1074,2266,3340,1821,1946,689,1314,438,8256,0,0,22,19,20,21,0,0,32,24,16,12,0,42,40,82,19805.0,Майами Арена,32767,MIA
2001,NBA,GSW,GSW,WC,PC,7,14,,&quot; Золотые государственные войны &quot;,2998,6989,1693,2344,320,994,1334,2493,3827,1706,1884,650,1378,523,8009,3213,6993,1622,404,1162,2125,1100,2451,3551,2002,1949,706,1176,512,8452,0,0,14,27,7,34,0,0,13,39,5,19,0,21,61,82,19780.0,Арена в Окленде,32767,GSW
2002,NBA,HOU,HOU,WC,MW,5,9,,Хьюстонские ракеты,2840,6461,1569,2044,439,1267,1024,2564,3588,1506,1602,594,1276,493,7688,2891,6681,1399,386,1113,1805,979,2353,3332,1683,1794,663,1082,381,7567,0,0,28,13,15,26,0,0,26,26,11,13,0,43,39,82,19930.0,Центр &quot; Компак &quot;,32767,HOU
2009,NBA,UTA,UTA,WC,NW,2,0,CS,Юта Джаз,3227,6575,1654,2233,439,1207,872,2588,3460,2187,1859,675,1246,400,8547,2908,6471,1741,552,1559,2286,837,2376,3213,1628,1818,632,1238,445,8109,0,0,0,0,0,0,0,0,0,0,0,0,96,53,29,0,,,0,
1995,NBA,MIN,MIN,WC,MW,5,12,,Миннесота Тимберволы,2974,6481,1797,2314,279,857,985,2271,3256,1867,1994,650,1426,481,8024,3086,6586,1761,530,1393,2368,1036,2317,3353,1966,1940,725,1343,498,8463,0,0,17,24,9,32,0,0,17,35,10,14,0,26,56,82,19780.0,Целенаправленный центр,32767,MIN
1971,ABA,UTS,UTS,,WD,1,0,DF,Звезды Юты,3731,7767,2259,2863,171,481,1479,3056,4535,1854,2060,0,1508,0,9892,3700,8224,1874,138,510,2472,1628,2756,4384,1909,2257,0,1360,0,9412,0,0,31,9,26,14,3,1,0,0,35,13,0,60,24,84,20285.0,Соленый дворец,0,UTS
2007,NBA,GSW,GSW,WC,PC,3,9,,&quot; Золотые государственные войны &quot;,3403,7406,1538,2044,761,2185,1045,2496,3541,1833,1875,744,1063,377,9105,3273,6998,1806,572,1556,2378,1053,2803,3856,1939,1736,567,1325,413,8924,0,0,27,14,21,20,0,0,28,24,10,6,101,48,34,82,19780.0,Оракул Арена,32767,
2003,NBA,MIN,MIN,WC,MW,1,1,CF,Миннесота Тимберволы,3033,6571,1361,1743,326,897,875,2645,3520,1890,1731,561,1043,462,7753,2741,6625,1426,395,1181,1893,1001,2400,3401,1701,1656,547,1106,296,7303,0,0,31,10,27,14,0,0,34,18,14,10,0,58,24,82,19755.0,Целенаправленный центр,32767,MIN
2011,NBA,MIA,MIA,EC,SE,1,0,НС,Отопление в Майами,2446,5212,1238,1598,370,1030,686,2060,2746,1317,1282,585,1002,355,6500,2285,5267,1056,1457,479,1318,727,1897,2624,1297,1356,549,1107,280,6105,0,0,0,0,0,0,0,0,0,0,0,0,0,46,20,0,,,0,
1970,NBA,LAL,LAL,WC,PC,1,3,CF,Лос-Анджелес Лейкерс,3739,7857,1933,2717,0,0,0,0,4269,2205,1709,0,0,0,9411,3796,8511,1567,0,0,2107,0,0,4552,2078,1951,0,0,0,9159,0,0,30,11,17,22,1,1,25,19,15,7,0,48,34,82,19755.0,Форум,32767,LAL
1999,NBA,HOU,HOU,WC,MW,6,11,,Хьюстонские ракеты,3001,6664,1573,2145,581,1625,1008,2586,3594,1774,1663,613,1425,438,8156,3226,7074,1425,350,990,1829,1027,2451,3478,1863,1833,735,1126,433,8227,0,0,22,19,12,29,0,0,23,29,8,16,0,34,48,82,19830.0,Центр &quot; Компак &quot;,32767,HOU
1975,ABA,SAA,SAS,,,3,0,SF,Сан-Антонио Спорс,3888,7945,1905,2342,26,130,1305,2927,4232,2146,2032,759,1576,583,9707,3760,8111,1720,122,419,2254,1307,2628,3935,2036,2141,822,1475,457,9362,0,0,30,12,20,21,0,1,0,0,0,0,0,50,34,84,20310.0,ХемисФейр Арена,32767,SAN
2010,NBA,IND,IND,EC,CD,2,0,C1,Индиана Пасерс,3003,6787,1592,2035,585,1653,914,2657,3571,1611,1782,584,1262,456,8183,3071,6837,1618,2157,511,1423,931,2618,3549,1670,1758,615,1143,467,8271,0,0,0,0,0,0,0,0,0,0,0,0,0,37,45,0,,,0,
1975,NBA,NYK,NYK,EC,AT,4,7,,Нью-Йорк Никс,3443,7555,1532,1985,0,0,1022,2723,3745,1660,2006,575,1403,259,8418,3407,7426,1705,0,0,2274,1068,2891,3959,1812,1954,608,1453,335,8519,0,0,24,17,14,27,0,0,22,24,10,11,0,38,44,82,19805.0,Скверный сад Мэдисон (IV),32767,NYK
2010,NBA,MEM,MEM,WC,SW,4,0,CS,Мемфис Гризли,3200,6801,1486,1981,309,926,970,2391,3361,1691,1705,771,1145,441,8195,2967,6489,1482,1948,587,1592,905,2387,3292,1724,1754,613,1367,505,8003,0,0,0,0,0,0,0,0,0,0,0,0,0,46,36,0,,,0,
1991,NBA,ATL,ATL,EC,CD,5,9,,Атланта Ястребы,3492,7476,1517,2074,210,671,1288,2498,3786,2123,1771,793,1255,320,8711,3523,7342,1537,251,732,2006,1160,2545,3705,2168,1732,711,1253,393,8834,0,0,23,18,15,26,0,0,23,33,7,21,0,38,44,82,19905.0,Омни Колизей,32767,ATL
1989,NBA,UTA,UTA,WC,MW,2,4,C1,Юта Джаз,3330,6593,1874,2484,226,630,953,2501,3454,2212,2031,677,1410,491,8760,3164,6949,1865,174,563,2452,1100,2210,3310,1885,1910,736,1241,452,8367,0,0,36,5,19,22,0,0,38,18,21,7,0,55,27,82,19830.0,Соленый дворец,32767,UTA
1981,NBA,POR,POR,WC,PC,5,8,,Портлендские шоссейные блейзеры,3629,7187,1719,2387,29,140,1142,2355,3497,2054,2012,706,1390,367,9006,3637,7293,1629,54,206,2149,1221,2367,3588,2114,2142,708,1452,427,8957,0,0,27,14,15,26,0,0,34,26,15,15,0,42,40,82,19780.0,Мемориал &lt; &lt; Колизей &gt; &gt;,32767,POR
