year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
1979,QF,I,PHI,NHL,NYR,NHL,4,1,0,14,7,
1999,CQF,D,NJD,NHL,FLO,NHL,4,0,0,12,6,
1982,CF,N,EDM,NHL,CHI,NHL,4,0,0,25,11,
1938,QF,B,TOR,NHL,NYA,NHL,2,0,0,6,0,
1976,QF,H,NYI,NHL,BUF,NHL,4,0,0,16,10,
1970,QF,C,CHI,NHL,PHI,NHL,4,0,0,20,8,
1992,SCF,O,MTL,NHL,LAK,NHL,4,1,0,15,12,
1996,CF,M,PHI,NHL,NYR,NHL,4,1,0,20,13,
1973,QF,C,PHI,NHL,ATF,NHL,4,0,0,17,6,
1979,Pre,F,MNS,NHL,TOR,NHL,3,0,0,17,8,
1980,Pre,H,MNS,NHL,BOS,NHL,3,0,0,20,13,
2002,CQF,G,MIN,NHL,COL,NHL,4,3,0,16,17,
1984,DSF,F,CHI,NHL,DET,NHL,3,0,0,23,8,
1995,CQF,C,NYR,NHL,MTL,NHL,4,2,0,19,17,
1976,SF,I,MTL,NHL,NYI,NHL,4,2,0,19,13,
1972,DF,,NEW,WHA,CLC,WHA,4,1,0,16,14,
1978,Pre,D,PIT,NHL,BUF,NHL,2,1,0,9,9,
1913,SCF,,TBS,NHA,VA1,PCHA,3,0,0,13,8,
1970,QF,D,MNS,NHL,STL,NHL,4,2,0,16,15,
1972,SCF,G,MTL,NHL,CHI,NHL,4,2,0,33,23,
1992,DSF,C,PIT,NHL,NJD,NHL,4,1,0,23,13,
1992,CF,M,MTL,NHL,NYI,NHL,4,1,0,16,11,
2009,SCF,O,CHI,NHL,PHI,NHL,4,2,0,25,22,
1990,DSF,D,WAS,NHL,NYR,NHL,4,2,0,16,16,
2005,CQF,E,EDM,NHL,DET,NHL,4,2,0,19,17,
2011,CSF,I,NYR,NHL,WAS,NHL,4,3,0,15,13,
1931,SF,D,TOR,NHL,MTM,NHL,1,0,1,4,3,TG
1994,CQF,H,CHI,NHL,TOR,NHL,4,3,0,22,20,
1978,SF,I,NYR,NHL,NYI,NHL,4,2,0,18,13,
1954,SF,A,DET,NHL,TOR,NHL,4,0,0,14,6,
1996,CQF,H,ANA,NHL,PHO,NHL,4,3,0,17,17,
1929,SF,D,MTL,NHL,NYR,NHL,2,0,0,4,1,
1979,Pre,A,PHI,NHL,EDM,NHL,3,0,0,12,6,
1969,SCF,G,BOS,NHL,STL,NHL,4,0,0,20,7,
2006,CQF,E,DET,NHL,CAL,NHL,4,2,0,18,10,
1922,SCSF,,OTS,NHL,VAM,PCHA,3,1,0,10,7,
1927,QF,A,MTM,NHL,OTS,NHL,2,0,0,3,1,TG
2006,CQF,G,VAN,NHL,DAL,NHL,4,3,0,13,12,
1945,SCF,C,MTL,NHL,BOS,NHL,4,1,0,19,13,
2005,CQF,B,CAR,NHL,MTL,NHL,4,2,0,15,17,
1968,QF,C,STL,NHL,PHI,NHL,4,0,0,17,3,
1985,DSF,E,TOR,NHL,CHI,NHL,3,0,0,18,9,
1996,CQF,A,NJD,NHL,MTL,NHL,4,1,0,22,11,
1996,CSF,L,DET,NHL,ANA,NHL,4,0,0,13,8,
1990,DSF,E,MNS,NHL,CHI,NHL,4,2,0,23,16,
1988,DSF,E,CHI,NHL,DET,NHL,4,2,0,25,18,
2010,CQF,E,VAN,NHL,CHI,NHL,4,3,0,16,22,
