year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
2000,NHL,EDM,23,9,7.0,2,16,19,5.0,1,,,,,6,5,2,0,8,5,1,0,4,5,3,1,7,6,2.0,0,5,3,1.0,1,8,3,1,1,1,1,2,0
1971,NHL,BUF,11,19,9.0,,5,24,10.0,,,,,,3,7,2,,1,7,3,,4,8,4,,2,7,3.0,,3,6,3.0,,2,8,4,,1,0,0,
1976,NHL,DET,12,22,6.0,,4,33,3.0,,,,,,3,7,1,,4,6,3,,6,7,0,,1,9,2.0,,2,9,2.0,,0,15,1,,0,2,0,
1923,NHL,MTL,10,2,0.0,,3,9,0.0,,,,,,,,,,,,,,2,2,0,,3,7,0.0,,6,2,0.0,,2,0,0,,,,,
1991,NHL,NYR,28,8,4.0,,22,17,1.0,,,,,,9,5,0,,6,5,1,,10,4,0,,8,3,1.0,,7,3,2.0,,9,4,1,,1,1,0,
1994,NHL,WAS,15,6,3.0,,7,12,5.0,,,,,,,,,,,,,,,,,,1,3,1.0,,2,7,4.0,,11,2,2,,7,6,1,
1999,NHL,LAK,21,13,5.0,2,18,14,7.0,2,,,,,8,3,2,0,6,3,2,1,3,6,2,1,5,6,1.0,1,8,4,1.0,0,6,4,3,1,3,1,1,0
1972,WHA,HOU,22,16,1.0,,17,19,3.0,,,,,,5,5,0,,5,6,1,,6,6,2,,10,2,1.0,,7,7,0.0,,5,9,0,,1,0,0,
1995,NHL,EDM,15,21,5.0,,15,23,3.0,,,,,,4,5,1,,3,7,4,,6,8,1,,5,6,0.0,,4,7,1.0,,7,6,1,,1,5,0,
1923,PCHA,VC1,7,6,0.0,,4,12,1.0,,,,,,,,,,3,2,0,,3,5,0,,3,4,0.0,,2,7,1.0,,,,,,,,,
1915,PCHA,VA1,3,4,0.0,,2,9,0.0,,,,,,,,,,,,,,2,3,0,,1,5,0.0,,2,5,0.0,,,,,,,,,
1979,NHL,VAN,14,17,9.0,,13,20,7.0,,,,,,4,3,3,,6,5,3,,4,8,1,,1,11,1.0,,4,5,3.0,,5,5,5,,3,0,0,
1972,WHA,PHB,24,15,0.0,,14,25,0.0,,,,,,1,8,0,,4,8,0,,9,8,0,,8,4,0.0,,7,6,0.0,,8,6,0,,1,0,0,
1968,NHL,LAK,19,14,5.0,,5,28,5.0,,,,,,2,5,1,,5,7,1,,5,4,2,,4,8,2.0,,5,9,1.0,,3,9,3,,,,,
1995,NHL,CAL,18,18,5.0,,16,19,6.0,,,,,,1,7,3,,3,8,2,,7,6,2,,7,2,2.0,,6,5,2.0,,7,6,0,,3,3,0,
2010,NHL,AND,26,13,,2,21,17,,3,,,,,4,7,,1,8,4,,2,8,6,,1,8,3,,0,5,5,,1,11,3,,0,3,2,,0
1914,NHA,TOO,5,4,0.0,,2,9,0.0,,,,,,,,,,,,,,0,2,0,,4,5,0.0,,2,6,0.0,,1,0,0,,,,,
1943,NHL,NYR,4,17,4.0,,2,22,1.0,,,,,,0,2,0,,0,9,1,,4,5,0,,2,9,0.0,,0,8,2.0,,0,6,2,,,,,
1974,NHL,ATF,24,9,7.0,,10,22,8.0,,,,,,5,4,2,,8,3,3,,3,8,1,,5,5,4.0,,4,4,3.0,,8,5,1,,1,2,1,
1973,WHA,EDO,24,14,1.0,,14,23,2.0,,,,,,6,1,0,,9,5,0,,5,9,0,,5,8,0.0,,5,7,0.0,,7,6,3,,1,1,0,
2011,NHL,VAN,27,10,,4,24,12,,5,,,,,5,5,,1,9,4,,0,10,4,,1,7,2,,2,9,1,,4,9,5,,1,2,1,,0
1960,NHL,MTL,24,6,5.0,,17,13,5.0,,,,,,6,5,2,,6,2,2,,11,2,1,,4,4,3.0,,7,4,2.0,,7,2,0,,,,,
2008,NHL,CBS,25,13,,3,16,18,,7,,,,,4,6,,0,6,4,,3,7,6,,1,7,5,,1,7,4,,1,9,4,,2,1,2,,2
1986,NHL,PIT,19,15,6.0,,11,23,6.0,,,,,,8,3,0,,5,5,4,,2,7,3,,4,8,1.0,,4,7,2.0,,5,8,2,,2,0,0,
1979,NHL,WAS,20,14,6.0,,7,26,7.0,,,,,,3,6,1,,1,10,3,,5,7,1,,4,5,3.0,,6,5,2.0,,7,6,2,,1,1,1,
1932,NHL,OTS,8,11,4.0,,3,16,6.0,,,,,,,,,,3,2,0,,4,6,3,,1,10,2.0,,1,4,3.0,,2,5,2,,,,,
1995,NHL,OTT,8,28,5.0,,10,31,0.0,,,,,,5,5,0,,1,11,1,,2,12,0,,1,10,1.0,,3,8,1.0,,3,10,1,,3,3,1,
2001,NHL,OTT,21,13,3.0,4,18,14,6.0,3,,,,,6,6,1,0,6,2,2,0,8,6,1,1,7,3,2.0,2,4,1,1.0,1,6,6,1,3,2,3,1,0
1973,WHA,CHC,23,13,3.0,,15,22,2.0,,,,,,5,4,1,,6,3,0,,5,9,1,,5,4,1.0,,6,10,0.0,,10,4,2,,1,1,0,
2007,NHL,CAR,24,13,,4,19,20,,2,,,,,7,3,,3,7,6,,0,6,9,,0,6,6,,1,7,5,,1,9,2,,1,1,2,,0
2010,NHL,PIT,25,14,,2,24,11,,6,,,,,6,5,,1,10,3,,1,9,3,,1,6,4,,1,6,6,,2,8,4,,2,4,0,,0
1995,NHL,SJS,12,26,3.0,,8,29,4.0,,,,,,0,7,3,,3,10,1,,5,8,0,,3,10,0.0,,3,7,2.0,,4,9,1,,2,4,0,
1985,NHL,EDM,32,6,2.0,,24,11,5.0,,,,,,8,1,0,,8,3,3,,10,3,1,,10,4,1.0,,7,3,1.0,,11,2,1,,2,1,0,
2000,NHL,DAL,26,10,5.0,0,22,14,3.0,2,,,,,6,4,1,1,7,2,2,0,8,5,1,0,7,7,0.0,0,7,4,1.0,1,11,2,2,0,2,0,1,0
1993,NHL,TOR,23,15,4.0,,20,14,8.0,,,,,,10,1,0,,7,4,4,,4,7,2,,7,2,4.0,,6,5,1.0,,6,7,1,,3,3,0,
1997,NHL,SJS,17,19,5.0,,17,19,5.0,,,,,,4,9,0,,5,8,2,,5,3,3,,6,5,2.0,,2,4,0.0,,7,8,0,,5,1,3,
1988,NHL,EDM,21,16,3.0,,17,18,5.0,,,,,,5,4,2,,10,4,1,,5,6,1,,5,8,2.0,,7,5,0.0,,6,6,2,,0,1,0,
1921,PCHA,SEA,8,4,0.0,,4,7,1.0,,,,,,,,,,,,,,4,3,1,,3,6,0.0,,5,2,0.0,,,,,,,,,
1925,NHL,MTM,12,4,2.0,,8,7,3.0,,,,,,,,,,0,1,0,,8,2,0,,4,3,3.0,,5,1,2.0,,3,4,0,,,,,
1962,NHL,DET,19,10,6.0,,13,15,7.0,,,,,,5,0,2,,6,5,2,,5,6,3,,5,4,3.0,,3,7,3.0,,8,3,0,,,,,
2007,NHL,CBS,20,14,,7,14,22,,5,,,,,7,3,,1,4,7,,3,7,5,,2,7,7,,0,5,5,,3,4,6,,3,0,3,,0
1943,NHL,TOR,13,11,1.0,,10,12,3.0,,,,,,2,0,0,,3,6,2,,6,4,0,,5,6,1.0,,4,4,1.0,,3,3,0,,,,,
1985,NHL,TOR,16,21,3.0,,9,27,4.0,,,,,,1,8,0,,4,7,3,,4,5,2,,4,11,0.0,,6,6,1.0,,6,8,0,,0,3,1,
1995,NHL,HAR,22,15,4.0,,12,24,5.0,,,,,,4,4,1,,5,7,1,,2,10,3,,8,4,1.0,,6,3,1.0,,6,6,2,,3,5,0,
1976,WHA,SDM,26,10,4.0,,14,27,0.0,,,,,,4,5,2,,8,5,0,,11,3,0,,4,7,0.0,,6,6,1.0,,5,9,1,,2,2,0,
2009,NHL,BOS,18,17,,6,21,13,,7,,,,,6,5,,1,7,3,,4,7,4,,2,3,9,,2,4,1,,2,8,7,,1,4,1,,1
1936,NHL,CHI,8,13,3.0,,6,14,4.0,,,,,,,,,,1,4,4,,2,5,2,,5,9,0.0,,3,5,0.0,,3,4,1,,,,,
