playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
huetcr01,2007,2,WAS,NHL,13,771,11,2,0,1,2,21,329,7,451,3,4,,1,0,22,242
roachjo01,1924,1,TRS,NHL,30,1800,19,11,0,,1,84,,2,120,0,2,0,,0,5,
bowerjo01,1969,1,TOR,NHL,1,60,0,1,0,1,0,5,,,,,,,,,,
leclapa01,2008,1,CBS,NHL,12,674,4,6,1,1,0,43,324,,,,,,,,,
holdebi01,1973,2,WIJ,WHA,1,60,0,1,0,0,0,4,28,,,,,,,,,
plassmi01,1975,1,PIT,NHL,55,3096,24,19,10,1,2,178,,3,180,1,2,,0,1,8,
kolziol01,1999,1,WAS,NHL,73,4371,41,20,11,1,5,163,1957,5,284,1,4,,0,0,16,103
graharo02,1979,1,LAK,NHL,26,1405,9,11,4,1,2,98,,,,,,,,,,
smithal02,1972,1,NEW,WHA,51,3059,31,19,1,1,3,162,1535,15,909,12,3,,0,0,49,430
kurtga01,1975,1,PHR,WHA,40,2369,18,20,2,1,1,147,1162,,,,,,,,,
myllyja01,1991,1,SJS,NHL,27,1374,3,18,1,6,0,115,862,,,,,,,,,
bouchda01,1978,1,ATF,NHL,64,3624,32,21,7,2,3,201,,2,100,0,2,,0,0,9,
behrema01,1984,1,WIN,NHL,24,1218,8,10,3,1,1,93,624,4,179,1,1,,2,0,10,98
conneal01,1934,1,MTM,NHL,48,2970,24,19,5,,9,92,,7,430,5,0,2,,2,8,
elliobr01,2007,1,OTT,NHL,1,60,1,0,0,0,0,1,29,,,,,,,,,
herrode01,1979,1,MTL,NHL,34,1909,25,3,3,1,0,80,,5,300,2,3,,0,0,15,
vernomi01,1992,1,CAL,NHL,64,3732,29,26,9,4,2,203,1804,4,150,1,1,,0,0,15,81
hedbejo01,2005,1,DAL,NHL,19,1079,12,4,1,1,0,48,472,,,,,,,,,
hackeje01,1998,2,MTL,NHL,53,3091,24,20,9,2,5,117,1360,,,,,,,,,
lehtoka01,2003,1,ATL,NHL,4,240,4,0,0,0,1,5,106,,,,,,,,,
bouchbr01,1999,1,PHI,NHL,35,2038,20,10,3,3,4,65,790,18,1183,11,7,,0,1,40,484
plassmi01,1972,1,MTL,NHL,17,932,11,2,3,1,0,40,,,,,,,,,,
broderi01,1976,1,QUN,WHA,53,2906,29,18,2,1,2,167,1396,17,1007,12,5,,0,1,55,465
thibajo01,2001,1,CHI,NHL,67,3838,33,23,9,2,6,159,1626,3,159,1,2,,0,0,7,77
mcleaki01,1991,1,VAN,NHL,65,3852,38,17,9,1,5,176,1780,13,785,6,7,,2,2,33,364
gustajo01,2009,1,TOR,NHL,42,2340,16,15,9,5,1,112,1146,,,,,,,,,
niittan01,2006,1,PHI,NHL,52,2943,9,29,9,8,0,166,1567,,,,,,,,,
hallgl01,1965,1,CHI,NHL,64,3747,34,21,7,0,4,164,,6,347,2,4,,0,0,22,
pietrfr01,1987,1,PIT,NHL,21,1207,9,11,0,1,1,80,600,,,,,,,,,
harripa01,1981,1,PIT,NHL,13,700,3,7,0,1,0,64,,,,,,,,,,
tokardu01,2009,1,TBL,NHL,2,44,0,0,0,0,0,3,16,,,,,,,,,
jackspe01,1934,1,NYR,NHL,1,60,0,1,0,,0,8,,,,,,,,,,
astroha01,1979,1,COR,NHL,49,2574,9,27,6,3,0,161,,,,,,,,,,
brodema01,1991,1,NJD,NHL,4,179,2,1,0,0,0,10,85,1,32,0,1,,0,0,3,15
hrudeke01,1996,1,SJS,NHL,48,2631,16,24,5,4,0,140,1263,,,,,,,,,
stanied01,1978,1,STL,NHL,39,2291,9,25,3,4,0,146,,,,,,,,,,
kochadi01,1999,1,TBL,NHL,5,238,1,4,0,1,0,17,111,,,,,,,,,
andercr01,2006,1,FLO,NHL,5,217,1,1,1,0,0,8,116,,,,,,,,,
larocmi01,1975,1,MTL,NHL,22,1220,16,1,3,0,2,50,,,,,,,,,,
fosteno01,1991,1,EDM,NHL,10,439,5,3,0,0,0,20,183,,,,,,,,,
roachjo01,1932,1,DET,NHL,48,2970,25,15,8,,10,93,,4,240,2,2,0,,1,8,
mcleoji01,1973,2,LAS,WHA,17,969,4,13,0,1,1,69,481,,,,,,,,,
lundqhe01,2006,1,NYR,NHL,70,4109,37,22,8,2,5,160,1927,10,637,6,4,,1,1,22,291
keansdo01,1986,1,BOS,NHL,36,1942,18,8,4,1,0,108,909,2,120,0,2,,0,0,11,58
cloutda01,2006,1,LAK,NHL,24,1281,6,14,2,1,0,85,608,,,,,,,,,
besteal01,1984,1,TOR,NHL,15,767,3,9,1,3,1,54,430,,,,,,,,,
brownan01,1976,1,IND,WHA,10,430,1,4,1,0,0,26,196,,,,,,,,,
croziro01,1965,1,DET,NHL,64,3734,27,24,12,2,7,173,,12,669,6,5,,0,1,26,
worslgu01,1967,1,MTL,NHL,40,2213,19,9,8,1,6,73,,12,669,11,0,,0,1,21,
fernama01,2001,1,MIN,NHL,44,2463,12,24,5,1,1,125,1157,,,,,,,,,
