raceid,year,round,circuitid,name,date,time,url
18,2008,1,1,Австралийский Гран-при,2008-03-16,04:30:00,http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix
19,2008,2,2,Гран-при Малайзии,2008-03-23,07:00:00,http://en.wikipedia.org/wiki/2008_Малайзиян_Grand_Prix
20,2008,3,3,Гран-при Бахрейна,2008-04-06,11:30:00,http://en.wikipedia.org/wiki/2008_Бахрейн_Grand_Prix
21,2008,4,4,Гран-при Испании,2008-04-27,12:00:00,http://en.wikipedia.org/wiki/2008_испанский_Grand_Prix
22,2008,5,5,Турецкий Гран-при,2008-05-11,12:00:00,http://en.wikipedia.org/wiki/2008_urkish_Grand_Prix
23,2008,6,6,Гран-при Монако,2008-05-25,12:00:00,http://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix
24,2008,7,7,Гран-при Канады,2008-06-08,17:00:00,http://en.wikipedia.org/wiki/2008_Canadian_Grand_Prix
25,2008,8,8,Гран-при Франции,2008-06-22,12:00:00,http://en.wikipedia.org/wiki/2008_French_Grand_Prix
26,2008,9,9,Гран-при Великобритании,2008-07-06,12:00:00,http://en.wikipedia.org/wiki/2008_British_Grand_Prix
27,2008,10,10,Гран-при Германии,2008-07-20,12:00:00,http://en.wikipedia.org/wiki/2008_nerman_Grand_Prix
28,2008,11,11,Гран-при Венгрии,2008-08-03,12:00:00,http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix
29,2008,12,12,Европейский Гран-при,2008-08-24,12:00:00,http://en.wikipedia.org/wiki/2008_European_Grand_Prix
30,2008,13,13,Гран-при Бельгии,2008-09-07,12:00:00,http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix
31,2008,14,14,Гран-при Италии,2008-09-14,12:00:00,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix
32,2008,15,15,Гран-при Сингапура,2008-09-28,12:00:00,http://en.wikipedia.org/wiki/2008_Сингапур_Grand_Prix
33,2008,16,16,Гран-при Японии,2008-10-12,04:30:00,http://en.wikipedia.org/wiki/2008_Японский_Grand_Prix
34,2008,17,17,Гран-при Китая,2008-10-19,07:00:00,http://en.wikipedia.org/wiki/2008_chinan_Grand_Prix
35,2008,18,18,Гран-при Бразилии,2008-11-02,17:00:00,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix
36,2007,1,1,Австралийский Гран-при,2007-03-18,03:00:00,http://en.wikipedia.org/wiki/2007_Australian_Grand_Prix
37,2007,2,2,Гран-при Малайзии,2007-04-08,07:00:00,http://en.wikipedia.org/wiki/2007_Малайзиян_Grand_Prix
38,2007,3,3,Гран-при Бахрейна,2007-04-15,11:30:00,http://en.wikipedia.org/wiki/2007_Бахрейн_Grand_Prix
39,2007,4,4,Гран-при Испании,2007-05-13,12:00:00,http://en.wikipedia.org/wiki/2007_испанский_Grand_Prix
40,2007,5,6,Гран-при Монако,2007-05-27,12:00:00,http://en.wikipedia.org/wiki/2007_Monaco_Grand_Prix
41,2007,6,7,Гран-при Канады,2007-06-10,17:00:00,http://en.wikipedia.org/wiki/2007_Canadian_Grand_Prix
42,2007,7,19,Гран-при Соединенных Штатов,2007-06-17,17:00:00,http://en.wikipedia.org/wiki/2007_United_ States_Grand_Prix
43,2007,8,8,Гран-при Франции,2007-07-01,12:00:00,http://en.wikipedia.org/wiki/2007_French_Grand_Prix
44,2007,9,9,Гран-при Великобритании,2007-07-08,12:00:00,http://en.wikipedia.org/wiki/2007_British_Grand_Prix
45,2007,10,20,Европейский Гран-при,2007-07-22,12:00:00,http://en.wikipedia.org/wiki/2007_European_Grand_Prix
46,2007,11,11,Гран-при Венгрии,2007-08-05,12:00:00,http://en.wikipedia.org/wiki/2007_Hungarian_Grand_Prix
47,2007,12,5,Турецкий Гран-при,2007-08-26,12:00:00,http://en.wikipedia.org/wiki/2007_urkish_Grand_Prix
48,2007,13,14,Гран-при Италии,2007-09-09,12:00:00,http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix
49,2007,14,13,Гран-при Бельгии,2007-09-16,12:00:00,http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix
50,2007,15,16,Гран-при Японии,2007-09-30,04:30:00,http://en.wikipedia.org/wiki/2007_Японский_Grand_Prix
51,2007,16,17,Гран-при Китая,2007-10-07,06:00:00,http://en.wikipedia.org/wiki/2007_chinian_Grand_Prix
52,2007,17,18,Гран-при Бразилии,2007-10-21,16:00:00,http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix
53,2006,1,3,Гран-при Бахрейна,2006-03-12,14:30:00,http://en.wikipedia.org/wiki/2006_Bashin_Grand_Prix
54,2006,2,2,Гран-при Малайзии,2006-03-19,15:00:00,http://en.wikipedia.org/wiki/2006_Малайзиян_Grand_Prix
55,2006,3,1,Австралийский Гран-при,2006-04-02,14:00:00,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix
56,2006,4,21,Гран-при Сан-Марино,2006-04-23,14:00:00,http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix
57,2006,5,20,Европейский Гран-при,2006-05-07,14:00:00,http://en.wikipedia.org/wiki/2006_European_Grand_Prix
58,2006,6,4,Гран-при Испании,2006-05-14,14:00:00,http://en.wikipedia.org/wiki/2006_испанский_Grand_Prix
59,2006,7,6,Гран-при Монако,2006-05-28,14:00:00,http://en.wikipedia.org/wiki/2006_Monaco_Grand_Prix
60,2006,8,9,Гран-при Великобритании,2006-06-11,12:00:00,http://en.wikipedia.org/wiki/2006_British_Grand_Prix
61,2006,9,7,Гран-при Канады,2006-06-25,13:00:00,http://en.wikipedia.org/wiki/2006_Canadian_Grand_Prix
62,2006,10,19,Гран-при Соединенных Штатов,2006-07-02,14:00:00,http://en.wikipedia.org/wiki/2006_United_ States_Grand_Prix
63,2006,11,8,Гран-при Франции,2006-07-16,14:00:00,http://en.wikipedia.org/wiki/2006_France_Grand_Prix
64,2006,12,10,Гран-при Германии,2006-07-30,14:00:00,http://en.wikipedia.org/wiki/2006_nerman_Grand_Prix
65,2006,13,11,Гран-при Венгрии,2006-08-06,14:00:00,http://en.wikipedia.org/wiki/2006_Hungarian_Grand_Prix
66,2006,14,5,Турецкий Гран-при,2006-08-27,15:00:00,http://en.wikipedia.org/wiki/2006_urkish_Grand_Prix
67,2006,15,14,Гран-при Италии,2006-09-10,14:00:00,http://en.wikipedia.org/wiki/2006_Italian_Grand_Prix
68,2006,16,17,Гран-при Китая,2006-10-01,14:00:00,http://en.wikipedia.org/wiki/2006_china_Grand_Prix
69,2006,17,22,Гран-при Японии,2006-10-08,14:00:00,http://en.wikipedia.org/wiki/2006_Японский_Grand_Prix
70,2006,18,18,Гран-при Бразилии,2006-10-22,14:00:00,http://en.wikipedia.org/wiki/2006_Brazilian_Grand_Prix
71,2005,1,1,Австралийский Гран-при,2005-03-06,14:00:00,http://en.wikipedia.org/wiki/2005_Australian_Grand_Prix
72,2005,2,2,Гран-при Малайзии,2005-03-20,15:00:00,http://en.wikipedia.org/wiki/2005_Малайзиян_Grand_Prix
73,2005,3,3,Гран-при Бахрейна,2005-04-03,14:30:00,http://en.wikipedia.org/wiki/2005_Bashin_Grand_Prix
74,2005,4,21,Гран-при Сан-Марино,2005-04-24,14:00:00,http://en.wikipedia.org/wiki/2005_San_Marino_Grand_Prix
75,2005,5,4,Гран-при Испании,2005-05-08,14:00:00,http://en.wikipedia.org/wiki/2005_испанский_Grand_Prix
76,2005,6,6,Гран-при Монако,2005-05-22,14:00:00,http://en.wikipedia.org/wiki/2005_Monaco_Grand_Prix
77,2005,7,20,Европейский Гран-при,2005-05-29,14:00:00,http://en.wikipedia.org/wiki/2005_European_Grand_Prix
78,2005,8,7,Гран-при Канады,2005-06-12,13:00:00,http://en.wikipedia.org/wiki/2005_Canadian_Grand_Prix
79,2005,9,19,Гран-при Соединенных Штатов,2005-06-19,14:00:00,http://en.wikipedia.org/wiki/2005_United_ States_Grand_Prix
80,2005,10,8,Гран-при Франции,2005-07-03,14:00:00,http://en.wikipedia.org/wiki/2005_French_Grand_Prix
81,2005,11,9,Гран-при Великобритании,2005-07-10,14:00:00,http://en.wikipedia.org/wiki/2005_British_Grand_Prix
85,2005,15,14,Гран-при Италии,2005-09-04,14:00:00,http://en.wikipedia.org/wiki/2005_Italian_Grand_Prix
93,2004,4,21,Гран-при Сан-Марино,2004-04-25,,http://en.wikipedia.org/wiki/2004_San_Marino_Grand_Prix
95,2004,6,6,Гран-при Монако,2004-05-23,,http://en.wikipedia.org/wiki/2004_Monaco_Grand_Prix
104,2004,15,14,Гран-при Италии,2004-09-12,,http://en.wikipedia.org/wiki/2004_Italian_Grand_Prix
111,2003,4,21,Гран-при Сан-Марино,2003-04-20,,http://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix
114,2003,7,6,Гран-при Монако,2003-06-01,,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix
121,2003,14,14,Гран-при Италии,2003-09-14,,http://en.wikipedia.org/wiki/2003_Italian_Grand_Prix
127,2002,4,21,Гран-при Сан-Марино,2002-04-14,,http://en.wikipedia.org/wiki/2002_San_Marino_Grand_Prix
130,2002,7,6,Гран-при Монако,2002-05-26,,http://en.wikipedia.org/wiki/2002_Monaco_Grand_Prix
138,2002,15,14,Гран-при Италии,2002-09-15,,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix
144,2001,4,21,Гран-при Сан-Марино,2001-04-15,,http://en.wikipedia.org/wiki/2001_San_Marino_Grand_Prix
147,2001,7,6,Гран-при Монако,2001-05-27,,http://en.wikipedia.org/wiki/2001_Monaco_Grand_Prix
155,2001,15,14,Гран-при Италии,2001-09-16,,http://en.wikipedia.org/wiki/2001_Italian_Grand_Prix
160,2000,3,21,Гран-при Сан-Марино,2000-04-09,,http://en.wikipedia.org/wiki/2000_San_Marino_Grand_Prix
164,2000,7,6,Гран-при Монако,2000-06-04,,http://en.wikipedia.org/wiki/2000_Monaco_Grand_Prix
171,2000,14,14,Гран-при Италии,2000-09-10,,http://en.wikipedia.org/wiki/2000_Italian_Grand_Prix
177,1999,3,21,Гран-при Сан-Марино,1999-05-02,,http://en.wikipedia.org/wiki/1999_San_Marino_Grand_Prix
178,1999,4,6,Гран-при Монако,1999-05-16,,http://en.wikipedia.org/wiki/1999_Monaco_Grand_Prix
187,1999,13,14,Гран-при Италии,1999-09-12,,http://en.wikipedia.org/wiki/1999_Italian_Grand_Prix
194,1998,4,21,Гран-при Сан-Марино,1998-04-26,,http://en.wikipedia.org/wiki/1998_San_Marino_Grand_Prix
196,1998,6,6,Гран-при Монако,1998-05-24,,http://en.wikipedia.org/wiki/1998_Monaco_Grand_Prix
204,1998,14,14,Гран-при Италии,1998-09-13,,http://en.wikipedia.org/wiki/1998_Italian_Grand_Prix
210,1997,4,21,Гран-при Сан-Марино,1997-04-27,,http://en.wikipedia.org/wiki/1997_San_Marino_Grand_Prix
211,1997,5,6,Гран-при Монако,1997-05-11,,http://en.wikipedia.org/wiki/1997_Monaco_Grand_Prix
219,1997,13,14,Гран-при Италии,1997-09-07,,http://en.wikipedia.org/wiki/1997_Italian_Grand_Prix
228,1996,5,21,Гран-при Сан-Марино,1996-05-05,,http://en.wikipedia.org/wiki/1996_San_Marino_Grand_Prix
229,1996,6,6,Гран-при Монако,1996-05-19,,http://en.wikipedia.org/wiki/1996_Monaco_Grand_Prix
237,1996,14,14,Гран-при Италии,1996-09-08,,http://en.wikipedia.org/wiki/1996_Italian_Grand_Prix
242,1995,3,21,Гран-при Сан-Марино,1995-04-30,,http://en.wikipedia.org/wiki/1995_San_Marino_Grand_Prix
244,1995,5,6,Гран-при Монако,1995-05-28,,http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix
251,1995,12,14,Гран-при Италии,1995-09-10,,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix
259,1994,3,21,Гран-при Сан-Марино,1994-05-01,,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix
260,1994,4,6,Гран-при Монако,1994-05-15,,http://en.wikipedia.org/wiki/1994_Monaco_Grand_Prix
268,1994,12,14,Гран-при Италии,1994-09-11,,http://en.wikipedia.org/wiki/1994_Italian_Grand_Prix
276,1993,4,21,Гран-при Сан-Марино,1993-04-25,,http://en.wikipedia.org/wiki/1993_San_Marino_Grand_Prix
278,1993,6,6,Гран-при Монако,1993-05-23,,http://en.wikipedia.org/wiki/1993_Monaco_Grand_Prix
285,1993,13,14,Гран-при Италии,1993-09-12,,http://en.wikipedia.org/wiki/1993_Italian_Grand_Prix
293,1992,5,21,Гран-при Сан-Марино,1992-05-17,,http://en.wikipedia.org/wiki/1992_San_Marino_Grand_Prix
294,1992,6,6,Гран-при Монако,1992-05-31,,http://en.wikipedia.org/wiki/1992_Monaco_Grand_Prix
301,1992,13,14,Гран-при Италии,1992-09-13,,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
307,1991,3,21,Гран-при Сан-Марино,1991-04-28,,http://en.wikipedia.org/wiki/1991_San_Marino_Grand_Prix
308,1991,4,6,Гран-при Монако,1991-05-12,,http://en.wikipedia.org/wiki/1991_Monaco_Grand_Prix
316,1991,12,14,Гран-при Италии,1991-09-08,,http://en.wikipedia.org/wiki/1991_Italian_Grand_Prix
323,1990,3,21,Гран-при Сан-Марино,1990-05-13,,http://en.wikipedia.org/wiki/1990_San_Marino_Grand_Prix
324,1990,4,6,Гран-при Монако,1990-05-27,,http://en.wikipedia.org/wiki/1990_Monaco_Grand_Prix
332,1990,12,14,Гран-при Италии,1990-09-09,,http://en.wikipedia.org/wiki/1990_Italian_Grand_Prix
342,2010,6,6,Гран-при Монако,2010-05-16,12:00:00,http://en.wikipedia.org/wiki/2010_Monaco_Grand_Prix
350,2010,14,14,Гран-при Италии,2010-09-12,12:00:00,http://en.wikipedia.org/wiki/2010_Italian_Grand_Prix
357,1989,2,21,Гран-при Сан-Марино,1989-04-23,,http://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix
358,1989,3,6,Гран-при Монако,1989-05-07,,http://en.wikipedia.org/wiki/1989_Monaco_Grand_Prix
367,1989,12,14,Гран-при Италии,1989-09-10,,http://en.wikipedia.org/wiki/1989_Italian_Grand_Prix
374,1988,3,6,Гран-при Монако,1988-05-15,,http://en.wikipedia.org/wiki/1988_Monaco_Grand_Prix
391,1987,4,6,Гран-при Монако,1987-05-31,,http://en.wikipedia.org/wiki/1987_Monaco_Grand_Prix
407,1986,4,6,Гран-при Монако,1986-05-11,,http://en.wikipedia.org/wiki/1986_Monaco_Grand_Prix
423,1985,4,6,Гран-при Монако,1985-05-19,,http://en.wikipedia.org/wiki/1985_Monaco_Grand_Prix
441,1984,6,6,Гран-при Монако,1984-06-03,,http://en.wikipedia.org/wiki/1984_Monaco_Grand_Prix
456,1983,5,6,Гран-при Монако,1983-05-15,,http://en.wikipedia.org/wiki/1983_Monaco_Grand_Prix
472,1982,6,6,Гран-при Монако,1982-05-23,,http://en.wikipedia.org/wiki/1982_Monaco_Grand_Prix
488,1981,6,6,Гран-при Монако,1981-05-31,,http://en.wikipedia.org/wiki/1981_Monaco_Grand_Prix
503,1980,6,6,Гран-при Монако,1980-05-18,,http://en.wikipedia.org/wiki/1980_Monaco_Grand_Prix
518,1979,7,6,Гран-при Монако,1979-05-27,,http://en.wikipedia.org/wiki/1979_Monaco_Grand_Prix
531,1978,5,6,Гран-при Монако,1978-05-07,,http://en.wikipedia.org/wiki/1978_Monaco_Grand_Prix
548,1977,6,6,Гран-при Монако,1977-05-22,,http://en.wikipedia.org/wiki/1977_Monaco_Grand_Prix
565,1976,6,6,Гран-при Монако,1976-05-30,,http://en.wikipedia.org/wiki/1976_Monaco_Grand_Prix
580,1975,5,6,Гран-при Монако,1975-05-11,,http://en.wikipedia.org/wiki/1975_Monaco_Grand_Prix
595,1974,6,6,Гран-при Монако,1974-05-26,,http://en.wikipedia.org/wiki/1974_Monaco_Grand_Prix
610,1973,6,6,Гран-при Монако,1973-06-03,,http://en.wikipedia.org/wiki/1973_Monaco_Grand_Prix
623,1972,4,6,Гран-при Монако,1972-05-14,,http://en.wikipedia.org/wiki/1972_Monaco_Grand_Prix
634,1971,3,6,Гран-при Монако,1971-05-23,,http://en.wikipedia.org/wiki/1971_Monaco_Grand_Prix
645,1970,3,6,Гран-при Монако,1970-05-10,,http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix
658,1969,3,6,Гран-при Монако,1969-05-18,,http://en.wikipedia.org/wiki/1969_Monaco_Grand_Prix
669,1968,3,6,Гран-при Монако,1968-05-26,,http://en.wikipedia.org/wiki/1968_Monaco_Grand_Prix
680,1967,2,6,Гран-при Монако,1967-05-07,,http://en.wikipedia.org/wiki/1967_Monaco_Grand_Prix
690,1966,1,6,Гран-при Монако,1966-05-22,,http://en.wikipedia.org/wiki/1966_Monaco_Grand_Prix
700,1965,2,6,Гран-при Монако,1965-05-30,,http://en.wikipedia.org/wiki/1965_Monaco_Grand_Prix
709,1964,1,6,Гран-при Монако,1964-05-10,,http://en.wikipedia.org/wiki/1964_Monaco_Grand_Prix
719,1963,1,6,Гран-при Монако,1963-05-26,,http://en.wikipedia.org/wiki/1963_Monaco_Grand_Prix
730,1962,2,6,Гран-при Монако,1962-06-03,,http://en.wikipedia.org/wiki/1962_Monaco_Grand_Prix
738,1961,1,6,Гран-при Монако,1961-05-14,,http://en.wikipedia.org/wiki/1961_Monaco_Grand_Prix
747,1960,2,6,Гран-при Монако,1960-05-29,,http://en.wikipedia.org/wiki/1960_Monaco_Grand_Prix
756,1959,1,6,Гран-при Монако,1959-05-10,,http://en.wikipedia.org/wiki/1959_Monaco_Grand_Prix
766,1958,2,6,Гран-при Монако,1958-05-18,,http://en.wikipedia.org/wiki/1958_Monaco_Grand_Prix
777,1957,2,6,Гран-при Монако,1957-05-19,,http://en.wikipedia.org/wiki/1957_Monaco_Grand_Prix
785,1956,2,6,Гран-при Монако,1956-05-13,,http://en.wikipedia.org/wiki/1956_Monaco_Grand_Prix
793,1955,2,6,Гран-при Монако,1955-05-22,,http://en.wikipedia.org/wiki/1955_Monaco_Grand_Prix
834,1950,2,6,Гран-при Монако,1950-05-21,,http://en.wikipedia.org/wiki/1950_Monaco_Grand_Prix
846,2011,6,6,Гран-при Монако,2011-05-29,12:00:00,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix
865,2012,6,6,Гран-при Монако,2012-05-27,12:00:00,http://en.wikipedia.org/wiki/2012_Monaco_Grand_Prix
885,2013,6,6,Гран-при Монако,2013-05-26,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix
905,2014,6,6,Гран-при Монако,2014-05-25,12:00:00,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix
931,2015,6,6,Гран-при Монако,2015-05-24,12:00:00,http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix
953,2016,6,6,Гран-при Монако,2016-05-29,12:00:00,https://en.wikipedia.org/wiki/2016_Monaco_Grand_Prix
974,2017,6,6,Гран-при Монако,2017-05-28,12:00:00,https://en.wikipedia.org/wiki/2017_Monaco_Grand_Prix
