playerid,yearid,stint,teamid,lgid,g,g_batting,ab,r,h,2b,3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp,g_old
abreubo01,1997,1,HOU,NL,59,59.0,188.0,22.0,47.0,10.0,2.0,3.0,26.0,7.0,2.0,21.0,48.0,0.0,1.0,0.0,0.0,0.0,59.0
abreubo01,1998,1,PHI,NL,151,151.0,497.0,68.0,155.0,29.0,6.0,17.0,74.0,19.0,10.0,84.0,133.0,14.0,0.0,4.0,4.0,6.0,151.0
abreubo01,1999,1,PHI,NL,152,152.0,546.0,118.0,183.0,35.0,11.0,20.0,93.0,27.0,9.0,109.0,113.0,8.0,3.0,0.0,4.0,13.0,152.0
abreubo01,2000,1,PHI,NL,154,154.0,576.0,103.0,182.0,42.0,10.0,25.0,79.0,28.0,8.0,100.0,116.0,9.0,1.0,0.0,3.0,12.0,154.0
abreubo01,2001,1,PHI,NL,162,162.0,588.0,118.0,170.0,48.0,4.0,31.0,110.0,36.0,14.0,106.0,137.0,11.0,1.0,0.0,9.0,13.0,162.0
abreubo01,2002,1,PHI,NL,157,157.0,572.0,102.0,176.0,50.0,6.0,20.0,85.0,31.0,12.0,104.0,117.0,9.0,3.0,0.0,6.0,11.0,157.0
abreubo01,2003,1,PHI,NL,158,158.0,577.0,99.0,173.0,35.0,1.0,20.0,101.0,22.0,9.0,109.0,126.0,13.0,2.0,0.0,7.0,13.0,158.0
abreubo01,2004,1,PHI,NL,159,159.0,574.0,118.0,173.0,47.0,1.0,30.0,105.0,40.0,5.0,127.0,116.0,10.0,5.0,0.0,7.0,5.0,159.0
abreubo01,2005,1,PHI,NL,162,162.0,588.0,104.0,168.0,37.0,1.0,24.0,102.0,31.0,9.0,117.0,134.0,15.0,6.0,0.0,8.0,7.0,162.0
abreubo01,2006,1,PHI,NL,98,98.0,339.0,61.0,94.0,25.0,2.0,8.0,65.0,20.0,4.0,91.0,86.0,5.0,2.0,0.0,6.0,8.0,98.0
abreubo01,2006,2,NYA,AL,58,58.0,209.0,37.0,69.0,16.0,0.0,7.0,42.0,10.0,2.0,33.0,52.0,1.0,1.0,2.0,3.0,5.0,58.0
abreubo01,2007,1,NYA,AL,158,158.0,605.0,123.0,171.0,40.0,5.0,16.0,101.0,25.0,8.0,84.0,115.0,0.0,3.0,0.0,7.0,11.0,158.0
abreubo01,2008,1,NYA,AL,156,156.0,609.0,100.0,180.0,39.0,4.0,20.0,100.0,22.0,11.0,73.0,109.0,2.0,1.0,0.0,1.0,14.0,156.0
abreubo01,2009,1,LAA,AL,152,152.0,563.0,96.0,165.0,29.0,3.0,15.0,103.0,30.0,8.0,94.0,113.0,7.0,1.0,0.0,9.0,15.0,
abreubo01,2010,1,LAA,AL,154,154.0,573.0,88.0,146.0,41.0,1.0,20.0,78.0,24.0,10.0,87.0,132.0,3.0,2.0,0.0,5.0,13.0,
abreubo01,2011,1,LAA,AL,142,142.0,502.0,54.0,127.0,30.0,1.0,8.0,60.0,21.0,5.0,78.0,113.0,5.0,1.0,1.0,3.0,8.0,142.0
abreubo01,2012,1,LAA,AL,8,,24.0,1.0,5.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,
abreubo01,2012,2,LAN,NL,92,,195.0,28.0,48.0,8.0,1.0,3.0,19.0,6.0,2.0,35.0,51.0,3.0,0.0,0.0,0.0,6.0,
adcocjo01,1950,1,CIN,NL,102,102.0,372.0,46.0,109.0,16.0,1.0,8.0,55.0,2.0,,24.0,24.0,,0.0,3.0,,12.0,102.0
adcocjo01,1951,1,CIN,NL,113,113.0,395.0,40.0,96.0,16.0,4.0,10.0,47.0,1.0,2.0,24.0,29.0,,1.0,2.0,,25.0,113.0
adcocjo01,1952,1,CIN,NL,117,117.0,378.0,43.0,105.0,22.0,4.0,13.0,52.0,1.0,4.0,23.0,38.0,,1.0,1.0,,10.0,117.0
adcocjo01,1953,1,ML1,NL,157,157.0,590.0,71.0,168.0,33.0,6.0,18.0,80.0,3.0,2.0,42.0,82.0,,2.0,6.0,,22.0,157.0
adcocjo01,1954,1,ML1,NL,133,133.0,500.0,73.0,154.0,27.0,5.0,23.0,87.0,1.0,4.0,44.0,58.0,,3.0,11.0,4.0,7.0,133.0
adcocjo01,1955,1,ML1,NL,84,84.0,288.0,40.0,76.0,14.0,0.0,15.0,45.0,0.0,2.0,31.0,44.0,3.0,2.0,2.0,1.0,13.0,84.0
adcocjo01,1956,1,ML1,NL,137,137.0,454.0,76.0,132.0,23.0,1.0,38.0,103.0,1.0,0.0,32.0,86.0,6.0,1.0,11.0,2.0,11.0,137.0
adcocjo01,1957,1,ML1,NL,65,65.0,209.0,31.0,60.0,13.0,2.0,12.0,38.0,0.0,0.0,20.0,51.0,3.0,1.0,0.0,1.0,7.0,65.0
adcocjo01,1958,1,ML1,NL,105,105.0,320.0,40.0,88.0,15.0,1.0,19.0,54.0,0.0,0.0,21.0,63.0,1.0,1.0,2.0,5.0,14.0,105.0
adcocjo01,1959,1,ML1,NL,115,115.0,404.0,53.0,118.0,19.0,2.0,25.0,76.0,0.0,0.0,32.0,77.0,6.0,0.0,2.0,6.0,8.0,115.0
adcocjo01,1960,1,ML1,NL,138,138.0,514.0,55.0,153.0,21.0,4.0,25.0,91.0,2.0,2.0,46.0,86.0,7.0,1.0,5.0,4.0,13.0,138.0
adcocjo01,1961,1,ML1,NL,152,152.0,562.0,77.0,160.0,20.0,0.0,35.0,108.0,2.0,1.0,59.0,94.0,4.0,2.0,4.0,2.0,22.0,152.0
adcocjo01,1962,1,ML1,NL,121,121.0,391.0,48.0,97.0,12.0,1.0,29.0,78.0,2.0,0.0,50.0,91.0,8.0,1.0,2.0,3.0,18.0,121.0
adcocjo01,1963,1,CLE,AL,97,97.0,283.0,28.0,71.0,7.0,1.0,13.0,49.0,1.0,2.0,30.0,53.0,4.0,0.0,1.0,3.0,7.0,97.0
adcocjo01,1964,1,LAA,AL,118,118.0,366.0,39.0,98.0,13.0,0.0,21.0,64.0,0.0,2.0,48.0,61.0,4.0,0.0,0.0,1.0,13.0,118.0
adcocjo01,1965,1,CAL,AL,122,122.0,349.0,30.0,84.0,14.0,0.0,14.0,47.0,2.0,2.0,37.0,74.0,3.0,1.0,0.0,0.0,10.0,122.0
adcocjo01,1966,1,CAL,AL,83,83.0,231.0,33.0,63.0,10.0,3.0,18.0,48.0,2.0,2.0,31.0,48.0,6.0,0.0,0.0,3.0,11.0,83.0
allendi01,1963,1,PHI,NL,10,10.0,24.0,6.0,7.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,10.0
allendi01,1964,1,PHI,NL,162,162.0,632.0,125.0,201.0,38.0,13.0,29.0,91.0,3.0,4.0,67.0,138.0,13.0,0.0,6.0,3.0,8.0,162.0
allendi01,1965,1,PHI,NL,161,161.0,619.0,93.0,187.0,31.0,14.0,20.0,85.0,15.0,2.0,74.0,150.0,6.0,2.0,6.0,6.0,13.0,161.0
allendi01,1966,1,PHI,NL,141,141.0,524.0,112.0,166.0,25.0,10.0,40.0,110.0,10.0,6.0,68.0,136.0,13.0,3.0,0.0,4.0,9.0,141.0
allendi01,1967,1,PHI,NL,122,122.0,463.0,89.0,142.0,31.0,10.0,23.0,77.0,20.0,5.0,75.0,117.0,18.0,1.0,1.0,0.0,9.0,122.0
allendi01,1968,1,PHI,NL,152,152.0,521.0,87.0,137.0,17.0,9.0,33.0,90.0,7.0,7.0,74.0,161.0,15.0,1.0,2.0,7.0,7.0,152.0
allendi01,1969,1,PHI,NL,118,118.0,438.0,79.0,126.0,23.0,3.0,32.0,89.0,9.0,3.0,64.0,144.0,10.0,0.0,0.0,4.0,10.0,118.0
allendi01,1970,1,SLN,NL,122,122.0,459.0,88.0,128.0,17.0,5.0,34.0,101.0,5.0,4.0,71.0,118.0,16.0,2.0,0.0,1.0,9.0,122.0
allendi01,1971,1,LAN,NL,155,155.0,549.0,82.0,162.0,24.0,1.0,23.0,90.0,8.0,1.0,93.0,113.0,13.0,1.0,1.0,5.0,23.0,155.0
allendi01,1972,1,CHA,AL,148,148.0,506.0,90.0,156.0,28.0,5.0,37.0,113.0,19.0,8.0,99.0,126.0,16.0,1.0,0.0,3.0,13.0,148.0
allendi01,1973,1,CHA,AL,72,72.0,250.0,39.0,79.0,20.0,3.0,16.0,41.0,7.0,2.0,33.0,51.0,3.0,1.0,1.0,3.0,9.0,72.0
allendi01,1974,1,CHA,AL,128,128.0,462.0,84.0,139.0,23.0,1.0,32.0,88.0,7.0,1.0,57.0,89.0,9.0,1.0,0.0,5.0,16.0,128.0
allendi01,1975,1,PHI,NL,119,119.0,416.0,54.0,97.0,21.0,3.0,12.0,62.0,11.0,2.0,58.0,109.0,4.0,2.0,1.0,4.0,19.0,119.0
allendi01,1976,1,PHI,NL,85,85.0,298.0,52.0,80.0,16.0,1.0,15.0,49.0,11.0,4.0,37.0,63.0,2.0,0.0,1.0,3.0,13.0,85.0
allendi01,1977,1,OAK,AL,54,54.0,171.0,19.0,41.0,4.0,0.0,5.0,31.0,1.0,3.0,24.0,36.0,0.0,1.0,0.0,4.0,4.0,54.0
alleyge01,1963,1,PIT,NL,17,17.0,51.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,0.0,0.0,3.0,0.0,1.0,17.0
alleyge01,1964,1,PIT,NL,81,81.0,209.0,30.0,44.0,3.0,1.0,6.0,13.0,0.0,1.0,21.0,56.0,2.0,2.0,0.0,2.0,3.0,81.0
alleyge01,1965,1,PIT,NL,153,153.0,500.0,47.0,126.0,21.0,6.0,5.0,47.0,7.0,2.0,32.0,82.0,9.0,4.0,3.0,1.0,11.0,153.0
alleyge01,1966,1,PIT,NL,147,147.0,579.0,88.0,173.0,28.0,10.0,7.0,43.0,8.0,8.0,27.0,83.0,0.0,5.0,20.0,3.0,8.0,147.0
alleyge01,1967,1,PIT,NL,152,152.0,550.0,59.0,158.0,25.0,7.0,6.0,55.0,10.0,5.0,36.0,70.0,5.0,7.0,7.0,4.0,16.0,152.0
alleyge01,1968,1,PIT,NL,133,133.0,474.0,48.0,116.0,20.0,2.0,4.0,39.0,13.0,5.0,39.0,78.0,6.0,5.0,9.0,3.0,20.0,133.0
alleyge01,1969,1,PIT,NL,82,82.0,285.0,28.0,70.0,3.0,2.0,8.0,32.0,4.0,0.0,19.0,48.0,1.0,1.0,2.0,2.0,10.0,82.0
alleyge01,1970,1,PIT,NL,121,121.0,426.0,46.0,104.0,16.0,5.0,8.0,41.0,7.0,3.0,31.0,70.0,9.0,3.0,2.0,4.0,6.0,121.0
alleyge01,1971,1,PIT,NL,114,114.0,348.0,38.0,79.0,8.0,7.0,6.0,28.0,9.0,2.0,35.0,43.0,14.0,0.0,4.0,2.0,6.0,114.0
alleyge01,1972,1,PIT,NL,119,119.0,347.0,30.0,86.0,12.0,2.0,3.0,36.0,4.0,3.0,38.0,52.0,10.0,0.0,3.0,1.0,6.0,119.0
alleyge01,1973,1,PIT,NL,76,76.0,158.0,25.0,32.0,3.0,2.0,2.0,8.0,1.0,0.0,20.0,28.0,6.0,0.0,3.0,0.0,8.0,76.0
allisbo01,1958,1,WS1,AL,11,11.0,35.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,11.0
allisbo01,1959,1,WS1,AL,150,150.0,570.0,83.0,149.0,18.0,9.0,30.0,85.0,13.0,8.0,60.0,92.0,1.0,2.0,5.0,2.0,22.0,150.0
allisbo01,1960,1,WS1,AL,144,144.0,501.0,79.0,126.0,30.0,3.0,15.0,69.0,11.0,9.0,92.0,94.0,4.0,2.0,5.0,4.0,14.0,144.0
allisbo01,1961,1,MIN,AL,159,159.0,556.0,83.0,136.0,21.0,3.0,29.0,105.0,2.0,7.0,103.0,100.0,1.0,5.0,5.0,8.0,17.0,159.0
mcnerje01,1973,1,PIT,NL,9,9.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
palicer01,1949,1,BRO,NL,49,49.0,19.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,,2.0,6.0,,0.0,4.0,,1.0,49.0
vintobi01,1885,1,PHI,NL,9,9.0,30.0,2.0,2.0,0.0,0.0,0.0,1.0,,,1.0,12.0,,,,,,9.0
thronma01,1963,1,NYN,NL,14,14.0,14.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0
fairlro01,1977,1,TOR,AL,132,132.0,458.0,60.0,128.0,24.0,2.0,19.0,64.0,0.0,4.0,58.0,58.0,11.0,2.0,8.0,2.0,12.0,132.0
yuhased01,1953,1,SLN,NL,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
becanbu01,1885,1,NY4,AA,10,10.0,33.0,3.0,10.0,0.0,0.0,0.0,2.0,0.0,,1.0,,,1.0,,,,10.0
bushgu01,1929,1,CHN,NL,50,50.0,91.0,5.0,15.0,0.0,0.0,0.0,3.0,1.0,,3.0,19.0,,0.0,10.0,,,50.0
tarasto01,1994,1,ATL,NL,87,87.0,132.0,16.0,36.0,6.0,0.0,5.0,19.0,5.0,0.0,9.0,17.0,1.0,0.0,0.0,3.0,5.0,87.0
daglipe01,1932,1,CHA,AL,12,12.0,13.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,,0.0,2.0,,,12.0
loiseri01,1999,1,PIT,NL,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0
molinbe01,2002,1,ANA,AL,122,122.0,428.0,34.0,105.0,18.0,0.0,5.0,47.0,0.0,0.0,15.0,34.0,3.0,4.0,6.0,6.0,15.0,122.0
rosenma01,1933,1,BRO,NL,5,5.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,,0.0,0.0,,1.0,5.0
karrbe01,1927,1,CLE,AL,22,22.0,20.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,,0.0,1.0,,,22.0
batteea01,1966,1,MIN,AL,115,115.0,364.0,30.0,93.0,12.0,1.0,4.0,34.0,4.0,1.0,43.0,30.0,7.0,3.0,0.0,2.0,15.0,115.0
mcmahdo02,1969,1,DET,AL,34,34.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,34.0
bassech01,1890,1,NY1,NL,100,100.0,410.0,52.0,98.0,13.0,8.0,0.0,54.0,14.0,,29.0,25.0,,7.0,,,,100.0
earlear01,1962,1,BOS,AL,38,38.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,38.0
vernomi01,1954,1,WS1,AL,151,151.0,597.0,90.0,173.0,33.0,14.0,20.0,97.0,1.0,4.0,61.0,61.0,,5.0,4.0,6.0,10.0,151.0
duffyhu01,1890,1,CHP,PL,138,138.0,596.0,161.0,191.0,36.0,16.0,7.0,82.0,78.0,,59.0,20.0,,2.0,,,,138.0
walshjo02,1903,1,PHI,NL,1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,1.0,,,1.0
wittijo01,1941,1,NY1,NL,25,25.0,25.0,2.0,5.0,0.0,0.0,0.0,3.0,0.0,,1.0,8.0,,0.0,1.0,,0.0,25.0
bellhi01,1932,1,NY1,NL,35,35.0,34.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,,2.0,15.0,,0.0,1.0,,,35.0
grimera01,1922,1,CHN,NL,138,138.0,509.0,99.0,180.0,45.0,12.0,14.0,99.0,7.0,7.0,75.0,33.0,,6.0,6.0,,,138.0
frasivi01,1933,2,DET,AL,20,20.0,37.0,3.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,8.0,,0.0,4.0,,,20.0
pageph01,1929,1,DET,AL,10,10.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,10.0
jacksgr01,1967,1,PHI,NL,43,43.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,43.0
stinnke01,1995,1,NYN,NL,77,77.0,196.0,23.0,43.0,8.0,1.0,4.0,18.0,2.0,0.0,29.0,65.0,3.0,6.0,0.0,0.0,3.0,77.0
reipsch01,1883,1,NY4,AA,37,37.0,145.0,8.0,27.0,4.0,2.0,0.0,0.0,0.0,,4.0,,,,,,,37.0
donnebl01,1949,1,PHI,NL,23,23.0,23.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,,0.0,3.0,,0.0,1.0,,0.0,23.0
coopewi01,1918,1,PIT,NL,38,38.0,95.0,8.0,23.0,2.0,2.0,0.0,5.0,2.0,,3.0,6.0,,0.0,5.0,,,38.0
schoupe01,1993,1,NYN,NL,41,41.0,32.0,2.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,11.0,0.0,0.0,3.0,1.0,2.0,41.0
stewabu01,1950,1,WS1,AL,118,118.0,378.0,46.0,101.0,15.0,6.0,4.0,35.0,5.0,4.0,46.0,33.0,,1.0,3.0,,3.0,118.0
anderjo01,1898,2,WAS,NL,110,110.0,430.0,70.0,131.0,28.0,18.0,9.0,71.0,18.0,,23.0,,,12.0,6.0,,,110.0
almoned01,2003,1,NYN,NL,12,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0
knowlda01,1971,2,OAK,AL,43,43.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0
cruzja01,2000,1,CLE,AL,11,11.0,29.0,3.0,7.0,3.0,0.0,0.0,5.0,1.0,0.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,11.0
beltrca01,2012,1,SLN,NL,151,,547.0,83.0,147.0,26.0,1.0,32.0,97.0,13.0,6.0,65.0,124.0,15.0,2.0,1.0,4.0,9.0,
carlsha01,1926,1,PHI,NL,38,38.0,96.0,13.0,23.0,5.0,1.0,0.0,13.0,0.0,,7.0,15.0,,1.0,3.0,,,38.0
bookech01,2006,2,WAS,NL,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
huntewi01,1964,1,NYN,NL,41,41.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0
cloudke01,1998,1,SEA,AL,30,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
dicksmu01,1956,2,SLN,NL,32,32.0,77.0,6.0,19.0,2.0,2.0,0.0,6.0,0.0,0.0,1.0,9.0,0.0,0.0,2.0,0.0,1.0,32.0
mabryjo01,1997,1,SLN,NL,116,116.0,388.0,40.0,110.0,19.0,0.0,5.0,36.0,0.0,1.0,39.0,77.0,9.0,3.0,2.0,2.0,11.0,116.0
stairma01,2006,2,TEX,AL,26,26.0,81.0,6.0,17.0,4.0,0.0,3.0,11.0,0.0,0.0,6.0,22.0,1.0,1.0,0.0,0.0,1.0,26.0
odombl01,1974,1,OAK,AL,43,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
sinatma01,1992,1,SEA,AL,18,18.0,28.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,18.0
morrebi01,1931,1,NY1,NL,20,20.0,18.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,,3.0,2.0,,0.0,2.0,,,20.0
kopliho01,1965,1,WS2,AL,33,33.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,1.0,0.0,0.0,33.0
martiph01,1872,2,BR1,NA,18,18.0,78.0,13.0,12.0,0.0,0.0,0.0,9.0,3.0,1.0,1.0,2.0,,,,,,18.0
schulbo01,1955,1,DET,AL,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
quinthu01,2008,1,HOU,NL,59,59.0,168.0,16.0,38.0,6.0,0.0,2.0,12.0,0.0,0.0,6.0,34.0,0.0,4.0,5.0,0.0,5.0,59.0
cantwbe01,1935,1,BSN,NL,41,41.0,67.0,4.0,19.0,1.0,0.0,0.0,2.0,0.0,,2.0,8.0,,0.0,5.0,,2.0,41.0
bailege01,1923,1,BRO,NL,127,127.0,411.0,71.0,109.0,11.0,7.0,1.0,42.0,9.0,7.0,43.0,34.0,,6.0,11.0,,,127.0
goochjo01,1928,2,BRO,NL,42,42.0,101.0,9.0,32.0,1.0,2.0,0.0,12.0,0.0,,7.0,9.0,,0.0,1.0,,,42.0
powerdo01,1899,2,WAS,NL,14,14.0,38.0,3.0,10.0,2.0,0.0,0.0,3.0,0.0,,1.0,,,0.0,2.0,,,14.0
vanpoto01,1998,1,TEX,AL,4,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
meyerbo01,1964,1,NYA,AL,7,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0
slatoji01,1983,1,ML4,AL,46,0.0,,,,,,,,,,,,,,,,,46.0
blackbu02,1990,2,TOR,AL,3,0.0,,,,,,,,,,,,,,,,,3.0
lidgebr01,2007,1,HOU,NL,66,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
knowlda01,1966,1,PHI,NL,69,69.0,16.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,69.0
anderbr02,1994,1,CAL,AL,18,0.0,,,,,,,,,,,,,,,,,18.0
honeyri01,1996,1,SLN,NL,61,61.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0
wardjo01,1885,1,NY1,NL,111,111.0,446.0,72.0,101.0,8.0,9.0,0.0,37.0,,,17.0,39.0,,,,,,111.0
nichosa01,1890,1,CL6,AA,14,14.0,56.0,7.0,9.0,0.0,0.0,0.0,4.0,3.0,,2.0,,,0.0,,,,14.0
averyst01,1995,1,ATL,NL,29,29.0,53.0,4.0,11.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,17.0,0.0,0.0,8.0,1.0,0.0,29.0
