schoolid,schoolname,schoolcity,schoolstate,schoolnick
crdstritch,Cardinal Stritch University,Milwaukee,WI,Wolves
millikin,Millikin University,Decatur,IL,Big Blue
erskine,Erskine College,Due West,SC,Flying Fleet
auburnmont,Auburn University at Montgomery,Montgomery,AL,Senators
ithacany,Ithaca College,Ithaca,NY,Bombers
ilcollege,Illinois College,Jacksonville,IL,Blueboys
amerintl,American International College,Springfield,MA,Yellow Jackets
frankmarsh,Franklin & Marshall College,Lancaster,PA,Diplomats
sutah,Southern Utah University,Cedar City,UT,Thunderbirds
rhodeisle,University of Rhode Island,Kingston,RI,Rams
washington,University of Washington,Seattle,WA,Huskies
valdostast,Valdosta State University,Valdosta,GA,Blazers
samford,Samford University,Birmingham,AL,Bulldogs
sandiego,University of San Diego,San Diego,CA,Toreros
lycomingpa,Lycoming College,Williamsport,PA,Warriors
lsu,Louisiana State University,Baton Rouge,LA,Tigers
seoklahoma,Southeastern Oklahoma State University,Durant,OK,Savages
california,University of California,Berkeley,CA,Golden Bears
edinboro,Edinboro University of Pennsylvania,Edinboro,PA,Fighting Scots
mtstmarys,Mount St. Mary's College and Seminary,Emmitsburg,MD,Mountaineers
norwichvt,Norwich University,Northfield,VT,Cadets
uncashe,University of North Carolina at Asheville,Asheville,NC,Bulldogs
njcity,New Jersey City University,Jersey City,NJ,Gothic Knights
txtech,Texas Tech University,Lubbock,TX,Red Raiders
arkansas,University of Arkansas,Fayetteville,AR,Razorbacks
wvirginia,West Virginia University,Morgantown,WV,Mountaineers
bradley,Bradley University,Peoria,IL,Braves
olemiss,University of Mississippi,Oxford,MS,Rebels
utah,University of Utah,Salt Lake City,UT,Utes
oregon,University of Oregon,Eugene,OR,Ducks
mrningside,Morningside College,Sioux City,IA,Mustangs
mankatost,"Minnesota State University, Mankato",Mankato,MN,Mavericks
indianast,Indiana State University,Terre Haute,IN,Sycamores
clevst,Cleveland State University,Cleveland,OH,Vikings
mobileal,University of Mobile,Mobile,AL,Rams
shenandoah,Shenandoah University,Winchester,VA,Hornets
nytech,New York Institute of Technology,Old Westbury,NY,Bears
auburn,Auburn University,Auburn,AL,Tigers
baconeok,Bacone College,Muskogee,OK,Warriors
wisuperior,University of Wisconsin-Superior,Superior,WI,Yellowjackets
coppinst,Coppin State College,Baltimore,MD,Eagles
mtvernnaz,Mount Vernon Nazarene University,Mount Vernon,OH,Cougars
columbia,Columbia University,New York,NY,Lions
southernu,Southern University and A&M College,Baton Rouge,LA,Jaguars
ric,Rhode Island College,Providence,RI,Anchormen
stbonny,St. Bonaventure University,St. Bonaventure,NY,Bonnies
duquesne,Duquesne University,Pittsburgh,PA,Dukes
houston,University of Houston,Houston,TX,Cougars
utahvalley,Utah Valley University,Orem,UT,Wolverines
coloradost,Colorado State University,Fort Collins,CO,Rams
highpoint,High Point University,High Point,NC,Panthers
idaho,University of Idaho,Moscow,ID,Vandals
nwstate,Northwestern State University of Louisiana,Natchitoches,LA,Demons
carsnewm,Carson-Newman College,Jefferson City,TN,Eagles
arkansaslr,University of Arkansas at Little Rock,Little Rock,AR,Trojans
eillinois,Eastern Illinois University,Charleston,IL,Panthers
mryvilletn,Maryville College,Maryville,TN,Fighting Scots
baruchcuny,"Baruch College, The City University of New York",New York,NY,Bearcats
ballst,Ball State University,Muncie,IN,Cardinals
txwesleyan,Texas Wesleyan University,Fort Worth,TX,Rams
wilbrforce,Wilberforce University,Wilberforce,OH,Bulldogs
albany,"University at Albany, State University of New York",Albany,NY,Great Danes
tnmartin,University of Tennessee at Martin,Martin,TN,Skyhawks
delaware,University of Delaware,Newark,DE,Blue Hens
manhattan,Manhattan College,Riverdale,NY,Jaspers
cflorida,University of Central Florida,Orlando,FL,Golden Knights
michigan,University of Michigan,Ann Arbor,MI,Wolverines
clarion,Clarion University of Pennsylvania,Clarion,PA,Golden Eagles
scranton,University of Scranton,Scranton,PA,Royals
bostonuniv,Boston University,Boston,MA,Terriers
wofford,Wofford College,Spartanburg,SC,Terriers
ferrisst,Ferris State University,Big Rapids,MI,Bulldogs
kalamazoo,Kalamazoo College,Kalamazoo,MI,Hornets
alabamast,Alabama State University,Montgomery,AL,Hornets
mntclairst,Montclair State University,Upper Montclair,NJ,Red Hawks
lee,Lee University,Cleveland,TN,Flames
providence,Providence College,Providence,RI,Friars
troyst,Troy State University,Troy,AL,Trojans
oakland,Oakland University,Rochester,MI,Grizzlies
laverneca,University of La Verne,La Verne,CA,Leopards
murrayst,Murray State University,Murray,KY,Thoroughbreds
sindiana,University of Southern Indiana,Evansville,IN,Screaming Eagles
ncentralil,North Central College,Naperville,IL,Cardinals
glenvilst,Glenville State College,Glenville,WV,Pioneers
keenest,Keene State College,Keene,NH,Owls
stxavieril,Saint Xavier University,Chicago,IL,Cougars
rowannj,Rowan University,Glassboro,NJ,Profs
knoxil,Knox College (and Lombard College),Galesburg,IL,Prairie Fire
sprngfldma,Springfield College,Springfield,MA,Pride
pfeiffer,Pfeiffer University,Misenheimer,NC,Falcons
smaine,University of Southern Maine,Gorham,ME,Huskies
mnmorris,"University of Minnesota, Morris",Morris,MN,Cougars
saginawval,Saginaw Valley State University,University Center,MI,Cardinals
creighton,Creighton University,Omaha,NE,Bluejays
umass,University of Massachusetts Amherst,Amherst,MA,Minutemen
ntexas,University of North Texas,Denton,TX,Mean Green
ohdominican,Ohio Dominican University,Columbus,OH,Panthers
bridgeport,University of Bridgeport,Bridgeport,CT,Purple Knights
nevada,"University of Nevada, Reno",Reno,NV,Wolfpack
rice,Rice University,Houston,TX,Owls
millsapsms,Millsaps College,Jackson,MS,Majors
neillinois,Northeastern Illinois University,Chicago,IL,
smiss,University of Southern Mississippi,Hattiesburg,MS,Golden Eagles
wake,Wake Forest University,Winston-Salem,NC,Demon Deacons
cornellia,Cornell College,Mount Vernon,IA,Rams
piedmontga,Piedmont College,Demorest,GA,Lions
wingate,Wingate University,Wingate,NC,Bulldogs
freedhrdmn,Freed-Hardeman University,Henderson,TN,Lions
lenoirrhyn,Lenoir-Rhyne College,Hickory,NC,Bears
grinnellia,Grinnell College,Grinnell,IA,Pioneers
viterbowi,Viterbo University,LaCrosse,WI,Hawks
nycortland,State University of New York College at Cortland,Cortland,NY,Red Dragons
charleston,College of Charleston,Charleston,SC,Cougars
juniatapa,Juniata College,Huntingdon,PA,Eagles
riponwi,Ripon College,Ripon,WI,Red Hawks
depauwin,DePauw University,Greencastle,IN,Tigers
temple,Temple University,Philadelphia,PA,Owls
umassdartm,University of Massachusetts Dartmouth,North Dartmouth,MA,Corsairs
ekentucky,Eastern Kentucky University,Richmond,KY,Colonels
heidelberg,Heidelberg College,Tiffin,OH,Princes
iowa,University of Iowa,Iowa City,IA,Hawkeyes
csstanisl,"California State University, Stanislaus",Turlock,CA,Warriors
ulala,University of Louisiana at Lafayette,Lafayette,LA,Ragin' Cajuns
walabama,University of West Alabama,Livingston,AL,Tigers
stanford,Stanford University,Palo Alto,CA,Cardinal
guilfordnc,Guilford College,Greensboro,NC,Quakers
lafayette,Lafayette College,Easton,PA,Leopards
swarthmore,Swarthmore College,Swarthmore,PA,Garnet Tide
crngmellon,Carnegie Mellon University,Pittsburgh,PA,Tartans
wisconsin,University of Wisconsin-Madison,Madison,WI,Badgers
albertsnid,Albertson College of Idaho,Caldwell,ID,Coyotes
lemoyne,LeMoyne College,Syracuse,NY,Dolphins
presbytrn,Presbyterian College,Clinton,SC,Blue Hose
missouri,University of Missouri,Columbia,MO,Tigers
vandy,Vanderbilt University,Nashville,TN,Commodores
chapmanca,Chapman University,Orange,CA,Panthers
nillinois,Northern Illinois University,DeKalb,IL,Huskies
wlmjewell,William Jewell College,Liberty,MO,Cardinals
sacstate,"California State University, Sacramento",Sacramento,CA,Hornets
cincy,University of Cincinnati,Cincinnati,OH,Bearcats
wrightst,Wright State University,Dayton,OH,Raiders
oberlinoh,Oberlin College,Oberlin,OH,Yeoman
rhodestn,Rhodes College,Memphis,TN,Lynx
cconnst,Central Connecticut State University,New Britain,CT,Blue Devils
messiah,Messiah College,Grantham,PA,Falcons
sdakotast,South Dakota State University,Brookings,SD,Jackrabbits
portlandst,Portland State University,Portland,OR,Vikings
movalley,Missouri Valley College,Marshall,MO,Vikings
lubbchrist,Lubbock Christian University,Lubbock,TX,Chaparrals
muskingum,Muskingum College,New Concord,OH,Fighting Muskies
american,American University,Washington,DC,Eagles
fresnost,"California State University, Fresno",Fresno,CA,Bulldogs
iowast,Iowa State University,Ames,IA,Cyclones
emoryhenry,Emory & Henry College,Emory,VA,Wasps
stjohns,St. John's University,Jamaica,NY,Red Storm
akron,University of Akron,Akron,OH,Zips
kentuckyst,Kentucky State University,Frankfort,KY,Thorobreds
flagler,Flagler College,St. Augustine,FL,Saints
casewestrn,Case Western Reserve University,Cleveland,OH,Spartans
austinpeay,Austin Peay State University,Clarksville,TN,Governors
calpolypom,California State Polytechnic University-Pomona,Pomona,CA,Broncos
nalabama,University of North Alabama,Florence,AL,Lions
nkentucky,Northern Kentucky University,Highland Heights,KY,Norse
centok,University of Central Oklahoma,Edmond,OK,Bronchos
tntech,Tennessee Technological University,Cookeville,TN,Golden Eagles
vcu,Virginia Commonwealth University,Richmond,VA,Rams
wchester,West Chester University of Pennsylvania,West Chester,PA,Golden Rams
rockhurst,Rockhurst University,Kansas City,MO,Hawks
tamukvill,Texas A&M University-Kingsville,Kingsville,TX,Javelinas
hamlinemn,Hamline University,St. Paul,MN,Pipers
amherstma,Amherst College,Amherst,MA,Lord Jeffs
milligantn,Milligan College,Milligan College,TN,Buffaloes
arkansasst,Arkansas State University,Jonesboro,AR,Indians
trinityct,Trinity College,Hartford,CT,Bantams
kenyonoh,Kenyon College,Gambier,OH,Lords
wagner,Wagner College,Staten Island,NY,Seahawks
ucdavis,"University of California, Davis",Davis,CA,Aggies
ashland,Ashland University,Ashland,OH,Eagles
jksonvilst,Jacksonville State University,Jacksonville,AL,Gamecocks
lewclarkst,Lewis-Clark State College,Lewiston,ID,Warriors
cncrdiacol,Concordia College,Moorhead,MN,Cobbers
waynesburg,Waynesburg College,Waynesburg,PA,Yellow Jackets
grandview,Grand View College,Des Moines,IA,Vikings
mtennst,Middle Tennessee State University,Murfreesboro,TN,Blue Raiders
baldwalloh,Baldwin-Wallace College,Berea,OH,Yellow Jackets
bucknell,Bucknell University,Lewisburg,PA,Bison
stthomasmn,University of St. Thomas,St. Paul,MN,Tommies
sterlingks,Sterling University,Sterling,KS,Warriors
hopemi,Hope College,Holland,MI,Flying Dutchmen
bluefield,Bluefield College,Bluefield,VA,Rams
cwashngton,Central Washington University,Ellensburg,WA,Wildcats
allegheny,Allegheny College,Meadville,PA,Gators
denver,University of Denver,Denver,CO,Pioneers
loyolamd,Loyola College in Maryland,Baltimore,MD,Greyhounds
kansasst,Kansas State University,Manhattan,KS,Wildcats
txchrist,Texas Christian University,Fort Worth,TX,Horned Frogs
sfcc,South Florida Community College,Avon Park,FL,Panthers
ramaponj,Ramapo College of New Jersey,Mahwah,NJ,Roadrunners
wmichigan,Western Michigan University,Kalamazoo,MI,Broncos
dallasbapt,Dallas Baptist University,Dallas,TX,Patriots
arizona,University of Arizona,Tucson,AZ,Wildcats
fairldick,Fairleigh Dickinson University,Teaneck,NJ,Knights
vatech,Virginia Polytechnic Institute & State University,Blacksburg,VA,Hokies
benedctnks,Benedictine College,Atchison,KS,Ravens
etxbaptist,East Texas Baptist University,Marshall,TX,Tigers
ouachitab,Ouachita Baptist University,Arkadelphia,AR,Tigers
lakeforest,Lake Forest College,Lake Forest,IL,Foresters
tnwesleyan,Tennessee Wesleyan College,Athens,TN,Bulldogs
centenary,Centenary College of Louisiana,Shreveport,LA,Gentlemen
eckerd,Eckerd College,Saint Petersburg,FL,Tritons
wwashngton,Western Washington University,Bellingham,WA,Vikings
carkansas,University of Central Arkansas,Conway,AR,Bears
charlsouth,Charleston Southern University,Charleston,SC,Buccaneers
airforce,United States Air Force Academy,Colorado Springs,CO,Falcons
bethanywv,Bethany College,Bethany,WV,Bison
olivetnaz,Olivet Nazarene University,Bourbonnais,IL,Tigers
calipa,California University of Pennsylvania,California,PA,Vulcans
utep,University of Texas at El Paso,El Paso,TX,Miners
linfieldor,Linfield College,McMinnville,OR,Wildcats
masslowell,University of Massachusetts Lowell,Lowell,MA,River Hawks
arizonast,Arizona State University,Tempe,AZ,Sun Devils
hartford,University of Hartford,Hartford,CT,Hawks
otterbein,Otterbein College,Westerville,OH,Cardinals
kansas,University of Kansas,Lawrence,KS,Jayhawks
nmexico,University of New Mexico,Albuquerque,NM,Lobos
ucla,"University of California, Los Angeles",Los Angeles,CA,Bruins
howrdpayne,Howard Payne University,Brownwood,TX,Yellow Jackets
wpaterson,William Paterson University,Wayne,NJ,Pioneers
samhouston,Sam Houston State University,Huntsville,TX,Bearkats
stlouis,Saint Louis University,Saint Louis,MO,Billikens
marquette,Marquette University,Milwaukee,WI,Golden Eagles
iawesleyan,Iowa Wesleyan College,Mount Pleasant,IA,Tigers
mesast,Mesa State College,Grand Junction,CO,Mavericks
widenerpa,Widener University,Chester,PA,Pioneers
stcloudst,St. Cloud State University,Saint Cloud,MN,Huskies
army,United States Military Academy,West Point,NY,Black Knights
iupui,Indiana University-Purdue University Indianapolis,Indianapolis,IN,Jaguars
cameronok,Cameron University,Lawton,OK,Aggies
newhamp,University of New Hampshire,Durham,NH,Wildcats
bowlgreen,Bowling Green State University,Bowling Green,OH,Falcons
rosehulman,Rose-Hulman Institute of Technology,Terre Haute,IN,Engineers
albionmi,Albion College,Albion,MI,Britons
pace,Pace University,New York,NY,Setters
vermont,University of Vermont,South Burlington,VT,Catamounts
sliprock,Slippery Rock University of Pennsylvania,Slippery Rock,PA,The Rock
washcollmd,Washington College,Chestertown,MD,Shoremen
ptlomanaz,Point Loma Nazarene University,San Diego,CA,Sea Lions
purdue,Purdue University,West Lafayette,IN,Boilermakers
mscollege,Mississippi College,Clinton,MS,Choctaws
lincolnmo,Lincoln University of Missouri,Jefferson City,MO,Blue Tigers
furman,Furman University,Greenville,SC,Paladins
swmost,Missouri State University,Springfield,MO,Bears
waynest,Wayne State University,Detroit,MI,Warriors
wconnst,Western Connecticut State University,Danbury,CT,Colonials
depaul,DePaul University,Chicago,IL,Blue Demons
mosouthern,Missouri Southern State University-Joplin,Joplin,MO,Lions
wiscmilw,University of Wisconsin-Milwaukee,Milwaukee,WI,Panthers
tamucc,Texas A&M University-Corpus Christi,Corpus Christi,TX,Islanders
wvstate,West Virginia State College,Institute,WV,Yellow Jackets
setonhall,Seton Hall University,South Orange,NJ,Pirates
wheatonma,Wheaton College (Mass.),Wheaton,MA,Lyons
sanfran,University of San Francisco,San Francisco,CA,Dons
virginiast,Virginia State University,Petersburg,VA,Trojans
santaclara,Santa Clara University,Santa Clara,CA,Broncos
mercer,Mercer University,Macon,GA,Bears
inbethel,Bethel College,Mishawaka,IN,Pilots
uscaiken,University of South Carolina Aiken,Aiken,SC,Pacers
armstratl,Armstrong Atlantic State University,Savannah,GA,Pirates
wiwhitewtr,University of Wisconsin-Whitewater,Whitewater,WI,Warhawks
sandiegost,San Diego State University,San Diego,CA,Aztecs
rider,Rider University,Lawrenceville,NJ,Broncs
sela,Southeastern Louisiana University,Hammond,LA,Lions
grovecity,Grove City College,Grove City,PA,Wolverines
ecentralok,East Central University,Ada,OK,Tigers
robertmor,Robert Morris University,Moon Township,PA,Colonials
georgia,University of Georgia,Athens,GA,Bulldogs
nebellevue,Bellevue University,Bellevue,NE,Bruins
alabama,University of Alabama,Tuscaloosa,AL,Crimson Tide
seattle,Seattle University,Seattle,WA,Redhawks
mit,Massachusetts Institute of Technology,Cambridge,MA,Engineers
monmouth,Monmouth University,West Long Branch,NJ,Hawks
lincolnmem,Lincoln Memorial University,Harrogate,TN,Railsplitters
cshayward,"California State University, Hayward",Hayward,CA,Pioneers
uab,University of Alabama at Birmingham,Birmingham,AL,Blazers
grcanyon,Grand Canyon University,Phoenix,AZ,Antelopes
loyolachi,Loyola University of Chicago,Chicago,IL,Ramblers
villanova,Villanova University,Villanova,PA,Wildcats
clrmuddscr,Claremont McKenna College,Claremont,CA,Stags
wittnbrgoh,Wittenberg University,Springfield,OH,Tigers
butler,Butler University,Indianapolis,IN,Bulldogs
staugustne,Saint Augustine's College,Raleigh,NC,Falcons
towson,Towson University,Towson,MD,Tigers
macmurryil,MacMurray College,Jacksonville,IL,Highlanders
lemoynowen,LeMoyne-Owen College,Memphis,TN,Magicians
cornell,Cornell University,Ithaca,NY,Big Red
maine,University of Maine,Orono,ME,Black Bears
ewashington,Eastern Washington University,Cheney,WA,Eagles
siena,Siena College,Loudonville,NY,Saints
wichitast,Wichita State University,Wichita,KS,Shockers
bloomsburg,Bloomsburg University of Pennsylvania,Bloomsburg,PA,Huskies
usc,University of Southern California,Los Angeles,CA,Trojans
buffalost,State University College at Buffalo,Buffalo,NY,Bengals
newyorku,New York University,New York,NY,Violets
baylor,Baylor University,Waco,TX,Bears
winthrop,Winthrop University,Rock Hill,SC,Eagles
etennst,East Tennessee State University,Johnson City,TN,Buccaneers
washst,Washington State University,Pullman,WA,Cougars
stmarytx,St. Mary's University,San Antonio,TX,Rattlers
niowa,University of Northern Iowa,Cedar Falls,IA,Panthers
manchester,Manchester College,North Manchester,IN,Spartans
hendrixar,Hendrix College,Conway,AR,Warriors
miamioh,Miami University,Oxford,OH,Red Hawks
ferrumva,Ferrum College,Ferrum,VA,Panthers
radford,Radford University,Radford,VA,Highlanders
georgemas,George Mason University,Fairfax,VA,Patriots
marshall,Marshall University,Huntington,WV,Thundering Herd
brandeisma,Brandeis University,Waltham,MA,Judges
kutztown,Kutztown University of Pennsylvania,Kutztown,PA,Golden Bears
calpoly,"California State Polytechnic University, San Luis Obispo",San Luis Obispo,CA,Mustangs
concrdiatx,Concordia University at Austin,Austin,TX,Tornados
ucirvine,"University of California, Irvine",Irvine,CA,Anteaters
wgeorgia,State University of West Georgia,Carrollton,GA,Braves
youngst,Youngstown State University,Youngstown,OH,Penguins
pittsbst,Pittsburg State University,Pittsburg,KS,Gorillas
charleswv,University of Charleston,Charleston,WV,Golden Eagles
lambuthtn,Lambuth University,Jackson,TN,Eagles
tulane,Tulane University,New Orleans,LA,Green Wave
mansfield,Mansfield University of Pennsylvania,Mansfield,PA,Mountaineers
philsmith,Philander Smith College,Little Rock,AR,Panthers
albrightpa,Albright College,Reading,PA,Lions
adelphi,Adelphi University,Garden City,NY,Panthers
delawarest,Delaware State University,Dover,DE,Hornets
lehigh,Lehigh University,Bethlehem,PA,Mountain Hawks
georgtwnky,Georgetown College,Georgetown,KY,Tigers
lewisil,Lewis University,Romeoville,IL,Flyers
trnsylvnia,Transylvania University,Lexington,KY,Pioneers
savstate,Savannah State University,Savannah,GA,Tigers
sacheart,Sacred Heart University,Fairfield,CT,Pioneers
clarksonny,Clarkson University,Potsdam,NY,Knights
miamifl,University of Miami,Coral Gables,FL,Hurricanes
biolaca,Biola University,La Mirada,CA,Eagles
wshngtonmo,Washington University in Saint Louis,Saint Louis,MO,Bears
eurekail,Eureka College,Eureka,IL,Red Devils
oralrob,Oral Roberts University,Tulsa,OK,Golden Eagles
florida,University of Florida,Gainesville,FL,Gators
tampa,University of Tampa,Tampa,FL,Spartans
utpanam,University of Texas-Pan American,Edinburg,TX,Broncs
utarl,University of Texas at Arlington,Arlington,TX,Mavericks
morrbrown,Morris Brown College,Atlanta,GA,Wolverines
tamucomm,Texas A&M University-Commerce,Commerce,TX,Lions
alverniapa,Alvernia College,Reading,PA,Crusaders
wiscgbay,University of Wisconsin-Green Bay,Green Bay,WI,Phoenix
memphis,University of Memphis,Memphis,TN,Tigers
hillsdale,Hillsdale College,Hillsdale,MI,Chargers
wheaton,Wheaton College,Wheaton,IL,Thunder
silledward,Southern Illinois University Edwardsville,Edwardsville,IL,Cougars
ilwesleyan,Illinois Wesleyan University,Bloomington,IL,Titans
jamesmad,James Madison University,Harrisonburg,VA,Dukes
springhill,Spring Hill College,Mobile,AL,Badgers
georgetown,Georgetown University,Washington,DC,Hoyas
occidental,Occidental College,Los Angeles,CA,Tigers
upenn,University of Pennsylvania,Philadelphia,PA,Quakers
nebomaha,University of Nebraska at Omaha,Omaha,NE,Mavericks
randmacon,Randolph-Macon College,Ashland,VA,Yellow Jackets
andersonsc,Anderson College,Anderson,SC,Trojans
toledo,University of Toledo,Toledo,OH,Rockets
prairview,Prairie View A&M University,Prairie View,TX,Panthers
mastersca,The Master's College,Santa Clarita,CA,Mustangs
stetson,Stetson University,DeLand,FL,Hatters
belmontab,Belmont Abbey College,Belmont,NC,Crusaders
flinternat,Florida International University,Miami,FL,Golden Panthers
wlmcarey,William Carey College,Hattiesburg,MS,Crusaders
aquinasmi,Aquinas College,Grand Rapids,MI,Saints
nmhighland,New Mexico Highlands University,Las Vegas,NM,Cowboys
hofstra,Hofstra University,Hempstead,NY,Pride
williamsma,Williams College,Williamston,MA,Ephs
umbc,"University of Maryland, Baltimore County",Catonsville,MD,Retrievers
fairfield,Fairfield University,Fairfield,CT,Stags
nwokstate,Northwestern Oklahoma State University,Alva,OK,Rangers
gardwebb,Gardner-Webb University,Boiling Springs,NC,Bulldogs
tulsa,University of Tulsa,Tulsa,OK,Golden Hurricane
hawaiipac,Hawai'i Pacific University,Honolulu,HI,Sea Warriors
ucsb,"University of California, Santa Barbara",Santa Barbara,CA,Gauchos
arktech,Arkansas Tech University,Russellville,AR,Wonder Boys
estroud,East Stroudsburg University of Pennsylvania,East Stroudsburg,PA,Warriors
dartmouth,Dartmouth College,Hanover,NH,Big Green
davidson,Davidson College,Davidson,NC,Wildcats
johnshpkns,Johns Hopkins University,Baltimore,MD,Blue Jays
susquehnna,Susquehanna University,Selinsgrove,PA,Crusaders
citadel,The Citadel,Charleston,SC,Bulldogs
stthomasfl,St. Thomas University,Miami,FL,Bobcats
mtunionoh,Mount Union College,Alliance,OH,Raiders
duke,Duke University,Durham,NC,Blue Devils
olivetmi,Olivet College,Olivet,MI,Comets
hiramoh,Hiram College,Hiram,OH,Terriers
morehouse,Morehouse College,Atlanta,GA,Maroon Tigers
oglethrpga,Oglethorpe University,Atlanta,GA,Stormy Petrels
almami,Alma College,Alma,MI,Scots
westmontca,Westmont College,Santa Barbara,CA,Warriors
albanyst,Albany State University,Albany,GA,Golden Rams
csdomhills,"California State University, Dominguez Hills",Carson,CA,Toros
clemson,Clemson University,Clemson,SC,Tigers
huntercuny,"Hunter College, The City University of New York",New York,NY,Hawks
dominican,Dominican College,Orangeburg,NY,Chargers
nyoneonta,State University College at Oneonta,Oneonta,NY,Red Dragons
ohio,Ohio University,Athens,OH,Bobcats
ohvalley,Ohio Valley University,Vienna,WV,Fighting Scots
nebkearney,University of Nebraska at Kearney,Kearney,NE,Lopers
pepperdine,Pepperdine University,Malibu,CA,Waves
vanguardca,Vanguard University of Southern California,Costa Mesa,CA,Lions
philly,Philadelphia University,Philadelphia,PA,Rams
concrdiamn,Concordia University,Saint Paul,MN,Golden Bears
bridgwtrst,Bridgewater State College,Bridgewater,MA,Bears
chicagost,Chicago State University,Chicago,IL,Cougars
fltech,Florida Institute of Technology,Melbourne,FL,Panthers
pittsburgh,University of Pittsburgh,Pittsburgh,PA,Panthers
rutgers,Rutgers University,New Brunswick,NJ,Scarlet Knights
stmarysca,Saint Mary's College of California,Moraga,CA,Gaels
swtexas,Southwest Texas State University,San Marcos,TX,Bobcats
nwmost,Northwest Missouri State University,Maryville,MO,Bearcats
utahst,Utah State University,Logan,UT,Aggies
riogrande,University of Rio Grande,Rio Grande,OH,Redmen
adrianmi,Adrian College,Adrian,MI,Bulldogs
swoklahoma,Southwestern Oklahoma State University,Weatherford,OK,Bulldogs
wflorida,University of West Florida,Pensacola,FL,Argonauts
flatlantic,Florida Atlantic University,Boca Raton,FL,Owls
sanfranst,San Francisco State University,San Francisco,CA,Gators
longisland,"Long Island University, Brooklyn Campus",Brooklyn,NY,Blackbirds
gettysburg,Gettysburg College,Gettysburg,PA,Bullets
whitmanwa,Whitman College,Walla Walla,WA,Missionaries
wminstermo,Westminster College,Fulton,MO,Blue Jays
illinoisst,Illinois State University,Normal,IL,Redbirds
georgewash,George Washington University,Washington,DC,Colonials
texas,University of Texas at Austin,Austin,TX,Longhorns
unlv,"University of Nevada, Las Vegas",Las Vegas,NV,Rebels
pacific,University of the Pacific,Stockton,CA,Tigers
rollins,Rollins College,Winter Park,FL,Tars
lynchbrgva,Lynchburg College,Lynchburg,VA,Hornets
ncat,North Carolina Agricultural and Technical State University,Greensboro,NC,Aggies
