lahmanid,playerid,managerid,hofid,birthyear,birthmonth,birthday,birthcountry,birthstate,birthcity,deathyear,deathmonth,deathday,deathcountry,deathstate,deathcity,namefirst,namelast,namenote,namegiven,namenick,weight,height,bats,throws,debut,finalgame,college,lahman40id,lahman45id,retroid,holtzid,bbrefid
620,barnaba01,,,1915.0,3.0,2.0,USA,WV,Clarksburg,1972.0,5.0,18.0,USA,WV,Charleston,Babe,Barna,,Herbert Paul,,210.0,74.0,L,R,9/16/1937,7/28/1943,,barnaba01,barnaba01,barnb102,barnaba01,barnaba01
657,barrage01,,,1956.0,10.0,19.0,Mexico,30,Veracruz,,,,,,,German,Barranca,,German (Costales),,160.0,72.0,L,R,9/2/1979,7/11/1982,,barrage01,barrage01,barrg101,barrage01,barrage01
667,barrema02,,,1958.0,6.0,23.0,USA,CA,Arcadia,,,,,,,Marty,Barrett,,Martin Glenn,,175.0,70.0,R,R,9/6/1982,5/7/1991,Arizona State,barrema02,barrema02,barrm001,barrema02,barrema02
675,barrofr02,,,1890.0,8.0,6.0,USA,WV,St. Marys,1964.0,9.0,18.0,USA,WV,St.Marys,Frank,Barron,,Frank John,,175.0,73.0,L,L,8/19/1914,8/19/1914,,barrofr02,barrofr02,barrf103,barrofr02,barrofr02
682,barryha01,,,1891.0,3.0,26.0,USA,CA,Susanville,1969.0,11.0,5.0,USA,NV,Carson City,Hardin,Barry,,Hardin,Finn,185.0,72.0,R,R,6/21/1912,7/13/1912,,barryha01,barryha01,barrh101,barryha01,barryha01
698,bartoha01,,,1875.0,1.0,20.0,USA,PA,Chester,1955.0,1.0,25.0,USA,PA,Upland,Harry,Barton,,Harry Lamb,,155.0,66.0,B,R,4/15/1905,9/26/1905,,bartoha01,bartoha01,barth101,bartoha01,bartoha01
702,bartsch01,,,1865.0,3.0,13.0,USA,IL,Peoria,1936.0,6.0,9.0,USA,IL,Peoria,Charlie,Bartson,,Charles Franklin,,170.0,72.0,,,5/14/1890,9/16/1890,,bartsch01,bartsch01,bartc101,bartsch01,bartsch01
706,basined01,,,1922.0,11.0,4.0,USA,NY,Buffalo,,,,,,,Eddie,Basinski,,Edwin Frank,"Bazooka,Fiddler",172.0,73.0,R,R,5/20/1944,7/4/1947,,basined01,basined01,basie101,basined01,basined01
716,bastich01,,,1860.0,7.0,4.0,USA,PA,Philadelphia,1932.0,1.0,18.0,USA,NJ,Pennsauken,Charlie,Bastian,,Charles J.,,145.0,66.0,R,R,8/18/1884,8/22/1891,,bastich01,bastich01,bastc101,bastich01,bastich01
717,batchem01,,,1880.0,1.0,21.0,USA,NY,Brooklyn,1926.0,8.0,23.0,USA,NY,Brooklyn,Emil,Batch,,Emil,"Heinie,Ace",170.0,67.0,R,R,9/13/1904,10/5/1907,,batchem01,batchem01,batce101,batchem01,batchem01
718,batchjo01,,,1898.0,7.0,11.0,USA,MA,Wenham,1989.0,5.0,5.0,USA,MA,Beverly,Joe,Batchelder,,Joseph Edmund,Win,165.0,67.0,R,L,9/29/1923,5/20/1925,,batchjo01,batchjo01,batcj101,batchjo01,batchjo01
728,batesjo01,,,1868.0,5.0,28.0,USA,OH,,1919.0,3.0,24.0,USA,CA,Oakland,John,Bates,,John William,,,,,,8/25/1889,8/25/1889,,batesjo01,batesjo01,batej103,batesjo01,batesjo01
731,bathebi01,,,1960.0,10.0,14.0,USA,CA,Downey,,,,,,,Bill,Bathe,,William David,,200.0,74.0,R,R,4/12/1986,10/3/1990,Pepperdine,bathebi01,bathebi01,bathb001,bathebi01,bathebi01
747,bauerha01,bauerha01m,bauerha01h,1922.0,7.0,31.0,USA,IL,East St. Louis,2007.0,2.0,9.0,USA,KS,Lenexa,Hank,Bauer,,Henry Albert,,192.0,72.0,R,R,9/6/1948,7/21/1961,,bauerha01,bauerha01,baueh101,bauerha01,bauerha01
763,bautaed01,,,1935.0,1.0,6.0,Cuba,,Florida,,,,,,,Ed,Bauta,,Eduardo (Galvez),,200.0,75.0,R,R,7/6/1960,5/9/1964,,bautaed01,bautaed01,baute101,bautaed01,bautaed01
768,baxtemo01,,,1876.0,7.0,27.0,USA,WI,Chippewa Falls,1926.0,8.0,7.0,USA,OR,Portland,Moose,Baxter,,John Morris,,200.0,74.0,L,R,4/19/1907,4/24/1907,,baxtemo01,baxtemo01,baxtj101,baxtemo01,baxtemo01
779,beamer01,,,1867.0,3.0,17.0,USA,OH,Mansfield,1918.0,9.0,12.0,USA,OH,Mansfield,Ernie,Beam,,Ernest Joseph,,185.0,72.0,,R,5/2/1895,8/3/1895,,beamer01,beamer01,beame101,beamer01,beamer01
785,beanjo01,,,1874.0,3.0,18.0,USA,MA,Boston,1961.0,2.0,15.0,USA,GA,Atlanta,Joe,Bean,,Joseph William,,138.0,68.0,R,R,4/28/1902,6/30/1902,,beanjo01,beanjo01,beanj101,beanjo01,beanjo01
792,beardge01,,,1920.0,9.0,5.0,USA,AR,Lexa,2004.0,3.0,18.0,USA,AL,Alexander City,Gene,Bearden,,Henry Eugene,,198.0,75.0,L,L,5/10/1947,9/5/1953,,beardge01,beardge01,bearg102,beardge01,beardge01
801,beattbl01,,,1964.0,4.0,25.0,USA,TX,Victoria,,,,,,,Blaine,Beatty,,Gordon Blaine,,185.0,74.0,L,L,9/16/1989,9/30/1991,Baylor,beattbl01,beattbl01,beatb001,beattbl01,beattbl01
808,bechtge01,,,1848.0,,,USA,PA,Philadelphia,,,,,,,George,Bechtel,,George A.,,165.0,71.0,,,5/20/1871,,,bechtge01,bechtge01,bechg101,bechtge01,bechtge01
822,beckehe02,,,1915.0,8.0,26.0,Germany,,Berlin,1991.0,11.0,11.0,USA,TX,Dallas,Heinz,Becker,,Heinz Reinhard,"Dutch,Bunions",200.0,74.0,B,R,4/21/1943,5/9/1947,,beckehe02,beckehe02,beckh102,beckehe02,beckehe02
860,bejmaol01,,,1907.0,9.0,12.0,USA,IN,South Bend,1995.0,1.0,3.0,USA,IN,South Bend,Ollie,Bejma,also went by Aloysius,Alojzy Frank,,165.0,70.0,R,R,4/24/1934,10/1/1939,,bejmaol01,bejmaol01,bejmo101,bejmaol01,bejmaol01
861,belanma01,,belanma01h,1944.0,6.0,8.0,USA,MA,Pittsfield,1998.0,10.0,6.0,USA,NY,New York,Mark,Belanger,,Mark Henry,,170.0,73.0,R,R,8/7/1965,10/2/1982,,belanma01,belanma01,belam101,belanma01,belanma01
877,beller01,,,1963.0,10.0,27.0,USA,CA,Modesto,,,,,,,Eric,Bell,,Eric Alvin,,178.0,72.0,L,L,9/24/1985,5/8/1993,,beller01,beller01,belle001,beller01,beller01
907,beltrad01,,,1979.0,4.0,7.0,D.R.,,Santo Domingo,,,,,,,Adrian,Beltre,,Adrian (Perez),,220.0,71.0,R,R,6/24/1998,,,beltrad01,beltrad01,belta001,beltrad01,beltrad01
913,bendech01,,bendech01h,1884.0,5.0,5.0,USA,MN,Crow Wing County,1954.0,5.0,22.0,USA,PA,Philadelphia,Chief,Bender,,Charles Albert,,185.0,74.0,R,R,4/20/1903,7/21/1925,,bendech01,bendech01,bendc101,bendech01,bendech01
932,benneer01,,,1968.0,9.0,13.0,USA,CA,Yreka,,,,,,,Erik,Bennett,,Erik Hans,,205.0,74.0,R,R,5/15/1995,6/8/1996,Cal St. Sacramento,benneer01,benneer01,benne001,benneer01,benneer01
970,bergejo01,,,1886.0,12.0,20.0,USA,MO,St. Louis,1956.0,3.0,5.0,USA,IL,Rock Island,Joe,Berger,,Joseph August,Fats,170.0,70.0,R,R,4/11/1913,9/27/1914,,bergejo01,bergejo01,bergj103,bergejo01,bergejo01
973,bergewa01,,bergewa01h,1905.0,10.0,10.0,USA,IL,Chicago,1988.0,11.0,30.0,USA,CA,Redondo Beach,Wally,Berger,,Walter Anton,,198.0,74.0,R,R,4/15/1930,7/4/1940,,bergewa01,bergewa01,bergw101,bergewa01,bergewa01
977,bergmal01,,,1890.0,9.0,27.0,USA,IN,Peru,1961.0,6.0,20.0,USA,IN,Fort Wayne,Al,Bergman,,Alfred Henry,Dutch,155.0,67.0,R,R,8/29/1916,9/12/1916,,bergmal01,bergmal01,berga101,bergmal01,bergmal01
985,bernavi01,,,1953.0,10.0,6.0,USA,CA,Los Angeles,2006.0,9.0,2.0,USA,CA,Arcadia,Victor,Bernal,,Victor Hugo,,175.0,73.0,R,R,4/6/1977,5/17/1977,Cal Poly Pomona,bernavi01,bernavi01,bernv101,bernavi01,bernavi01
1019,bertrle01,,,1909.0,2.0,28.0,USA,MN,Cobden,2002.0,3.0,17.0,USA,OR,The Dalles,Lefty,Bertrand,,Roman Mathias,,180.0,72.0,R,L,4/15/1936,4/15/1936,,bertrle01,bertrle01,bertl101,bertrle01,bertrle01
1035,bettshu01,,,1897.0,2.0,18.0,USA,DE,Millsboro,1987.0,6.0,13.0,USA,DE,Millsboro,Huck,Betts,,Walter McKinley,,170.0,71.0,R,R,4/26/1920,9/27/1935,,bettshu01,bettshu01,betth101,bettshu01,bettshu01
1054,bicknch01,,,1928.0,7.0,27.0,USA,NJ,Plainfield,,,,,,,Charlie,Bicknell,,Charles Stephen,Bud,170.0,71.0,R,R,4/22/1948,9/18/1949,,bicknch01,bicknch01,bickc101,bicknch01,bicknch01
1055,biddlro01,,,1976.0,5.0,21.0,USA,NV,Las Vegas,,,,,,,Rocky,Biddle,,Lee Francis,,230.0,75.0,R,R,8/10/2000,9/6/2004,,biddlro01,biddlro01,biddr001,biddlro01,biddlro01
1059,bierblo01,,,1865.0,9.0,28.0,USA,PA,Erie,1926.0,1.0,31.0,USA,PA,Erie,Lou,Bierbauer,,Louis W.,,140.0,68.0,L,R,4/17/1886,4/30/1898,,bierblo01,bierblo01,bierl101,bierblo01,bierblo01
1093,birreba01,,,1929.0,7.0,4.0,USA,NY,Buffalo,,,,,,,Babe,Birrer,,Werner Joseph,,195.0,72.0,R,R,6/5/1955,9/24/1958,,birreba01,birreba01,birrb101,birreba01,birreba01
1101,bishoji01,,,1898.0,1.0,28.0,USA,MO,Montgomery City,1973.0,9.0,20.0,USA,MO,Montgomery City,Jim,Bishop,,James Morton,,195.0,72.0,R,R,4/26/1923,9/24/1924,,bishoji01,bishoji01,bishj101,bishoji01,bishoji01
1102,bisholl01,,,1890.0,4.0,25.0,USA,KS,Conway Springs,1968.0,6.0,18.0,USA,KS,Wichita,Lloyd,Bishop,,Lloyd Clifton,,180.0,72.0,R,R,9/5/1914,9/14/1914,,bisholl01,bisholl01,bishl101,bisholl01,bisholl01
1116,blackbu02,blackbu02m,,1957.0,6.0,30.0,USA,CA,San Mateo,,,,,,,Bud,Black,,Harry Ralston,,180.0,74.0,L,L,9/5/1981,7/9/1995,San Diego State,blackbu02,blackbu02,blacb001,blackbu02,blackbu02
1118,blackdo01,,,1916.0,7.0,20.0,USA,IA,Salix,1959.0,4.0,21.0,USA,OH,Cuyahoga Falls,Don,Black,,Donald Paul,,185.0,72.0,R,R,4/24/1943,9/13/1948,,blackdo01,blackdo01,blacd101,blackdo01,blackdo01
1136,blairbi01,,,1863.0,9.0,17.0,USA,PA,Pittsburgh,1890.0,2.0,22.0,USA,PA,Pittsburgh,Bill,Blair,,William Ellsworth,,172.0,68.0,L,L,7/19/1888,9/23/1888,,blairbi01,blairbi01,blaib101,blairbi01,blairbi01
1143,blaisdi01,,,1862.0,6.0,18.0,USA,MA,Bradford,1886.0,8.0,20.0,USA,MA,Malden,Dick,Blaisdell,,Howard Carleton,,,,,,7/9/1884,7/14/1884,,blaisdi01,blaisdi01,blaid102,blaisdi01,blaisdi01
1158,blankfr01,,,1874.0,6.0,18.0,USA,MO,DeSoto,1936.0,2.0,5.0,USA,MO,St.Louis,Fred,Blank,,Frederick August,,175.0,72.0,L,L,6/20/1894,6/20/1894,,blankfr01,blankfr01,blanf101,blankfr01,blankfr01
1170,blatest01,,,1944.0,3.0,20.0,USA,CO,Denver,,,,,,,Steve,Blateric,,Stephen Lawrence,,200.0,75.0,R,R,9/17/1971,4/21/1975,,blatest01,blatest01,blats101,blatest01,blatest01
1178,blaziro01,,,1971.0,7.0,30.0,USA,PA,Altoona,,,,,,,Ron,Blazier,,Ronald Patrick,,215.0,78.0,R,R,5/31/1996,9/28/1997,,blaziro01,blaziro01,blazr001,blaziro01,blaziro01
1184,blighne01,,,1864.0,6.0,30.0,USA,NY,Brooklyn,1892.0,4.0,18.0,USA,NY,Brooklyn,Ned,Bligh,,Edwin Forrest,,172.0,71.0,R,R,6/26/1886,10/14/1890,,blighne01,blighne01,blign101,blighne01,blighne01
1185,blissel01,,,1875.0,3.0,9.0,USA,PA,Penfield,1962.0,3.0,18.0,USA,PA,Bradford,Elmer,Bliss,,Elmer Ward,,180.0,72.0,L,R,9/28/1903,5/11/1904,,blissel01,blissel01,blise101,blissel01,blissel01
1186,blissfr01,,,1852.0,12.0,10.0,USA,IL,Chicago,1929.0,1.0,8.0,USA,TN,Nashville,Frank,Bliss,,Frank Eugene,,,,,,6/20/1878,,,blissfr01,blissfr01,blisf101,blissfr01,blissfr01
1194,blongjo01,,,1853.0,9.0,17.0,USA,MO,St. Louis,1892.0,9.0,17.0,USA,MO,St.Louis,Joe,Blong,,Joseph Myles,,,,R,R,5/4/1875,,,blongjo01,blongjo01,blonj101,blongjo01,blongjo01
1195,bloodji01,,,1917.0,7.0,26.0,USA,FL,Tallahassee,2002.0,8.0,17.0,USA,FL,Apalachicola,Jimmy,Bloodworth,,James Henry,,180.0,71.0,R,R,9/14/1937,8/19/1951,,bloodji01,bloodji01,blooj101,bloodji01,bloodji01
1216,bocachi01,,,1976.0,3.0,4.0,P.R.,,Ponce,,,,,,,Hiram,Bocachica,,,,195.0,71.0,R,R,9/13/2000,7/17/2007,,bocachi01,bocachi01,bocah001,bocachi01,bocachi01
1221,bochybr01,bochybr01m,,1955.0,4.0,16.0,France,,Landes De Bussac,,,,,,,Bruce,Bochy,,Bruce Douglas,,205.0,75.0,R,R,7/19/1978,10/4/1987,Florida State,bochybr01,bochybr01,bochb002,bochybr01,bochybr01
1239,boglewa01,,,1946.0,10.0,19.0,USA,NJ,Passaic,,,,,,,Warren,Bogle,,Warren Frederick,,220.0,76.0,L,L,7/31/1968,9/15/1968,,boglewa01,boglewa01,boglw101,boglewa01,boglewa01
1246,boitada01,,,1953.0,3.0,22.0,USA,CA,Sacramento,,,,,,,Dan,Boitano,,Danny Jon,,185.0,72.0,R,R,10/1/1978,10/1/1982,Fresno CC,boitada01,boitada01,boitd101,boitada01,boitada01
1251,bolanbe01,,,1892.0,1.0,21.0,USA,NY,Rochester,1973.0,9.0,12.0,USA,MI,Detroit,Bernie,Boland,,Bernard Anthony,,168.0,68.0,R,R,4/14/1915,6/17/1921,,bolanbe01,bolanbe01,bolab101,bolanbe01,bolanbe01
1254,boldebi01,,,1893.0,5.0,9.0,USA,TN,Dandridge,1966.0,12.0,8.0,USA,TN,Jefferson City,Bill,Bolden,,William Horace,Big Bill,200.0,76.0,R,R,6/27/1919,7/7/1919,,boldebi01,boldebi01,boldb101,boldebi01,boldebi01
1261,bolinbo01,,bolinbo01h,1939.0,1.0,29.0,USA,SC,Hickory Grove,,,,,,,Bobby,Bolin,,Bobby Donald,,185.0,76.0,R,R,4/18/1961,9/30/1973,,bolinbo01,bolinbo01,bolib101,bolinbo01,bolinbo01
1281,bonhabi01,,,1948.0,10.0,1.0,USA,CA,Glendale,,,,,,,Bill,Bonham,,William Gordon,,190.0,75.0,R,R,4/7/1971,7/26/1980,,bonhabi01,bonhabi01,bonhb101,bonhabi01,bonhabi01
