hofid,yearid,votedby,ballots,needed,votes,inducted,category
wiseri01h,1988,BBWAA,427.0,321.0,0.0,N,Player
waltebu01h,1960,BBWAA,269.0,202.0,19.0,N,Player
olearch01h,1960,BBWAA,269.0,202.0,1.0,N,Player
bradlbi01h,1939,BBWAA,274.0,206.0,1.0,N,Player
connoto99h,1953,Veterans,,,,Y,Umpire
castivi02h,2012,BBWAA,573.0,430.0,6.0,N,Player
spahnwa01h,1958,BBWAA,266.0,200.0,1.0,N,Player
granted01h,1942,BBWAA,233.0,175.0,3.0,N,Player
morriha02h,2006,BBWAA,520.0,390.0,5.0,N,Player
cavarph01h,1962,BBWAA,160.0,120.0,2.0,N,Player
bridgto01h,1956,BBWAA,193.0,145.0,3.0,N,Player
nehfar01h,1954,BBWAA,252.0,189.0,7.0,N,Player
smithlo01h,2000,BBWAA,499.0,375.0,1.0,N,Player
rusieam01h,1977,Veterans,,,,Y,Player
stengca01h,1950,BBWAA,168.0,126.0,3.0,N,Manager
meusebo01h,1938,BBWAA,262.0,197.0,1.0,N,Player
shockur01h,1958,BBWAA,266.0,200.0,4.0,N,Player
rhoderi01h,1995,BBWAA,460.0,345.0,0.0,N,Player
reynoal01h,1960,BBWAA,269.0,202.0,24.0,N,Player
reynoal01h,1971,BBWAA,360.0,270.0,110.0,N,Player
macphla99h,1978,Veterans,,,,Y,Pioneer/Executive
hackst01h,1951,BBWAA,226.0,170.0,3.0,N,Player
gomezle01h,1949,BBWAA,153.0,115.0,17.0,N,Player
boyerke01h,1986,BBWAA,425.0,319.0,95.0,N,Player
willike01h,1956,BBWAA,193.0,145.0,1.0,N,Player
elberki01h,1942,BBWAA,233.0,175.0,1.0,N,Player
coopewa01h,1975,BBWAA,362.0,272.0,13.0,N,Player
wheatza01h,1938,BBWAA,262.0,197.0,7.0,N,Player
lazzeto01h,1953,BBWAA,264.0,198.0,28.0,N,Player
wilsoha01h,1954,BBWAA,252.0,189.0,48.0,N,Player
deandi01h,1949,BBWAA,153.0,115.0,88.0,N,Player
kuennha01h,1988,BBWAA,427.0,321.0,168.0,N,Player
bondsbo01h,1993,BBWAA,423.0,318.0,45.0,N,Player
moneydo01h,1989,BBWAA,447.0,336.0,1.0,N,Player
dickebi01h,1950,BBWAA,168.0,126.0,78.0,N,Player
lathaar01h,1942,BBWAA,233.0,175.0,1.0,N,Player
harrile01h,2011,BBWAA,581.0,436.0,0.0,N,Player
rolfere01h,1962,BBWAA,160.0,120.0,1.0,N,Player
schalra01h,1949,BBWAA,153.0,115.0,24.0,N,Player
southbi01h,1946,Nominating Vote,202.0,,1.0,N,Player
wardjo01h,1936,Veterans,78.0,59.0,3.0,N,Player
friscfr01h,1947,BBWAA,161.0,121.0,136.0,Y,Player
beaumgi01h,1942,BBWAA,233.0,175.0,1.0,N,Player
hartnga01h,1936,BBWAA,226.0,170.0,0.0,N,Player
altroni01h,1953,BBWAA,264.0,198.0,1.0,N,Player
ricesa01h,1962,BBWAA,160.0,120.0,81.0,N,Player
rommeed01h,1960,BBWAA,269.0,202.0,12.0,N,Player
hermabi01h,1964,BBWAA,201.0,151.0,26.0,N,Player
johnto01h,2006,BBWAA,520.0,390.0,154.0,N,Player
hafeych01h,1948,BBWAA,121.0,91.0,1.0,N,Player
seweljo01h,1955,BBWAA,251.0,189.0,1.0,N,Player
donovbi01h,1945,BBWAA,247.0,186.0,3.0,N,Player
lawve01h,1973,BBWAA,380.0,285.0,9.0,N,Player
reynoal01h,1970,BBWAA,300.0,225.0,89.0,N,Player
shockur01h,1949,BBWAA,153.0,115.0,2.0,N,Player
torrejo01h,1984,BBWAA,403.0,303.0,45.0,N,Player
aparilu01h,1981,BBWAA,401.0,301.0,48.0,N,Player
tanneje01h,1946,Nominating Vote,202.0,,1.0,N,Player
reesepe01h,1974,BBWAA,365.0,274.0,141.0,N,Player
hafeych01h,1951,BBWAA,226.0,170.0,1.0,N,Player
rowesc01h,1960,BBWAA,269.0,202.0,3.0,N,Player
schacal01h,1948,BBWAA,121.0,91.0,2.0,N,Player
ensje01h,1950,BBWAA,168.0,126.0,1.0,N,Player
hackst01h,1956,BBWAA,193.0,145.0,1.0,N,Player
riceji01h,2000,BBWAA,499.0,375.0,257.0,N,Player
terrybi01h,1938,BBWAA,262.0,197.0,7.0,N,Player
mccarjo99h,1953,BBWAA,264.0,198.0,1.0,N,Manager
darkal01h,1977,BBWAA,383.0,288.0,66.0,N,Player
lyonste01h,1954,BBWAA,252.0,189.0,170.0,N,Player
rootch01h,1949,BBWAA,153.0,115.0,1.0,N,Player
boudrlo01h,1956,BBWAA,193.0,145.0,2.0,N,Player
cuyleki01h,1956,BBWAA,193.0,145.0,55.0,N,Player
ruffire01h,1948,BBWAA,121.0,91.0,4.0,N,Player
jacksre01h,1993,BBWAA,423.0,318.0,396.0,Y,Player
bakerfr01h,1942,BBWAA,233.0,175.0,39.0,N,Player
brownmo01h,1937,BBWAA,201.0,151.0,31.0,N,Player
henrito01h,1952,BBWAA,234.0,176.0,4.0,N,Player
faberre01h,1953,BBWAA,264.0,198.0,9.0,N,Player
niekrph01h,1994,BBWAA,456.0,342.0,273.0,N,Player
keefeti01h,1964,Veterans,,,,Y,Player
candito01h,2005,BBWAA,516.0,387.0,2.0,N,Player
faberre01h,1954,BBWAA,252.0,189.0,12.0,N,Player
doerrbo01h,1964,BBWAA,201.0,151.0,24.0,N,Player
colliji01h,1945,BBWAA,247.0,186.0,121.0,N,Player
crowlte01h,1989,BBWAA,447.0,336.0,0.0,N,Player
casege01h,1964,BBWAA,201.0,151.0,2.0,N,Player
chancfr01h,1936,BBWAA,226.0,170.0,5.0,N,Player
santoro01h,1988,BBWAA,427.0,321.0,108.0,N,Player
allendi01h,1986,BBWAA,425.0,319.0,41.0,N,Player
pennohe01h,1938,BBWAA,262.0,197.0,37.0,N,Player
heilmha01h,1937,BBWAA,201.0,151.0,10.0,N,Player
fisheed02h,1979,BBWAA,432.0,324.0,0.0,N,Player
clarkfr01h,1939,BBWAA,274.0,206.0,59.0,N,Player
bunniji01h,1977,BBWAA,383.0,288.0,146.0,N,Player
wilheho01h,1985,BBWAA,395.0,297.0,331.0,Y,Player
lopesda01h,1993,BBWAA,423.0,318.0,2.0,N,Player
brownmo01h,1939,BBWAA,274.0,206.0,54.0,N,Player
porteda02h,1993,BBWAA,423.0,318.0,0.0,N,Player
hernake01h,1998,BBWAA,473.0,355.0,51.0,N,Player
peitzhe01h,1939,BBWAA,274.0,206.0,1.0,N,Player
eversjo01h,1942,BBWAA,233.0,175.0,91.0,N,Player
tiantlu01h,1991,BBWAA,443.0,333.0,32.0,N,Player
dykesji01h,1952,BBWAA,234.0,176.0,5.0,N,Player
jossad01h,1937,BBWAA,201.0,151.0,11.0,N,Player
olivato01h,1984,BBWAA,403.0,303.0,124.0,N,Player
sainjo01h,1971,BBWAA,360.0,270.0,11.0,N,Player
southbi01h,1952,BBWAA,234.0,176.0,1.0,N,Player
santibe01h,2011,BBWAA,581.0,436.0,1.0,N,Player
wellsda01h,2013,BBWAA,569.0,427.0,5.0,N,Player
newcodo01h,1968,BBWAA,283.0,213.0,9.0,N,Player
rootch01h,1958,BBWAA,266.0,200.0,6.0,N,Player
mayru01h,1989,BBWAA,447.0,336.0,0.0,N,Player
friscfr01h,1942,BBWAA,233.0,175.0,84.0,N,Player
rayji01h,1980,BBWAA,385.0,289.0,0.0,N,Player
boyerke01h,1991,BBWAA,443.0,333.0,58.0,N,Player
marioma01h,1971,BBWAA,360.0,270.0,123.0,N,Player
leachfr01h,1960,BBWAA,269.0,202.0,1.0,N,Player
grohhe01h,1945,BBWAA,247.0,186.0,1.0,N,Player
mccarjo99h,1939,BBWAA,274.0,206.0,3.0,N,Manager
cavarph01h,1966,BBWAA,302.0,227.0,9.0,N,Player
lathaar01h,1938,BBWAA,262.0,197.0,1.0,N,Player
ricesa01h,1949,BBWAA,153.0,115.0,3.0,N,Player
luquedo01h,1953,BBWAA,264.0,198.0,1.0,N,Player
lombaer01h,1962,BBWAA,160.0,120.0,5.0,N,Player
roushed01h,1954,BBWAA,252.0,189.0,52.0,N,Player
wilsoji01h,1949,BBWAA,153.0,115.0,6.0,N,Player
messean01h,1985,BBWAA,395.0,297.0,3.0,N,Player
brutobi01h,1971,BBWAA,360.0,270.0,1.0,N,Player
tennefr01h,1946,Nominating Vote,202.0,,1.0,N,Player
wanerll01h,1949,BBWAA,153.0,115.0,3.0,N,Player
bentola01h,1958,BBWAA,266.0,200.0,1.0,N,Player
schanwa01h,1950,BBWAA,168.0,126.0,1.0,N,Player
aparilu01h,1984,BBWAA,403.0,303.0,341.0,Y,Player
kellge01h,1972,BBWAA,396.0,297.0,115.0,N,Player
rickebr01h,1945,BBWAA,247.0,186.0,2.0,N,Pioneer/Executive
wanerll01h,1967,Veterans,,,,Y,Player
wilsoji01h,1951,BBWAA,226.0,170.0,2.0,N,Player
walkeha01h,1958,BBWAA,266.0,200.0,1.0,N,Player
boudrlo01h,1969,BBWAA,340.0,255.0,218.0,N,Player
willite01h,1966,BBWAA,302.0,227.0,282.0,Y,Player
radboch01h,1936,Veterans,78.0,59.0,16.0,N,Player
bakerfr01h,1955,Veterans,,,,Y,Player
groatdi01h,1975,BBWAA,362.0,272.0,4.0,N,Player
whitefr01h,1996,BBWAA,470.0,353.0,18.0,N,Player
riceji01h,1997,BBWAA,473.0,353.0,178.0,N,Player
haddiha01h,1974,BBWAA,365.0,274.0,8.0,N,Player
snidedu01h,1973,BBWAA,380.0,285.0,101.0,N,Player
durocle01h,1948,BBWAA,121.0,91.0,1.0,N,Manager
minosmi01h,1993,BBWAA,423.0,318.0,67.0,N,Player
mulhote01h,2012,BBWAA,573.0,430.0,0.0,N,Player
earnsge01h,1955,BBWAA,251.0,189.0,2.0,N,Player
edwarjo01h,1980,BBWAA,385.0,289.0,0.0,N,Player
ehmkeho01h,1952,BBWAA,234.0,176.0,1.0,N,Player
heilmha01h,1951,BBWAA,226.0,170.0,153.0,N,Player
sadecra01h,1983,BBWAA,374.0,281.0,2.0,N,Player
traynpi01h,1946,Nominating Vote,202.0,,65.0,N,Player
foxxji01h,1947,BBWAA,161.0,121.0,10.0,N,Player
doerrbo01h,1960,BBWAA,269.0,202.0,15.0,N,Player
sherdbi01h,1960,BBWAA,269.0,202.0,2.0,N,Player
greenha01h,1949,BBWAA,153.0,115.0,67.0,N,Player
lazzeto01h,1958,BBWAA,266.0,200.0,80.0,N,Player
bancrda01h,1951,BBWAA,226.0,170.0,9.0,N,Player
whitewi01h,1976,BBWAA,388.0,291.0,7.0,N,Player
mccarjo99h,1957,Veterans,,,,Y,Manager
henrito01h,1970,BBWAA,300.0,225.0,62.0,N,Player
leachfr01h,1958,BBWAA,266.0,200.0,2.0,N,Player
kluszte01h,1971,BBWAA,360.0,270.0,9.0,N,Player
willsma01h,1992,BBWAA,430.0,323.0,110.0,N,Player
minosmi01h,1998,BBWAA,473.0,355.0,76.0,N,Player
parkeda01h,2006,BBWAA,520.0,390.0,76.0,N,Player
jackstr01h,1962,BBWAA,160.0,120.0,1.0,N,Player
trammal01h,2007,BBWAA,545.0,409.0,73.0,N,Player
bancrda01h,1956,BBWAA,193.0,145.0,15.0,N,Player
whiteea01h,1956,BBWAA,193.0,145.0,1.0,N,Player
bluevi01h,1995,BBWAA,460.0,345.0,26.0,N,Player
parrila02h,2001,BBWAA,515.0,387.0,9.0,N,Player
stearjo01h,1990,BBWAA,444.0,333.0,0.0,N,Player
reesepe01h,1971,BBWAA,360.0,270.0,127.0,N,Player
burnsge01h,1949,BBWAA,153.0,115.0,1.0,N,Player
santoro01h,1994,BBWAA,456.0,342.0,150.0,N,Player
cepedor01h,1986,BBWAA,425.0,319.0,152.0,N,Player
rolfere01h,1958,BBWAA,266.0,200.0,13.0,N,Player
mazerbi01h,1988,BBWAA,427.0,321.0,143.0,N,Player
richaha01h,1936,Veterans,78.0,59.0,1.0,N,Player
fairlro01h,1984,BBWAA,403.0,303.0,0.0,N,Player
delahed01h,1937,BBWAA,201.0,151.0,70.0,N,Player
reynoal01h,1956,BBWAA,193.0,145.0,1.0,N,Player
tiantlu01h,1988,BBWAA,427.0,321.0,132.0,N,Player
ashburi01h,1982,BBWAA,415.0,312.0,126.0,N,Player
blylebe01h,2005,BBWAA,516.0,387.0,211.0,N,Player
bumbral01h,1991,BBWAA,443.0,333.0,0.0,N,Player
reesepe01h,1975,BBWAA,362.0,272.0,154.0,N,Player
jacksda02h,2003,BBWAA,496.0,372.0,0.0,N,Player
santoro01h,1985,BBWAA,395.0,297.0,53.0,N,Player
mcinnst01h,1951,BBWAA,226.0,170.0,3.0,N,Player
kleinch01h,1955,BBWAA,251.0,189.0,25.0,N,Player
martipe01h,1952,BBWAA,234.0,176.0,31.0,N,Player
nehfar01h,1937,BBWAA,201.0,151.0,3.0,N,Player
critzhu01h,1956,BBWAA,193.0,145.0,2.0,N,Player
waltebu01h,1967,BBWAA,292.0,219.0,65.0,N,Player
medwijo01h,1956,BBWAA,193.0,145.0,31.0,N,Player
olivato01h,1987,BBWAA,413.0,310.0,160.0,N,Player
rolfere01h,1953,BBWAA,264.0,198.0,5.0,N,Player
roberro01h,1976,BBWAA,388.0,291.0,337.0,Y,Player
colliji01h,1939,BBWAA,274.0,206.0,72.0,N,Player
breweji01h,1982,BBWAA,415.0,312.0,2.0,N,Player
mckecbi01h,1945,BBWAA,247.0,186.0,2.0,N,Manager
newcodo01h,1972,BBWAA,396.0,297.0,7.0,N,Player
dimagdo01h,1962,BBWAA,160.0,120.0,2.0,N,Player
gossari01h,2004,BBWAA,506.0,380.0,206.0,N,Player
garvest01h,2000,BBWAA,499.0,375.0,160.0,N,Player
newhoha01h,1968,BBWAA,283.0,213.0,67.0,N,Player
bancrda01h,1971,Veterans,,,,Y,Player
hermabi01h,1966,BBWAA,302.0,227.0,28.0,N,Player
boonebo01h,1998,BBWAA,473.0,355.0,26.0,N,Player
piazzmi01h,2013,BBWAA,569.0,427.0,329.0,N,Player
mcgwima01h,2007,BBWAA,545.0,409.0,128.0,N,Player
dykesji01h,1955,BBWAA,251.0,189.0,1.0,N,Player
roberro01h,1975,BBWAA,362.0,272.0,263.0,N,Player
bendech01h,1939,BBWAA,274.0,206.0,40.0,N,Player
careyma01h,1939,BBWAA,274.0,206.0,7.0,N,Player
singebi01h,1983,BBWAA,374.0,281.0,0.0,N,Player
dawsoan01h,2010,BBWAA,539.0,405.0,420.0,Y,Player
raineti01h,2011,BBWAA,581.0,436.0,218.0,N,Player
rolfere01h,1956,BBWAA,193.0,145.0,3.0,N,Player
guidrro01h,1994,BBWAA,456.0,342.0,24.0,N,Player
langebi01h,1936,Veterans,78.0,59.0,6.0,N,Player
roberro01h,1974,BBWAA,365.0,274.0,224.0,N,Player
forscke01h,1992,BBWAA,430.0,323.0,0.0,N,Player
dobyla01h,1967,BBWAA,292.0,219.0,10.0,N,Player
tebbebi01h,1960,BBWAA,269.0,202.0,1.0,N,Player
bottoji01h,1948,BBWAA,121.0,91.0,4.0,N,Player
schreos01h,1938,BBWAA,262.0,197.0,2.0,N,Player
burnsge01h,1938,BBWAA,262.0,197.0,3.0,N,Player
garvest01h,1993,BBWAA,423.0,318.0,176.0,N,Player
moorete01h,1958,BBWAA,266.0,200.0,12.0,N,Player
gossari01h,2008,BBWAA,543.0,408.0,466.0,Y,Player
kalinal01h,1980,BBWAA,385.0,289.0,340.0,Y,Player
roberro01h,1973,BBWAA,380.0,285.0,213.0,N,Player
kerrdi01h,1945,BBWAA,247.0,186.0,1.0,N,Player
selkige01h,1953,BBWAA,264.0,198.0,1.0,N,Player
pennohe01h,1937,BBWAA,201.0,151.0,15.0,N,Player
hodgegi01h,1980,BBWAA,385.0,289.0,230.0,N,Player
baineha01h,2011,BBWAA,581.0,436.0,28.0,N,Player
johnsda02h,1984,BBWAA,403.0,303.0,3.0,N,Player
alstowa01h,1983,Veterans,,,,Y,Manager
munsoth01h,1990,BBWAA,444.0,333.0,33.0,N,Player
roushed01h,1937,BBWAA,201.0,151.0,10.0,N,Player
bendech01h,1953,BBWAA,264.0,198.0,104.0,N,Player
kindeel01h,1964,BBWAA,201.0,151.0,3.0,N,Player
gehrich01h,1946,Nominating Vote,202.0,,43.0,N,Player
camildo01h,1948,BBWAA,121.0,91.0,1.0,N,Player
valenel01h,1991,BBWAA,443.0,333.0,1.0,N,Player
southbi01h,1958,BBWAA,266.0,200.0,18.0,N,Player
wilheho01h,1983,BBWAA,374.0,281.0,243.0,N,Player
adamsba01h,1952,BBWAA,234.0,176.0,9.0,N,Player
bunniji01h,1978,BBWAA,379.0,285.0,181.0,N,Player
rizzuph01h,1974,BBWAA,365.0,274.0,111.0,N,Player
coombja01h,1948,BBWAA,121.0,91.0,2.0,N,Player
gwynnto01h,2007,BBWAA,545.0,409.0,532.0,Y,Player
bakerfr01h,1945,BBWAA,247.0,186.0,26.0,N,Player
lyonste01h,1951,BBWAA,226.0,170.0,71.0,N,Player
coopewi01h,1939,BBWAA,274.0,206.0,1.0,N,Player
dickebi01h,1954,BBWAA,252.0,189.0,202.0,Y,Player
gordojo01h,1958,BBWAA,266.0,200.0,11.0,N,Player
vanceda01h,1953,BBWAA,264.0,198.0,150.0,N,Player
dauerri01h,1991,BBWAA,443.0,333.0,0.0,N,Player
tiantlu01h,1989,BBWAA,447.0,336.0,47.0,N,Player
grimebu01h,1949,BBWAA,153.0,115.0,8.0,N,Player
wheatza01h,1951,BBWAA,226.0,170.0,19.0,N,Player
odoulle01h,1960,BBWAA,269.0,202.0,45.0,N,Player
morrija02h,2012,BBWAA,573.0,430.0,382.0,N,Player
mazerbi01h,1980,BBWAA,385.0,289.0,33.0,N,Player
cronijo01h,1953,BBWAA,264.0,198.0,69.0,N,Player
sosasa01h,2013,BBWAA,569.0,427.0,71.0,N,Player
deshaji01h,2001,BBWAA,515.0,387.0,1.0,N,Player
willibi01h,1986,BBWAA,425.0,319.0,315.0,N,Player
lewisdu01h,1952,BBWAA,234.0,176.0,11.0,N,Player
bradlbi01h,1938,BBWAA,262.0,197.0,2.0,N,Player
mazerbi01h,1984,BBWAA,403.0,303.0,74.0,N,Player
lylesp01h,1989,BBWAA,447.0,336.0,25.0,N,Player
rizzuph01h,1994,Veterans,,,,Y,Player
martiti02h,2011,BBWAA,581.0,436.0,6.0,N,Player
mizejo01h,1970,BBWAA,300.0,225.0,126.0,N,Player
dawsoan01h,2004,BBWAA,506.0,380.0,253.0,N,Player
lawve01h,1979,BBWAA,432.0,324.0,9.0,N,Player
slaugen01h,1976,BBWAA,388.0,291.0,197.0,N,Player
cadorle01h,1948,BBWAA,121.0,91.0,1.0,N,Player
johnsju99h,1975,Negro League,,,,Y,Player
lolicmi01h,1989,BBWAA,447.0,336.0,47.0,N,Player
heilmha01h,1945,BBWAA,247.0,186.0,5.0,N,Player
alomaro01h,2010,BBWAA,539.0,405.0,397.0,N,Player
wheatza01h,1942,BBWAA,233.0,175.0,3.0,N,Player
floodcu01h,1977,BBWAA,383.0,288.0,16.0,N,Player
broutda01h,1936,Veterans,78.0,59.0,2.0,N,Player
kinerra01h,1967,BBWAA,292.0,219.0,124.0,N,Player
wilsoha01h,1952,BBWAA,234.0,176.0,21.0,N,Player
combsea01h,1939,BBWAA,274.0,206.0,3.0,N,Player
kellech01h,1956,BBWAA,193.0,145.0,2.0,N,Player
nehfar01h,1950,BBWAA,168.0,126.0,2.0,N,Player
luquedo01h,1958,BBWAA,266.0,200.0,15.0,N,Player
marquru01h,1971,Veterans,,,,Y,Player
cochrmi01h,1946,Nominating Vote,202.0,,80.0,N,Player
durocle01h,1956,BBWAA,193.0,145.0,1.0,N,Manager
lolicmi01h,1996,BBWAA,470.0,353.0,33.0,N,Player
bondsba01h,2013,BBWAA,569.0,427.0,206.0,N,Player
barnero01h,1936,Veterans,78.0,59.0,3.0,N,Player
anderbr01h,2008,BBWAA,543.0,408.0,0.0,N,Player
darkal01h,1972,BBWAA,396.0,297.0,55.0,N,Player
mazerbi01h,1983,BBWAA,374.0,281.0,48.0,N,Player
burgesm01h,1974,BBWAA,365.0,274.0,2.0,N,Player
whitede03h,2007,BBWAA,545.0,409.0,0.0,N,Player
coombja01h,1946,Nominating Vote,202.0,,2.0,N,Player
jacksgr01h,1988,BBWAA,427.0,321.0,0.0,N,Player
rusieam01h,1942,BBWAA,233.0,175.0,1.0,N,Player
gosligo01h,1968,Veterans,,,,Y,Player
roganbu99h,1998,Veterans,,,,Y,Player
rosepe01h,1992,BBWAA,430.0,323.0,41.0,N,Player
bresnro01h,1937,BBWAA,201.0,151.0,43.0,N,Player
bunniji01h,1982,BBWAA,415.0,312.0,138.0,N,Player
mcgrifr01h,2012,BBWAA,573.0,430.0,137.0,N,Player
careyma01h,1953,BBWAA,264.0,198.0,55.0,N,Player
tinkejo01h,1939,BBWAA,274.0,206.0,12.0,N,Player
mcdowja01h,2005,BBWAA,516.0,387.0,4.0,N,Player
ruffire01h,1955,BBWAA,251.0,189.0,60.0,N,Player
brownmo01h,1946,Nominating Vote,202.0,,56.0,N,Player
mazerbi01h,1982,BBWAA,415.0,312.0,28.0,N,Player
tennefr02h,1939,BBWAA,274.0,206.0,3.0,N,Player
vandejo01h,1967,BBWAA,292.0,219.0,87.0,N,Player
doakbi01h,1958,BBWAA,266.0,200.0,3.0,N,Player
youngro01h,1949,BBWAA,153.0,115.0,20.0,N,Player
duganjo01h,1958,BBWAA,266.0,200.0,5.0,N,Player
schoere01h,1989,Veterans,,,,Y,Player
waltebu01h,1962,BBWAA,160.0,120.0,5.0,N,Player
ricesa01h,1951,BBWAA,226.0,170.0,1.0,N,Player
bottoji01h,1956,BBWAA,193.0,145.0,42.0,N,Player
watsobo01h,1990,BBWAA,444.0,333.0,3.0,N,Player
clarkjo01h,1946,Nominating Vote,202.0,,1.0,N,Player
ruelmu01h,1953,BBWAA,264.0,198.0,8.0,N,Player
pinsova01h,1991,BBWAA,443.0,333.0,30.0,N,Player
hartnga01h,1952,BBWAA,234.0,176.0,77.0,N,Player
mcgwima01h,2009,BBWAA,539.0,405.0,118.0,N,Player
barryja01h,1938,BBWAA,262.0,197.0,3.0,N,Player
veeckbi99h,1991,Veterans,,,,Y,Pioneer/Executive
gosligo01h,1950,BBWAA,168.0,126.0,2.0,N,Player
martimo01h,1966,BBWAA,302.0,227.0,2.0,N,Player
dickebi01h,1948,BBWAA,121.0,91.0,39.0,N,Player
longhe01h,1939,BBWAA,274.0,206.0,1.0,N,Player
hernake01h,1997,BBWAA,473.0,353.0,45.0,N,Player
danniha01h,1960,BBWAA,269.0,202.0,1.0,N,Player
wrighgl01h,1951,BBWAA,226.0,170.0,1.0,N,Player
lopezal01h,1953,BBWAA,264.0,198.0,2.0,N,Manager
chadwhe99h,1938,Centennial,,,,Y,Pioneer/Executive
ansonca01h,1936,Veterans,78.0,59.0,39.0,N,Player
bunniji01h,1990,BBWAA,444.0,333.0,257.0,N,Player
grimmch01h,1945,BBWAA,247.0,186.0,1.0,N,Player
martipe01h,1956,BBWAA,193.0,145.0,7.0,N,Player
wanerll01h,1962,BBWAA,160.0,120.0,5.0,N,Player
vanceda01h,1955,BBWAA,251.0,189.0,205.0,Y,Player
sislege01h,1938,BBWAA,262.0,197.0,179.0,N,Player
cronijo01h,1955,BBWAA,251.0,189.0,135.0,N,Player
jenseja01h,1967,BBWAA,292.0,219.0,3.0,N,Player
cronijo01h,1949,BBWAA,153.0,115.0,33.0,N,Player
raineti01h,2012,BBWAA,573.0,430.0,279.0,N,Player
ruelmu01h,1950,BBWAA,168.0,126.0,4.0,N,Player
baineha01h,2010,BBWAA,539.0,405.0,33.0,N,Player
steinte01h,2005,BBWAA,516.0,387.0,1.0,N,Player
foxne01h,1972,BBWAA,396.0,297.0,64.0,N,Player
doerrbo01h,1962,BBWAA,160.0,120.0,10.0,N,Player
ageeto01h,1979,BBWAA,432.0,324.0,0.0,N,Player
justida01h,2008,BBWAA,543.0,408.0,1.0,N,Player
mizejo01h,1967,BBWAA,292.0,219.0,89.0,N,Player
gomezle01h,1951,BBWAA,226.0,170.0,23.0,N,Player
barrji01h,1989,BBWAA,447.0,336.0,0.0,N,Player
drysddo01h,1976,BBWAA,388.0,291.0,114.0,N,Player
guidrro01h,1995,BBWAA,460.0,345.0,25.0,N,Player
maglisa01h,1968,BBWAA,283.0,213.0,11.0,N,Player
larkiba01h,2011,BBWAA,581.0,436.0,361.0,N,Player
dykesji01h,1960,BBWAA,269.0,202.0,27.0,N,Player
terrybi01h,1950,BBWAA,168.0,126.0,105.0,N,Player
jacksjo01h,1936,BBWAA,226.0,170.0,2.0,N,Player
