playerid,yearid,stint,teamid,lgid,pos,g,gs,innouts,po,a,e,dp,pb,wp,sb,cs,zr
duffech01,1890,1,SL4,AA,SS,1,,,2.0,0.0,0.0,0.0,,,,,
jacksda04,1997,1,CLE,AL,2B,1,0.0,9.0,0.0,0.0,0.0,0.0,,,,,
nelsobr01,2002,1,BOS,AL,OF,11,3.0,121.0,14.0,1.0,0.0,0.0,,,,,
bogarti01,1997,1,HOU,NL,1B,1,0.0,3.0,0.0,0.0,0.0,0.0,,,,,
freybe01,1936,1,CIN,NL,P,31,,,6.0,33.0,5.0,2.0,,,,,
sheripa01,1989,1,DET,AL,DH,8,,,,,,,,,,,
fieldce01,1994,1,DET,AL,DH,7,,,,,,,,,,,
erickpa01,1944,1,CHN,NL,P,33,,,7.0,30.0,2.0,1.0,,,,,
sommejo01,1885,1,BL2,AA,OF,107,,,230.0,14.0,21.0,2.0,,,,,
mongesi01,1979,1,CLE,AL,P,76,0.0,393.0,6.0,17.0,3.0,2.0,,,,,
villabr01,2003,1,SDN,NL,P,31,0.0,122.0,6.0,7.0,0.0,0.0,,,,,
rudijo01,1969,1,OAK,AL,LF,18,18.0,461.0,37.0,2.0,0.0,0.0,,,,,
suhrgu01,1931,1,PIT,NL,1B,76,,,684.0,39.0,5.0,72.0,,,,,
worreti01,1998,3,OAK,AL,P,25,0.0,108.0,0.0,5.0,0.0,0.0,,,,,
eilerda01,1965,1,ML1,NL,P,6,0.0,11.0,1.0,1.0,0.0,0.0,,,,,
pearcdi01,1874,1,BR2,NA,SS,56,,,63.0,204.0,49.0,7.0,,,,,
fordho01,1919,1,BSN,NL,3B,2,,,3.0,6.0,0.0,0.0,,,,,
moellch01,2001,1,ARI,NL,C,25,13.0,422.0,111.0,7.0,0.0,0.0,1.0,4.0,11.0,5.0,0.0
brenlbo01,1986,1,SFN,NL,3B,45,36.0,963.0,37.0,59.0,10.0,9.0,,,,,
hollato01,1997,1,LAN,NL,LF,80,39.0,1321.0,132.0,1.0,2.0,0.0,,,,,
gonzare01,1995,1,CAL,AL,3B,18,2.0,123.0,2.0,6.0,0.0,0.0,,,,,
jonesch06,2010,1,ATL,NL,DH,1,,,,,,,0.0,,0.0,0.0,
moynami01,1880,1,BFN,NL,SS,27,,,30.0,70.0,16.0,7.0,,,,,
erdosto01,1998,1,NYA,AL,P,2,0.0,6.0,0.0,0.0,0.0,0.0,,,,,
smithel01,1898,1,CIN,NL,OF,123,,,280.0,15.0,16.0,5.0,,,,,
howelro02,1982,1,ML4,AL,1B,4,2.0,72.0,26.0,2.0,2.0,1.0,,,,,
mejiaro02,1997,1,SLN,NL,OF,1,1.0,24.0,0.0,0.0,0.0,0.0,,,,,
nixonal01,1923,1,BSN,NL,OF,80,,,214.0,14.0,3.0,4.0,,,,,
borkobo01,1954,1,CIN,NL,RF,22,21.0,575.0,43.0,1.0,0.0,1.0,,,,,
kilgupa01,1989,1,CHN,NL,P,35,23.0,437.0,10.0,25.0,2.0,0.0,,,,,
farredo01,1929,2,NY1,NL,3B,28,,,25.0,49.0,6.0,6.0,,,,,
heganmi01,1975,1,ML4,AL,DH,5,,,,,,,,,,,
mayespa01,1911,1,PHI,NL,OF,2,,,2.0,0.0,0.0,0.0,,,,,
shawji01,1917,1,WS1,AL,P,47,,,16.0,54.0,3.0,6.0,,,,,
ramazbo01,1949,1,BRO,NL,3B,3,,,2.0,3.0,1.0,0.0,,,,,
scheiri01,1973,2,CAL,AL,OF,54,53.0,1337.0,92.0,3.0,3.0,0.0,,,,,
berrayo01,1947,1,NYA,AL,OF,24,,,48.0,0.0,1.0,0.0,,,,,
grantma01,1989,1,SDN,NL,P,50,0.0,349.0,9.0,14.0,1.0,1.0,,,,,
molinbe01,2001,1,ANA,AL,DH,1,,,,,,,,,,,
woodte01,1993,1,MON,NL,OF,8,6.0,180.0,16.0,0.0,0.0,0.0,,,,,
katama01,2007,2,PIT,NL,OF,3,1.0,33.0,2.0,0.0,0.0,0.0,,,,,
martipa01,1920,1,PHA,AL,P,8,,,0.0,6.0,3.0,0.0,,,,,
strawda01,1998,1,NYA,AL,OF,16,15.0,295.0,19.0,0.0,2.0,0.0,,,,,
reedjo01,1995,1,SDN,NL,SS,5,0.0,24.0,1.0,3.0,0.0,1.0,,,,,
riverma01,2000,1,NYA,AL,P,66,0.0,227.0,8.0,15.0,0.0,0.0,,,,,
hershea01,1956,1,ML1,NL,OF,2,2.0,57.0,0.0,0.0,1.0,0.0,,,,,
johnsjo04,1986,1,ML4,AL,P,19,0.0,132.0,2.0,3.0,1.0,0.0,,,,,
sigmatr01,1930,1,PHI,NL,OF,19,,,39.0,2.0,3.0,0.0,,,,,
selbaki01,1895,1,WAS,NL,SS,6,,,15.0,26.0,8.0,1.0,,,,,
howardo01,1972,1,CAL,AL,3B,1,1.0,24.0,0.0,1.0,1.0,0.0,,,,,
romered01,1989,3,ML4,AL,3B,4,2.0,69.0,3.0,3.0,1.0,0.0,,,,,
valenfr01,1964,1,WS2,AL,CF,14,12.0,291.0,26.0,0.0,1.0,0.0,,,,,
gonzajo02,1991,2,PIT,NL,CF,6,2.0,90.0,11.0,0.0,0.0,0.0,,,,,
spilbry01,2006,1,COL,NL,LF,10,3.0,151.0,14.0,1.0,0.0,1.0,,,,,
martino01,1996,1,CHA,AL,3B,3,0.0,12.0,0.0,1.0,0.0,0.0,,,,,
shumpte01,1991,1,KCA,AL,2B,144,125.0,3278.0,249.0,368.0,16.0,81.0,,,,,
velarra01,1994,1,NYA,AL,OF,7,6.0,141.0,8.0,1.0,0.0,0.0,,,,,
rothrja01,1925,1,BOS,AL,SS,22,,,37.0,38.0,9.0,6.0,,,,,
knickbi01,1940,1,NYA,AL,3B,17,,,11.0,34.0,5.0,6.0,,,,,
piersji01,1966,1,CAL,AL,OF,63,31.0,982.0,69.0,3.0,2.0,0.0,,,,,
jonesgo01,1954,1,SLN,NL,P,11,10.0,243.0,7.0,11.0,1.0,0.0,,,,,
petrage01,1987,1,TEX,AL,RF,2,0.0,9.0,2.0,0.0,0.0,0.0,,,,,
mcnambo01,1939,1,PHA,AL,3B,5,,,2.0,4.0,0.0,0.0,,,,,
maddoga01,1986,1,PHI,NL,CF,3,1.0,42.0,1.0,0.0,0.0,0.0,,,,,
rudolke01,1969,1,CHN,NL,LF,3,1.0,27.0,2.0,0.0,0.0,0.0,,,,,
roberdo01,1954,1,CHN,NL,OF,6,0.0,28.0,1.0,0.0,0.0,0.0,,,,,
tabakje01,1998,1,PIT,NL,P,37,0.0,152.0,1.0,10.0,1.0,1.0,,,,,
roushed01,1915,1,NEW,FL,OF,144,,,331.0,20.0,10.0,3.0,,,,,
mitchke01,1987,2,SFN,NL,SS,1,0.0,3.0,0.0,1.0,0.0,0.0,,,,,
schaege01,1909,1,DET,AL,OF,1,,,1.0,0.0,0.0,0.0,,,,,
wynnji01,1969,1,HOU,NL,CF,149,148.0,3878.0,270.0,7.0,5.0,1.0,,,,,
piattad01,2003,2,TBA,AL,OF,7,6.0,162.0,7.0,0.0,0.0,0.0,,,,,
thompha02,1955,1,NY1,NL,SS,1,1.0,27.0,2.0,2.0,1.0,0.0,,,,,
menchke01,2003,1,TEX,AL,RF,2,0.0,9.0,0.0,0.0,0.0,0.0,,,,,
morgaed01,1928,1,CLE,AL,3B,14,,,18.0,39.0,5.0,5.0,,,,,
rossda01,2007,1,CIN,NL,C,108,98.0,2512.0,662.0,50.0,5.0,7.0,6.0,32.0,36.0,25.0,1.0
hoppjo01,1949,3,PIT,NL,1B,71,,,593.0,40.0,4.0,65.0,,,,,
phillda01,1952,1,PHA,AL,3B,2,,,3.0,3.0,0.0,0.0,,,,,
landrho01,1961,1,SFN,NL,C,30,18.0,523.0,126.0,9.0,2.0,2.0,1.0,2.0,7.0,5.0,1.0
hoggbi01,1906,1,NYA,AL,P,28,,,5.0,35.0,1.0,4.0,,,,,
kaskoed01,1957,1,SLN,NL,SS,13,9.0,253.0,18.0,24.0,2.0,5.0,,,,,
blankla02,1990,1,OAK,AL,LF,10,3.0,108.0,5.0,0.0,1.0,0.0,,,,,
zeidero01,1913,2,NYA,AL,1B,4,,,37.0,3.0,1.0,2.0,,,,,
peterke01,1947,1,CIN,NL,P,37,,,2.0,18.0,1.0,0.0,,,,,
mearepa01,1993,1,MIN,AL,SS,111,103.0,2671.0,165.0,304.0,19.0,70.0,,,,,
auerbri01,1977,1,CIN,NL,2B,19,5.0,207.0,19.0,22.0,1.0,4.0,,,,,
wardtu01,1993,1,TOR,AL,LF,33,22.0,664.0,52.0,1.0,1.0,0.0,,,,,
hughero01,1938,1,SLA,AL,SS,2,,,0.0,0.0,0.0,0.0,,,,,
abnersh01,1991,2,CAL,AL,RF,7,1.0,39.0,1.0,0.0,0.0,0.0,,,,,
siddajo01,1993,1,MON,NL,LF,1,0.0,6.0,0.0,0.0,0.0,0.0,,,,,
murphjo01,1884,2,WIL,UA,OF,2,,,0.0,0.0,1.0,0.0,,,,,
alvorbi01,1893,1,CL4,NL,3B,3,,,5.0,2.0,1.0,0.0,,,,,
grayga01,1981,1,SEA,AL,DH,15,,,,,,,,,,,
harrilu01,1942,1,PHA,AL,P,26,,,7.0,31.0,1.0,3.0,,,,,
lyonsst01,1992,1,ATL,NL,OF,6,2.0,61.0,4.0,0.0,0.0,0.0,,,,,
nehfar01,1919,2,NY1,NL,P,13,,,4.0,25.0,2.0,1.0,,,,,
whitnpi01,1930,1,PHI,NL,3B,148,,,186.0,313.0,18.0,29.0,,,,,
richami01,1980,1,TEX,AL,DH,1,,,,,,,,,,,
musiast01,1955,1,SLN,NL,OF,51,48.0,1133.0,75.0,2.0,1.0,0.0,,,,,
sandere02,1999,1,SDN,NL,RF,41,26.0,763.0,66.0,0.0,0.0,0.0,,,,,
beckcl01,1931,1,CIN,NL,3B,38,,,34.0,62.0,4.0,12.0,,,,,
philljr01,1993,1,SFN,NL,1B,5,3.0,84.0,32.0,2.0,1.0,1.0,,,,,
harriwi01,2009,1,WAS,NL,OF,98,69.0,1932.0,177.0,1.0,1.0,0.0,0.0,,0.0,0.0,
azcuejo01,1963,2,CLE,AL,C,91,84.0,2211.0,564.0,42.0,5.0,13.0,6.0,20.0,25.0,18.0,6.0
scottto01,1978,1,SLN,NL,OF,77,43.0,1297.0,100.0,6.0,6.0,0.0,,,,,
ripkeca01,1986,1,BAL,AL,SS,162,162.0,4310.0,240.0,482.0,13.0,105.0,,,,,
peetech01,1956,1,SLN,NL,CF,21,13.0,392.0,37.0,3.0,0.0,1.0,,,,,
posadjo01,2000,1,NYA,AL,DH,4,,,,,,,,,,,
bierbni01,2001,2,TBA,AL,P,11,11.0,184.0,1.0,6.0,0.0,0.0,,,,,
velezot01,1979,1,TOR,AL,1B,6,4.0,93.0,29.0,2.0,0.0,2.0,,,,,
ortizju01,1989,1,PIT,NL,C,84,65.0,1783.0,334.0,32.0,2.0,2.0,9.0,22.0,74.0,23.0,0.0
killebi01,1915,1,PHI,NL,C,104,,,539.0,126.0,19.0,6.0,8.0,,,,
fitzsfr01,1939,1,BRO,NL,P,27,,,13.0,52.0,0.0,1.0,,,,,
thornma01,2011,1,CHA,AL,P,62,0.0,179.0,5.0,7.0,0.0,0.0,,,,,
larkite01,1880,1,TRN,NL,SS,1,,,0.0,3.0,1.0,1.0,,,,,
linzph01,1966,1,PHI,NL,SS,6,2.0,75.0,2.0,5.0,1.0,1.0,,,,,
berenju01,1992,2,KCA,AL,P,19,2.0,134.0,2.0,5.0,1.0,1.0,,,,,
hilanjo01,1885,1,PHI,NL,2B,3,,,6.0,4.0,2.0,0.0,,,,,
northji01,1967,1,DET,AL,CF,94,88.0,1962.0,161.0,2.0,4.0,0.0,,,,,
mayda01,1967,1,BAL,AL,RF,18,16.0,443.0,27.0,1.0,1.0,0.0,,,,,
fribebe01,1923,1,CHN,NL,3B,146,,,168.0,294.0,22.0,33.0,,,,,
newsowa01,1996,1,TEX,AL,OF,66,52.0,1404.0,122.0,5.0,1.0,2.0,,,,,
jonesan01,2008,1,LAN,NL,DH,1,,,,,,,,,,,
princto01,1997,1,LAN,NL,C,45,23.0,778.0,221.0,25.0,1.0,5.0,1.0,8.0,6.0,15.0,0.0
figgich01,2007,1,LAA,AL,3B,99,96.0,2510.0,52.0,165.0,13.0,14.0,,,,,
friaspe01,1981,1,LAN,NL,2B,6,1.0,57.0,4.0,3.0,1.0,1.0,,,,,
spehrti01,1994,1,MON,NL,OF,2,0.0,9.0,2.0,0.0,0.0,0.0,,,,,
johnsbe02,2005,1,SDN,NL,LF,13,6.0,168.0,10.0,0.0,0.0,0.0,,,,,
jacksre01,1971,1,OAK,AL,OF,145,145.0,3808.0,285.0,15.0,7.0,3.0,,,,,
mcgeewi01,1999,1,SLN,NL,CF,19,11.0,337.0,29.0,1.0,0.0,1.0,,,,,
grubeke01,1993,1,CAL,AL,DH,1,,,,,,,,,,,
ehretre01,1896,1,CIN,NL,1B,1,,,0.0,0.0,0.0,0.0,,,,,
peoplji01,1884,1,CN2,AA,C,14,,,61.0,24.0,4.0,1.0,9.0,,,,
hackeji01,1903,1,SLN,NL,1B,89,,,947.0,40.0,28.0,63.0,,,,,
leitema01,1990,1,NYA,AL,P,8,3.0,79.0,0.0,8.0,0.0,1.0,,,,,
lawleto01,1987,1,SLN,NL,2B,7,2.0,93.0,5.0,14.0,0.0,3.0,,,,,
hockide01,2002,1,MIN,AL,3B,16,9.0,285.0,10.0,20.0,0.0,2.0,,,,,
palmede01,1991,1,TEX,AL,LF,29,24.0,548.0,42.0,1.0,3.0,1.0,,,,,
pattemi01,1981,1,OAK,AL,DH,2,,,,,,,,,,,
smithja02,1912,1,DET,AL,3B,1,,,2.0,1.0,0.0,1.0,,,,,
palmeem01,1916,1,NY1,NL,P,4,,,0.0,7.0,0.0,0.0,,,,,
rileyge01,1979,1,CHN,NL,P,4,1.0,39.0,1.0,3.0,0.0,0.0,,,,,
richepe01,1967,1,WS2,AL,P,11,10.0,163.0,2.0,3.0,1.0,0.0,,,,,
hancoga01,1984,1,OAK,AL,OF,18,3.0,169.0,19.0,0.0,0.0,0.0,,,,,
husonje01,1998,1,SEA,AL,SS,1,0.0,6.0,0.0,0.0,0.0,0.0,,,,,
macfada01,1929,1,BOS,AL,P,32,,,6.0,60.0,3.0,2.0,,,,,
linarru01,1984,1,ATL,NL,RF,1,1.0,27.0,2.0,0.0,0.0,0.0,,,,,
earlho01,1890,1,CHN,NL,2B,39,,,84.0,137.0,31.0,10.0,,,,,
bankhsc01,1987,1,SEA,AL,P,27,25.0,448.0,9.0,9.0,0.0,1.0,,,,,
dickswa01,1915,1,PTF,FL,P,27,,,3.0,32.0,1.0,0.0,,,,,
hockeor01,1938,1,BRO,NL,OF,17,,,24.0,1.0,3.0,0.0,,,,,
bradfbu01,1976,1,CHA,AL,RF,46,37.0,1100.0,91.0,0.0,2.0,0.0,,,,,
heismcr01,1902,1,CIN,NL,P,5,,,2.0,8.0,0.0,0.0,,,,,
willidi02,1958,1,BAL,AL,RF,15,12.0,255.0,25.0,1.0,0.0,0.0,,,,,
hatchmi01,1984,1,MIN,AL,1B,17,15.0,411.0,115.0,9.0,2.0,9.0,,,,,
ruffire01,1931,1,NYA,AL,P,37,,,4.0,32.0,0.0,1.0,,,,,
ryanji01,1885,1,CHN,NL,OF,1,,,3.0,0.0,3.0,0.0,,,,,
obriepe03,1983,1,TEX,AL,1B,133,121.0,3221.0,1144.0,120.0,9.0,104.0,,,,,
wietewh01,1946,1,BSN,NL,2B,4,,,5.0,3.0,0.0,0.0,,,,,
gerutjo01,2010,1,MIL,NL,LF,6,2.0,92.0,9.0,0.0,0.0,0.0,0.0,,0.0,0.0,
ferrida01,1945,1,BOS,AL,P,35,,,22.0,67.0,2.0,10.0,,,,,
doranbi02,1991,1,CIN,NL,1B,4,2.0,49.0,19.0,0.0,0.0,3.0,,,,,
hatfigi01,1888,1,NY1,NL,SS,13,,,7.0,36.0,13.0,3.0,,,,,
zimmedo01,1962,2,CIN,NL,2B,17,8.0,290.0,20.0,26.0,3.0,5.0,,,,,
duffyhu01,1897,1,BSN,NL,2B,6,,,9.0,10.0,1.0,0.0,,,,,
martima02,1996,1,SEA,AL,LF,2,1.0,36.0,1.0,1.0,0.0,0.0,,,,,
mcquige01,1908,1,PHI,NL,P,48,,,14.0,95.0,6.0,1.0,,,,,
anderbr01,1996,1,BAL,AL,DH,2,,,,,,,,,,,
soriaal01,2008,1,CHN,NL,OF,108,107.0,2812.0,186.0,10.0,5.0,5.0,,,,,
wisesa01,1885,1,BSN,NL,2B,22,,,56.0,67.0,11.0,6.0,,,,,
pottene01,1941,1,PHA,AL,P,10,,,3.0,4.0,1.0,1.0,,,,,
stewaji01,1967,2,CHA,AL,2B,5,2.0,59.0,7.0,6.0,2.0,3.0,,,,,
shafeti01,1913,1,NY1,NL,3B,79,,,115.0,136.0,21.0,11.0,,,,,
acosted01,1972,1,SDN,NL,P,46,2.0,267.0,3.0,10.0,1.0,1.0,,,,,
narroje01,1987,1,SEA,AL,C,3,2.0,48.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
jonesho01,1921,1,SLN,NL,OF,1,,,0.0,0.0,0.0,0.0,,,,,
madlobi01,1987,1,LAN,NL,3B,16,16.0,357.0,8.0,23.0,3.0,2.0,,,,,
mcgrifr01,1989,1,TOR,AL,DH,2,,,,,,,,,,,
meadobr01,2000,1,SDN,NL,P,22,22.0,374.0,9.0,18.0,1.0,2.0,,,,,
werthde01,1980,1,NYA,AL,RF,5,4.0,83.0,9.0,0.0,0.0,0.0,,,,,
rotblma01,1951,1,CHA,AL,P,26,,,5.0,11.0,0.0,1.0,,,,,
tebbebi01,1949,1,BOS,AL,C,118,,,481.0,51.0,11.0,13.0,2.0,,,,
martida01,2000,2,CHN,NL,OF,10,4.0,152.0,12.0,0.0,0.0,0.0,,,,,
poqueto01,1982,1,KCA,AL,OF,23,14.0,433.0,44.0,1.0,2.0,0.0,,,,,
pariske01,1986,1,BAL,AL,3B,3,3.0,63.0,0.0,6.0,1.0,1.0,,,,,
bookero01,1990,1,PHI,NL,2B,23,5.0,265.0,17.0,22.0,1.0,4.0,,,,,
lyonbr01,2012,2,TOR,AL,P,30,0.0,75.0,2.0,3.0,0.0,0.0,,,,,
pujolal01,2005,1,SLN,NL,1B,158,155.0,4076.0,1596.0,97.0,14.0,175.0,,,,,
valdeis01,2003,1,TEX,AL,P,22,22.0,345.0,4.0,20.0,4.0,1.0,,,,,
lawtoma02,2001,1,MIN,AL,OF,94,90.0,2399.0,193.0,2.0,4.0,2.0,,,,,
anderbr01,1996,1,BAL,AL,OF,143,143.0,3778.0,342.0,9.0,3.0,1.0,,,,,
levisje01,1992,1,CLE,AL,DH,1,,,,,,,,,,,
fogarji01,1886,1,PHI,NL,2B,13,,,30.0,29.0,11.0,6.0,,,,,
orourji01,1873,1,BS1,NA,1B,32,,,350.0,11.0,33.0,18.0,,,,,
menchke01,2005,1,TEX,AL,RF,41,36.0,934.0,60.0,0.0,2.0,0.0,,,,,
theveto01,1925,1,SLN,NL,SS,50,,,98.0,169.0,14.0,18.0,,,,,
quiseda01,1987,1,KCA,AL,P,47,0.0,147.0,6.0,13.0,0.0,3.0,,,,,
huckake01,2004,2,BAL,AL,C,8,4.0,111.0,25.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0
leibone01,1915,2,CHA,AL,OF,22,,,57.0,5.0,0.0,0.0,,,,,
valoel01,1957,1,BRO,NL,OF,36,36.0,846.0,57.0,0.0,0.0,0.0,,,,,
oneilpa01,1996,1,NYA,AL,RF,146,146.0,3728.0,294.0,7.0,0.0,3.0,,,,,
obriejo03,1956,1,PIT,NL,P,8,0.0,57.0,0.0,0.0,2.0,0.0,,,,,
lawtoma02,2006,1,SEA,AL,DH,1,,,,,,,,,,,
mcbrige01,1912,1,WS1,AL,SS,152,,,349.0,498.0,53.0,55.0,,,,,
redmati01,2001,1,PIT,NL,RF,7,3.0,98.0,9.0,0.0,0.0,0.0,,,,,
pageva01,1938,1,CHN,NL,P,13,,,9.0,25.0,0.0,1.0,,,,,
templga01,1987,1,SDN,NL,SS,146,141.0,3730.0,253.0,447.0,20.0,77.0,,,,,
lindeto01,2003,1,SFN,NL,LF,9,4.0,135.0,10.0,0.0,1.0,0.0,,,,,
ackerji01,1987,1,ATL,NL,P,68,0.0,344.0,6.0,23.0,0.0,2.0,,,,,
hearnbu01,1911,1,SLN,NL,P,2,,,0.0,0.0,0.0,0.0,,,,,
lummi01,1968,1,ATL,NL,LF,75,27.0,1026.0,71.0,5.0,3.0,0.0,,,,,
priorma01,2005,1,CHN,NL,P,27,27.0,500.0,9.0,9.0,1.0,0.0,,,,,
engleda01,1985,1,MIN,AL,C,17,12.0,296.0,58.0,3.0,1.0,1.0,0.0,5.0,4.0,1.0,0.0
sadowbo01,1963,1,LAA,AL,2B,4,2.0,63.0,5.0,10.0,1.0,1.0,,,,,
leonjo01,2002,1,BAL,AL,LF,2,2.0,51.0,4.0,0.0,1.0,0.0,,,,,
wagnehe01,1912,1,BOS,AL,SS,144,,,332.0,391.0,61.0,43.0,,,,,
kauffdi01,1915,1,SLA,AL,OF,1,,,2.0,0.0,0.0,0.0,,,,,
addybo01,1871,1,RC1,NA,SS,3,,,8.0,14.0,7.0,0.0,,,,,
lawinga01,1946,1,CIN,NL,OF,1,,,0.0,0.0,0.0,0.0,,,,,
mcmilro01,1956,1,CIN,NL,SS,150,150.0,3933.0,319.0,511.0,21.0,105.0,,,,,
smithge01,1895,1,CIN,NL,SS,127,,,251.0,457.0,59.0,58.0,,,,,
woodsga01,1978,1,TOR,AL,CF,1,1.0,27.0,5.0,0.0,0.0,0.0,,,,,
jonesto01,1905,1,SLA,AL,1B,135,,,1502.0,105.0,25.0,52.0,,,,,
woodwwo01,1968,1,ATL,NL,SS,6,6.0,156.0,13.0,23.0,1.0,3.0,,,,,
medwijo01,1934,1,SLN,NL,OF,149,,,322.0,10.0,14.0,1.0,,,,,
pickejo01,1890,1,PHP,PL,2B,100,,,236.0,284.0,62.0,46.0,,,,,
rebouje01,1996,1,MIN,AL,2B,22,9.0,318.0,24.0,22.0,0.0,4.0,,,,,
quilifr01,1968,1,MIN,AL,2B,48,34.0,959.0,93.0,101.0,0.0,21.0,,,,,
sierrru01,1998,1,CHA,AL,RF,12,11.0,267.0,17.0,1.0,0.0,0.0,,,,,
aukerel01,1933,1,DET,AL,P,15,,,1.0,9.0,0.0,0.0,,,,,
brewsch01,1946,1,CLE,AL,SS,1,,,0.0,1.0,0.0,0.0,,,,,
hidalri01,2001,1,HOU,NL,CF,128,117.0,3028.0,279.0,8.0,3.0,3.0,,,,,
bloodji01,1940,1,WS1,AL,3B,6,,,5.0,9.0,0.0,3.0,,,,,
klinest02,2002,1,SLN,NL,P,66,0.0,175.0,4.0,6.0,0.0,0.0,,,,,
trostmi01,1890,1,SL4,AA,OF,4,,,10.0,0.0,0.0,0.0,,,,,
mcgloji01,1972,1,CIN,NL,P,31,21.0,435.0,10.0,22.0,4.0,2.0,,,,,
agbaybe01,1999,1,NYN,NL,CF,4,3.0,81.0,6.0,0.0,0.0,0.0,,,,,
mulvejo01,1883,2,PHI,NL,3B,3,,,9.0,3.0,4.0,1.0,,,,,
gwynnch01,1988,1,LAN,NL,LF,4,0.0,23.0,0.0,0.0,0.0,0.0,,,,,
houseto01,1975,1,ATL,NL,P,58,0.0,238.0,7.0,16.0,4.0,0.0,,,,,
norwowi01,1978,1,MIN,AL,CF,14,13.0,357.0,24.0,0.0,0.0,0.0,,,,,
aloumo01,1993,1,MON,NL,CF,12,7.0,203.0,23.0,2.0,0.0,0.0,,,,,
adamssp01,1934,1,CIN,NL,2B,29,,,61.0,81.0,3.0,11.0,,,,,
