resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
19195,798,496,105,34,16,5.0,5,5,2.0,49,,,,,,,11
19372,805,626,6,24,0,,W,17,0.0,0,,,,,,,3
20048,834,589,105,48,8,3.0,3,3,4.0,98,,,,,,,12
20473,343,13,6,7,8,7.0,7,7,6.0,58,+36.635,5364255.0,58.0,10.0,1:29.996,213.529,1
21075,853,22,3,11,13,12.0,12,12,0.0,52,,,49.0,11.0,1:28.377,235.975,11
21347,864,815,15,15,5,,R,20,0.0,37,,,20.0,13.0,1:28.605,189.131,61
21396,866,10,206,24,21,21.0,21,21,0.0,56,,,47.0,22.0,1:21.032,193.745,22
21446,868,814,10,11,10,,R,23,0.0,2,,,,0.0,,,4
21622,876,8,208,9,7,7.0,7,7,6.0,60,+45.227,5515971.0,54.0,12.0,1:29.354,206.482,1
21773,882,823,207,21,21,18.0,18,18,0.0,55,,,42.0,18.0,1:42.357,191.717,11
21818,884,820,206,23,21,19.0,19,19,0.0,64,,,49.0,15.0,1:28.011,190.408,12
21903,888,822,3,17,17,16.0,16,16,0.0,59,,,56.0,3.0,1:33.972,197.216,11
21993,893,824,206,22,21,18.0,18,18,0.0,60,,,45.0,20.0,1:52.898,161.508,11
22362,910,813,208,13,20,13.0,13,13,0.0,70,+1:24.024,6869082.0,45.0,12.0,1:29.128,176.954,1
22407,912,818,5,25,12,13.0,13,13,0.0,53,+1:13.093,4823329.0,39.0,9.0,1:29.121,234.005,1
22531,918,3,131,6,1,14.0,14,14,0.0,54,,,17.0,11.0,1:46.869,187.092,11
22827,941,822,3,77,3,12.0,12,12,0.0,52,,,45.0,5.0,1:41.134,208.167,4
22967,950,1,131,44,22,7.0,7,7,6.0,56,+1:18.230,6012121.0,32.0,10.0,1:40.662,194.945,1
23244,962,822,3,77,10,,R,20,0.0,35,,,17.0,13.0,1:51.368,163.727,25
