film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,special_features,last_update
247,ДОЛЖНЫ ПРОДОЛЖАТЬСЯ,"Эмоциональная история о пасторе-поваре и судебно-психиатре, который должен суккумировать обезьяну в пустыне Сахара",2006,1,,3,0.99,47,19.99,G,"Прицепы, комментаторы, изъятые сцены",2006-02-15T04:03:42
253,КОММЕНТАРИИ ДРИФТЕРА,"Эпическое воспоминание о женщине и белке, которая должна открыть мужа в лодке",2006,1,,5,4.99,61,18.99,ГУ-13,"Прицепы, за сценами",2006-02-15T04:03:42
265,ГОЛОСОВАНИЕ,"Бесстрашная история о лодке и обезьяне, которая должна убить кота в Калифорнии",2006,1,,5,4.99,168,28.99,ГУ,За сценами,2006-02-15T04:03:42
272,Поцелуй EDGE,"Прекрасная ярна композитора и безумной коровы, которая должна вернуть безумного учёного в лодке",2006,1,,5,4.99,153,9.99,НС-17,Сцены удалены,2006-02-15T04:03:42
279,ЭЛИЗАБЕТНЫЙ ШАН,"Недостаток представления о женщине и собаке, которая должна встретиться с сумо-рестлером в Древней Японии",2006,1,,7,4.99,152,11.99,НС-17,"Трейлеры, Изъятые сцены, За сценами",2006-02-15T04:03:42
308,Мать ФЕРРИС,"Прикосновение фрисби и фрисби, которые должны убить девушку в Мексиканском заливе",2006,1,,3,2.99,142,13.99,ГУ,"Трейлеры, Изъятые сцены, За сценами",2006-02-15T04:03:42
317,ФИЛАДЕЛЬФИЯ,"Удивительная ярна дантиста и акулы, которые должны избежать безумца в оставленных шахтах",2006,1,,4,0.99,148,25.99,ГУ,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
335,СВОБОДНЫЙ КЛЕОПАТРА,"Эмоциональное воспоминание о дантисте и безумном кове, который должен встретить белку в балуне",2006,1,,5,0.99,133,23.99,ГУ-13,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
362,ГЛОБАЛЬНАЯ ПРОСТРАНСТВА,"Удивительная Сага женщины и Женщина, которая должна открыть кошку на первой пилотируемой космической станции",2006,1,,7,2.99,115,13.99,ГУ-13,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
385,ГРУЗОВЫЙ ГРУЗ,"Блестящая панорама астронавта и технического писателя, который должен открыть дворецкий в Манхэттенском пентхаусе",2006,1,,6,4.99,139,26.99,ГУ-13,"Прицепы, комментаторы, Изъятые сцены, За сценами",2006-02-15T04:03:42
388,ГРУЗОВАЯ МЕСТА,"Эпическое воспоминание о пасторском поваре и Исследователе, который должен дотянуться до дантиста в пустыне Сахара",2006,1,,5,0.99,70,16.99,НС-17,"Удалённые сцены, За сценами",2006-02-15T04:03:42
405,СВЯЗАННЫЙ АНТИТРАСТ,"Удивительная Сага человека и дантиста, который должен достучаться до технического писателя в древней Индии",2006,1,,6,4.99,76,13.99,НС-17,"Прицепы, изъятые из эксплуатации",2006-02-15T04:03:42
410,СВОБОДЫ,"Беспокойная история дворецкого и машины, которая должна искоренять человека в Новом Орлеане",2006,1,,7,2.99,48,19.99,ГУ,Комментарии,2006-02-15T04:03:42
413,ХЕДВИГ АЛЬТЕР,"Упакованная в действие Ярна Женщина и Ламберджек, который должен вести сумо-рестлер в монастыре",2006,1,,7,2.99,169,16.99,НС-17,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
443,ДЕЙСТВИЯ ХУРРИКИ,"Недостаток администратора базы данных и женщины, которая должна встретить охотника в заброшенном шахтном шафте",2006,1,,6,2.99,49,11.99,ГУ,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
478,ЯУШ ХАРРИ,"Тревожное представление администратора базы данных и обезьяны, которые должны преодолеть собаку в заброшенном доме веселья",2006,1,,4,2.99,112,10.99,G,Сцены удалены,2006-02-15T04:03:42
502,КОЛИЧИЙ ВАРЛОК,"Неверная история учителя и лодки, которые должны сразиться с мусой в Балуне",2006,1,,4,2.99,71,21.99,ГУ-13,Прицепы,2006-02-15T04:03:42
506,Леди Стой.,"Прекрасный характер исследования женщины и человека, который должен искать исследователь в U-Boat",2006,1,,4,4.99,67,14.99,ГУ,"Трейлеры, Изъятые сцены, За сценами",2006-02-15T04:03:42
522,ЖИЗНЬ СВЯЗАННАЯ,"Удивительное воспоминание учителя и композитора, который должен найти человека на первой орбитальной станции",2006,1,,4,2.99,137,9.99,НС-17,"Комментаторы, Исключенные сцены",2006-02-15T04:03:42
524,ЛИОНСКИЙ КОНТЕКСТ,"Вспыльчивая демонстрация пастора-повара и кошки, которая должна убить акулу в древнем Китае",2006,1,,6,0.99,50,13.99,ГУ,"Прицепы, изъятые из эксплуатации",2006-02-15T04:03:42
529,Одинокий элегант,"Бесстрашная история студента и собаки, которая должна бросить вызов исследовательнице в Советской Грузии",2006,1,,3,2.99,67,12.99,G,"Прицепы, комментаторы, Изъятые сцены, За сценами",2006-02-15T04:03:42
542,МУЗЫКА,"Фантастическая панорама охотника и дантиста, который должен встретиться с секретным агентом в пустыне Сахара",2006,1,,3,2.99,52,28.99,G,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
547,МАГИЧЕСКИЕ МАЛРАТЫ,"Дотрагивающийся документальный пасторский шеф-повар и пастор-повар, который должен построить безумного стипендиата в Калифорнии",2006,1,,3,0.99,117,19.99,ГУ,"Прицепы, комментаторы",2006-02-15T04:03:42
555,МАЛЛРАТЫ,"Ужасная ярна официантки и дантиста, который должен найти охотника в монастыре.",2006,1,,4,0.99,133,25.99,ГУ,"Прицепы, комментаторы, изъятые сцены",2006-02-15T04:03:42
566,МОД,"Прекрасный документальный фильм судебно-психиатра и кошки, которая должна дотянуться до астронавта в Нигерии",2006,1,,6,0.99,72,20.99,Р,"Прицепы, за сценами",2006-02-15T04:03:42
571,МЕТАЛЛОВЫЙ АРМАГЕДОН,"Ужасное представление о люмберджеке и крокодиле, который должен встретить обезьяну на фабрике в Балуне",2006,1,,6,2.99,161,26.99,ГУ-13,"Прицепы, комментаторы, изъятые сцены",2006-02-15T04:03:42
596,МОНШИНСКИЙ КАБИН,"Разумное представление астронавта и феминиста, который должен отыскать фрисби в лодке",2006,1,,4,4.99,171,25.99,ГУ-13,За сценами,2006-02-15T04:03:42
604,МЮЛАН МУН,"Эмоциональная сага женщины и пионера, который должен преодолеть дантиста в Балуне",2006,1,,4,0.99,160,10.99,G,За сценами,2006-02-15T04:03:42
613,МОЙ ТРУМАН,"Эпиковый ярн учителя и охотника, который должен перестрелять исследователь в Советской Грузии",2006,1,,5,0.99,92,19.99,НС-17,"Комментаторы, За сценами",2006-02-15T04:03:42
619,НАЙГОДОРСКИЕ ХАРАКТЕРИСТИКИ,"Фантастическое воспоминание о крокодиле и астронавте, который должен выпустить феминиста в заброшенном парке развлечений",2006,1,,3,0.99,161,20.99,Р,"Прицепы, комментаторы, изъятые сцены",2006-02-15T04:03:42
632,ШУМЫ,"Разумная драма Исследователя и Женщина, которая должна встретиться с учителем в Калифорнии",2006,1,,5,4.99,145,10.99,НС-17,"Прицепы, за сценами",2006-02-15T04:03:42
638,ОПЕРАТИВНАЯ ДЕЯТЕЛЬНОСТЬ,"Беспокойное изучение характера человека и фрисби, который должен преодолеть безумца в древнем Китае",2006,1,,7,2.99,156,23.99,G,"Прицепы, комментаторы, Изъятые сцены, За сценами",2006-02-15T04:03:42
669,ПЕРЛДЕНЦИЯ,"Недостаток астронавта и кондитерского шефа, который должен поглотить собаку в U-Boat",2006,1,,3,2.99,74,10.99,НС-17,Прицепы,2006-02-15T04:03:42
680,Pinocchio Simon,"Взятое в действие представление о безумном учёном и акуле, который должен найти феминистку в Калифорнии",2006,1,,4,4.99,103,21.99,ГУ,"Комментаторы, За сценами",2006-02-15T04:03:42
704,ЧЕРНЫЙ РУННЕР,"Разумный документальный фильм о студенте и безумце, который должен бросить вызов белке в Манхэттенском пентхаусе",2006,1,,3,2.99,121,25.99,НС-17,"Прицепы, изъятые из эксплуатации",2006-02-15T04:03:42
748,РУГАТОРЫ ПРОДОЛЖАЮТСЯ,"Прикасающийся к саге крокодил и крокодил, который должен открыть технического писателя в Нигерии",2006,1,,4,0.99,109,16.99,ГУ-13,"Прицепы, комментаторы, Изъятые сцены, За сценами",2006-02-15T04:03:42
756,СИДЕНЬЯ АНТИТРАСТ,"Потрясающий порыв феминистки и акулы, которые должны сражаться с женщиной в заброшенном доме веселья",2006,1,,7,2.99,80,10.99,ГУ-13,"Прицепы, изъятые из эксплуатации",2006-02-15T04:03:42
767,ШКАЛАВАГ ДУК,"Ужасное воспоминание о машине и Учительнице, которые должны встретить официантку в монастыре",2006,1,,6,4.99,183,13.99,НС-17,"Комментаторы, За сценами",2006-02-15T04:03:42
806,ЯПОНИЯ СНА,"Эмоциональная эмоция музея и композитора, который должен бороться с техническим писателем в отставке",2006,1,,4,2.99,137,25.99,ГУ,"Прицепы, комментаторы, изъятые сцены",2006-02-15T04:03:42
814,СЛИППЕР СНТШ,"Знающая панорама женщины и феминистки, которая должна подавить судебно-психиатра в Берлине",2006,1,,6,4.99,110,15.99,ГУ,Комментарии,2006-02-15T04:03:42
858,Подкожная кровать,"Удивительное представление машины и обезьяны, которые должны сражаться с учителем в Советской Грузии",2006,1,,5,4.99,127,21.99,Р,Прицепы,2006-02-15T04:03:42
871,ШВЕЙЦАРИЯ,"Красный документальный фильм о машине и роботе, который должен завоевать мальчика в канадских скачках",2006,1,,6,4.99,176,19.99,ГУ,"Удалённые сцены, За сценами",2006-02-15T04:03:42
872,Красивый бродяга,"Невероятный порыв сумо-рестлера и охотника, который должен отследить судебно-психиатра в Балуне",2006,1,,3,2.99,185,27.99,Р,Сцены удалены,2006-02-15T04:03:42
885,TEXAS НАСТОЯЩЕЕ,"Учительница и учительница, которые должны сражаться с учителем в заброшенном парке развлечений",2006,1,,7,0.99,179,22.99,НС-17,Прицепы,2006-02-15T04:03:42
905,ТРУДЯЩИЕСЯ УСТРОЙСТВА,"Быстрая драма пионера и безумного коровы, которая должна бросить вызов безумцу в Древней Японии",2006,1,,7,4.99,132,10.99,ГУ-13,Прицепы,2006-02-15T04:03:42
906,ДАЛЬНЕЙШИЕ ДАЛЬНЕЙШИЕ ДЕЙСТВИЯ,"Блестящее представление композитора и кошки, которая должна приготовить акулу в древней Индии",2006,1,,4,0.99,171,27.99,ГУ,Сцены удалены,2006-02-15T04:03:42
918,СВЯЗАННЫЕ ПИРАТЫ,"Прикосновение фрисби и лодки, которые должны убить девочку на конвенции MySQL",2006,1,,4,4.99,152,23.99,ГУ,"Прицепы, комментаторы, изъятые сцены",2006-02-15T04:03:42
932,Упаковщик Valley,"Поразительный документальный фильм астронавта и мальчика, который должен выйти из Берлина на сумо-рестлера",2006,1,,3,0.99,73,21.99,G,"Комментаторы, Исключенные сцены",2006-02-15T04:03:42
938,ВЕЛВЕТНЫЙ ТЕРМИНАТОР,"Историю о пасторском поваре и техническом писателе, который должен противостоять крокодилу в заброшенном парке развлечений",2006,1,,3,4.99,173,14.99,Р,За сценами,2006-02-15T04:03:42
945,ВЕРГИНСКИЙ Плутон,"Эмоциональная панорама дантиста и крокодила, который должен встретить мальчика в Берлине",2006,1,,5,0.99,164,22.99,Р,Сцены удалены,2006-02-15T04:03:42
1000,ЗОРРО АРК,"Вспыльчивая панорама безумного учёного и мальчика, который должен вернуть мальчика в монастырь",2006,1,,3,4.99,50,18.99,НС-17,"Прицепы, комментаторы, за сценами",2006-02-15T04:03:42
