charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
1130998,7449,477,7,1999-08-16T10:45:59,182.0,17449,
535742,7934,496,6,1999-08-27T10:46:22,2373.0,17934,
1521807,9532,487,6,1999-07-07T10:45:16,530.0,9532,
872362,8296,444,7,1999-09-13T10:49:11,3609.0,28296,
1319854,6614,487,2,1999-09-06T10:45:06,2588.0,16614,
620803,8011,323,10,1999-07-02T10:45:11,125.0,8011,
1189471,9774,333,9,1999-10-12T10:50:31,207.0,29774,
869751,8589,476,4,1999-08-02T10:48:59,633.0,8589,
1370240,9366,444,3,1999-08-13T10:49:01,2178.0,19366,
1607399,9626,219,4,1999-08-01T10:44:10,3011.0,9626,
1928322,9831,477,2,1999-09-08T10:45:47,454.0,19831,
825850,5751,492,3,1999-09-21T10:45:36,1912.0,25751,
1646650,7787,402,2,1999-09-07T10:47:12,573.0,17787,
1653604,6318,455,7,1999-07-14T10:47:45,1038.0,6318,
518531,3682,495,4,1999-07-09T10:45:00,4009.0,3682,
1813747,9928,498,4,1999-09-27T10:44:39,3297.0,29928,
1699170,7676,448,2,1999-06-26T10:51:16,4902.0,7676,
1892127,8667,410,9,1999-06-26T10:50:44,4768.0,8667,
1510319,7555,472,6,1999-09-08T10:44:23,301.0,17555,
758406,9928,500,9,1999-06-25T10:48:06,693.0,9928,
1034714,3756,400,10,1999-09-11T10:46:17,1025.0,13756,
1389524,8690,285,4,1999-09-28T10:50:31,2652.0,28690,
1660001,5389,479,8,1999-07-12T10:48:13,4514.0,5389,
778735,9465,361,10,1999-06-28T10:49:41,3465.0,9465,
638349,7611,499,8,1999-09-08T10:46:34,3451.0,17611,
1471946,7634,481,2,1999-06-30T10:49:09,95.0,7634,
978937,9966,291,7,1999-10-08T10:49:42,2748.0,29966,
1695629,4315,398,4,1999-06-16T10:51:00,2751.0,4315,
769895,9518,469,2,1999-08-07T10:49:00,4034.0,9518,
1025417,8135,485,9,1999-08-28T10:45:34,1434.0,18135,
1045722,6974,497,7,1999-06-21T10:47:08,1256.0,6974,
11138,9507,495,6,1999-09-21T10:44:27,2996.0,29507,
1233280,5654,380,4,1999-07-08T10:46:11,1909.0,5654,
1280366,5668,270,2,1999-08-09T10:49:49,2659.0,5668,
705739,7466,484,9,1999-07-18T10:44:03,2103.0,7466,
1315687,9606,484,3,1999-10-10T10:44:47,1181.0,29606,
510307,9674,419,5,1999-08-13T10:44:23,4978.0,19674,
604893,8071,338,6,1999-10-03T10:43:59,4945.0,28071,
735893,5785,462,2,1999-09-29T10:46:23,4746.0,25785,
1094511,692,482,9,1999-09-29T10:50:55,593.0,20692,
57627,9077,413,7,1999-08-15T10:48:02,1560.0,19077,
1705048,7863,477,4,1999-08-21T10:44:00,1078.0,17863,
594316,3568,364,3,1999-09-25T10:50:54,2141.0,23568,
1189993,5064,306,3,1999-10-06T10:50:33,3014.0,25064,
1259582,5267,479,3,1999-08-30T10:48:11,3596.0,15267,
1091242,9716,491,6,1999-09-18T10:50:39,811.0,29716,
1022138,7008,475,8,1999-06-28T10:45:17,1495.0,7008,
1347024,8451,447,8,1999-07-07T10:47:14,3033.0,8451,
1835571,6693,431,8,1999-08-23T10:46:21,47.0,16693,
1752573,8933,492,10,1999-08-06T10:47:40,2433.0,8933,
1839061,8779,450,5,1999-09-23T10:46:37,3618.0,28779,
862776,9879,500,4,1999-07-26T10:48:26,2770.0,9879,
1150166,9732,461,8,1999-09-09T10:47:29,1886.0,19732,
19445,9631,498,8,1999-07-30T10:45:05,4588.0,9631,
1147637,4603,468,4,1999-08-22T10:47:17,4778.0,14603,
1093909,8590,497,10,1999-07-21T10:50:52,4652.0,8590,
865531,9449,442,6,1999-09-29T10:48:39,3400.0,29449,
1630795,7231,483,8,1999-08-30T10:45:58,141.0,17231,
1780395,7774,498,9,1999-06-27T10:49:49,4999.0,7774,
1043796,7778,440,3,1999-07-29T10:46:59,3330.0,7778,
701061,7169,427,8,1999-07-07T10:43:42,2057.0,7169,
1540117,6998,443,4,1999-08-02T10:46:42,1679.0,6998,
1629096,7961,490,4,1999-07-02T10:45:51,437.0,7961,
7749,8967,489,4,1999-09-11T10:44:12,2265.0,18967,
1931616,9032,499,2,1999-06-29T10:46:02,2206.0,9032,
1323905,9953,493,7,1999-10-13T10:45:25,76.0,0,
