awardid,yearid,lgid,playerid,pointswon,pointsmax,votesfirst
MVP,1974,NL,mcgloly01,2,336,0.0
Cy Young,2006,AL,rodrifr03,5,140,0.0
MVP,1959,AL,francti01,102,336,0.0
Rookie of the Year,1982,NL,rayjo01,57,120,6.0
MVP,1964,NL,robinfr02,98,280,0.0
MVP,1967,NL,seaveto01,5,280,0.0
MVP,1941,NL,dimagvi01,10,336,0.0
Cy Young,1985,AL,blylebe01,9,140,1.0
MVP,1950,NL,thompha02,2,336,0.0
Cy Young,1986,NL,darliro01,2,120,0.0
MVP,1913,NL,brownmo01,1,64,0.0
Rookie of the Year,1984,AL,langsma01,82,140,3.0
MVP,1965,NL,mayswi01,224,280,9.0
Rookie of the Year,1981,AL,wardga01,1,140,0.0
MVP,1987,AL,clemero02,7,392,0.0
Rookie of the Year,1988,AL,harvebr01,49,140,3.0
MVP,1998,AL,belleal01,98,392,0.0
MVP,1959,AL,kuennha01,64,336,0.0
MVP,1980,AL,ceronri01,77,392,1.0
MVP,1946,AL,caldwea01,18,336,0.0
MVP,1914,NL,mageesh01,14,64,
MVP,1947,NL,stanked01,32,336,0.0
MVP,1937,AL,bellbe01,5,80,0.0
Rookie of the Year,2004,NL,bayja01,146,160,25.0
MVP,1980,AL,yountro01,8,392,0.0
Rookie of the Year,1954,AL,grimbo01,15,24,15.0
MVP,1984,AL,trammal01,76,392,0.0
MVP,1974,NL,cedence01,4,336,0.0
MVP,1942,AL,peskyjo01,143,336,2.0
MVP,1990,AL,penato01,6,392,0.0
MVP,1923,AL,bassljo01,17,64,0.0
MVP,2005,NL,griffke02,5,448,0.0
MVP,1997,NL,kileda01,3,392,0.0
MVP,2005,AL,jeterde01,23,392,0.0
Rookie of the Year,1982,AL,gaettga01,4,140,0.0
MVP,1984,AL,ripkeca01,1,392,0.0
Cy Young,1985,NL,goodedw01,120,120,24.0
MVP,1938,AL,hardeme01,14,336,
Rookie of the Year,2002,NL,sanchal03,1,160,0.0
MVP,1950,NL,sainjo01,12,336,0.0
MVP,2005,NL,delgaca01,84,448,0.0
MVP,1951,AL,dimagdo01,16,336,0.0
MVP,1925,AL,simmoal01,41,64,
MVP,1924,AL,pennohe01,24,64,
MVP,1939,NL,freylo01,8,336,0.0
MVP,2005,NL,leeca01,19,448,0.0
MVP,1953,NL,reesepe01,27,336,0.0
Cy Young,1979,AL,guidrro01,26,140,1.0
MVP,2001,NL,sosasa01,278,448,2.0
MVP,1979,AL,flanami01,100,392,3.0
MVP,1989,AL,davisal01,2,392,0.0
MVP,1997,NL,castivi02,3,392,0.0
MVP,1996,AL,willibe02,6,392,0.0
MVP,1938,NL,cuccito01,23,336,
Cy Young,1977,AL,guidrro01,5,140,0.0
MVP,1912,AL,daniebe01,1,64,0.0
MVP,1923,AL,heilmha01,31,64,0.0
Rookie of the Year,1985,NL,brownto05,72,120,0.0
MVP,1940,NL,vanroma01,8,336,0.0
Rookie of the Year,1990,NL,zeileto01,4,120,0.0
MVP,1967,AL,lolicmi01,2,280,0.0
Rookie of the Year,1999,AL,zimmeje02,27,140,0.0
MVP,1956,NL,adcocjo01,54,336,0.0
MVP,1966,AL,killeha01,96,280,0.0
Rookie of the Year,2000,AL,sasakka01,104,140,17.0
MVP,1958,NL,mazerbi01,61,336,1.0
MVP,1986,AL,boggswa01,87,392,0.0
MVP,1946,NL,reisepe01,58,336,0.0
MVP,1964,NL,koufasa01,7,280,0.0
MVP,1925,AL,covelst01,7,64,0.0
MVP,2005,NL,wrighda03,18,448,0.0
MVP,1924,NL,bottoji01,4,80,0.0
Cy Young,2011,NL,hallaro01,133,224,4.0
MVP,1975,AL,campabe01,6,336,0.0
MVP,1980,NL,reussje01,2,336,0.0
MVP,1931,AL,gehrilo01,59,80,
MVP,1914,NL,burnsge01,31,64,
MVP,1977,NL,valenel01,3,336,0.0
MVP,1959,NL,bankser01,232,336,10.0
Cy Young,2005,AL,riverma01,68,140,8.0
MVP,1975,AL,toddji01,5,336,0.0
MVP,1995,NL,karroer01,135,392,0.0
MVP,1933,NL,davissp01,1,80,0.0
Cy Young,1997,NL,schilcu01,12,140,0.0
MVP,1988,NL,gibsoki01,272,336,13.0
MVP,1997,NL,bagweje01,233,392,3.0
MVP,1966,AL,ageeto01,63,280,0.0
MVP,1962,AL,robinbr01,41,280,0.0
Rookie of the Year,1999,NL,mcewijo01,3,160,0.0
MVP,1941,NL,moorete01,26,336,
MVP,1911,NL,luderfr01,1,64,0.0
MVP,1956,AL,scorehe01,18,336,0.0
Cy Young,1978,NL,fingero01,1,120,0.0
MVP,1989,AL,puckeki01,84,392,0.0
MVP,2001,AL,giambja01,281,392,8.0
MVP,1929,NL,kleinch01,15,80,
MVP,2006,AL,canoro01,3,392,0.0
MVP,1911,AL,thomair01,12,64,0.0
MVP,1968,NL,benchjo01,11,280,0.0
MVP,2002,NL,schilcu01,53,448,0.0
MVP,1948,NL,murtada01,52,336,0.0
Rookie of the Year,1990,NL,burkejo03,12,120,0.0
MVP,1938,AL,gehrilo01,10,336,0.0
MVP,1963,NL,drysddo01,3,280,0.0
Cy Young,1991,AL,warddu01,3,140,0.0
MVP,1935,NL,allenet01,4,80,0.0
MVP,1953,NL,haddiha01,9,336,0.0
MVP,1966,NL,aaronha01,57,280,0.0
MVP,1977,AL,singlke01,200,392,3.0
MVP,1927,AL,todtph01,1,64,0.0
MVP,1995,NL,gwynnto01,72,392,0.0
MVP,1962,NL,koufasa01,3,280,0.0
Cy Young,2009,AL,verlaju01,14,140,1.0
MVP,1925,AL,meusebo01,6,64,0.0
MVP,1982,AL,jacksre01,107,392,1.0
MVP,1953,NL,ennisde01,14,336,0.0
MVP,1994,AL,palmera01,11,392,0.0
MVP,1911,NL,mathech01,25,64,
Rookie of the Year,1994,AL,anderbr02,4,140,0.0
Cy Young,1978,AL,caldwmi01,76,140,0.0
Rookie of the Year,1953,NL,baczefr01,1,24,1.0
MVP,1944,NL,ottme01,20,336,0.0
MVP,1980,AL,armasto01,29,392,0.0
MVP,1937,NL,turneji01,30,80,0.0
MVP,1952,NL,lockmwh01,18,336,0.0
MVP,1977,AL,ziskri01,34,392,0.0
MVP,1992,AL,belleal01,1,392,0.0
Cy Young,1987,AL,stewada01,32,140,2.0
MVP,1993,AL,mattido01,7,392,0.0
MVP,1943,NL,waltebu01,1,336,0.0
MVP,1938,AL,allenjo02,3,336,0.0
MVP,1911,AL,cobbty01,64,64,8.0
MVP,1938,NL,hudsojo01,3,336,0.0
MVP,1973,AL,hunteca01,47,336,0.0
MVP,1958,NL,ashburi01,62,336,0.0
Cy Young,2006,NL,hoffmtr01,77,160,12.0
MVP,2011,AL,canoro01,112,392,0.0
MVP,1969,NL,cartyri01,12,336,0.0
MVP,1926,NL,butlejo02,5,80,0.0
MVP,2003,NL,willido03,1,448,0.0
MVP,1943,AL,siebedi01,1,336,0.0
MVP,1955,NL,aaronha01,36,336,0.0
Rookie of the Year,1955,AL,zauchno01,1,24,1.0
Rookie of the Year,1982,AL,hrbekke01,90,140,4.0
MVP,2006,NL,bayja01,1,448,0.0
MVP,1995,AL,gaettga01,45,392,0.0
MVP,1914,NL,bresnro01,6,64,0.0
Cy Young,1976,AL,fidryma01,51,120,5.0
MVP,1911,AL,knighjo02,4,64,0.0
Cy Young,1985,AL,guidrro01,88,140,4.0
MVP,1912,AL,prattde01,5,64,0.0
MVP,1968,AL,fregoji01,11,280,0.0
MVP,2007,AL,grandcu01,51,392,0.0
MVP,2007,NL,fieldpr01,284,448,5.0
MVP,1968,NL,alouma01,32,280,0.0
MVP,1965,AL,robinfl01,3,280,0.0
Rookie of the Year,1994,NL,lopezja01,2,140,0.0
Rookie of the Year,1978,AL,galeri01,1,28,1.0
Rookie of the Year,1994,AL,ramirma02,44,140,0.0
MVP,1942,NL,vandejo01,11,336,0.0
MVP,1961,AL,piersji01,10,280,0.0
MVP,1939,NL,fletcel01,4,336,0.0
MVP,1981,NL,suttebr01,59,336,0.0
MVP,1973,NL,stargwi01,250,336,10.0
MVP,1951,NL,kinerra01,49,336,0.0
MVP,2006,NL,garcino01,18,448,0.0
MVP,1970,AL,yastrca01,136,336,2.0
MVP,1913,NL,cutshge01,3,64,0.0
MVP,1944,NL,sewelri01,49,336,0.0
MVP,1987,AL,nokesma01,1,392,0.0
MVP,1964,NL,maricju01,14,280,0.0
MVP,1950,NL,konstji01,286,336,18.0
MVP,1980,NL,niekrjo01,3,336,0.0
MVP,1989,AL,yountro01,256,392,8.0
MVP,1957,AL,berrayo01,18,336,0.0
MVP,1959,NL,cepedor01,3,336,0.0
MVP,1986,NL,hayesvo01,41,336,0.0
Rookie of the Year,1955,NL,bessedo01,2,24,2.0
MVP,1974,AL,burroje01,248,336,10.0
MVP,1931,AL,ferrewe01,12,80,
MVP,1972,NL,jenkife01,1,336,0.0
Rookie of the Year,1947,ML,jansela01,105,165,
MVP,2008,AL,rodrifr03,143,392,1.0
MVP,1996,AL,rodrial01,287,392,10.0
MVP,1948,NL,lockmwh01,1,336,0.0
MVP,1973,NL,willibi01,2,336,0.0
MVP,1970,NL,sanguma01,36,336,0.0
MVP,1954,NL,darkal01,110,336,1.0
MVP,1959,NL,hoakdo01,6,336,0.0
MVP,1934,NL,mungova01,1,80,0.0
MVP,1995,NL,walkela01,88,392,0.0
Rookie of the Year,2002,AL,fioreto01,1,140,0.0
MVP,2007,NL,cabremi01,18,448,0.0
MVP,1945,AL,binksge01,9,336,0.0
MVP,1945,AL,richapa01,35,336,0.0
MVP,1940,AL,greenha01,292,336,16.0
MVP,1979,NL,rosepe01,23,336,0.0
MVP,1912,NL,knabeot01,10,64,
MVP,1974,NL,wynnji01,137,336,0.0
MVP,1939,AL,newsobo01,11,336,0.0
MVP,1932,AL,lyonste01,5,80,0.0
MVP,1961,NL,torrejo01,2,224,0.0
MVP,1988,NL,mcreyke01,162,336,4.0
MVP,1944,NL,musiast01,136,336,3.0
MVP,1983,NL,evansda01,16,336,0.0
MVP,1955,AL,mantlmi01,113,336,0.0
MVP,1951,AL,busbyji01,2,336,0.0
MVP,2003,AL,suzukic01,6,392,0.0
Rookie of the Year,1989,NL,waltoje01,116,120,22.0
MVP,1980,NL,murphda05,23,336,0.0
Cy Young,2011,AL,wilsocj01,9,196,0.0
MVP,1933,AL,grovele01,35,80,0.0
Cy Young,1975,AL,bluevi01,2,120,0.0
MVP,1974,AL,maddoel01,59,336,0.0
Cy Young,2005,NL,carpech01,132,160,19.0
MVP,1914,AL,hartzro01,2,64,0.0
MVP,1996,NL,sheffga01,112,392,0.0
Rookie of the Year,1957,NL,hazlebo01,1,24,1.0
MVP,1969,AL,cuellmi01,55,336,0.0
MVP,1997,NL,maddugr01,16,392,0.0
MVP,1913,AL,bendech01,2,64,0.0
MVP,1989,AL,cartejo01,23,392,0.0
MVP,1938,NL,derripa01,70,336,
MVP,2001,NL,greensh01,112,448,0.0
MVP,1967,AL,rojasmi01,1,280,0.0
Rookie of the Year,1981,AL,jonesmi02,8,140,0.0
MVP,1977,AL,leonade01,1,392,0.0
MVP,1942,AL,mccosba01,1,336,0.0
Rookie of the Year,1994,AL,hamelbo01,134,140,25.0
MVP,1941,AL,aukerel01,1,336,0.0
MVP,1940,AL,rowesc01,62,336,0.0
MVP,1966,NL,staubru01,4,280,0.0
MVP,1967,NL,hughedi01,10,280,0.0
Rookie of the Year,1991,AL,timlimi01,2,140,0.0
MVP,1943,NL,dahlgba01,2,336,0.0
Rookie of the Year,1973,NL,matthga01,11,24,11.0
MVP,1963,AL,yastrca01,81,280,0.0
MVP,1983,AL,upshawi01,41,392,0.0
Rookie of the Year,1981,NL,penato01,4,120,0.0
MVP,1947,NL,pafkoan01,1,336,0.0
MVP,1951,AL,willite01,35,336,0.0
MVP,1913,NL,eversjo01,10,64,
Cy Young,1999,NL,hoffmtr01,1,160,0.0
Rookie of the Year,1997,NL,loiseri01,22,140,0.0
MVP,1942,NL,reesepe01,6,336,0.0
MVP,2000,AL,garcino01,66,392,0.0
MVP,1969,NL,aaronha01,188,336,2.0
MVP,1932,AL,walkege02,1,80,0.0
MVP,1948,AL,fannicl01,2,336,0.0
Rookie of the Year,1979,AL,putnapa01,3,28,3.0
MVP,1937,NL,grissle01,2,80,0.0
MVP,1935,NL,leibeha01,11,80,
Rookie of the Year,1997,AL,cruzjo02,61,140,0.0
Rookie of the Year,1995,NL,johnsch04,1,140,0.0
MVP,1925,NL,gautrdo01,2,80,0.0
MVP,1952,NL,yuhased01,5,336,0.0
Rookie of the Year,1987,AL,whitede03,5,140,0.0
MVP,1983,AL,hoytla01,24,392,0.0
MVP,1957,NL,mayswi01,174,336,1.0
MVP,2011,AL,bautijo02,231,392,5.0
MVP,2012,AL,jeterde01,77,392,0.0
MVP,1933,NL,vaughar01,2,80,0.0
MVP,2006,NL,jonesan01,29,448,0.0
MVP,2003,NL,renteed01,13,448,0.0
Rookie of the Year,1985,NL,duncama01,9,120,0.0
MVP,1940,NL,martipe01,2,336,0.0
MVP,1911,NL,daubeja01,16,64,
Rookie of the Year,1964,AL,bunkewa01,1,20,1.0
Rookie of the Year,2005,AL,swishni01,6,140,0.0
MVP,2009,NL,streehu01,2,448,0.0
MVP,1974,AL,blairpa01,27,336,0.0
MVP,1911,NL,harmobo01,6,64,0.0
MVP,1978,AL,tananfr01,1,392,0.0
MVP,1935,AL,grovele01,8,80,0.0
MVP,1951,AL,zernigu01,15,336,0.0
MVP,1934,NL,jackstr01,39,80,
MVP,1951,AL,garcimi01,11,336,0.0
MVP,1984,NL,mcreyke01,6,336,0.0
MVP,1945,AL,mayoed01,164,336,7.0
MVP,1954,AL,willite01,65,336,0.0
MVP,1991,NL,bellja01,11,336,0.0
MVP,1963,AL,dailebi01,3,280,0.0
Rookie of the Year,1990,NL,grissma02,1,120,0.0
MVP,1929,NL,wanerll01,30,80,
MVP,1968,NL,floodcu01,116,280,0.0
Rookie of the Year,1953,AL,kuennha01,23,24,23.0
Cy Young,1978,NL,perryga01,116,120,22.0
MVP,1975,AL,riceji01,154,336,0.0
MVP,1959,AL,powervi01,5,336,0.0
MVP,1949,AL,truckvi01,3,336,0.0
MVP,1974,NL,hebneri01,2,336,0.0
Rookie of the Year,2005,NL,francje01,3,160,0.0
MVP,2012,AL,hernafe02,2,392,0.0
Cy Young,1986,NL,scottmi03,98,120,15.0
MVP,1958,AL,donovdi01,1,336,0.0
MVP,1941,AL,heathje01,37,336,0.0
MVP,1934,NL,freybe01,4,80,0.0
MVP,2006,AL,wangch01,2,392,0.0
Cy Young,1990,AL,clemero02,77,140,8.0
Rookie of the Year,1992,NL,sandere02,23,120,0.0
MVP,1959,NL,robinfr02,52,336,0.0
MVP,1966,AL,valenfr01,4,280,0.0
MVP,1993,AL,alomaro01,102,392,0.0
MVP,1976,NL,luzingr01,49,336,0.0
MVP,1957,AL,sievero01,205,336,4.0
Cy Young,1989,NL,garresc01,4,120,0.0
MVP,1981,NL,seaveto01,35,336,0.0
Rookie of the Year,2005,AL,crainje01,2,140,0.0
MVP,1976,AL,tenacge01,13,336,0.0
MVP,1945,NL,cavarph01,279,336,15.0
MVP,1968,NL,halleto01,3,280,0.0
MVP,1932,AL,simmoal01,13,80,
Cy Young,1995,AL,nagych01,1,140,0.0
MVP,1961,NL,malkmbo01,1,224,0.0
Rookie of the Year,1977,AL,pagemi02,9,28,9.0
MVP,1951,NL,robinja02,92,336,1.0
MVP,1913,NL,milledo02,11,64,
MVP,1975,AL,jacksre01,118,336,0.0
MVP,1973,AL,yastrca01,9,336,0.0
MVP,2007,AL,putzjj01,12,392,0.0
MVP,1993,NL,krukjo01,9,392,0.0
Rookie of the Year,1949,AL,garcimi01,1,24,1.0
MVP,1960,NL,larkeno01,21,336,0.0
MVP,1934,AL,greenha01,29,80,
MVP,2003,AL,boonebr01,65,392,0.0
MVP,1952,AL,reynoal01,183,336,4.0
MVP,1949,NL,hodgegi01,29,336,0.0
MVP,1943,AL,doerrbo01,21,336,0.0
MVP,1960,AL,estrach01,28,336,0.0
MVP,1954,NL,maglisa01,4,336,0.0
MVP,1912,AL,johnswa01,28,64,
MVP,1952,AL,joosted01,20,336,0.0
MVP,1985,NL,reardje01,4,336,0.0
MVP,1926,AL,mcmanma01,4,64,0.0
MVP,1962,NL,howarfr01,32,280,0.0
MVP,1995,NL,maddugr01,249,392,7.0
MVP,1912,AL,collied01,18,64,
MVP,1970,NL,seaveto01,2,336,0.0
Cy Young,2001,AL,moyerja01,12,140,1.0
MVP,2003,NL,edmonji01,3,448,0.0
MVP,1936,NL,moorete01,1,80,0.0
MVP,2012,AL,mauerjo01,6,392,0.0
MVP,1961,AL,phillbu02,5,280,0.0
MVP,1980,NL,easlemi01,2,336,0.0
MVP,1999,AL,martipe02,239,392,8.0
Cy Young,1994,NL,drabedo01,4,140,0.0
MVP,1975,NL,brocklo01,6,336,0.0
MVP,1947,AL,mccosba01,35,336,0.0
MVP,1987,NL,schmimi01,13,336,0.0
MVP,1979,AL,wilsowi02,15,392,0.0
MVP,1959,AL,stalege01,1,336,0.0
MVP,1978,AL,oliveal01,26,392,0.0
MVP,1952,NL,loganjo01,3,336,0.0
MVP,1941,NL,ottme01,12,336,0.0
MVP,1939,AL,yorkru01,1,336,0.0
MVP,1983,AL,martiti01,0,392,0.0
MVP,1926,AL,burnsge02,63,64,
MVP,1960,AL,bunniji01,3,336,0.0
Rookie of the Year,1953,NL,haddiha01,4,24,4.0
MVP,1961,AL,arroylu01,95,280,1.0
MVP,1934,NL,moorejo02,42,80,
Rookie of the Year,1977,NL,hendest01,9,24,9.0
MVP,1963,NL,santoro01,41,280,0.0
MVP,2003,AL,varitja01,4,392,0.0
MVP,1990,AL,reedjo01,9,392,0.0
MVP,1988,AL,evansdw01,49,392,0.0
Rookie of the Year,1992,NL,willibr01,1,120,0.0
Rookie of the Year,1961,NL,torrejo01,5,16,5.0
MVP,1953,NL,hamnegr01,2,336,0.0
MVP,1933,AL,myerbu01,5,80,0.0
MVP,1939,AL,ruffire01,116,336,0.0
MVP,1972,AL,freehbi01,3,336,0.0
Rookie of the Year,1973,AL,coggiri01,1,24,1.0
MVP,1931,NL,ellioju01,6,80,0.0
MVP,2006,AL,wellsve01,3,392,0.0
MVP,1941,NL,coonejo01,20,336,
MVP,1964,AL,stottme01,4,280,0.0
Rookie of the Year,1983,NL,mcmurcr01,49,120,6.0
Cy Young,1982,AL,caudibi01,4,140,0.0
MVP,1951,NL,roberro01,27,336,0.0
MVP,1952,NL,slaugen01,92,336,0.0
