hofid,yearid,votedby,ballots,needed,votes,inducted,category
coopewi01h,1953,BBWAA,264.0,198.0,9.0,N,Player
coopewi01h,1949,BBWAA,153.0,115.0,4.0,N,Player
alexape01h,1937,BBWAA,201.0,151.0,125.0,N,Player
motama01h,1988,BBWAA,427.0,321.0,18.0,N,Player
ruffire01h,1955,BBWAA,251.0,189.0,60.0,N,Player
ferrewe01h,1949,BBWAA,153.0,115.0,1.0,N,Player
marbefi01h,1958,BBWAA,266.0,200.0,5.0,N,Player
allendi01h,1987,BBWAA,413.0,310.0,55.0,N,Player
sherdbi01h,1958,BBWAA,266.0,200.0,2.0,N,Player
staubru01h,1997,BBWAA,473.0,353.0,18.0,N,Player
welchmi01h,1973,Veterans,,,,Y,Player
burdele01h,1980,BBWAA,385.0,289.0,66.0,N,Player
gosligo01h,1955,BBWAA,251.0,189.0,7.0,N,Player
munsoth01h,1990,BBWAA,444.0,333.0,33.0,N,Player
snidedu01h,1972,BBWAA,396.0,297.0,84.0,N,Player
judgejo01h,1938,BBWAA,262.0,197.0,2.0,N,Player
sewellu01h,1962,BBWAA,160.0,120.0,1.0,N,Player
wheatza01h,1950,BBWAA,168.0,126.0,17.0,N,Player
moseswa01h,1968,BBWAA,283.0,213.0,4.0,N,Player
heilmha01h,1947,BBWAA,161.0,121.0,65.0,N,Player
kluszte01h,1981,BBWAA,401.0,301.0,56.0,N,Player
murrare01h,1938,BBWAA,262.0,197.0,1.0,N,Player
adamsba01h,1938,BBWAA,262.0,197.0,11.0,N,Player
pinsova01h,1992,BBWAA,430.0,323.0,36.0,N,Player
parkeda01h,2005,BBWAA,516.0,387.0,65.0,N,Player
perezto01h,1996,BBWAA,470.0,353.0,309.0,N,Player
wynnea01h,1970,BBWAA,300.0,225.0,140.0,N,Player
bottoji01h,1958,BBWAA,266.0,200.0,57.0,N,Player
snidedu01h,1970,BBWAA,300.0,225.0,51.0,N,Player
pinsova01h,1990,BBWAA,444.0,333.0,36.0,N,Player
kinerra01h,1975,BBWAA,362.0,272.0,273.0,Y,Player
yeagest01h,1992,BBWAA,430.0,323.0,2.0,N,Player
ruffire01h,1966,BBWAA,302.0,227.0,208.0,N,Player
sewellu01h,1958,BBWAA,266.0,200.0,3.0,N,Player
fitzsfr01h,1960,BBWAA,269.0,202.0,13.0,N,Player
wertzvi01h,1972,BBWAA,396.0,297.0,4.0,N,Player
bancrda01h,1937,BBWAA,201.0,151.0,3.0,N,Player
grimebu01h,1938,BBWAA,262.0,197.0,1.0,N,Player
newcodo01h,1967,BBWAA,292.0,219.0,18.0,N,Player
santolo99h,2006,Negro League,,,,Y,Player
pikeli01h,1936,Veterans,78.0,59.0,1.0,N,Player
roushed01h,1962,Veterans,,,,Y,Player
whiteea01h,1962,BBWAA,160.0,120.0,6.0,N,Player
friscfr01h,1939,BBWAA,274.0,206.0,26.0,N,Player
tennefr02h,1939,BBWAA,274.0,206.0,3.0,N,Player
leevesa01h,1937,BBWAA,201.0,151.0,1.0,N,Player
simsdu01h,1980,BBWAA,385.0,289.0,0.0,N,Player
pennohe01h,1939,BBWAA,274.0,206.0,40.0,N,Player
davissp01h,1948,BBWAA,121.0,91.0,1.0,N,Player
schalra01h,1953,BBWAA,264.0,198.0,52.0,N,Player
kammwi01h,1960,BBWAA,269.0,202.0,1.0,N,Player
bunniji01h,1989,BBWAA,447.0,336.0,283.0,N,Player
pinsova01h,1988,BBWAA,427.0,321.0,67.0,N,Player
sainjo01h,1964,BBWAA,201.0,151.0,3.0,N,Player
cartega01h,2002,BBWAA,472.0,354.0,343.0,N,Player
newhoha01h,1962,BBWAA,160.0,120.0,4.0,N,Player
langebi01h,1936,Veterans,78.0,59.0,6.0,N,Player
rudijo01h,1988,BBWAA,427.0,321.0,0.0,N,Player
tiantlu01h,1992,BBWAA,430.0,323.0,50.0,N,Player
coopewi01h,1948,BBWAA,121.0,91.0,2.0,N,Player
mizejo01h,1981,Veterans,,,,Y,Player
seweljo01h,1977,Veterans,,,,Y,Player
sheckji01h,1945,BBWAA,247.0,186.0,1.0,N,Player
walketo04h,2013,BBWAA,569.0,427.0,0.0,N,Player
stottto01h,2008,BBWAA,543.0,408.0,1.0,N,Player
gordojo01h,1968,BBWAA,283.0,213.0,77.0,N,Player
grovele01h,1945,BBWAA,247.0,186.0,28.0,N,Player
lolicmi01h,1996,BBWAA,470.0,353.0,33.0,N,Player
boyerke01h,1992,BBWAA,430.0,323.0,71.0,N,Player
olivato01h,1983,BBWAA,374.0,281.0,75.0,N,Player
manushe01h,1962,BBWAA,160.0,120.0,15.0,N,Player
grohhe01h,1955,BBWAA,251.0,189.0,5.0,N,Player
mcmanma01h,1958,BBWAA,266.0,200.0,2.0,N,Player
johnsde01h,1982,BBWAA,415.0,312.0,0.0,N,Player
youngro01h,1945,BBWAA,247.0,186.0,22.0,N,Player
gomezle01h,1946,Nominating Vote,202.0,,4.0,N,Player
wilheho01h,1980,BBWAA,385.0,289.0,209.0,N,Player
zimmech01h,1938,BBWAA,262.0,197.0,1.0,N,Player
paganjo01h,1979,BBWAA,432.0,324.0,0.0,N,Player
gibsoki01h,2001,BBWAA,515.0,387.0,13.0,N,Player
kneppbo01h,1996,BBWAA,470.0,353.0,0.0,N,Player
oneilst01h,1951,BBWAA,226.0,170.0,3.0,N,Player
lopated01h,1968,BBWAA,283.0,213.0,2.0,N,Player
gowdyha01h,1938,BBWAA,262.0,197.0,8.0,N,Player
reuscri01h,1997,BBWAA,473.0,353.0,2.0,N,Player
grovele01h,1936,BBWAA,226.0,170.0,12.0,N,Player
erskica01h,1974,BBWAA,365.0,274.0,11.0,N,Player
bakerfr01h,1938,BBWAA,262.0,197.0,32.0,N,Player
cirilje01h,2013,BBWAA,569.0,427.0,0.0,N,Player
conceda01h,2000,BBWAA,499.0,375.0,67.0,N,Player
hermaba01h,1955,BBWAA,251.0,189.0,5.0,N,Player
durocle01h,1964,BBWAA,201.0,151.0,15.0,N,Player
youngro01h,1951,BBWAA,226.0,170.0,34.0,N,Player
messean01h,1986,BBWAA,425.0,319.0,3.0,N,Player
colliji01h,1945,BBWAA,247.0,186.0,121.0,N,Player
willsma01h,1979,BBWAA,432.0,324.0,166.0,N,Player
rolfere01h,1951,BBWAA,226.0,170.0,6.0,N,Player
scottev01h,1951,BBWAA,226.0,170.0,2.0,N,Player
reussje01h,1996,BBWAA,470.0,353.0,2.0,N,Player
kerrdi01h,1939,BBWAA,274.0,206.0,5.0,N,Player
zachato01h,1958,BBWAA,266.0,200.0,1.0,N,Player
marshmi01h,1987,BBWAA,413.0,310.0,6.0,N,Player
lewisdu01h,1954,BBWAA,252.0,189.0,20.0,N,Player
hafeych01h,1950,BBWAA,168.0,126.0,4.0,N,Player
pinsova01h,1983,BBWAA,374.0,281.0,12.0,N,Player
harribu01h,1948,BBWAA,121.0,91.0,3.0,N,Manager
newhoha01h,1973,BBWAA,380.0,285.0,79.0,N,Player
crawfsa01h,1938,BBWAA,262.0,197.0,11.0,N,Player
ehmkeho01h,1949,BBWAA,153.0,115.0,1.0,N,Player
fergujo01h,1989,BBWAA,447.0,336.0,0.0,N,Player
suttodo01h,1995,BBWAA,460.0,345.0,264.0,N,Player
jackstr01h,1960,BBWAA,269.0,202.0,11.0,N,Player
ricesa01h,1938,BBWAA,262.0,197.0,1.0,N,Player
santoro01h,1980,BBWAA,385.0,289.0,15.0,N,Player
tiantlu01h,1998,BBWAA,473.0,355.0,62.0,N,Player
whitebu01h,1956,BBWAA,193.0,145.0,1.0,N,Player
murphda05h,2001,BBWAA,515.0,387.0,93.0,N,Player
bresnro01h,1942,BBWAA,233.0,175.0,57.0,N,Player
youngro01h,1949,BBWAA,153.0,115.0,20.0,N,Player
rowesc01h,1969,BBWAA,340.0,255.0,17.0,N,Player
medwijo01h,1964,Run Off,201.0,,130.0,N,Player
cronijo01h,1949,BBWAA,153.0,115.0,33.0,N,Player
nehfar01h,1951,BBWAA,226.0,170.0,4.0,N,Player
hernake01h,1996,BBWAA,470.0,353.0,24.0,N,Player
kaatji01h,1999,BBWAA,497.0,373.0,100.0,N,Player
suttodo01h,1994,BBWAA,456.0,342.0,259.0,N,Player
larsedo01h,1985,BBWAA,395.0,297.0,32.0,N,Player
wrighgl01h,1949,BBWAA,153.0,115.0,1.0,N,Player
fernaal01h,2006,BBWAA,520.0,390.0,0.0,N,Player
parrila01h,1994,BBWAA,456.0,342.0,2.0,N,Player
jacksjo01h,1936,BBWAA,226.0,170.0,2.0,N,Player
mageesh01h,1942,BBWAA,233.0,175.0,1.0,N,Player
southbi01h,2008,Veterans,,,,Y,Manager
odoulle01h,1950,BBWAA,168.0,126.0,9.0,N,Player
mcgwima01h,2013,BBWAA,569.0,427.0,96.0,N,Player
foxne01h,1972,BBWAA,396.0,297.0,64.0,N,Player
schacal01h,1956,BBWAA,193.0,145.0,1.0,N,Player
schoere01h,1976,BBWAA,388.0,291.0,129.0,N,Player
boudrlo01h,1968,BBWAA,283.0,213.0,146.0,N,Player
jonessa01h,1955,BBWAA,251.0,189.0,1.0,N,Player
averiea01h,1956,BBWAA,193.0,145.0,3.0,N,Player
lavagco01h,1960,BBWAA,269.0,202.0,2.0,N,Player
roganbu99h,1998,Veterans,,,,Y,Player
smithea02h,1948,BBWAA,121.0,91.0,1.0,N,Player
hillpe99h,2006,Negro League,,,,Y,Player
torrejo01h,1992,BBWAA,430.0,323.0,62.0,N,Player
newcodo01h,1977,BBWAA,383.0,288.0,43.0,N,Player
floodcu01h,1978,BBWAA,379.0,285.0,8.0,N,Player
mayru01h,1989,BBWAA,447.0,336.0,0.0,N,Player
bancrda01h,1952,BBWAA,234.0,176.0,11.0,N,Player
delahed01h,1942,BBWAA,233.0,175.0,104.0,N,Player
grimsro02h,1988,BBWAA,427.0,321.0,0.0,N,Player
brechha01h,1969,BBWAA,340.0,255.0,2.0,N,Player
schumha02h,1962,BBWAA,160.0,120.0,1.0,N,Player
slaugen01h,1985,Veterans,,,,Y,Player
bakerfr01h,1937,BBWAA,201.0,151.0,13.0,N,Player
kellge01h,1974,BBWAA,365.0,274.0,94.0,N,Player
hoytwa01h,1948,BBWAA,121.0,91.0,7.0,N,Player
kinerra01h,1971,BBWAA,360.0,270.0,212.0,N,Player
seguida01h,2010,BBWAA,539.0,405.0,1.0,N,Player
marbefi01h,1960,BBWAA,269.0,202.0,2.0,N,Player
burdele01h,1974,BBWAA,365.0,274.0,7.0,N,Player
bagweje01h,2012,BBWAA,573.0,430.0,321.0,N,Player
bushgu01h,1956,BBWAA,193.0,145.0,2.0,N,Player
griffcl01h,1939,BBWAA,274.0,206.0,20.0,N,Pioneer/Executive
fletcar01h,1947,BBWAA,161.0,121.0,3.0,N,Player
warnelo01h,1964,BBWAA,201.0,151.0,13.0,N,Player
hodgegi01h,1977,BBWAA,383.0,288.0,224.0,N,Player
grimmch01h,1949,BBWAA,153.0,115.0,10.0,N,Player
medwijo01h,1960,BBWAA,269.0,202.0,38.0,N,Player
brechha01h,1970,BBWAA,300.0,225.0,3.0,N,Player
slaugen01h,1968,BBWAA,283.0,213.0,129.0,N,Player
oneilpa01h,2007,BBWAA,545.0,409.0,12.0,N,Player
hackst01h,1950,BBWAA,168.0,126.0,8.0,N,Player
wilheho01h,1985,BBWAA,395.0,297.0,331.0,Y,Player
murrare01h,1937,BBWAA,201.0,151.0,1.0,N,Player
sherdbi01h,1956,BBWAA,193.0,145.0,1.0,N,Player
rizzuph01h,1966,BBWAA,302.0,227.0,54.0,N,Player
stewada01h,2001,BBWAA,515.0,387.0,38.0,N,Player
milleno01h,1980,BBWAA,385.0,289.0,0.0,N,Player
downibr01h,1998,BBWAA,473.0,355.0,2.0,N,Player
unserde01h,1988,BBWAA,427.0,321.0,0.0,N,Player
murphda05h,2006,BBWAA,520.0,390.0,56.0,N,Player
cronijo01h,1952,BBWAA,234.0,176.0,48.0,N,Player
drysddo01h,1982,BBWAA,415.0,312.0,233.0,N,Player
larsedo01h,1982,BBWAA,415.0,312.0,32.0,N,Player
grantmu01h,1978,BBWAA,379.0,285.0,0.0,N,Player
selkige01h,1948,BBWAA,121.0,91.0,1.0,N,Player
ehmkeho01h,1952,BBWAA,234.0,176.0,1.0,N,Player
haineje01h,1953,BBWAA,264.0,198.0,4.0,N,Player
wyattwh01h,1958,BBWAA,266.0,200.0,1.0,N,Player
lopezja01h,2012,BBWAA,573.0,430.0,1.0,N,Player
elberki01h,1942,BBWAA,233.0,175.0,1.0,N,Player
mcnalda01h,1985,BBWAA,395.0,297.0,7.0,N,Player
frickfo99h,1970,Veterans,,,,Y,Pioneer/Executive
bakerfr01h,1936,BBWAA,226.0,170.0,1.0,N,Player
mcmulke01h,1983,BBWAA,374.0,281.0,0.0,N,Player
oliveal01h,1991,BBWAA,443.0,333.0,19.0,N,Player
hurstbr01h,2000,BBWAA,499.0,375.0,1.0,N,Player
hallabi01h,1948,BBWAA,121.0,91.0,1.0,N,Player
gordojo01h,1955,BBWAA,251.0,189.0,1.0,N,Player
fletcar01h,1951,BBWAA,226.0,170.0,4.0,N,Player
schalra01h,1939,BBWAA,274.0,206.0,35.0,N,Player
phillto02h,2005,BBWAA,516.0,387.0,1.0,N,Player
ruffire01h,1953,BBWAA,264.0,198.0,24.0,N,Player
steinha01h,1937,BBWAA,201.0,151.0,1.0,N,Player
perezto01h,1999,BBWAA,497.0,373.0,302.0,N,Player
rommeed01h,1949,BBWAA,153.0,115.0,2.0,N,Player
jossad01h,1937,BBWAA,201.0,151.0,11.0,N,Player
eversjo01h,1939,BBWAA,274.0,206.0,107.0,N,Player
grimmch01h,1950,BBWAA,168.0,126.0,13.0,N,Player
phillde01h,1946,Nominating Vote,202.0,,1.0,N,Player
thomsbo01h,1966,BBWAA,302.0,227.0,12.0,N,Player
larkiba01h,2011,BBWAA,581.0,436.0,361.0,N,Player
piazzmi01h,2013,BBWAA,569.0,427.0,329.0,N,Player
bunniji01h,1977,BBWAA,383.0,288.0,146.0,N,Player
kellge01h,1969,BBWAA,340.0,255.0,60.0,N,Player
drysddo01h,1984,BBWAA,403.0,303.0,316.0,Y,Player
woodwi01h,1989,BBWAA,447.0,336.0,14.0,N,Player
mungova01h,1958,BBWAA,266.0,200.0,2.0,N,Player
bailebo01h,1984,BBWAA,403.0,303.0,1.0,N,Player
ramospe01h,1978,BBWAA,379.0,285.0,0.0,N,Player
haddiha01h,1978,BBWAA,379.0,285.0,7.0,N,Player
lindsfr01h,1962,BBWAA,160.0,120.0,7.0,N,Player
olivato01h,1989,BBWAA,447.0,336.0,135.0,N,Player
riceji01h,1997,BBWAA,473.0,353.0,178.0,N,Player
perryga01h,1989,BBWAA,447.0,336.0,304.0,N,Player
pennohe01h,1938,BBWAA,262.0,197.0,37.0,N,Player
altroni01h,1956,BBWAA,193.0,145.0,1.0,N,Player
dykesji01h,1952,BBWAA,234.0,176.0,5.0,N,Player
rixeyep01h,1956,BBWAA,193.0,145.0,27.0,N,Player
gleaski01h,1939,BBWAA,274.0,206.0,1.0,N,Player
marioma01h,1966,BBWAA,302.0,227.0,86.0,N,Player
willibi01h,1986,BBWAA,425.0,319.0,315.0,N,Player
bluevi01h,1995,BBWAA,460.0,345.0,26.0,N,Player
dahlebi01h,1938,BBWAA,262.0,197.0,1.0,N,Player
oneilst01h,1958,BBWAA,266.0,200.0,10.0,N,Player
martied01h,2010,BBWAA,539.0,405.0,195.0,N,Player
vernomi01h,1968,BBWAA,283.0,213.0,22.0,N,Player
reynoal01h,1970,BBWAA,300.0,225.0,89.0,N,Player
mondera01h,2011,BBWAA,581.0,436.0,0.0,N,Player
lucasre01h,1949,BBWAA,153.0,115.0,2.0,N,Player
parkeda01h,2000,BBWAA,499.0,375.0,104.0,N,Player
willicy01h,1938,BBWAA,262.0,197.0,1.0,N,Player
sundbji01h,1995,BBWAA,460.0,345.0,1.0,N,Player
rommeed01h,1960,BBWAA,269.0,202.0,12.0,N,Player
wilheho01h,1979,BBWAA,432.0,324.0,168.0,N,Player
dawsoan01h,2003,BBWAA,496.0,372.0,248.0,N,Player
hartnga01h,1955,BBWAA,251.0,189.0,195.0,Y,Player
parkeda01h,2007,BBWAA,545.0,409.0,62.0,N,Player
fitzsfr01h,1962,BBWAA,160.0,120.0,1.0,N,Player
grissma01h,1966,BBWAA,302.0,227.0,2.0,N,Player
dickebi01h,1946,Nominating Vote,202.0,,40.0,N,Player
beaumgi01h,1942,BBWAA,233.0,175.0,1.0,N,Player
tananfr01h,1999,BBWAA,497.0,373.0,0.0,N,Player
dickebi01h,1950,BBWAA,168.0,126.0,78.0,N,Player
traynpi01h,1948,BBWAA,121.0,91.0,93.0,Y,Player
jennihu01h,1942,BBWAA,233.0,175.0,64.0,N,Player
gowdyha01h,1960,BBWAA,269.0,202.0,38.0,N,Player
kellge01h,1975,BBWAA,362.0,272.0,114.0,N,Player
lopezal01h,1964,BBWAA,201.0,151.0,57.0,N,Player
daubeja01h,1955,BBWAA,251.0,189.0,1.0,N,Player
fostege01h,1994,BBWAA,456.0,342.0,16.0,N,Player
scottev01h,1954,BBWAA,252.0,189.0,4.0,N,Player
dawsoan01h,2002,BBWAA,472.0,354.0,214.0,N,Player
larkiba01h,2012,BBWAA,573.0,430.0,495.0,Y,Player
klingjo01h,1937,BBWAA,201.0,151.0,20.0,N,Player
yorkru01h,1962,BBWAA,160.0,120.0,1.0,N,Player
erskica01h,1973,BBWAA,380.0,285.0,4.0,N,Player
smithre06h,1988,BBWAA,427.0,321.0,3.0,N,Player
kerrdi01h,1945,BBWAA,247.0,186.0,1.0,N,Player
rolfere01h,1950,BBWAA,168.0,126.0,7.0,N,Player
millebi02h,1958,BBWAA,266.0,200.0,1.0,N,Player
haineje01h,1960,BBWAA,269.0,202.0,20.0,N,Player
wallati01h,2002,BBWAA,472.0,354.0,1.0,N,Player
cuyleki01h,1951,BBWAA,226.0,170.0,8.0,N,Player
drysddo01h,1980,BBWAA,385.0,289.0,238.0,N,Player
templga01h,1997,BBWAA,473.0,353.0,2.0,N,Player
russebi01h,1992,BBWAA,430.0,323.0,3.0,N,Player
vandejo01h,1966,BBWAA,302.0,227.0,72.0,N,Player
sislege01h,1937,BBWAA,201.0,151.0,106.0,N,Player
youngpe01h,1958,BBWAA,266.0,200.0,1.0,N,Player
foxxji01h,1948,BBWAA,121.0,91.0,50.0,N,Player
meusebo01h,1945,BBWAA,247.0,186.0,1.0,N,Player
howarel01h,1986,BBWAA,425.0,319.0,51.0,N,Player
sandbry01h,2005,BBWAA,516.0,387.0,393.0,Y,Player
reesepe01h,1971,BBWAA,360.0,270.0,127.0,N,Player
southbi01h,1958,BBWAA,266.0,200.0,18.0,N,Player
marisro01h,1987,BBWAA,413.0,310.0,176.0,N,Player
berrych02h,1958,BBWAA,266.0,200.0,3.0,N,Player
coombja01h,1938,BBWAA,262.0,197.0,2.0,N,Player
moorete01h,1953,BBWAA,264.0,198.0,1.0,N,Player
newcodo01h,1979,BBWAA,432.0,324.0,52.0,N,Player
conceda01h,1998,BBWAA,473.0,355.0,80.0,N,Player
marisro01h,1976,BBWAA,388.0,291.0,87.0,N,Player
crandde01h,1976,BBWAA,388.0,291.0,15.0,N,Player
kleinch01h,1948,BBWAA,121.0,91.0,3.0,N,Player
cuyleki01h,1968,Veterans,,,,Y,Player
raineti01h,2012,BBWAA,573.0,430.0,279.0,N,Player
lazzeto01h,1950,BBWAA,168.0,126.0,21.0,N,Player
ruffire01h,1958,BBWAA,266.0,200.0,99.0,N,Player
kluszte01h,1974,BBWAA,365.0,274.0,28.0,N,Player
schreos01h,1937,BBWAA,201.0,151.0,2.0,N,Player
rolfere01h,1956,BBWAA,193.0,145.0,3.0,N,Player
pennohe01h,1945,BBWAA,247.0,186.0,45.0,N,Player
lockmwh01h,1966,BBWAA,302.0,227.0,4.0,N,Player
gossari01h,2001,BBWAA,515.0,387.0,228.0,N,Player
clarkjo01h,1946,Nominating Vote,202.0,,1.0,N,Player
tennefr02h,1938,BBWAA,262.0,197.0,8.0,N,Player
reynoal01h,1964,BBWAA,201.0,151.0,35.0,N,Player
lucasre01h,1958,BBWAA,266.0,200.0,1.0,N,Player
morgajo02h,1990,BBWAA,444.0,333.0,363.0,Y,Player
hermaba01h,1958,BBWAA,266.0,200.0,13.0,N,Player
martipe01h,1964,BBWAA,201.0,151.0,19.0,N,Player
moseswa01h,1969,BBWAA,340.0,255.0,4.0,N,Player
chandha99h,1982,Veterans,,,,Y,Pioneer/Executive
fitzsfr01h,1949,BBWAA,153.0,115.0,2.0,N,Player
chaseha01h,1937,BBWAA,201.0,151.0,18.0,N,Player
conceda01h,2008,BBWAA,543.0,408.0,88.0,N,Player
fairlro01h,1984,BBWAA,403.0,303.0,0.0,N,Player
allenbe01h,1979,BBWAA,432.0,324.0,0.0,N,Player
jenseja01h,1970,BBWAA,300.0,225.0,1.0,N,Player
beaumgi01h,1946,Nominating Vote,202.0,,1.0,N,Player
cavarph01h,1975,BBWAA,362.0,272.0,129.0,N,Player
stephri01h,1962,BBWAA,160.0,120.0,1.0,N,Player
alomasa02h,2013,BBWAA,569.0,427.0,16.0,N,Player
gwynnto01h,2007,BBWAA,545.0,409.0,532.0,Y,Player
faberre01h,1938,BBWAA,262.0,197.0,1.0,N,Player
mcinnst01h,1950,BBWAA,168.0,126.0,1.0,N,Player
gomezle01h,1953,BBWAA,264.0,198.0,35.0,N,Player
mattido01h,2002,BBWAA,472.0,354.0,96.0,N,Player
sherdbi01h,1953,BBWAA,264.0,198.0,1.0,N,Player
wilsoha01h,1956,BBWAA,193.0,145.0,74.0,N,Player
simmoal01h,1948,BBWAA,121.0,91.0,60.0,N,Player
vaughgr01h,2009,BBWAA,539.0,405.0,0.0,N,Player
lyonste01h,1955,BBWAA,251.0,189.0,217.0,Y,Player
doerrbo01h,1958,BBWAA,266.0,200.0,25.0,N,Player
bigbeca01h,1948,BBWAA,121.0,91.0,1.0,N,Player
