yearid,round,playerid,teamid,lgid,g,ab,r,h,2b,3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
1914,WS,eversjo01,BSN,NL,4,16,2,7,0,0,0,2,1,1.0,2,2,0.0,0.0,0.0,0.0,0.0
1984,NLCS,mcreyke01,SDN,NL,4,10,2,3,0,0,1,4,0,0.0,3,1,0.0,0.0,0.0,1.0,0.0
1983,NLCS,moraljo01,LAN,NL,2,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1991,NLCS,huntebr01,ATL,NL,5,18,2,6,2,0,1,4,0,1.0,0,2,0.0,0.0,0.0,0.0,0.0
1933,WS,bellhi01,NY1,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2000,NLCS,jonesbo03,NYN,NL,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2006,WS,milesaa01,SLN,NL,2,6,2,1,0,0,0,0,1,0.0,1,2,1.0,0.0,0.0,0.0,0.0
2000,NLDS1,edmonji01,SLN,NL,3,14,5,8,4,0,2,7,1,0.0,1,2,0.0,0.0,0.0,0.0,0.0
1997,NLDS1,lewisma01,SFN,NL,1,5,0,3,0,0,0,1,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0
1915,WS,shoreer01,BOS,AL,2,5,0,1,0,0,0,0,0,0.0,0,3,0.0,0.0,1.0,0.0,0.0
1986,NLCS,strawda01,NYN,NL,6,22,4,5,1,0,2,5,1,0.0,3,12,0.0,0.0,0.0,1.0,0.0
1998,NLDS1,willige02,ATL,NL,2,2,1,1,0,0,0,1,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1949,WS,lindejo01,NYA,AL,2,7,0,1,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
2005,ALDS1,perezti01,CHA,AL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2006,ALDS2,cuddymi01,MIN,AL,3,12,2,3,0,1,1,1,0,0.0,0,2,0.0,0.0,0.0,0.0,1.0
1992,NLCS,glavito02,ATL,NL,2,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2000,NLDS2,estessh01,SFN,NL,1,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1969,WS,groteje01,NYN,NL,5,19,1,4,2,0,0,1,0,0.0,1,3,0.0,0.0,0.0,0.0,0.0
2004,NLDS2,jonesan01,ATL,NL,5,19,4,10,2,0,2,5,1,0.0,2,3,0.0,0.0,0.0,0.0,1.0
1991,WS,harpebr01,MIN,AL,7,21,2,8,2,0,0,1,0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
1992,WS,henketo01,TOR,AL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2003,WS,flahejo01,NYA,AL,1,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1963,WS,treshto01,NYA,AL,4,15,1,3,0,0,1,2,0,0.0,1,6,0.0,0.0,0.0,0.0,0.0
1990,WS,baineha01,OAK,AL,3,7,1,1,0,0,1,2,0,0.0,1,2,1.0,0.0,0.0,0.0,0.0
1982,ALCS,decindo01,CAL,AL,5,19,5,6,2,0,0,0,0,1.0,1,5,0.0,0.0,0.0,0.0,0.0
1929,WS,heathcl01,CHN,NL,2,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2001,NLDS2,bellja01,ARI,NL,2,4,0,1,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1887,WS,sutclsy01,DTN,NL,4,11,1,1,0,0,0,0,1,,1,1,0.0,,,,
1941,WS,frencla01,BRO,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1993,ALCS,grebecr01,CHA,AL,1,1,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1971,NLCS,bryanro01,SFN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1999,ALDS2,leyriji01,NYA,AL,2,2,0,0,0,0,0,1,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1981,AEDIV,winfida01,NYA,AL,5,20,2,7,2,1,0,0,0,0.0,1,5,0.0,0.0,0.0,0.0,0.0
1990,WS,olivejo01,CIN,NL,4,18,2,6,3,0,0,2,0,0.0,0,1,0.0,0.0,0.0,0.0,1.0
1969,WS,blairpa01,BAL,AL,5,20,1,2,0,0,0,0,1,0.0,2,5,0.0,0.0,0.0,0.0,0.0
1990,WS,blankla02,OAK,AL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2000,ALDS2,konerpa01,CHA,AL,3,9,1,0,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,1.0
1989,WS,weisswa01,OAK,AL,4,15,3,2,0,0,1,1,0,0.0,2,2,2.0,0.0,0.0,0.0,0.0
1975,ALCS,bandosa01,OAK,AL,3,12,1,6,2,0,0,2,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1937,WS,schumha02,NY1,NL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1998,NLDS2,gomezch02,SDN,NL,4,11,1,3,0,0,0,0,0,0.0,4,1,0.0,0.0,0.0,0.0,0.0
2002,NLCS,loftoke01,SFN,NL,5,21,4,5,0,0,1,2,1,0.0,2,4,1.0,1.0,0.0,0.0,0.0
1906,WS,chancfr01,CHN,NL,6,21,3,5,1,0,0,0,2,1.0,2,1,0.0,2.0,0.0,0.0,0.0
1935,WS,carlete01,CHN,NL,1,1,0,0,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1913,WS,meyerch01,NY1,NL,1,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1935,WS,cliftfl01,DET,AL,4,16,1,0,0,0,0,0,0,0.0,2,4,0.0,0.0,0.0,0.0,0.0
1981,NEDIV,boonebo01,PHI,NL,3,5,0,0,0,0,0,0,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0
2002,NLDS2,finlech01,SLN,NL,1,3,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
2006,NLCS,valenjo03,NYN,NL,7,24,0,6,2,0,0,5,0,0.0,2,5,0.0,1.0,0.0,0.0,2.0
1998,NLDS2,ariasge01,SDN,NL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1924,WS,mcquihu01,NY1,NL,3,1,0,1,0,0,0,1,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1932,WS,dickebi01,NYA,AL,4,16,2,7,0,0,0,4,0,1.0,2,1,1.0,1.0,0.0,0.0,1.0
1946,WS,bagbyji02,BOS,AL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1951,WS,lopated01,NYA,AL,2,8,0,1,0,0,0,1,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
2000,WS,vizcajo01,NYA,AL,4,17,0,4,0,0,0,1,0,1.0,0,5,0.0,0.0,0.0,0.0,0.0
1936,WS,mayoed01,NY1,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1997,ALCS,fernato01,CLE,AL,5,14,1,5,1,0,1,2,0,0.0,1,2,0.0,1.0,0.0,0.0,0.0
1999,NLDS1,hamptmi01,HOU,NL,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1974,WS,auerbri01,LAN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2002,WS,rodrife01,SFN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1979,WS,martiti01,BAL,AL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1993,NLCS,wohlema01,ATL,NL,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2006,NLCS,thompbr01,SLN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1997,NLCS,vosbeed01,FLO,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1987,WS,gladdda01,MIN,AL,7,31,3,9,2,1,1,7,2,0.0,3,4,0.0,0.0,0.0,0.0,0.0
1999,NLCS,sprinru01,ATL,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1905,WS,bresnro01,NY1,NL,5,16,3,5,2,0,0,1,1,0.0,4,0,1.0,2.0,0.0,0.0,0.0
1918,WS,ofarrbo01,CHN,NL,3,3,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
1929,WS,walberu01,PHA,AL,2,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1982,ALCS,yountro01,ML4,AL,5,16,1,4,0,0,0,0,0,0.0,5,0,0.0,0.0,0.0,0.0,2.0
1970,WS,mcnalda01,BAL,AL,1,4,1,1,0,0,1,4,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1969,WS,ryanno01,NYN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1972,NLCS,carrocl02,CIN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1995,NLCS,lewisda01,CIN,NL,2,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1983,WS,hudsoch02,PHI,NL,2,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1939,WS,bergewa01,CIN,NL,4,15,0,0,0,0,0,1,0,0.0,0,4,0.0,0.0,0.0,0.0,0.0
2001,NLCS,burkejo03,ATL,NL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2006,NLDS2,loopebr01,SLN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2000,NLCS,lankfra01,SLN,NL,5,12,1,4,1,0,0,1,0,0.0,1,5,0.0,0.0,0.0,0.0,0.0
1967,WS,lonboji01,BOS,AL,3,9,0,0,0,0,0,0,0,0.0,0,7,0.0,0.0,0.0,0.0,0.0
1945,WS,cramedo01,DET,AL,7,29,7,11,0,0,0,4,1,0.0,1,0,0.0,1.0,0.0,0.0,1.0
2001,ALDS2,knoblch01,NYA,AL,5,22,1,6,1,0,0,1,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0
1892,CS,mcaleji01,CL4,NL,6,22,0,4,0,0,0,1,1,,2,2,0.0,,,,
1937,WS,coffmdi01,NY1,NL,2,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1990,WS,stewada01,OAK,AL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1976,ALCS,wohlfji01,KCA,AL,5,12,3,2,0,0,0,0,2,0.0,3,1,0.0,0.0,0.0,0.0,0.0
1944,WS,falloge01,SLN,NL,2,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1992,ALCS,winfida01,TOR,AL,6,24,7,6,1,0,2,3,0,0.0,4,2,1.0,0.0,0.0,0.0,0.0
1988,WS,stewada01,OAK,AL,1,3,1,0,0,0,0,0,0,0.0,1,3,0.0,0.0,0.0,0.0,0.0
1992,NLCS,smoltjo01,ATL,NL,3,7,1,2,0,0,0,1,1,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1914,WS,devorjo01,BSN,NL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1976,ALCS,maybejo01,KCA,AL,5,18,4,4,0,0,1,3,0,0.0,1,0,0.0,0.0,0.0,0.0,1.0
1890,WS,burnsoy01,BRO,NL,7,27,6,6,2,0,1,5,0,,3,4,0.0,,,,
1977,WS,johnscl01,NYA,AL,2,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2000,WS,prattto02,NYN,NL,1,2,1,0,0,0,0,0,0,0.0,1,2,0.0,2.0,0.0,0.0,0.0
2003,WS,beckejo02,FLO,NL,1,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,1.0,0.0,0.0
1968,WS,oylerra01,DET,AL,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0
1951,WS,mcdougi01,NYA,AL,6,23,2,6,1,0,1,7,0,1.0,2,2,0.0,0.0,0.0,0.0,0.0
1943,WS,odeake01,SLN,NL,2,3,0,2,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1946,WS,yorkru01,BOS,AL,7,23,6,6,1,1,2,5,0,0.0,6,4,3.0,1.0,0.0,0.0,2.0
2005,WS,palmeor01,HOU,NL,2,2,0,0,0,0,0,0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
1996,NLCS,osbordo01,SLN,NL,2,3,0,0,0,0,0,0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1976,NLCS,lummi01,CIN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2004,WS,muellbi02,BOS,AL,4,14,3,6,2,0,0,2,0,0.0,4,0,0.0,0.0,0.0,0.0,1.0
1971,WS,alleyge01,PIT,NL,2,2,0,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
2005,ALDS1,hyzduad01,BOS,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2003,ALCS,garcika01,NYA,AL,5,16,1,4,0,0,0,3,0,0.0,2,4,0.0,1.0,0.0,0.0,0.0
1923,WS,hoytwa01,NYA,AL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1954,WS,liddldo01,NY1,NL,2,3,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1926,WS,jonessa01,NYA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1996,ALCS,sojolu01,NYA,AL,3,5,0,1,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1935,WS,rootch01,CHN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1996,ALDS2,willibe02,NYA,AL,4,15,5,7,0,0,3,5,1,1.0,2,1,0.0,0.0,0.0,1.0,0.0
2003,NLCS,mordemi01,FLO,NL,3,5,1,1,1,0,0,3,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0
1984,NLCS,draveda01,SDN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1991,NLCS,stantmi02,ATL,NL,3,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1974,WS,manguan01,OAK,AL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1928,WS,meusebo01,NYA,AL,4,15,5,3,1,0,1,3,2,0.0,2,5,0.0,0.0,0.0,0.0,0.0
2012,WS,santira01,DET,AL,1,1,0,0,0,0,0,0,0,0.0,0,0,,,,,
1949,WS,hodgegi01,BRO,NL,5,17,2,4,0,0,1,4,0,0.0,1,4,0.0,0.0,1.0,0.0,2.0
1996,NLCS,clontbr01,ATL,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1913,WS,murphed02,PHA,AL,5,22,2,5,0,0,0,0,0,1.0,2,0,0.0,0.0,0.0,0.0,0.0
2009,NLDS1,sherrge01,LAN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2001,NLCS,womacto01,ARI,NL,4,20,4,4,1,0,0,0,0,1.0,0,2,0.0,0.0,0.0,0.0,0.0
1975,NLCS,geronce01,CIN,NL,3,10,0,0,0,0,0,1,0,0.0,1,6,0.0,0.0,0.0,1.0,0.0
1998,NLDS2,ausmubr01,HOU,NL,4,9,0,2,0,0,0,0,0,0.0,0,4,0.0,0.0,1.0,0.0,0.0
2010,WS,rowanaa01,SFN,NL,2,4,1,1,0,1,0,2,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2011,ALDS1,grandcu01,NYA,AL,5,20,4,5,1,1,1,3,0,0.0,4,7,,,,,
1971,NLCS,giustda01,PIT,NL,4,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2006,NLDS1,furcara01,LAN,NL,3,11,1,2,0,0,0,1,2,0.0,3,2,0.0,0.0,0.0,0.0,0.0
1997,ALDS2,daviser01,BAL,AL,3,9,0,2,0,0,0,2,0,1.0,0,5,0.0,0.0,0.0,0.0,0.0
1970,WS,salmoch01,BAL,AL,1,1,1,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1995,NLCS,blausje01,ATL,NL,1,4,0,0,0,0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
1995,ALDS1,ramirma02,CLE,AL,3,12,1,0,0,0,0,0,0,0.0,1,2,0.0,1.0,0.0,0.0,0.0
1923,WS,barnevi01,NY1,NL,2,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1940,WS,ripplji01,CIN,NL,7,21,3,7,2,0,1,6,0,0.0,4,2,2.0,0.0,0.0,0.0,0.0
2001,ALDS2,brosisc01,NYA,AL,5,17,0,1,0,0,0,1,0,0.0,0,3,0.0,1.0,1.0,0.0,0.0
2003,ALDS2,mcmilbi01,OAK,AL,3,6,0,1,0,0,0,1,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1972,NLCS,geronce01,CIN,NL,5,20,2,2,0,0,1,1,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1943,WS,ettenni01,NYA,AL,5,19,0,2,0,0,0,2,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
1926,WS,hafeych01,SLN,NL,7,27,2,5,2,0,0,0,0,1.0,0,7,0.0,0.0,2.0,0.0,0.0
1995,NLDS1,thompma01,COL,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2005,NLCS,florera01,SLN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1991,ALCS,gladdda01,MIN,AL,5,23,4,6,0,0,0,3,3,0.0,1,3,0.0,0.0,0.0,0.0,1.0
2001,WS,witasja01,NYA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1973,WS,lindbpa01,OAK,AL,3,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1976,ALCS,otisam01,KCA,AL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1997,WS,nagych01,CLE,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1970,ALCS,carewro01,MIN,AL,2,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1998,NLDS1,morgami01,CHN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2000,WS,nelsoje01,NYA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1989,WS,phelpke01,OAK,AL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1952,WS,nelsoro01,BRO,NL,4,3,0,0,0,0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
1979,WS,bibbyji01,PIT,NL,2,4,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1917,WS,danfoda01,CHA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2007,NLCS,taverwi01,COL,NL,4,18,3,3,1,0,0,1,1,0.0,2,5,0.0,0.0,0.0,0.0,0.0
1948,WS,pottene01,BSN,NL,2,2,0,1,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2004,NLDS1,beltrad01,LAN,NL,4,15,1,4,0,0,0,1,0,0.0,0,3,0.0,0.0,0.0,1.0,0.0
1985,NLCS,pendlte01,SLN,NL,6,24,2,5,1,0,0,4,0,1.0,1,3,0.0,0.0,0.0,0.0,0.0
1988,ALCS,weisswa01,OAK,AL,4,15,2,5,2,0,0,2,0,0.0,0,4,0.0,0.0,0.0,0.0,0.0
1931,WS,derripa01,SLN,NL,3,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0
1916,WS,mowremi01,BRO,NL,5,17,2,3,0,0,0,1,0,0.0,3,2,0.0,0.0,1.0,0.0,0.0
1996,WS,willibe02,NYA,AL,6,24,3,4,0,0,1,4,1,0.0,3,6,1.0,0.0,0.0,0.0,1.0
2009,NLCS,cairomi01,PHI,NL,2,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2009,NLDS2,heltoto01,COL,NL,4,16,5,3,0,0,0,2,0,0.0,3,2,0.0,0.0,0.0,0.0,0.0
1998,WS,willibe02,NYA,AL,4,16,2,1,0,0,1,3,0,0.0,2,5,1.0,0.0,0.0,0.0,0.0
1996,NLDS1,blausje01,ATL,NL,3,9,0,1,0,0,0,0,0,1.0,1,3,0.0,1.0,0.0,0.0,0.0
1961,WS,blancjo01,NYA,AL,4,10,4,4,1,0,2,3,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
2002,NLDS2,rolensc01,SLN,NL,2,7,1,3,0,0,1,2,0,0.0,0,2,0.0,1.0,0.0,0.0,0.0
2002,NLDS1,mossda01,ATL,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1972,NLCS,kisonbr01,PIT,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1995,NLDS2,wellsda01,CIN,NL,1,3,0,1,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2012,NLDS2,nadyxa01,SFN,NL,4,5,0,0,0,0,0,0,0,0.0,1,3,,,,,
1972,ALCS,brownga01,DET,AL,3,2,1,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1917,WS,tesreje01,NY1,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2006,NLDS2,parkch01,SDN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1988,ALCS,romered01,BOS,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1999,WS,fabrejo01,ATL,NL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1925,WS,gosligo01,WS1,AL,7,26,6,8,1,0,3,6,0,0.0,3,3,0.0,0.0,0.0,0.0,0.0
1936,WS,daviski01,NY1,NL,4,2,2,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2012,NLDS1,molinya01,SLN,NL,5,17,3,2,0,0,0,1,0,0.0,5,1,,,,,
1996,NLDS2,hoffmtr01,SDN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1979,ALCS,harlola01,CAL,AL,3,8,0,1,1,0,0,1,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
1977,ALCS,poqueto01,KCA,AL,2,6,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1996,NLDS2,mabryjo01,SLN,NL,3,10,1,3,0,1,0,1,0,0.0,1,1,1.0,0.0,1.0,0.0,0.0
2003,NLDS2,cruzju02,CHN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1990,NLCS,breamsi01,PIT,NL,4,8,1,4,1,0,1,3,0,0.0,2,3,0.0,0.0,0.0,0.0,0.0
2005,NLDS2,gallomi01,HOU,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1971,ALCS,johnsda02,BAL,AL,3,10,2,3,2,0,0,0,0,0.0,3,1,0.0,0.0,0.0,0.0,0.0
2005,NLDS1,hernara02,SDN,NL,3,11,2,5,0,0,1,1,0,0.0,2,1,0.0,0.0,0.0,0.0,1.0
1974,ALCS,jacksre01,OAK,AL,4,12,0,2,1,0,0,1,0,0.0,5,2,1.0,0.0,0.0,0.0,0.0
2002,ALDS2,guzmacr01,MIN,AL,5,21,5,6,2,0,1,2,2,0.0,2,4,0.0,0.0,1.0,0.0,0.0
