playerid,yearid,stint,teamid,lgid,g,g_batting,ab,r,h,2b,3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp,g_old
guarded01,2002,1,MIN,AL,68,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
lansfca01,1989,1,OAK,AL,148,148.0,551.0,81.0,185.0,28.0,2.0,2.0,52.0,37.0,15.0,51.0,25.0,2.0,9.0,1.0,4.0,21.0,148.0
barrebi02,1929,1,CHA,AL,3,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,,,3.0
larueja01,2003,1,CIN,NL,118,118.0,379.0,52.0,87.0,23.0,1.0,16.0,50.0,3.0,3.0,33.0,111.0,4.0,20.0,1.0,4.0,9.0,118.0
kittrma01,1906,1,WS1,AL,22,22.0,68.0,5.0,13.0,0.0,0.0,0.0,3.0,0.0,,1.0,,,0.0,2.0,,,22.0
gohrgr01,1994,1,DET,AL,8,0.0,,,,,,,,,,,,,,,,,8.0
perryji01,1971,1,MIN,AL,40,40.0,92.0,10.0,17.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,18.0,0.0,0.0,4.0,0.0,4.0,40.0
jordati01,1909,1,BRO,NL,103,103.0,330.0,47.0,90.0,20.0,3.0,3.0,36.0,13.0,,59.0,,,2.0,12.0,,,103.0
pettian01,2003,1,NYA,AL,33,3.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
molonri01,1970,1,CHA,AL,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
kneppbo01,1981,1,HOU,NL,22,22.0,47.0,3.0,7.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,15.0,0.0,1.0,5.0,0.0,0.0,22.0
rowlami01,1980,1,SFN,NL,19,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
radatdi01,1969,1,DET,AL,11,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0
frankmo01,1941,1,DET,AL,13,13.0,10.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,0.0,0.0,,1.0,13.0
brownju01,1932,1,NYA,AL,19,19.0,23.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,,0.0,1.0,,,19.0
hamiljo02,2001,2,CIN,NL,4,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0
owenmi01,1940,1,SLN,NL,117,117.0,307.0,27.0,81.0,16.0,2.0,0.0,27.0,4.0,,34.0,13.0,,2.0,6.0,,10.0,117.0
wheeled01,1902,1,BRO,NL,30,30.0,96.0,4.0,12.0,0.0,0.0,0.0,5.0,1.0,,3.0,,,0.0,2.0,,,30.0
recciph01,1887,2,CL3,AA,62,62.0,229.0,23.0,47.0,6.0,3.0,0.0,29.0,9.0,,24.0,,,5.0,,,,62.0
petagro01,1994,1,HOU,NL,8,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0
peterfr01,1974,2,CLE,AL,29,0.0,,,,,,,,,,,,,,,,,29.0
spillda01,1980,1,CLE,AL,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
hoskida01,1953,1,CLE,AL,38,38.0,58.0,10.0,15.0,2.0,0.0,1.0,9.0,0.0,0.0,3.0,11.0,,1.0,1.0,,1.0,38.0
vizcalu01,2000,1,OAK,AL,12,0.0,,,,,,,,,,,,,,,,,12.0
sundabi01,1883,1,CHN,NL,14,14.0,54.0,6.0,13.0,4.0,0.0,0.0,5.0,,,1.0,18.0,,,,,,14.0
oconnpa01,1886,1,BL2,AA,42,42.0,166.0,20.0,30.0,3.0,2.0,0.0,8.0,10.0,,11.0,,,1.0,,,,42.0
wallaje01,2001,1,TBA,AL,29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
schaijo01,1963,1,WS2,AL,3,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
goodwda01,1981,1,MIN,AL,59,59.0,151.0,18.0,34.0,6.0,1.0,2.0,17.0,3.0,1.0,16.0,32.0,2.0,0.0,1.0,1.0,3.0,59.0
brunege01,1966,1,CAL,AL,41,41.0,68.0,5.0,7.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,34.0,0.0,0.0,1.0,0.0,1.0,41.0
virgioz02,1989,1,TOR,AL,9,9.0,11.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0
lajoina01,1900,1,PHI,NL,102,102.0,451.0,95.0,152.0,33.0,12.0,7.0,92.0,22.0,,10.0,,,8.0,2.0,,,102.0
sheetbe01,2007,1,MIL,NL,24,22.0,45.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6.0,0.0,0.0,22.0
hoelsar01,1908,1,SLN,NL,62,62.0,155.0,10.0,36.0,7.0,1.0,0.0,6.0,1.0,,6.0,,,1.0,10.0,,,62.0
willima04,2000,1,ARI,NL,96,96.0,371.0,43.0,102.0,18.0,2.0,12.0,47.0,1.0,2.0,20.0,51.0,1.0,3.0,0.0,3.0,11.0,96.0
suzukma01,2001,3,MIL,NL,15,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,2.0,0.0,1.0,15.0
wardaa01,1925,1,NYA,AL,125,125.0,439.0,41.0,108.0,22.0,3.0,4.0,38.0,1.0,4.0,49.0,49.0,,3.0,9.0,,,125.0
mokanjo01,1922,2,PHI,NL,47,47.0,151.0,20.0,38.0,7.0,1.0,3.0,27.0,1.0,0.0,16.0,25.0,,1.0,7.0,,,47.0
merulma01,1992,1,CHA,AL,24,24.0,50.0,3.0,9.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,1.0,0.0,24.0
toporsp01,1921,1,SLN,NL,22,22.0,53.0,4.0,14.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,4.0,,0.0,1.0,,,22.0
pikeja01,1877,1,HAR,NL,1,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,1.0
bernato01,1981,1,CHA,AL,106,106.0,384.0,53.0,106.0,14.0,4.0,6.0,34.0,4.0,4.0,54.0,66.0,6.0,2.0,9.0,1.0,7.0,106.0
mormaal01,1998,1,CLE,AL,31,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
smithch04,1960,1,LAN,NL,18,18.0,60.0,2.0,10.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,15.0,0.0,0.0,2.0,3.0,0.0,18.0
smootho01,1906,2,CIN,NL,60,60.0,220.0,11.0,57.0,8.0,1.0,1.0,17.0,0.0,,13.0,,,5.0,0.0,,,60.0
darraja01,1891,1,LS2,AA,1,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,1.0
finlest01,2002,1,ARI,NL,150,150.0,505.0,82.0,145.0,24.0,4.0,25.0,89.0,16.0,4.0,65.0,73.0,7.0,3.0,1.0,3.0,10.0,150.0
tucketo01,1896,1,BSN,NL,122,122.0,474.0,74.0,144.0,27.0,5.0,2.0,72.0,6.0,,30.0,29.0,,14.0,8.0,,,122.0
wilsoha01,1934,1,BRO,NL,67,67.0,172.0,24.0,45.0,5.0,0.0,6.0,27.0,0.0,,40.0,33.0,,0.0,0.0,,5.0,67.0
blackbu02,1981,1,SEA,AL,2,0.0,,,,,,,,,,,,,,,,,2.0
coateji01,1961,1,NYA,AL,43,43.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,1.0,8.0,0.0,0.0,43.0
pickeol01,1901,1,CLE,AL,137,137.0,547.0,102.0,169.0,25.0,6.0,0.0,40.0,36.0,,58.0,,,8.0,5.0,,,137.0
collida02,1979,1,CIN,NL,122,122.0,396.0,59.0,126.0,16.0,4.0,3.0,35.0,16.0,9.0,27.0,48.0,2.0,2.0,3.0,1.0,6.0,122.0
fischbi01,1964,1,MIN,AL,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
schotge01,1935,1,CIN,NL,36,36.0,60.0,6.0,12.0,2.0,0.0,0.0,2.0,0.0,,3.0,13.0,,0.0,0.0,,2.0,36.0
newhoha01,1944,1,DET,AL,47,47.0,120.0,10.0,29.0,4.0,0.0,0.0,5.0,1.0,0.0,6.0,12.0,,0.0,6.0,,5.0,47.0
kemmlru01,1886,1,SL4,AA,35,35.0,123.0,13.0,17.0,2.0,0.0,0.0,6.0,0.0,,8.0,,,1.0,,,,35.0
coraal01,2010,2,TEX,AL,4,4.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
mooreea01,1903,1,CLE,AL,29,29.0,87.0,4.0,8.0,0.0,0.0,0.0,6.0,0.0,,7.0,,,0.0,5.0,,,29.0
heffndo01,1942,1,SLA,AL,19,19.0,36.0,2.0,6.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,4.0,,0.0,0.0,,2.0,19.0
butlebr01,1986,1,CLE,AL,161,161.0,587.0,92.0,163.0,17.0,14.0,4.0,51.0,32.0,15.0,70.0,65.0,1.0,4.0,17.0,5.0,8.0,161.0
spilmha01,1988,2,HOU,NL,7,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0
coopewa01,1949,1,NY1,NL,42,42.0,147.0,14.0,31.0,4.0,2.0,4.0,21.0,0.0,,7.0,8.0,,3.0,0.0,,10.0,42.0
mcbeaal01,1970,2,PIT,NL,7,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
jonesri01,1978,1,SEA,AL,3,0.0,,,,,,,,,,,,,,,,,3.0
simsdu01,1971,1,LAN,NL,90,90.0,230.0,23.0,63.0,7.0,2.0,6.0,25.0,0.0,1.0,30.0,39.0,7.0,1.0,0.0,2.0,4.0,90.0
wyattwh01,1936,1,CHA,AL,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
hardtja01,1996,1,NYN,NL,19,19.0,57.0,3.0,11.0,5.0,0.0,0.0,6.0,0.0,0.0,2.0,12.0,0.0,1.0,0.0,0.0,1.0,19.0
butlebi02,1977,1,MIN,AL,6,0.0,,,,,,,,,,,,,,,,,6.0
stclara01,1984,1,MON,NL,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
hargast01,1976,1,TEX,AL,35,0.0,,,,,,,,,,,,,,,,,35.0
nehfar01,1923,1,NY1,NL,34,34.0,63.0,5.0,12.0,2.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,,2.0,1.0,,,34.0
thompry01,1996,1,CLE,AL,8,8.0,22.0,2.0,7.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0
oestero01,1990,1,CIN,NL,64,64.0,154.0,10.0,46.0,10.0,1.0,0.0,13.0,1.0,2.0,10.0,29.0,1.0,0.0,6.0,1.0,1.0,64.0
learyfr01,1907,1,CIN,NL,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,2.0
keenaji01,1882,1,PT1,AA,25,25.0,96.0,10.0,21.0,7.0,0.0,1.0,,0.0,,1.0,,,,,,,25.0
stillro02,1975,1,BAL,AL,13,13.0,14.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0
bluelu01,1933,1,BRO,NL,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0
carroch01,1884,1,WSU,UA,4,4.0,16.0,1.0,4.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,4.0
coumbfr01,1918,1,CLE,AL,32,32.0,56.0,3.0,12.0,0.0,0.0,0.0,9.0,0.0,,0.0,9.0,,0.0,5.0,,,32.0
rockepa01,1978,1,ATL,NL,55,55.0,142.0,6.0,20.0,2.0,0.0,0.0,4.0,1.0,2.0,13.0,12.0,3.0,0.0,1.0,1.0,6.0,55.0
pricejo01,1928,1,NY1,NL,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0,,,1.0
hamiljo02,1994,1,SDN,NL,16,16.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,24.0,0.0,0.0,5.0,1.0,0.0,16.0
burnsdi01,1884,1,CNU,UA,79,79.0,350.0,84.0,107.0,17.0,12.0,4.0,,0.0,,5.0,,,,,,,79.0
finneha01,1918,1,DET,AL,6,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,,0.0,0.0,,,6.0
leardbi01,1917,1,BRO,NL,3,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0,,,3.0
dubucje01,1916,1,DET,AL,52,52.0,78.0,3.0,20.0,0.0,2.0,0.0,7.0,0.0,,7.0,12.0,,0.0,2.0,,,52.0
breuema01,1940,1,NYA,AL,27,27.0,54.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,24.0,,0.0,6.0,,1.0,27.0
kingcl01,1948,1,BRO,NL,9,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0,,0.0,9.0
byrdha01,1955,1,BAL,AL,14,14.0,19.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,3.0,0.0,1.0,14.0
riverju01,2011,1,TOR,AL,70,70.0,247.0,22.0,60.0,11.0,0.0,6.0,28.0,3.0,2.0,22.0,41.0,1.0,2.0,0.0,4.0,11.0,70.0
stoneje01,1989,2,BOS,AL,18,18.0,15.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,18.0
laryly01,1935,1,WS1,AL,39,39.0,103.0,8.0,20.0,4.0,0.0,0.0,7.0,3.0,0.0,12.0,10.0,,0.0,7.0,,,39.0
bevenbi01,1944,1,NYA,AL,8,8.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,0.0,1.0,,1.0,8.0
dunstsh01,1987,1,CHN,NL,95,95.0,346.0,40.0,85.0,18.0,3.0,5.0,22.0,12.0,3.0,10.0,68.0,1.0,1.0,0.0,2.0,6.0,95.0
johnsra05,2008,1,ARI,NL,30,28.0,50.0,2.0,7.0,1.0,0.0,0.0,5.0,0.0,0.0,4.0,26.0,0.0,0.0,6.0,0.0,0.0,28.0
housefr03,1960,1,CIN,NL,23,23.0,28.0,0.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,23.0
dyerdu01,1978,1,PIT,NL,58,58.0,175.0,7.0,37.0,8.0,1.0,0.0,13.0,2.0,1.0,18.0,32.0,3.0,3.0,2.0,1.0,5.0,58.0
pujollu01,1982,1,HOU,NL,65,65.0,176.0,8.0,35.0,6.0,2.0,4.0,15.0,0.0,3.0,10.0,40.0,2.0,0.0,5.0,0.0,4.0,65.0
lubypa01,1892,1,CHN,NL,45,45.0,163.0,14.0,31.0,3.0,2.0,2.0,20.0,3.0,,12.0,27.0,,1.0,,,,45.0
dolanjo02,1901,1,PHI,NL,10,10.0,37.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,,2.0,,,0.0,0.0,,,10.0
lenhado01,1953,1,SLA,AL,97,97.0,303.0,37.0,96.0,15.0,0.0,10.0,35.0,1.0,2.0,41.0,41.0,,1.0,2.0,,8.0,97.0
woodja02,1998,1,OAK,AL,3,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
lambmi01,2008,1,MIN,AL,81,81.0,236.0,20.0,55.0,12.0,3.0,1.0,32.0,0.0,1.0,17.0,32.0,4.0,0.0,0.0,8.0,3.0,81.0
almonbi01,1987,2,NYN,NL,49,49.0,54.0,8.0,13.0,3.0,0.0,0.0,4.0,1.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,49.0
sutclri01,1976,1,LAN,NL,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aybarwi01,2006,1,LAN,NL,43,43.0,128.0,15.0,32.0,12.0,0.0,3.0,22.0,1.0,0.0,18.0,17.0,0.0,3.0,2.0,0.0,5.0,43.0
grossgr01,1988,1,PHI,NL,98,98.0,133.0,10.0,27.0,1.0,0.0,0.0,5.0,0.0,0.0,16.0,3.0,1.0,1.0,0.0,1.0,3.0,98.0
burnije01,1996,1,CLE,AL,71,71.0,128.0,30.0,36.0,10.0,0.0,7.0,26.0,2.0,1.0,25.0,31.0,1.0,2.0,0.0,0.0,3.0,71.0
holtzke01,1978,2,CHN,NL,23,23.0,10.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,23.0
brovijo01,1955,1,CIN,NL,21,21.0,18.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,21.0
ceronri01,1985,1,ATL,NL,96,96.0,282.0,15.0,61.0,9.0,0.0,3.0,25.0,0.0,3.0,29.0,25.0,1.0,1.0,0.0,4.0,15.0,96.0
mizejo01,1947,1,NY1,NL,154,154.0,586.0,137.0,177.0,26.0,2.0,51.0,138.0,2.0,,74.0,42.0,,4.0,0.0,,6.0,154.0
koneted01,1921,2,PHI,NL,72,72.0,268.0,38.0,86.0,17.0,4.0,8.0,59.0,3.0,0.0,21.0,17.0,,4.0,4.0,,,72.0
coxbi01,1938,2,SLA,AL,24,24.0,17.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,,0.0,0.0,,,24.0
bresnro01,1910,1,SLN,NL,88,88.0,234.0,35.0,65.0,15.0,3.0,0.0,27.0,13.0,,55.0,17.0,,2.0,8.0,,,88.0
wellsbo01,1995,1,SEA,AL,30,0.0,,,,,,,,,,,,,,,,,30.0
mcintha01,1908,1,BRO,NL,40,40.0,100.0,5.0,20.0,3.0,1.0,0.0,4.0,0.0,,2.0,,,0.0,1.0,,,40.0
laceybo01,1981,1,CLE,AL,14,0.0,,,,,,,,,,,,,,,,,14.0
torremi01,1984,2,OAK,AL,2,0.0,,,,,,,,,,,,,,,,,2.0
hamilbi01,1889,1,KC2,AA,137,137.0,534.0,144.0,161.0,17.0,12.0,3.0,77.0,111.0,,87.0,41.0,,14.0,,,,137.0
smithea02,1924,1,BSN,NL,33,33.0,59.0,1.0,16.0,3.0,0.0,0.0,8.0,0.0,1.0,6.0,3.0,,0.0,1.0,,,33.0
aguirha01,1970,1,CHN,NL,17,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0
fletcsc01,1991,1,CHA,AL,90,90.0,248.0,14.0,51.0,10.0,1.0,1.0,28.0,0.0,2.0,17.0,26.0,0.0,3.0,6.0,3.0,3.0,90.0
hillbo01,2002,1,CHN,NL,59,59.0,190.0,26.0,48.0,7.0,2.0,4.0,20.0,6.0,1.0,17.0,42.0,4.0,4.0,4.0,0.0,0.0,59.0
nichotr01,1875,1,NH1,NA,34,34.0,119.0,12.0,23.0,0.0,2.0,0.0,5.0,5.0,0.0,0.0,2.0,,,,,,34.0
mlickda01,2001,1,DET,AL,15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
sheetla01,1984,1,BAL,AL,8,8.0,16.0,3.0,7.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0
millebo03,1953,1,DET,AL,13,13.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,13.0
manniri01,1977,1,CLE,AL,68,68.0,252.0,33.0,57.0,7.0,3.0,5.0,18.0,9.0,5.0,21.0,35.0,0.0,0.0,6.0,4.0,4.0,68.0
suppaje01,2000,1,KCA,AL,35,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
mesajo01,1998,1,CLE,AL,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
ripkebi01,1988,1,BAL,AL,150,150.0,512.0,52.0,106.0,18.0,1.0,2.0,34.0,8.0,2.0,33.0,63.0,0.0,5.0,6.0,3.0,14.0,150.0
kuzavbo01,1947,1,CLE,AL,4,4.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,,0.0,0.0,,0.0,4.0
willike02,1990,2,TOR,AL,49,49.0,72.0,13.0,14.0,6.0,1.0,0.0,8.0,7.0,2.0,7.0,18.0,0.0,1.0,0.0,1.0,1.0,49.0
belisma01,2010,1,COL,NL,76,73.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,
laryal01,1955,1,CHN,NL,4,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
gilbesh01,1998,1,NYN,NL,3,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
durhara01,2004,1,SFN,NL,120,120.0,471.0,95.0,133.0,28.0,8.0,17.0,65.0,10.0,4.0,57.0,60.0,3.0,6.0,4.0,4.0,6.0,120.0
