orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10304,TORTU,1,1996-09-12T00:00:00,10.10.1996 г. 00:00,1996-09-17 00:00:00,2,63.79,Тортуга Ресторан,Авда. Азтекас 123,Мексика ДФ,,5033,Мексика
10305,OLDWO,8,1996-09-13 00:00:00,1996-10-11 00:00:00,1996-10-09 00:00:00,3,257.62,Старинный мир деликатесов,Улица Беринга 2743,Анкоридж,ОК,99508,США
10306,ROMEY,1,1996-09-16 00:00:00,1996-10-14 00:00:00,23.09.1996 г.,3,7.56,ромеро и тимьян,"Гран-Ва, 1",Мадрид,,28001,Испания
10307,LONEP,2,1996-09-17 00:00:00,15.10.1996 г.,1996-09-25 00:00:00,2,0.56,ресторан «Одинокий Пин»,89 Чиароскуро Род.,Портленд,О,97219,США
10310,THEBI,8,1996-09-20 00:00:00,18.10.1996 г. 00:00,1996-09-27 00:00:00,2,17.52,Большой сыр,"89 Jefferson Way, квартира 2",Портленд,О,97201,США
10311,DUMON,1,1996-09-20 00:00:00,1996-10-04 00:00:00,1996-09-26 00:00:00,3,24.69,Из всего мира,"Улица Пятидесяти пленников, 67",Нант,,44000,Франция
10312,WANDK,2,23.09.1996 г.,1996-10-21 00:00:00,1996-10-03 00:00:00,2,40.26,Бродячая корова,"Аденауера-алея, 900",Стутгарт,,70563,Германия
10313,QUICK,2,1996-09-24 00:00:00,1996-10-22 00:00:00,1996-10-04 00:00:00,2,1.96,Быстрый-остановка,"Тауэрштрассе, 10",Куневальде,,1307,Германия
10314,RATTC,1,1996-09-25 00:00:00,1996-10-23 00:00:00,1996-10-04 00:00:00,2,74.16,Магазин «Гусеничная долина»,2817 Мильтон-драйв,Альбукерке,НМ,87110,США
10315,ISLAT,4,1996-09-26 00:00:00,1996-10-24 00:00:00,1996-10-03 00:00:00,2,41.76,Островные товары,"Домик в саду, Кроудер-вей",Коуес,Остров Вайт,ПО-31-7PJ,Великобритания
10316,RATTC,1,1996-09-27 00:00:00,1996-10-25 00:00:00,1996-10-08 00:00:00,3,150.15,Магазин «Гусеничная долина»,2817 Мильтон-драйв,Альбукерке,НМ,87110,США
10317,LONEP,6,1996-09-30 00:00:00,1996-10-28 00:00:00,10.10.1996 г. 00:00,1,12.69,ресторан «Одинокий Пин»,89 Чиароскуро Род.,Портленд,О,97219,США
10320,WARTH,5,1996-10-03 00:00:00,17.10.1996 г. 00:00,18.10.1996 г. 00:00,3,34.57,Вартиан Херку,"Торикату, 38",Улу,,90110,Финляндия
10323,KOENE,4,1996-10-07 00:00:00,1996-11-04 00:00:00,1996-10-14 00:00:00,1,4.88,Книно Эссен,"улица Маубель, 90",Бранденбург,,14776,Германия
10324,SAVEA,9,1996-10-08 00:00:00,1996-11-05 00:00:00,10.10.1996 г. 00:00,1,214.27,"Рынки ""Сэкономить много""",187 Саффолк-лен.,Боуи,ИД,83720,США
10325,KOENE,1,1996-10-09 00:00:00,1996-10-23 00:00:00,1996-10-14 00:00:00,3,64.86,Книно Эссен,"улица Маубель, 90",Бранденбург,,14776,Германия
10326,BOLID,4,10.10.1996 г. 00:00,1996-11-07 00:00:00,1996-10-14 00:00:00,2,77.92,Блондовые блюда приготовленные,"Аракиль, 67",Мадрид,,28023,Испания
10327,FOLKO,2,1996-10-11 00:00:00,1996-11-08 00:00:00,1996-10-14 00:00:00,1,63.36,Фолк и фб,Керган 24,Брке,,С-844/67,Швеция
10328,FURIB,4,1996-10-14 00:00:00,1996-11-11 00:00:00,17.10.1996 г. 00:00,3,87.03,Фурия Баклажан и Морепродукты,"Сад роз, д. 32",Лиссабон,,1675,Португалия
10329,SPLIR,4,15.10.1996 г.,1996-11-26 00:00:00,1996-10-23 00:00:00,2,191.67,"Пивоварня ""Разбитая колючка""",П.О. Бокс 555,Ландер,В,82520,США
10332,MEREP,3,17.10.1996 г. 00:00,1996-11-28 00:00:00,1996-10-21 00:00:00,2,52.84,Мре Паиларде,43 улица Сент-Лоран,Монреаль,Квебек,H1J 1C3 /размышлять,Канада
10333,WARTH,5,18.10.1996 г. 00:00,1996-11-15 00:00:00,1996-10-25 00:00:00,3,0.59,Вартиан Херку,"Торикату, 38",Улу,,90110,Финляндия
10337,FRANK,4,1996-10-24 00:00:00,1996-11-21 00:00:00,1996-10-29 00:00:00,3,108.26,Франкенверсанд,"Берлинер Плац, дом 43",Мюнхен,,80805,Германия
10338,OLDWO,4,1996-10-25 00:00:00,1996-11-22,1996-10-29 00:00:00,3,84.21,Старинный мир деликатесов,Улица Беринга 2743,Анкоридж,ОК,99508,США
10339,MEREP,2,1996-10-28 00:00:00,1996-11-25 00:00:00,1996-11-04 00:00:00,2,15.66,Мре Паиларде,43 улица Сент-Лоран,Монреаль,Квебек,H1J 1C3 /размышлять,Канада
10340,BONAP,1,1996-10-29 00:00:00,1996-11-26 00:00:00,1996-11-08 00:00:00,3,166.31,Хорошего дня,"Улица Бутеров, 12",Марсель,,13008,Франция
10342,FRANK,4,1996-10-30 00:00:00,1996-11-13 00:00:00,1996-11-04 00:00:00,2,54.83,Франкенверсанд,"Берлинер Плац, дом 43",Мюнхен,,80805,Германия
10343,LEHMS,4,31.10.1996 г.,1996-11-28 00:00:00,1996-11-06 00:00:00,1,110.37,Лехманнское торговое место,Магазинweg 7,Франкфурт-на-Майне,,60528,Германия
10344,WHITC,4,1996-11-01T00:00:00,1996-11-29 00:00:00,1996-11-05 00:00:00,2,23.29,Белый Кловер Маркетс,1029 - 12-я авеню ЮЗ,Сиэтл,ВA,98124,США
10345,QUICK,2,1996-11-04 00:00:00,1996-12-02 00:00:00,1996-11-11 00:00:00,2,249.06,Быстрый-остановка,"Тауэрштрассе, 10",Куневальде,,1307,Германия
10346,RATTC,3,1996-11-05 00:00:00,1996-12-17 00:00:00,1996-11-08 00:00:00,3,142.08,Магазин «Гусеничная долина»,2817 Мильтон-драйв,Альбукерке,НМ,87110,США
10347,FAMIA,4,1996-11-06 00:00:00,1996-12-04 00:00:00,1996-11-08 00:00:00,3,3.1,Семья Аркибальдо,"Руа Орс, 92",Сан-Паулу,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",05442-030,Бразилия
10348,WANDK,4,1996-11-07 00:00:00,1996-12-05 00:00:00,1996-11-15 00:00:00,2,0.78,Бродячая корова,"Аденауера-алея, 900",Стутгарт,,70563,Германия
10349,SPLIR,7,1996-11-08 00:00:00,1996-12-06 00:00:00,1996-11-15 00:00:00,1,8.63,"Пивоварня ""Разбитая колючка""",П.О. Бокс 555,Ландер,В,82520,США
10351,ERNSH,1,1996-11-11 00:00:00,1996-12-09 00:00:00,1996-11-20 00:00:00,1,162.33,Эрнст Хандель,Киршгассе 6,Граз,,8010,Австрия
10357,LILAS,1,1996-11-19 00:00:00,1996-12-17 00:00:00,1996-12-02 00:00:00,3,34.88,Лила-Супермаркет,Carrera 52 с Ave. Болвар #65-98 в Llano Largo,Баркисимето,Лара,3508,Венесуэла
10358,LAMAI,5,1996-11-20 00:00:00,1996-12-18 00:00:00,1996-11-27 00:00:00,1,19.64,Дом Азии,"1, улица Эльзас-Лотарингия",Тулуза,,31000,Франция
10359,SEVES,5,1996-11-21 00:00:00,19 декабря 1996 года,1996-11-26 00:00:00,3,288.43,Семь морей Импорты,90 Уадхерст-роуд.,Лондон,,OX15 4NB,Великобритания
10360,BLONP,4,1996-11-22,1996-12-20 00:00:00,1996-12-02 00:00:00,3,131.7,Блондел и сын,24-е место Клебера,Страсбург,,67000,Франция
10361,QUICK,1,1996-11-22,1996-12-20 00:00:00,1996-12-03 00:00:00,2,183.17,Быстрый-остановка,"Тауэрштрассе, 10",Куневальде,,1307,Германия
10363,DRACD,4,1996-11-26 00:00:00,1996-12-24,1996-12-04 00:00:00,3,30.54,Дракеблют деликатесы,"Уолсервейг, 21",Аахен,,52066,Германия
10364,EASTC,1,1996-11-26 00:00:00,1997-01-07 00:00:00,1996-12-04 00:00:00,1,71.97,Восточное соединение,35 короля Георга,Лондон,,ВХ3 6ФВ,Великобритания
10368,ERNSH,2,1996-11-29 00:00:00,1996-12-27 00:00:00,1996-12-02 00:00:00,2,101.95,Эрнст Хандель,Киршгассе 6,Граз,,8010,Австрия
10369,SPLIR,8,1996-12-02 00:00:00,1996-12-30 00:00:00,1996-12-09 00:00:00,2,195.68,"Пивоварня ""Разбитая колючка""",П.О. Бокс 555,Ландер,В,82520,США
10371,LAMAI,1,1996-12-03 00:00:00,31.12.1996 г.,1996-12-24,1,0.45,Дом Азии,"1, улица Эльзас-Лотарингия",Тулуза,,31000,Франция
10372,QUEEN,5,1996-12-04 00:00:00,1997-01-01 00:00:00,1996-12-09 00:00:00,2,890.78,Королева Кухня,"Аледе десь Канарио, 891",Сан-Паулу,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",05487-020,Бразилия
10373,HUNGO,4,1996-12-05 00:00:00,1997-01-02T00:00:00,11.12.1996 г.,3,124.12,Голодный сова круглосуточные магазины,8 дорогу в Джонстуне,Кёрк,Корк,,Ирландия
10374,WOLZA,1,1996-12-05 00:00:00,1997-01-02T00:00:00,1996-12-09 00:00:00,3,3.94,Вольский Заезд,"улица Фильтровая, 68",Варшава,,01-012,Польша
10375,HUNGC,3,1996-12-06 00:00:00,1997-01-03 00:00:00,1996-12-09 00:00:00,2,20.12,Голодный койот Импорт магазин,Центр города Плаза 516 Main St.,Элгин,О,97827,США
10376,MEREP,1,1996-12-09 00:00:00,1997-01-06 00:00:00,13.12.1996 г. 00:00:00,2,20.39,Мре Паиларде,43 улица Сент-Лоран,Монреаль,Квебек,H1J 1C3 /размышлять,Канада
10377,SEVES,1,1996-12-09 00:00:00,1997-01-06 00:00:00,13.12.1996 г. 00:00:00,3,22.21,Семь морей Импорты,90 Уадхерст-роуд.,Лондон,,OX15 4NB,Великобритания
10378,FOLKO,5,1996-12-10 00:00:00,1997-01-07 00:00:00,19 декабря 1996 года,3,5.44,Фолк и фб,Керган 24,Брке,,С-844/67,Швеция
10379,QUEDE,2,11.12.1996 г.,1997-01-08 00:00:00,13.12.1996 г. 00:00:00,1,45.03,Кэ Дэльция,"Улица Пекариу, 12",Рио-де-Жанейро,РЖ,02389-673,Бразилия
10382,ERNSH,4,13.12.1996 г. 00:00:00,10 января 1997 г. 00:00:00,16 декабря 1996 г. 00:00:00,1,94.77,Эрнст Хандель,Киршгассе 6,Граз,,8010,Австрия
10385,SPLIR,1,1996-12-17 00:00:00,1997-01-14 00:00:00,1996-12-23 00:00:00,2,30.96,"Пивоварня ""Разбитая колючка""",П.О. Бокс 555,Ландер,В,82520,США
10393,SAVEA,1,1996-12-25T00:00:00,1997-01-22 00:00:00,1997-01-03 00:00:00,3,126.56,"Рынки ""Сэкономить много""",187 Саффолк-лен.,Боуи,ИД,83720,США
10394,HUNGC,1,1996-12-25T00:00:00,1997-01-22 00:00:00,1997-01-03 00:00:00,3,30.34,Голодный койот Импорт магазин,Центр города Плаза 516 Main St.,Элгин,О,97827,США
10398,SAVEA,2,1996-12-30 00:00:00,1997-01-27 00:00:00,1997-01-09 00:00:00,3,89.16,"Рынки ""Сэкономить много""",187 Саффолк-лен.,Боуи,ИД,83720,США
10401,RATTC,1,1997-01-01 00:00:00,1997-01-29 00:00:00,10 января 1997 г. 00:00:00,1,12.51,Магазин «Гусеничная долина»,2817 Мильтон-драйв,Альбукерке,НМ,87110,США
10415,HUNGC,3,1997-01-15 00:00:00,1997-02-12 00:00:00,1997-01-24 00:00:00,1,0.2,Голодный койот Импорт магазин,Центр города Плаза 516 Main St.,Элгин,О,97827,США
10429,HUNGO,3,1997-01-29 00:00:00,12.03.1997 г.,1997-02-07 00:00:00,2,56.63,Голодный сова круглосуточные магазины,8 дорогу в Джонстуне,Кёрк,Корк,,Ирландия
10432,SPLIR,3,1997-01-31 00:00:00,14.02.1997 г. 00:00,1997-02-07 00:00:00,2,4.34,"Пивоварня ""Разбитая колючка""",П.О. Бокс 555,Ландер,В,82520,США
10440,SAVEA,4,1997-02-10 00:00:00,1997-03-10 00:00:00,1997-02-28 00:00:00,2,86.53,"Рынки ""Сэкономить много""",187 Саффолк-лен.,Боуи,ИД,83720,США
10441,OLDWO,3,1997-02-10 00:00:00,1997-03-24 00:00:00,1997-03-14 00:00:00,2,73.02,Старинный мир деликатесов,Улица Беринга 2743,Анкоридж,ОК,99508,США
10452,SAVEA,8,1997-02-20 00:00:00,1997-03-20 00:00:00,1997-02-26 00:00:00,1,140.26,"Рынки ""Сэкономить много""",187 Саффолк-лен.,Боуи,ИД,83720,США
10469,WHITC,1,1997-03-10 00:00:00,1997-04-07 00:00:00,1997-03-14 00:00:00,1,60.18,Белый Кловер Маркетс,1029 - 12-я авеню ЮЗ,Сиэтл,ВA,98124,США
10479,RATTC,3,1997-03-19 00:00:00,16 апреля 1997 года,1997-03-21 00:00:00,3,708.95,Магазин «Гусеничная долина»,2817 Мильтон-драйв,Альбукерке,НМ,87110,США
10482,LAZYK,1,1997-03-21 00:00:00,1997-04-18 00:00:00,1997-04-10 00:00:00,3,7.48,Халк-Кантри Стор,12 Оркестровая аллея,Вала-Вала,ВA,99362,США
10483,WHITC,7,1997-03-24 00:00:00,1997-04-21 00:00:00,1997-04-25 00:00:00,2,15.28,Белый Кловер Маркетс,1029 - 12-я авеню ЮЗ,Сиэтл,ВA,98124,США
10504,WHITC,4,1997-04-11 00:00:00,1997-05-09 00:00:00,1997-04-18 00:00:00,3,59.13,Белый Кловер Маркетс,1029 - 12-я авеню ЮЗ,Сиэтл,ВA,98124,США
10510,SAVEA,6,1997-04-18 00:00:00,1997-05-16 00:00:00,1997-04-28 00:00:00,3,367.63,"Рынки ""Сэкономить много""",187 Саффолк-лен.,Боуи,ИД,83720,США
10528,GREAL,6,1997-05-06 00:00:00,1997-05-20 00:00:00,1997-05-09 00:00:00,2,3.35,Рынок продуктов Great Lakes,Буллерв 2732,Евгений,О,97403,США
10544,LONEP,4,1997-05-21 00:00:00,1997-06-18 00:00:00,1997-05-30 00:00:00,1,24.91,ресторан «Одинокий Пин»,89 Чиароскуро Род.,Портленд,О,97219,США
10545,LAZYK,8,1997-05-22 00:00:00,19.06.1997 г.,1997-06-26 00:00:00,2,11.92,Халк-Кантри Стор,12 Оркестровая аллея,Вала-Вала,ВA,99362,США
10555,SAVEA,6,1997-06-02 00:00:00,1997-06-30 00:00:00,1997-06-04 00:00:00,3,252.49,"Рынки ""Сэкономить много""",187 Саффолк-лен.,Боуи,ИД,83720,США
10557,LEHMS,9,1997-06-03 00:00:00,1997-06-17 00:00:00,1997-06-06 00:00:00,2,96.72,Лехманнское торговое место,Магазинweg 7,Франкфурт-на-Майне,,60528,Германия
10564,RATTC,4,10 июня 1997 года,1997-07-08 00:00:00,1997-06-16 00:00:00,3,13.75,Магазин «Гусеничная долина»,2817 Мильтон-драйв,Альбукерке,НМ,87110,США
10569,RATTC,5,1997-06-16 00:00:00,1997-07-14 00:00:00,1997-07-11 00:00:00,1,58.98,Магазин «Гусеничная долина»,2817 Мильтон-драйв,Альбукерке,НМ,87110,США
10574,TRAIH,4,19.06.1997 г.,1997-07-17 00:00:00,1997-06-30 00:00:00,2,37.6,"Поставщики деликатесов ""Трейл-Сед-Гурмэ""",722 Да Винчи Бульвар,Киркленд,ВA,98034,США
10577,TRAIH,9,1997-06-23 00:00:00,1997-08-04 00:00:00,1997-06-30 00:00:00,2,25.41,"Поставщики деликатесов ""Трейл-Сед-Гурмэ""",722 Да Винчи Бульвар,Киркленд,ВA,98034,США
10579,LETSS,1,1997-06-25 00:00:00,1997-07-23 00:00:00,1997-07-04 00:00:00,2,13.73,Стоп Н Шоп,"87 Полк-стрит, офис 5",Сан-Франциско,Калифорния,94117,США
10589,GREAL,8,1997-07-04 00:00:00,1997-08-01 00:00:00,1997-07-14 00:00:00,2,4.42,Рынок продуктов Great Lakes,Буллерв 2732,Евгений,О,97403,США
10596,WHITC,8,1997-07-11 00:00:00,1997-08-08 00:00:00,1997-08-12 00:00:00,1,16.34,Белый Кловер Маркетс,1029 - 12-я авеню ЮЗ,Сиэтл,ВA,98124,США
10598,RATTC,1,1997-07-14 00:00:00,1997-08-11 00:00:00,1997-07-18 00:00:00,3,44.42,Магазин «Гусеничная долина»,2817 Мильтон-драйв,Альбукерке,НМ,87110,США
10603,SAVEA,8,1997-07-18 00:00:00,1997-08-15 00:00:00,1997-08-08 00:00:00,2,48.77,"Рынки ""Сэкономить много""",187 Саффолк-лен.,Боуи,ИД,83720,США
10612,SAVEA,1,1997-07-28 00:00:00,1997-08-25 00:00:00,1997-08-01 00:00:00,2,544.08,"Рынки ""Сэкономить много""",187 Саффолк-лен.,Боуи,ИД,83720,США
10616,GREAL,1,1997-07-31 00:00:00,1997-08-28 00:00:00,1997-08-05 00:00:00,2,116.53,Рынок продуктов Great Lakes,Буллерв 2732,Евгений,О,97403,США
10627,SAVEA,8,1997-08-11 00:00:00,1997-09-22 00:00:00,1997-08-21 00:00:00,3,107.46,"Рынки ""Сэкономить много""",187 Саффолк-лен.,Боуи,ИД,83720,США
10643,ALFKI,6,1997-08-25 00:00:00,1997-09-22 00:00:00,1997-09-02 00:00:00,1,29.46,Альфревс Фюттеркисте,Обер Стр. 57,Берлин,,12209,Германия
10660,HUNGC,8,1997-09-08 00:00:00,1997-10-06 00:00:00,1997-10-15 00:00:00,1,111.29,Голодный койот Импорт магазин,Центр города Плаза 516 Main St.,Элгин,О,97827,США
10665,LONEP,1,11.09.1997 г.,1997-10-09 00:00:00,1997-09-17 00:00:00,2,26.31,ресторан «Одинокий Пин»,89 Чиароскуро Род.,Портленд,О,97219,США
10680,OLDWO,1,1997-09-24 00:00:00,1997-10-22 00:00:00,1997-09-26 00:00:00,1,26.61,Старинный мир деликатесов,Улица Беринга 2743,Анкоридж,ОК,99508,США
10696,WHITC,8,1997-10-08 00:00:00,19 ноября 1997 года,1997-10-14 00:00:00,3,102.55,Белый Кловер Маркетс,1029 - 12-я авеню ЮЗ,Сиэтл,ВA,98124,США
10706,OLDWO,8,16.10.1997 г.,1997-11-13 00:00:00,1997-10-21 00:00:00,3,135.63,Старинный мир деликатесов,Улица Беринга 2743,Анкоридж,ОК,99508,США
10713,SAVEA,1,1997-10-22 00:00:00,19 ноября 1997 года,1997-10-24 00:00:00,1,167.05,"Рынки ""Сэкономить много""",187 Саффолк-лен.,Боуи,ИД,83720,США
10719,LETSS,8,1997-10-27 00:00:00,1997-11-24 00:00:00,1997-11-05 00:00:00,2,51.44,Стоп Н Шоп,"87 Полк-стрит, офис 5",Сан-Франциско,Калифорния,94117,США
