constructorid,constructorref,name,nationality,url
70,boro,Boro,Dutch,http://en.wikipedia.org/wiki/Boro_(Formula_One)
98,stebro,Stebro,Canadian,http://en.wikipedia.org/wiki/Stebro
104,behra-porsche,Behra-Porsche,Italian,http://en.wikipedia.org/wiki/Behra-Porsche
170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
174,de_tomaso-osca,De Tomaso-Osca,Italian,http://en.wikipedia.org/wiki/De_Tomaso
175,de_tomaso-alfa_romeo,De Tomaso-Alfa Romeo,Italian,http://en.wikipedia.org/wiki/De_Tomaso
176,lotus-brm,Lotus-BRM,British,http://en.wikipedia.org/wiki/Team_Lotus
182,brabham-ford,Brabham-Ford,British,http://en.wikipedia.org/wiki/Brabham
184,lds-climax,LDS-Climax,South African,http://en.wikipedia.org/wiki/LDS_(automobile)
190,eagle-weslake,Eagle-Weslake,American,http://en.wikipedia.org/wiki/Anglo_American_Racers
191,brabham-repco,Brabham-Repco,British,http://en.wikipedia.org/wiki/Brabham
192,cooper-ferrari,Cooper-Ferrari,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
194,mclaren-brm,McLaren-BRM,British,http://en.wikipedia.org/wiki/McLaren_(racing)
2,bmw_sauber,BMW Sauber,German,http://en.wikipedia.org/wiki/BMW_Sauber
24,stewart,Stewart,British,http://en.wikipedia.org/wiki/Stewart_Grand_Prix
28,forti,Forti,Italian,http://en.wikipedia.org/wiki/Forti
40,lambo,Lambo,Italian,http://en.wikipedia.org/wiki/Modena_(racing_team)
41,leyton,Leyton House,British,http://en.wikipedia.org/wiki/Leyton_House
63,surtees,Surtees,British,http://en.wikipedia.org/wiki/Surtees
74,maki,Maki,Japanese,http://en.wikipedia.org/wiki/Maki_(cars)
210,haas,Haas F1 Team,American,http://en.wikipedia.org/wiki/Haas_F1_Team
158,rae,Rae,American,http://en.wikipedia.org/wiki/Rae_(motorsport)
171,cooper-castellotti,Cooper-Castellotti,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
