resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
17649,730,403,6,36,9,2.0,2,2,6.0,100,+1.3,9991000.0,,,,,1
2078,118,30,6,1,5,4.0,4,4,5.0,60,+25.648,5343202.0,,,,,1
17119,705,423,172,3,12,,R,12,0.0,8,,,,,,,47
11887,494,197,45,32,18,,R,14,0.0,29,,,,,,,7
20399,340,9,4,11,8,5.0,5,5,10.0,56,+22.213,6424376.0,14.0,6.0,1:43.630,189.362,1
4808,243,63,25,4,13,10.0,10,10,0.0,64,,,,,,,11
22833,941,3,131,6,1,,R,18,0.0,7,,,6.0,14.0,1:43.133,204.132,37
15893,643,357,32,10,14,5.0,5,5,2.0,79,,,,,,,11
6265,297,65,32,12,7,,R,24,0.0,31,,,,,,,7
3276,173,23,3,9,6,,R,17,0.0,41,,,,,,,20
4190,215,15,20,14,13,8.0,8,8,0.0,58,,,,,,,11
7302,329,55,25,4,8,11.0,11,11,0.0,40,,,,,,,7
