year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1931,NHL,NYR,13,7,4.0,,10,10,4.0,,,,,,,,,,5,1,1,,6,1,3,,7,5,1.0,,2,5,2.0,,3,5,1,,,,,
1933,NHL,TOR,19,2,3.0,,7,11,6.0,,,,,,,,,,5,1,1,,8,2,2,,5,4,4.0,,5,2,2.0,,3,4,0,,,,,
1985,NHL,VAN,17,18,5.0,,6,26,8.0,,,,,,5,4,2,,4,9,1,,4,8,1,,3,6,3.0,,2,7,2.0,,4,7,4,,1,3,0,
1999,NHL,FLO,26,9,4.0,2,17,18,2.0,4,,,,,6,3,1,2,7,3,1,0,7,4,1,1,9,4,1.0,0,5,6,0.0,2,7,6,1,0,2,1,1,1
1990,NHL,BUF,15,13,12.0,,16,17,7.0,,,,,,3,5,4,,6,4,2,,5,7,3,,7,5,1.0,,3,4,6.0,,7,5,3,,,,,
2008,NHL,FLO,22,12,,7,19,18,,4,,,,,4,5,,0,5,6,,3,7,5,,2,7,2,,3,8,5,,0,7,5,,3,3,2,,0
1949,NHL,BOS,15,12,8.0,,7,20,8.0,,,,,,2,4,2,,3,6,3,,6,6,3,,5,6,2.0,,1,6,3.0,,5,4,3,,,,,
1975,NHL,TOR,23,12,5.0,,11,19,10.0,,,,,,5,4,1,,4,3,6,,5,6,1,,7,6,2.0,,7,6,1.0,,6,4,4,,0,2,0,
1994,NHL,HAR,12,10,2.0,,7,14,3.0,,,,,,,,,,,,,,,,,,1,2,2.0,,6,7,1.0,,6,6,2,,6,8,0,
1999,NHL,LAK,21,13,5.0,2,18,14,7.0,2,,,,,8,3,2,0,6,3,2,1,3,6,2,1,5,6,1.0,1,8,4,1.0,0,6,4,3,1,3,1,1,0
1929,NHL,PIP,5,16,1.0,,0,20,2.0,,,,,,,,,,1,4,0,,2,8,1,,1,9,1.0,,1,9,0.0,,0,6,1,,,,,
1972,WHA,CLC,26,11,2.0,,17,21,1.0,,,,,,7,2,1,,7,7,0,,9,5,0,,7,5,0.0,,6,6,1.0,,6,7,1,,1,0,0,
2003,NHL,BOS,18,12,9.0,2,23,7,6.0,5,,,,,6,2,2,1,5,2,2,3,3,7,5,0,10,3,2.0,0,7,1,2.0,3,9,3,1,0,1,1,1,0
1925,WCHL,CAT,8,6,1.0,,2,11,2.0,,,,,,,,,,,,,,1,4,2,,4,5,1.0,,4,6,0.0,,1,2,0,,,,,
2011,NHL,SJS,26,12,,3,17,17,,7,,,,,6,4,,0,7,3,,1,6,4,,3,9,3,,2,5,8,,1,7,7,,3,3,0,,0
1972,NHL,NYR,26,8,5.0,,21,15,3.0,,,,,,6,3,1,,9,4,1,,8,5,1,,11,1,1.0,,7,3,2.0,,6,7,1,,0,0,1,
2002,NHL,PHO,17,16,6.0,2,14,19,5.0,3,,,,,4,7,0,1,4,5,4,0,5,4,2,2,6,5,1.0,1,6,5,1.0,0,5,9,1,1,1,0,2,0
2005,NHL,MTL,24,13,,4,18,18,,5,,,,,8,3,,1,6,4,,3,4,6,,2,5,8,,0,4,1,,2,10,5,,1,5,4,,0
1933,NHL,OTS,9,13,2.0,,4,16,4.0,,,,,,,,,,3,7,0,,3,2,4,,2,8,1.0,,3,8,0.0,,2,4,1,,,,,
1999,NHL,NJD,28,9,3.0,1,17,15,5.0,4,,,,,6,3,1,1,5,3,2,1,10,4,1,0,10,1,1.0,2,7,3,2.0,1,5,8,1,0,2,2,0,0
1981,NHL,COR,14,21,5.0,,4,28,8.0,,,,,,2,7,2,,1,10,3,,6,6,1,,2,11,2.0,,3,6,3.0,,3,8,2,,1,1,0,
2009,NHL,CBS,20,12,,9,12,23,,6,,,,,6,5,,1,7,4,,3,2,9,,5,7,8,,0,3,2,,1,7,4,,3,0,3,,2
1998,NHL,PIT,21,10,10.0,,17,20,4.0,,,,,,4,3,2,,6,3,3,,5,4,2,,8,5,0.0,,9,5,0.0,,4,5,6,,2,5,1,
2010,NHL,PIT,25,14,,2,24,11,,6,,,,,6,5,,1,10,3,,1,9,3,,1,6,4,,1,6,6,,2,8,4,,2,4,0,,0
1936,NHL,DET,14,5,5.0,,11,9,4.0,,,,,,,,,,3,3,2,,6,2,2,,9,2,1.0,,3,3,4.0,,4,4,0,,,,,
1975,WHA,PHR,20,14,6.0,,19,21,0.0,,,,,,5,4,0,,2,7,3,,8,4,0,,8,5,2.0,,8,4,1.0,,8,9,0,,0,2,0,
1979,NHL,COR,12,20,8.0,,7,28,5.0,,,,,,1,7,2,,4,6,1,,7,8,0,,2,8,4.0,,2,6,3.0,,3,10,3,,0,3,0,
1974,NHL,BUF,28,6,6.0,,21,10,9.0,,,,,,5,3,1,,12,1,3,,7,4,1,,8,2,2.0,,7,1,5.0,,7,5,3,,3,0,0,
1976,NHL,NYI,24,11,5.0,,23,10,7.0,,,,,,7,2,2,,8,4,1,,7,2,2,,7,6,2.0,,9,2,2.0,,8,4,3,,1,1,0,
2010,NHL,TOR,18,15,,8,19,19,,3,,,,,5,4,,1,3,7,,3,5,8,,0,6,6,,1,8,2,,4,9,5,,1,1,2,,1
1969,NHL,BOS,27,3,8.0,,13,14,11.0,,,,,,6,1,1,,5,4,5,,7,3,3,,7,3,2.0,,8,2,3.0,,5,3,5,,2,1,0,
1982,NHL,STL,16,16,8.0,,9,24,7.0,,,,,,5,7,0,,4,7,3,,5,8,1,,2,5,6.0,,3,6,3.0,,5,6,2,,1,1,0,
1948,NHL,NYR,13,12,5.0,,5,19,6.0,,,,,,1,3,1,,2,5,3,,5,4,3,,5,5,2.0,,4,7,1.0,,1,7,1,,,,,
2011,NHL,NJD,24,13,,4,24,15,,2,,,,,4,4,,1,8,6,,0,9,5,,0,6,4,,2,8,4,,1,10,5,,2,3,0,,0
1967,NHL,MNS,17,12,8.0,,10,20,7.0,,,,,,2,3,2,,3,7,3,,7,5,2,,7,5,2.0,,4,7,2.0,,4,5,4,,,,,
1933,NHL,MTL,16,6,2.0,,6,14,4.0,,,,,,,,,,5,4,0,,3,5,3,,4,4,2.0,,5,5,1.0,,5,2,0,,,,,
1979,NHL,TOR,17,19,4.0,,18,21,1.0,,,,,,4,5,1,,7,5,1,,5,6,2,,5,8,0.0,,6,7,0.0,,6,7,1,,2,2,0,
1999,NHL,COL,25,12,4.0,0,17,16,7.0,1,,,,,5,5,2,1,6,5,1,0,7,5,1,0,7,4,3.0,0,3,7,3.0,0,10,2,1,0,4,0,0,0
1997,NHL,CAL,18,17,6.0,,8,24,9.0,,,,,,3,8,2,,2,7,5,,6,8,1,,3,6,3.0,,2,1,1.0,,8,6,1,,2,5,2,
2008,NHL,CBS,25,13,,3,16,18,,7,,,,,4,6,,0,6,4,,3,7,6,,1,7,5,,1,7,4,,1,9,4,,2,1,2,,2
1973,NHL,BUF,23,10,6.0,,9,24,6.0,,,,,,7,3,0,,3,7,1,,7,5,3,,5,7,1.0,,4,4,3.0,,5,6,4,,1,2,0,
1983,NHL,TOR,17,16,7.0,,9,29,2.0,,,,,,6,4,2,,5,8,0,,4,6,3,,1,11,1.0,,6,6,2.0,,4,9,1,,0,1,0,
1996,NHL,CHI,16,21,4.0,,18,14,9.0,,,,,,6,5,2,,6,7,1,,3,8,3,,3,6,2.0,,7,3,1.0,,6,4,3,,3,2,1,
1924,WCHL,VIC,10,3,0.0,,6,9,0.0,,,,,,,,,,,,,,5,3,0,,7,5,0.0,,3,4,0.0,,1,0,0,,,,,
1927,NHL,MTL,12,7,3.0,,14,4,4.0,,,,,,,,,,3,1,1,,8,0,3,,7,3,0.0,,2,4,3.0,,6,3,0,,,,,
1941,NHL,TOR,18,6,0.0,,9,12,3.0,,,,,,,,,,8,2,0,,6,5,0,,4,4,2.0,,6,2,1.0,,3,5,0,,,,,
1985,NHL,BUF,23,16,1.0,,14,21,5.0,,,,,,5,4,1,,7,7,0,,6,5,2,,5,7,2.0,,6,5,1.0,,7,7,0,,1,2,0,
1935,NHL,NYA,10,11,3.0,,6,14,4.0,,,,,,,,,,2,5,1,,5,4,1,,3,6,1.0,,2,5,4.0,,4,5,0,,,,,
1943,NHL,BOS,15,8,2.0,,4,18,3.0,,,,,,0,0,1,,5,6,1,,5,2,2,,3,8,0.0,,3,6,0.0,,3,4,1,,,,,
1970,NHL,BOS,33,4,2.0,,24,10,5.0,,,,,,6,1,1,,8,3,3,,11,2,1,,10,2,1.0,,9,2,1.0,,11,4,0,,2,0,0,
1942,NHL,NYR,7,13,5.0,,4,18,3.0,,,,,,0,1,0,,4,6,1,,3,6,1,,0,9,3.0,,2,6,2.0,,2,3,1,,,,,
