name,id,award,year,lgid,note
Milt Schmidt,schmimi01,Patrick,1995,NHL,
Brian Mullen,mullebr01,Patrick,1994,NHL,
Glen Sonmor,sonmogl01,Patrick,2005,NHL,
Cooney Weiland,weilaco01,Patrick,1971,NHL,
Tommy Ivan,ivanto01c,Patrick,1974,NHL,
Eddie Shore,shoreed01,Patrick,1969,NHL,
Lou Vairo,,Patrick,1999,NHL,
John B. Sollenberger,,Patrick,1970,NHL,posthumous
Bob Pulford,pulfobo01,Patrick,2010,NHL,
George Gund,,Patrick,1995,NHL,
Willie O'Ree,oreewi01,Patrick,2002,NHL,
Ron DeGregorio,,Patrick,2002,NHL,
Dan Kelly,kellyda01,Patrick,1988,NHL,
John A. 'Snooks' Kelly,,Patrick,1971,NHL,
Hoby Baker,bakerho01h,Patrick,1986,NHL,posthumous
Phil Housley,houslph01,Patrick,2007,NHL,
Frank Boucher,bouchfr01,Patrick,1992,NHL,
Frank Mathers,mathefr01,Patrick,1986,NHL,
Alex Delvecchio,delveal01,Patrick,1973,NHL,
Neal Broten,brotene01,Patrick,1997,NHL,
Al Arbour,arboual01,Patrick,1991,NHL,
Terry Sawchuk,sawchte01,Patrick,1970,NHL,posthumous
Jeff Sauer,,Patrick,2010,NHL,
Rod Gilbert,gilbero01,Patrick,1990,NHL,
Bobby Hull,hullbo01,Patrick,1968,NHL,
Charles Adams,adamsch01h,Patrick,1966,NHL,posthumous
Murray Murdoch,murdomu01,Patrick,1973,NHL,
Donald Clark,,Patrick,1974,NHL,
Gary Bettman,,Patrick,2000,NHL,
Mark Johnson,johnsma02,Patrick,2010,NHL,
Charles M. Schulz,,Patrick,1980,NHL,
Dave Andrews,,Patrick,2009,NHL,
Jim Hendy,hendyji01h,Patrick,1969,NHL,posthumous
Lou Lamoriello,lamorlo01c,Patrick,1991,NHL,
Wayne Gretzky,gretzwa01,Patrick,1993,NHL,
Mark Messier,messima01,Patrick,2008,NHL,
Thomas Lockhart,lockhth01h,Patrick,1967,NHL,
Lynn Patrick,patrily01,Patrick,1988,NHL,posthumous
Art Ross,rossar01,Patrick,1983,NHL,posthumous
Jack Parker,,Patrick,2009,NHL,
Steve Yzerman,yzermst01,Patrick,2005,NHL,
Gil Stein,,Patrick,1992,NHL,
Craig Patrick,patricr01,Patrick,1999,NHL,
