year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
1931,NHL,CHI,CHI,,AM,2,QF,48,18,19,11.0,,47,,,86,101,Chicago Black Hawks,469,,,,,,,
2003,NHL,BOS,BOS,EC,NE,1,CQF,82,41,19,15.0,7,104,,,209,188,Boston Bruins,1208,22,48,300,13,55,335,7
2005,NHL,BUF,BUF,EC,NE,2,CF,82,52,24,,6,110,5,5,281,239,Buffalo Sabres,1164,20,101,477,17,59,439,10
2003,NHL,VAN,VAN,WC,NW,1,CQF,82,43,24,10.0,5,101,,,235,194,Vancouver Canucks,1274,28,56,376,8,50,360,5
1990,NHL,WIN,PHO,CC,SM,5,,80,26,43,11.0,,63,,,260,288,Winnipeg Jets,1675,10,74,381,12,57,351,8
1973,NHL,MNS,DAL,,WD,7,,78,23,38,17.0,,63,,,235,275,Minnesota North Stars,821,2,37,207,5,51,254,5
1999,NHL,MTL,MTL,EC,NE,4,,82,35,34,9.0,4,83,,,196,194,Montreal Canadiens,1067,14,54,323,8,40,302,7
1923,WCHL,REG,POR,,,2,WF,30,17,11,2.0,,36,,,83,67,Regina Capitals,,,,,,,,
1985,NHL,NYR,NYR,WA,PT,4,CF,80,36,38,6.0,,78,,,280,276,New York Rangers,1496,22,73,362,4,81,365,9
2002,NHL,NYI,NYI,EC,AT,3,CQF,82,35,34,11.0,2,83,,,224,231,New York Islanders,1244,30,58,384,5,67,405,12
1972,WHA,LAS,MIB,,WW,3,AVQF,78,37,35,6.0,,80,,,259,250,Los Angeles Sharks,1477,56,51,259,11,59,315,8
1969,NHL,CHI,CHI,,ED,1,SF,76,45,22,9.0,,99,,,250,170,Chicago Black Hawks,901,14,55,270,7,32,247,7
1987,NHL,NJD,NJD,WA,PT,4,CF,80,38,36,6.0,,82,,,295,296,New Jersey Devils,2315,10,98,479,12,101,467,18
1916,PCHA,SPO,SPO,,,4,,23,8,15,0.0,,16,,,89,143,Spokane Canaries,,,,,,,,
1926,NHL,NYA,BKN,,CA,4,,44,17,25,2.0,,36,,,82,91,New York Americans,359,,,,,,,
2006,NHL,PHO,PHO,WC,PC,5,,82,31,46,,5,67,5,2,216,284,Phoenix Coyotes,1445,28,66,400,13,92,425,5
2005,NHL,TBL,TBL,EC,SE,2,CQF,82,43,33,,6,92,6,4,252,260,Tampa Bay Lightning,959,22,81,485,11,72,391,11
2002,NHL,SJS,SJS,WC,PC,5,,82,28,37,9.0,8,73,,,214,239,San Jose Sharks,1112,30,68,375,10,68,358,5
1982,NHL,DET,DET,CC,NO,5,,80,21,44,15.0,,57,,,263,344,Detroit Red Wings,1064,12,37,268,9,80,292,7
1995,NHL,CHI,CHI,WC,CE,2,CSF,82,40,28,14.0,,94,,,273,220,Chicago Blackhawks,1880,20,63,356,7,65,447,13
1976,WHA,IND,IND,,EW,3,AVSF,81,36,37,8.0,,80,,,276,305,Indianapolis Racers,880,10,57,259,2,62,251,7
1993,NHL,VAN,VAN,WC,PC,2,F,84,41,40,3.0,,85,,,279,276,Vancouver Canucks,1923,16,83,441,11,84,458,14
2009,NHL,TOR,TOR,EC,NE,5,,82,30,38,,14,74,4,4,214,267,Toronto Maple Leafs,1091,20,44,315,7,73,288,4
2000,NHL,NJD,NJD,EC,AT,1,F,82,48,19,12.0,3,111,,,295,195,New Jersey Devils,1235,18,71,310,6,49,320,9
1924,WCHL,CAT,CAT,,,1,WF,28,17,11,0.0,,34,,,96,80,Calgary Tigers,,,,,,,,
1989,NHL,BUF,BUF,WA,AD,2,DSF,80,45,27,8.0,,98,,,286,248,Buffalo Sabres,1449,16,79,358,7,58,351,7
1995,NHL,EDM,EDM,WC,PC,5,,82,30,44,8.0,,68,,,240,304,Edmonton Oilers,1709,12,72,452,12,80,417,10
1988,NHL,DET,DET,CC,NO,1,DSF,80,34,34,12.0,,80,,,313,316,Detroit Red Wings,2245,10,73,352,8,79,426,15
1909,NHA,COB,BKN,,,4,,12,4,8,0.0,,8,,,79,104,Cobalt Silver Kings,,,,,,,,
1919,NHL,TRS,TOR,,,3,,24,12,12,0.0,,24,,,119,106,Toronto St. Patricks,253,,,,,,,
1925,NHL,MTM,MTM,,,2,SC,36,20,11,5.0,,45,,,91,73,Montreal Maroons,554,,,,,,,
2009,NHL,LAK,LAK,WC,PC,3,CQF,82,46,27,,9,101,10,8,241,219,Los Angeles Kings,979,16,64,307,6,60,304,4
1992,NHL,CAL,CAL,CC,SM,2,DSF,84,43,30,11.0,,97,,,322,282,Calgary Flames,1951,12,85,447,9,83,492,15
2006,NHL,ATL,WPG,EC,SE,1,CQF,82,43,28,,11,97,7,4,246,245,Atlanta Thrashers,1097,26,67,407,10,79,391,9
1983,NHL,EDM,EDM,CC,SM,1,SC,80,57,18,5.0,,119,,,446,314,Edmonton Oilers,1577,18,81,318,12,77,386,36
1936,NHL,BOS,BOS,,AM,2,QF,48,23,18,7.0,,53,,,120,110,Boston Bruins,303,,,,,,,
1963,NHL,DET,DET,,,4,F,70,30,29,11.0,,71,,,191,204,Detroit Red Wings,771,,42,240,5,36,267,2
2000,NHL,BOS,BOS,EC,NE,4,,82,36,30,8.0,8,88,,,227,249,Boston Bruins,1325,18,64,390,7,65,377,8
1920,PCHA,VML,VMR,,,1,F,24,13,11,0.0,,26,,,86,79,Vancouver Millionaires,,,,,,,,
1932,NHL,BOS,BOS,,AM,1,SF,48,25,15,8.0,,58,,,124,88,Boston Bruins,517,,,,,,,
1988,NHL,TOR,TOR,CC,NO,5,,80,28,46,6.0,,62,,,259,342,Toronto Maple Leafs,1740,14,56,334,14,98,359,10
2003,NHL,LAK,LAK,WC,PC,3,,82,28,29,16.0,9,81,,,205,217,Los Angeles Kings,1163,6,50,356,4,65,336,9
1960,NHL,NYR,NYR,,,5,,70,22,38,10.0,,54,,,204,248,New York Rangers,591,,,,,,,
1971,NHL,TOR,TOR,,ED,4,QF,78,33,31,14.0,,80,,,209,208,Toronto Maple Leafs,887,10,48,252,7,60,266,4
1988,NHL,STL,STL,CC,NO,2,DF,80,33,35,12.0,,78,,,275,285,St. Louis Blues,1675,14,74,370,12,83,356,5
1965,NHL,MTL,MTL,,,1,SC,70,41,21,8.0,,90,,,239,173,Montreal Canadiens,884,,61,260,3,46,247,2
1973,NHL,PHI,PHI,,WD,1,SC,78,50,16,12.0,,112,,,273,164,Philadelphia Flyers,1750,10,60,269,6,49,422,20
2001,NHL,NYR,NYR,EC,AT,4,,82,36,38,4.0,4,80,,,227,258,New York Rangers,1753,10,48,326,5,80,398,8
1925,WCHL,VMR,VMR,,,6,,30,10,18,2.0,,22,,,64,90,Vancouver Maroons,,,,,,,,
1992,NHL,CHI,CHI,CC,NO,1,DSF,84,47,25,12.0,,106,,,279,230,Chicago Blackhawks,2394,12,94,510,10,81,490,14
1984,NHL,NYI,NYI,WA,PT,3,DF,80,40,34,6.0,,86,,,345,312,New York Islanders,1516,4,71,277,7,68,386,14
1955,NHL,BOS,BOS,,,5,,70,23,34,13.0,,59,,,147,185,Boston Bruins,929,,,,,,,
1978,WHA,QUN,COL,,,2,AVSF,80,41,34,5.0,,87,,,288,271,Quebec Nordiques,1399,30,67,272,9,63,329,6
1943,NHL,CHI,CHI,,,4,F,50,22,23,5.0,,49,,,178,187,Chicago Black Hawks,220,,,,,,,
1976,NHL,DET,DET,WA,NO,5,,80,16,55,9.0,,41,,,183,309,Detroit Red Wings,1332,10,37,294,10,73,317,10
1917,NHL,OTS,STE,,,3,,22,9,13,0.0,,18,,,102,114,Ottawa Senators,333,,,,,,,
1968,NHL,PHI,PHI,,WD,3,QF,76,20,35,21.0,,61,,,174,225,Philadelphia Flyers,954,,40,263,8,44,286,6
1965,NHL,NYR,NYR,,,6,,70,18,41,11.0,,47,,,195,261,New York Rangers,894,,44,282,2,63,282,2
2010,NHL,OTT,OTT,EC,NE,5,,82,32,40,,10,74,2,5,192,250,Ottawa Senators,1149,6,45,257,4,48,294,6
2008,NHL,FLO,FLO,EC,SE,3,,82,41,30,,11,93,3,8,234,231,Florida Panthers,900,16,51,308,9,54,311,7
2000,NHL,TOR,TOR,EC,NE,3,CSF,82,37,29,11.0,5,90,,,232,207,Toronto Maple Leafs,1430,6,57,355,9,55,366,2
1924,WCHL,VIC,VIC,,,3,SC,28,16,12,0.0,,32,,,84,63,Victoria Cougars,,,,,,,,
1991,NHL,BOS,BOS,WA,AD,2,CF,80,36,32,12.0,,84,,,270,275,Boston Bruins,1752,12,77,406,14,72,363,7
1999,NHL,NAS,NAS,WC,CE,4,,82,28,40,7.0,7,70,,,199,240,Nashville Predators,946,14,41,304,11,46,309,9
1981,NHL,PIT,PIT,WA,PT,4,DSF,80,31,36,13.0,,75,,,310,337,Pittsburgh Penguins,2212,10,99,404,14,92,399,8
1970,NHL,MNS,DAL,,WD,4,SF,78,28,34,16.0,,72,,,191,223,Minnesota North Stars,898,4,38,259,4,55,268,6
2008,NHL,DET,DET,WC,CE,1,F,82,51,21,,10,112,6,4,295,244,Detroit Red Wings,824,14,90,353,4,71,327,6
2003,NHL,NYR,NYR,EC,AT,4,,82,27,40,7.0,8,69,,,206,250,New York Rangers,1459,30,46,322,8,80,388,6
1972,NHL,CLF,CLE,,WD,8,,78,16,46,16.0,,48,,,213,323,California Golden Seals,840,0,41,250,4,56,242,4
1988,NHL,QUE,COL,WA,AD,5,,80,27,46,7.0,,61,,,269,342,Quebec Nordiques,2004,10,85,392,12,82,385,12
1974,NHL,TOR,TOR,WA,AD,3,QF,80,31,33,16.0,,78,,,280,309,Toronto Maple Leafs,1079,12,60,340,10,76,304,11
1929,NHL,TOR,TOR,,CA,4,,44,17,21,6.0,,40,,,116,124,Toronto Maple Leafs,607,,,,,,,
1944,NHL,MTL,MTL,,,1,SF,50,38,8,4.0,,80,,,228,121,Montreal Canadiens,426,,,,,,,
1977,WHA,CIN,CIN,,,7,,80,35,42,3.0,,73,,,298,332,Cincinnati Stingers,1701,30,62,295,10,76,256,7
