playerid,coachid,hofid,firstname,lastname,namenote,namegiven,namenick,height,weight,shootcatch,legendsid,ihdbid,hrefid,firstnhl,lastnhl,firstwha,lastwha,pos,birthyear,birthmon,birthday,birthcountry,birthstate,birthcity,deathyear,deathmon,deathday,deathcountry,deathstate,deathcity
schwaja01,,,Jaden,Schwartz,,,,70,180,,,,schwaja01,2011,2011,,,C,1992,6,25,,,,,,,,,
roberse01,,,Serge,Roberge,,Serge,,73,195,R,11384,4592,roberse01,1990,1990,,,R,1965,3,31,Canada,QC,Quebec City,,,,,,
stralan01,,,Anton,Stralman,,,,73,180,R,21831,84630,stralan01,2007,2011,,,D,1986,8,1,Sweden,,Tibro,,,,,,
mooremi01,,,Mike,Moore,,,,73,200,,,,mooremi01,2010,2010,,,D,1984,12,12,Canada,AB,Calgary,,,,,,
jarvido01,,,Doug,Jarvis,,Douglas M.,,69,170,L,13088,2514,jarvido01,1975,1987,,,C,1955,3,24,Canada,ON,Brantford,,,,,,
quiltjo01,,,John,Quilty,,John Francis,,70,175,L,14065,13300,quiltjo01,1940,1947,,,C,1921,1,21,Canada,ON,Ottawa,1969,9,12,Canada,ON,Ottawa
berryfr01,,,Fred,Berry,,Frederick Allan,,69,175,L,11989,6083,berryfr01,1976,1976,,,C,1956,3,26,Canada,AB,Stony Plain,,,,,,
duberju01,,,Justin,Duberman,,Justin,,73,185,R,10394,1451,duberju01,1993,1993,,,R,1970,3,23,USA,CT,New Haven,,,,,,
ironsro01,,,Robbie,Irons,,Robert Richard,,68,150,L,18562,8088,ironsro01,1968,1968,,,G,1946,11,19,Canada,ON,Toronto,,,,,,
macgrra01,,,Randy,MacGregor,,Randy Kenneth,,69,175,L,13460,6419,macgrra01,1981,1981,,,R,1953,7,9,Canada,ON,London,,,,,,
klimape01,,,Petr,Klima,,Petr,,72,190,R,10803,2750,klimape01,1985,1998,,,L,1964,12,23,Czech Republic,,Chaomutov,,,,,,
jonesbo01,,,Bob,Jones,,Robert Charles,,73,185,L,13136,8683,jonesbo01,1968,1968,1972,1975,L,1945,11,27,Canada,ON,Espanola,,,,,,
nummite01,,,Teppo,Numminen,,Teppo Kalevi,,74,198,R,11212,4015,nummite01,1988,2008,,,D,1968,7,3,Finland,,Tampere,,,,,,
greigma01,,,Mark,Greig,,Mark,,71,190,R,10564,2030,greigma01,1990,2002,,,R,1970,1,25,Canada,AB,High River,,,,,,
jarvema01,,,Martti,Jarventie,,,,71,196,L,20324,15590,jarvema01,2001,2001,,,D,1976,4,4,Finland,,Tampere,,,,,,
servige01,,,George,Servinis,,George,,71,180,L,14277,9656,servige01,1987,1987,,,L,1962,4,29,Canada,ON,Tporonto,,,,,,
fitzpma01,,,Mark,Fitzpatrick,,Mark,,74,195,R,18261,1692,fitzpma01,1988,1999,,,G,1968,11,13,Canada,ON,Toronto,,,,,,
palmebr01,,,Brad,Palmer,,Brad Donald,,72,185,L,13915,4122,palmebr01,1980,1982,,,L,1961,9,14,Canada,BC,Duncan,,,,,,
suzorma01,,,Mark,Suzor,,Mark Joseph,,73,212,L,14492,5268,suzorma01,1976,1977,,,D,1956,11,5,Canada,ON,Windsor,,,,,,
brochma01,,,Martin,Brochu,,Martin,Brosh/The Wall,72,199,L,18760,581,brochma01,1998,2003,,,G,1973,3,10,Canada,QC,Anjou,,,,,,
jarviii01,,,Iiro,Jarvi,,Iiro,,73,198,L,13087,2513,jarviii01,1988,1989,,,F,1965,3,23,Finland,,Helsinki,,,,,,
joliaau01,,joliaau01h,Aurel,Joliat,,Aurel Emile,Mighty Atom/Little Giant,67,136,L,P194702,2579,joliaau01,1922,1937,,,L,1901,8,29,Canada,ON,Ottawa,1986,6,2,Canada,ON,Ottawa
gainebo01,gainebo01c,gainebo01h,Bob,Gainey,,Robert Michael,Le Capitaine,74,200,L,P199203,1819,gainebo01,1973,1988,,,L,1953,12,13,Canada,ON,Peterborough,,,,,,
ennisji01,,,Jim,Ennis,,James,,72,200,L,12551,1568,ennisji01,1987,1987,,,D,1967,7,10,Canada,AB,Sherwood Park,,,,,,
jarveha01,,,Hannu,Jarvenpaa,,Jannu,,72,194,L,13086,2512,jarveha01,1986,1988,,,R,1963,5,19,Finland,,Ilves,,,,,,
pihlmtu01,,,Tuomas,Pihlman,,,,74,215,L,20302,50543,pihlmtu01,2003,2006,,,L,1982,11,13,Finland,,Espoo,,,,,,
westst01,,,Steve,West,,Steven Carter,,68,150,L,,7420,westst01,,,1974,1978,C,1952,3,20,Canada,ON,Peterborough,,,,,,
morroda01,,,Dave,Morrow,,David,,72,180,L,,8545,morroda01,,,1978,1978,D/L,1957,4,4,Canada,AB,Edmonton,,,,,,
dubnyde01,,,Devan,Dubnyk,,,,78,194,R,,62478,dubnyde01,2009,2011,,,G,1986,5,4,Canada,AB,Calgary,,,,,,
doranjo01,,,John,Doran,,John Michael,Red,71,195,L,12475,16102,doranjo01,1933,1939,,,D,1911,5,24,Canada,ON,Belleville,1975,2,11,,,
romanro01,,,Roberto,Romano,,Roberto,,66,170,L,18240,4648,romanro01,1982,1993,,,G,1962,10,10,Canada,QC,Montreal,,,,,,
crowdbr01,,,Bruce,Crowder,,Bruce James,,72,180,R,12375,1171,crowdbr01,1981,1984,,,R,1957,3,25,Canada,ON,Essex,,,,,,
hollaro01,,,Rob,Holland,,Robert,,73,180,L,18557,7493,hollaro01,1979,1980,,,G,1957,9,10,Canada,QC,Montreal,,,,,,
mayersh01,,,Shep,Mayer,,Sheppard Edwin,,68,180,R,13577,14602,mayersh01,1942,1942,,,R,1923,9,11,Canada,ON,Sturgeon Falls,2005,2,7,,,
kannego01,,,Gord,Kannegiesser,,Gordon Cameron,,72,190,L,13157,10547,kannego01,1967,1971,1972,1974,D,1945,12,21,Canada,ON,North Bay,,,,,,
bouilfr01,,,Francis,Bouillon,,Francis,,68,201,L,19401,23003,bouilfr01,1999,2011,,,D,1975,10,17,Canada,QC,Quebec City,,,,,,
,roddemi01c,roddemi01h,Mike,Rodden,,Michael J.,,,,,O196201,,roddemi99c,,,,,,1891,4,24,Canada,ON,Mattawa,1978,1,11,,,
wamslri01,,,Rick,Wamsley,,Richard James,,71,185,L,18405,5633,wamslri01,1980,1992,,,G,1959,5,25,Canada,ON,Simcoe,,,,,,
labovma01,,,Max,Labovitch,,Maxwell,,71,165,R,13257,14586,labovma01,1943,1943,,,R,1924,1,18,Canada,MB,Winnipeg,,,,,,
jarreco01,,,Cole,Jarrett,,,,72,195,L,20203,50235,jarreco01,2005,2005,,,D,1983,1,4,Canada,ON,Sault Ste. Marie,,,,,,
rundbda01,,,David,Rundblad,,,,74,190,,,,rundbda01,2011,2011,,,D,1990,10,8,,,,,,,,,
hendrda01,,,Darby,Hendrickson,,Darby J.,,73,195,L,10633,2237,hendrda01,1993,2003,,,C,1972,8,28,USA,MN,Richfield,,,,,,
weinrer01,,,Eric,Weinrich,,Eric John,,73,207,L,11728,5676,weinrer01,1988,2005,,,D,1966,12,19,USA,VA,Roanoke,,,,,,
kasatal01,,,Alexei,Kasatonov,,Alexei,,73,215,L,10760,2651,kasatal01,1989,1995,,,D,1959,10,14,Russia,,Leningrad,,,,,,
sjodito01,,,Tommy,Sjodin,,Tommy S.,,71,190,R,11513,4989,sjodito01,1992,1993,,,D,1965,8,13,Sweden,,Sundsvall,,,,,,
mccarto01,,,Tom,McCarthy,,Thomas Patrick Francis,,73,191,L,13598,10047,mccarto01,1956,1960,,,L,1934,9,15,Canada,ON,Toronto,,,,,,
bradlbr02,,,Brian,Bradley,,Brian James,,70,185,L,,9998,bradlbr02,,,1972,1974,L,1944,12,14,Canada,ON,Sudbury,,,,,,
larocde01,,,Denis,Larocque,,Denis,Denny,73,195,L,13314,2980,larocde01,1987,1987,,,D,1967,10,5,Canada,ON,Hawkesbury,,,,,,
strudja01,,,Jason,Strudwick,,Jason,,76,225,L,11022,18630,strudja01,1995,2010,,,D,1975,7,17,Canada,AB,Edmonton,,,,,,
tardipa01,,,Patrice,Tardif,,Patrice,,74,202,L,11616,5309,tardipa01,1994,1995,,,C,1970,10,30,Canada,QC,Saint-Methode-de-Fro,,,,,,
jagrja01,,,Jaromir,Jagr,,Jaromir,,75,240,L,10703,2497,jagrja01,1990,2011,,,R,1972,2,15,Czech Republic,,Kladno,,,,,,
sedinhe01,,,Henrik,Sedin,,,,74,190,L,19288,34007,sedinhe01,2000,2011,,,C,1980,9,26,Sweden,,Ornskoldsvik,,,,,,
methege01,,,Gerry,Methe,,Gerald Paul,,70,170,L,,8725,methege01,,,1974,1974,D,1951,12,12,Canada,ON,Willowdale,,,,,,
mannno01,,,Norm,Mann,,Norman Thomas,,70,155,R,13516,16186,mannno01,1935,1940,,,R,1914,3,3,England,,Bradford,9999,,,,,
kellgch01,,,Christer,Kellgren,,Christer,,72,173,L,13171,7467,kellgch01,1981,1981,,,R,1958,8,15,Sweden,,Goteborg,,,,,,
kariyst01,,,Steve,Kariya,,Steve,,68,170,L,19270,27639,kariyst01,1999,2001,,,L,1977,12,22,Canada,BC,North Vancouver,,,,,,
bacaje01,,,Jergus,Baca,,Jergus,,74,211,L,10050,161,bacaje01,1990,1991,,,D,1965,1,4,Slovakia,,Liptovsky Mikulas,,,,,,
