playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
dycked01,1974,1,IND,WHA,32,1692,3,21,3,4,0,123,909,,,,,,,,,
richtmi01,1994,1,NYR,NHL,35,1993,14,17,2,2,2,97,884,7,384,2,5,,1,0,23,189
villegi01,1963,1,NYR,NHL,5,300,0,2,3,0,0,18,,,,,,,,,,
parenbe01,1969,1,PHI,NHL,62,3680,13,29,20,7,3,171,,,,,,,,,,
lemelre01,1991,1,BOS,NHL,8,407,5,1,0,0,0,23,210,2,54,0,0,,1,0,3,23
weeksst01,1983,1,NYR,NHL,26,1361,10,11,2,2,0,90,667,,,,,,,,,
mckicst01,1990,1,VAN,NHL,1,20,0,0,0,0,0,2,8,,,,,,,,,
haywabr01,1984,1,WIN,NHL,61,3436,33,17,7,5,0,218,1814,6,309,2,4,,0,0,23,156
weekeke01,1997,1,FLO,NHL,11,485,0,5,1,1,0,32,247,,,,,,,,,
keansdo01,1979,1,LAK,NHL,10,559,3,3,3,3,0,23,,1,40,0,1,,0,0,7,
baumaga01,1966,1,MTL,NHL,2,120,1,1,0,0,0,5,,,,,,,,,,
caseyjo01,1992,1,MNS,NHL,60,3476,26,26,5,3,3,193,1683,,,,,,,,,
vanbijo01,1988,1,NYR,NHL,56,3207,28,21,4,4,0,197,1666,2,107,0,1,,1,0,6,55
shielst01,2002,1,BOS,NHL,36,2112,12,13,9,2,0,97,930,2,119,0,2,,0,0,6,58
tallaro01,1998,1,BOS,NHL,17,987,7,7,2,2,1,43,421,,,,,,,,,
nabokev01,2002,1,SJS,NHL,55,3227,19,28,8,5,3,146,1561,,,,,,,,,
johnsbr02,2005,1,WAS,NHL,26,1413,9,12,1,1,1,81,854,,,,,,,,,
hanlogl01,1980,1,VAN,NHL,17,798,5,8,0,1,1,59,,,,,,,,,,
benedcl01,1925,1,MTM,NHL,36,2288,20,11,5,,6,73,,4,240,2,0,2,,1,5,
baumaga01,1968,1,MNS,NHL,7,304,0,4,1,0,0,22,,,,,,,,,,
moranpa01,1913,1,QU1,NHA,20,1225,12,8,0,,1,73,,,,,,,,,,
brimsfr01,1940,1,BOS,NHL,48,3040,27,8,13,,6,102,,11,678,8,3,,,1,23,
sauveph01,2006,1,BOS,NHL,2,41,0,0,0,0,0,4,23,,,,,,,,,
ouimete01,1968,1,STL,NHL,1,60,0,1,0,0,0,2,,,,,,,,,,
vokouto01,2009,1,FLO,NHL,63,3695,23,28,11,9,7,157,2081,,,,,,,,,
bullobr01,1972,1,VAN,NHL,14,840,3,8,3,1,0,67,,,,,,,,,,
ducheje01,2009,1,PHI,NHL,1,17,0,0,0,0,0,1,4,,,,,,,,,
tobinbi01,1923,1,EDE,WCHL,1,60,0,1,0,,0,4,,,,,,,,,,
mcdufpe01,1975,1,DET,NHL,4,240,0,3,1,0,0,22,,,,,,,,,,
lemelre01,1978,1,ATF,NHL,18,994,8,8,1,1,0,55,,1,20,0,0,,0,0,0,
lindsbe01,1915,1,MOW,NHA,23,1380,10,13,0,,1,110,,,,,,,,,,
stephwa01,1978,1,PHI,NHL,40,2187,20,10,5,4,2,122,,4,213,0,3,,3,0,16,
fosteno01,1990,1,BOS,NHL,3,184,2,1,0,0,0,14,82,,,,,,,,,
hrivnji01,1992,1,WAS,NHL,27,1421,13,9,2,2,0,83,677,,,,,,,,,
mcleoji01,1973,1,NYJ,WHA,10,516,3,7,0,1,0,36,296,,,,,,,,,
barrato01,1988,1,BUF,NHL,10,545,2,7,0,1,0,45,285,,,,,,,,,
maniace01,1962,1,MTL,NHL,14,820,5,5,4,,0,42,,,,,,,,,,
drydeke01,1971,1,MTL,NHL,64,3800,39,8,15,2,8,142,,6,360,2,4,,2,0,17,
whitmka01,1994,1,VAN,NHL,11,558,0,6,2,1,0,37,279,1,20,0,0,,0,0,2,18
toskave01,2002,1,SJS,NHL,11,537,4,3,1,1,1,21,287,,,,,,,,,
plantja01,1970,1,TOR,NHL,40,2329,24,11,4,2,4,73,,3,134,0,2,,0,0,7,
auldal01,2001,1,VAN,NHL,1,60,1,0,0,0,0,2,22,,,,,,,,,
olescbi01,1978,1,COR,NHL,40,2118,6,19,8,2,1,136,,,,,,,,,,
heinzri01,1980,1,STL,NHL,4,220,2,1,1,0,0,8,,,,,,,,,,
markkju01,2003,2,EDM,NHL,7,394,2,2,2,0,0,12,182,,,,,,,,,
brodatu01,1936,1,TOR,NHL,45,2770,22,19,4,,3,106,,2,133,0,2,,,0,5,
jackspe01,1934,1,NYR,NHL,1,60,0,1,0,,0,8,,,,,,,,,,
wolfebe01,1975,1,WAS,NHL,40,2134,5,23,7,2,0,148,,,,,,,,,,
thompti01,1936,1,BOS,NHL,48,2970,23,18,7,,6,110,,3,180,1,2,,,1,8,
theodjo01,2010,1,MIN,NHL,32,1793,15,11,3,3,1,81,963,,,,,,,,,
forbeja01,1926,1,NYA,NHL,44,2715,17,25,2,,8,91,,,,,,,,,,
lesuepe01,1915,1,TBS,NHA,23,1416,9,13,1,,1,92,,,,,,,,,,
davidjo01,1973,1,STL,NHL,39,2300,13,19,7,3,0,118,,,,,,,,,,
essenbo01,1992,1,WIN,NHL,67,3855,33,26,6,4,2,227,2119,6,367,2,4,,1,0,20,183
thomawa01,1978,1,NYR,NHL,31,1668,15,10,3,0,1,101,,,,,,,,,,
gigueje01,2003,1,ANA,NHL,55,3210,17,31,6,4,3,140,1623,,,,,,,,,
harripa01,1980,1,TOR,NHL,,,,,,,,,,1,40,0,0,,0,0,1,
gardich01,1931,1,CHI,NHL,48,2989,18,19,11,,4,92,,2,120,1,1,0,,1,6,
fitzpma01,1995,1,FLO,NHL,34,1786,15,11,3,2,0,88,810,2,60,0,0,,0,0,6,50
passmst01,2000,2,CHI,NHL,6,340,0,4,1,0,0,14,147,,,,,,,,,
kerrda01,1936,1,NYR,NHL,48,3020,19,20,9,,4,106,,9,553,6,3,,,4,10,
rolosdw01,1998,1,BUF,NHL,18,911,6,8,2,1,1,42,460,4,139,1,1,,1,0,10,67
mckenbi01,1979,1,COR,NHL,26,1342,9,12,3,1,1,78,,,,,,,,,,
garrejo01,1983,1,VAN,NHL,29,1653,14,10,2,3,0,113,758,2,18,0,0,,1,0,0,5
dejorde01,1966,1,CHI,NHL,44,2536,22,12,7,0,4,104,,4,184,1,2,,0,0,10,
tabarri01,1994,1,WAS,NHL,8,394,1,3,2,0,0,16,147,,,,,,,,,
edwarro01,1971,1,PIT,NHL,15,847,2,8,4,2,0,36,,,,,,,,,,
montoal01,2011,1,NYI,NHL,31,1720,9,11,5,3,0,89,832,,,,,,,,,
leclapa01,2003,1,CBS,NHL,2,119,0,2,0,0,0,7,69,,,,,,,,,
norrija01,1972,1,ALB,WHA,64,3705,28,29,3,3,1,189,1947,,,,,,,,,
millery01,2006,1,BUF,NHL,63,3692,40,16,6,1,2,168,1886,16,1029,9,7,,1,0,38,489
mannipe01,2011,1,WPG,NHL,1,20,0,0,0,1,0,0,4,,,,,,,,,
fleurma01,2006,1,PIT,NHL,67,3905,40,16,9,2,5,184,1954,5,287,1,4,,0,0,18,150
bouchda01,1977,1,ATF,NHL,58,3340,25,12,19,0,2,153,,2,120,0,2,,1,0,7,
beverbi01,1936,1,MTM,NHL,21,1290,12,6,3,,1,47,,5,300,2,3,,,0,11,
millegr01,1988,1,STL,NHL,52,3019,22,20,7,3,6,170,1411,10,649,5,5,,0,0,34,308
haywabr01,1986,1,MTL,NHL,37,2178,19,13,4,2,1,102,959,13,708,6,5,,0,0,32,308
hillejo01,2009,1,AND,NHL,59,3338,30,23,4,6,2,152,1860,,,,,,,,,
