playerid,usefirst,firstname,middlename,lastname,namegiven,fullgivenname,namesuffix,namenick,pos,firstseason,lastseason,height,weight,college,collegeother,birthdate,birthcity,birthstate,birthcountry,highschool,hscity,hsstate,hscountry,deathdate,race
raymocr01,Craig,Craig,Milford,Raymond,,,,,C,0.0,0.0,83.0,235.0,Brigham Young,,1945-04-05,Aberdeen,WA,USA,Hudson's Bay,Vancouver,WA,USA,0000-00-00,W
iavarma01,Marc,Marcus,John,Iavaroni,,,,Marc,F,0.0,0.0,80.0,210.0,Virginia,,1956-09-15,Jamaica,NY,USA,Kennedy,Plainview,NY,USA,0000-00-00,W
spudijo01,,,,Spudich,,,,,F,0.0,0.0,0.0,0.0,,,0000-00-00,,,,,,,,0000-00-00,W
grayed01,Ed,Edward,,Gray,,,Jr.,Ed,G,0.0,0.0,75.0,210.0,California,Tennessee / Southern Idaho,1975-09-27,Riverside,CA,USA,North,Riverside,CA,USA,0000-00-00,B
maddoti01,Tito,Theodore,,Maddox,,,,Tito,G,0.0,0.0,75.0,190.0,Fresno State,,1981-06-07,Compton,CA,USA,Compton,Compton,CA,USA,0000-00-00,B
pacejo01,Joe,Joseph,,Pace,,,,Joe,C,0.0,0.0,82.0,220.0,Maryland Eastern Shore,Coppin State,1953-12-18,New Brunswick,NJ,USA,Hardyston Township,Franklin,NJ,USA,0000-00-00,B
meriwpo01,Porter,Porter,Louis,Meriwether,,,,,G,0.0,0.0,74.0,180.0,Tennessee State,,1940-03-16,,,,Lincoln,Evansville,IN,USA,2009-11-13,B
corchch01,Chris,Christopher,,Corchiani,,,,"Chris, Fire",G,0.0,0.0,71.0,185.0,North Carolina State,,1968-03-28,Coral Gables,FL,USA,Hialeah Miami Lakes,Hialeah,FL,USA,0000-00-00,W
roberst01,Stanley,Stanley,Corvet,Roberts,,,,,C,0.0,0.0,84.0,285.0,Louisiana State,,1970-02-07,Hopkins,SC,USA,Lower Richland,Hopkins,SC,USA,0000-00-00,B
levincl01,Cliff,Clifford,Eugene,Levingston,,,,Cliff,F,0.0,0.0,80.0,210.0,Wichita State,,1961-01-04,San Diego,CA,USA,Samuel F.B. Morse,San Diego,CA,USA,0000-00-00,B
simmoco01,Connie,Cornelius,Leo,Simmons,,,,Connie,C-F,0.0,0.0,80.0,222.0,none,,1925-03-15,Newark,NJ,USA,Flushing,Flushing,NY,USA,1989-04-15,W
hordgce01,Cedrick,Cedrick,Tyrone,Hordges,,,,,F-C,0.0,0.0,80.0,220.0,South Carolina,Auburn,1957-01-08,Montgomery,AL,USA,Robert E. Lee / G.W. Carver,Montgomery,AL,USA,0000-00-00,B
murredo01,Dorie,Dorie,S.,Murrey,,,,,F-C,0.0,0.0,80.0,215.0,Detroit,,1943-09-07,Detroit,MI,USA,Cass Tech,Detroit,MI,USA,0000-00-00,B
warbipe01,Perry,Perry,L.,Warbington,,,,,G,0.0,0.0,74.0,165.0,Georgia Southern,Lake City CC,1952-09-05,Atlanta,GA,USA,Price,Atlanta,GA,USA,2008-11-09,B
peeplge01,George,George,Albert,Peeples,,,,,C-F,0.0,0.0,79.0,190.0,Iowa,,1943-10-30,?,GA,USA,Ecorse,Ecorse,MI,USA,0000-00-00,B
stranre01,,Reno,O.,Strand,,,,,G-F,0.0,0.0,72.0,195.0,none,,1909-05-14,,,,,,,,1988-06-27,W
bloommi01,Mike,Meyer,,Bloom,,,,Mike,F-C,0.0,0.0,78.0,190.0,Temple,,1915-01-14,New York,NY,USA,Trenton,Trenton,NJ,USA,1993-06-05,W
weathcl01,Clarence,Clarence,,Weatherspoon,,,,"Baby Barkley, Spoon",F,0.0,0.0,78.0,240.0,Southern Mississippi,,1970-09-08,Crawford,MS,USA,Motley,Columbus,MS,USA,0000-00-00,B
dinwibi01,Bill,William,E.,Dinwiddie,,,,"AKA Rashid K. Shabazz, Bill, Diamond Bill, Widdie,",F,0.0,0.0,79.0,220.0,New Mexico Highlands,,1943-07-15,Muncie,IN,USA,Muncie Central,Muncie,IN,USA,0000-00-00,B
boothca01,Calvin,Calvin,Lawrence,Booth,,,,,C,0.0,0.0,83.0,230.0,Penn State,,1976-05-07,Reynoldsburg,OH,USA,Groveport Madison,Reynoldsburg,OH,USA,0000-00-00,B
pilchjo01,John,John,A.,Pilch,,,,,F,0.0,0.0,75.0,185.0,Wyoming,,1925-08-11,Sheridan,WY,USA,Thermopolis,Thermopolis,WY,USA,1991-06-14,W
rileybo01,Bob,Robert,J.,Riley,,,,Bob,F,0.0,0.0,81.0,235.0,Mount St. Mary's,,1948-07-06,(ht) Columbus,OH,USA,,,,,0000-00-00,W
grangda01,Danny,Danny,,Granger,,,Jr.,,F,0.0,0.0,80.0,225.0,New Mexico  ,Bradley,1983-04-20,New Orleans,LA,USA,Grace King,Metairie,LA,USA,0000-00-00,B
mcgriel01,Elton,Elton,Wayne,McGriff,,,,Mac,C,0.0,0.0,81.0,225.0,Creighton,San Francisco  CC,1942-08-21,Corsicana,TX,USA,,,,,0000-00-00,B
rushma01,,Malcolm,W.,Rush,,,,Mal,F,0.0,0.0,72.0,170.0,Bethany (WV),,1909-04-02,,,,,,,,1989-01-01,W
lapchjo01,Joe,Joe,,Lapchick,,,,,,0.0,0.0,77.0,185.0,,,1900-04-12,,,,,,,,0000-00-00,
oberbre01,,Kenneth,L.,Oberbruner,,,,Red,F-G,0.0,0.0,71.0,175.0,Notre Dame,,1918-10-05,(ht) Ashland,WI,USA,,,,,1991-09-06,W
mckinbi01,Billy,William,Mervin,McKinney,,,,Billy,G,0.0,0.0,72.0,160.0,Northwestern,,1955-06-05,Waukegan,IL,USA,Zion-Benton,Zion,IL,USA,0000-00-00,B
anderje01,Jerome,Jerome,,Anderson,,,,Jay,G,0.0,0.0,77.0,195.0,West Virginia,,1953-10-09,Mullens,WV,USA,Mullens,Mullens,WV,USA,2009-08-01,B
rascobo01,Bobby,Robert,B.,Rascoe,,,,Bobby,G-F,0.0,0.0,76.0,205.0,Western Kentucky,,1940-07-22,Trigg County,KY,USA,Daviess County,Owensboro,KY,USA,0000-00-00,W
popsoda01,Dave,David,G.,Popson,,,,Dave,F-C,0.0,0.0,82.0,220.0,North Carolina,,1964-05-17,Kingston,PA,USA,Bishop O'Reilly,Kingston,PA,USA,0000-00-00,W
stanste01,Terence,Terence,R.,Stansbury,,,,,G,0.0,0.0,77.0,170.0,Temple,,1961-02-27,Los Angeles,CA,USA,Newark / Washington,Newark / Los Angeles,DE / CA,USA,0000-00-00,B
paultbi01,Billy,William,Edward,Paultz,,,,"Billy, The Whopper",C-F,0.0,0.0,83.0,235.0,St. John's (NY),Cameron JC,1948-07-30,River Edge,NJ,USA,River Dell,River Edge,NJ,USA,0000-00-00,W
scrugch01,,Charlie,,Scruggs,,,,,F,0.0,0.0,72.0,180.0,Georgia Tech,,0000-00-00,,,,,,,,0000-00-00,W
ellisda01,Dale,Dale,,Ellis,,,,Lamar Mundane,G-F,0.0,0.0,79.0,205.0,Tennessee,,1960-08-06,Marietta,GA,USA,Marietta,Marietta,GA,USA,0000-00-00,B
spoeler01,Erik,Erik,,Spoelstra,,,,,,0.0,0.0,0.0,0.0,,,0000-00-00,,,,,,,,0000-00-00,
greenla01,Lamar,Lamar,Anthony,Green,,,,Sweetmar,F-C,0.0,0.0,79.0,210.0,Morehead State,,1947-03-22,Birmingham,AL,USA,Carver,Birmingham,AL,USA,0000-00-00,B
jepsele01,Les,Leslie,Burnell,Jepsen,,,,"Les, Big Boy",C,0.0,0.0,84.0,237.0,Iowa,,1967-06-24,Bowbells,ND,USA,Bowbells,Bowbells,ND,USA,0000-00-00,W
madseal01,,Al,,Madsen,,,,,G,0.0,0.0,70.0,170.0,Texas,,0000-00-00,,,,Boys Tech,Milwaukee,WI,USA,0000-00-00,W
vocega01,Gary,Gary,Anthony,Voce,,,,,F,0.0,0.0,81.0,240.0,Notre Dame,,1965-11-24,,,JAM,St. Nicholas of Tolentine,Bronx,NY,USA,0000-00-00,B
birdsot01,Otis,Otis,Lee,Birdsong,,,,Bird,G,0.0,0.0,75.0,190.0,Houston,,1955-12-09,Winter Haven,FL,USA,Winter Haven,Winter Haven,FL,USA,0000-00-00,B
grahaca01,Cal,Calvin,J.,Graham,,,,Cal,G,0.0,0.0,74.0,195.0,Gannon,,1944-06-07,,,,Morris,Bronx,NY,USA,0000-00-00,B
youngwi01,,Willie,,Young,,,,,C,0.0,0.0,0.0,0.0,Wisconsin,,0000-00-00,,,,,,,,0000-00-00,W
listeal01,Alton,Alton,Lavelle,Lister,,,,,C-F,0.0,0.0,84.0,240.0,Arizona State,San Jacinto JC,1958-10-01,Dallas,TX,USA,Woodrow Wilson,Dallas,TX,USA,0000-00-00,B
jonessa01,Sam,Samuel,,Jones,,,,Sam,G-F,0.0,0.0,76.0,198.0,North Carolina College,,1933-06-24,Wilmington,NC,USA,Laurinburg Institute,Laurinburg,NC,USA,0000-00-00,B
langan01,Andrew,Andrew,Charles,Lang,,,Jr.,,C,0.0,0.0,83.0,245.0,Arkansas,,1966-06-28,Pine Bluff,AR,USA,Dollarway,Pine Bluff,AR,USA,0000-00-00,B
billuch01,Chauncey,Chauncey,Ray,Billups,,,,,G,0.0,0.0,75.0,202.0,Colorado,,1976-09-25,Denver,CO,USA,George Washington,Denver,CO,USA,0000-00-00,B
butleal01,Al,Elbert,J.,Butler,,,,Al,G,0.0,0.0,74.0,175.0,Niagara,,1938-07-09,Rochester,NY,USA,East,Rochester,NY,USA,2000-07-17,B
grahaor01,Orlando,Orlando,,Graham,,,,,F,0.0,0.0,80.0,220.0,Auburn-Montgomery,West Texas State,1965-05-05,Montgomery,AL,USA,Sidney Lanier,Montgomery,AL,USA,0000-00-00,B
levinsi01,,Sid,,Levine,,,,,G,0.0,0.0,67.0,185.0,none,,0000-00-00,,,,,,,,0000-00-00,W
adrieje01,Jeff,Jeff,,Adrien,,,,,F,0.0,0.0,79.0,243.0,Connecticut,,1986-02-10,Brookline,MA,USA,Brookline/Brewster Academy,Brookline/ Wolfeboro,MA/NH,USA,0000-00-00,B
upshake01,Kelvin,Kelvin,Parnell,Upshaw,,,,,G,0.0,0.0,74.0,180.0,Utah,NE Oklahoma A&M,1963-01-24,Chicago,IL,USA,Marshall,Chicago,IL,USA,0000-00-00,B
duerote01,Terry,Terry,,Duerod,,,,Sweet Due,G,0.0,0.0,74.0,180.0,Detroit,,1956-07-29,Royal Oak,MI,USA,Highland Park,Highland Park,MI,USA,0000-00-00,B
mccloge01,George,George,Aaron,McCloud,,,III,,G-F,0.0,0.0,78.0,205.0,Florida State,,1967-05-27,Daytona Beach,FL,USA,Mainland,Daytona Beach,FL,USA,0000-00-00,B
powelro01,Roger,Roger,,Powell,,,Jr.,,F,0.0,0.0,78.0,225.0,Illinois,,1984-06-26,Joliet,IL,USA,Joliet,Joliet,IL,USA,0000-00-00,B
gatespo01,,William,P.,Gates,,,,Pop,F-G,0.0,0.0,74.0,196.0,Clark (GA),,1917-08-30,Decatur,AL,USA,Benjamin Franklin,New York,NY,USA,1999-12-02,B
stoneji01,,James,,Stone,,,,"Jim, Boxhead",F,0.0,0.0,77.0,220.0,Austin Peay,,0000-00-00,,,,,,,,0000-00-00,W
cunnico01,,Harold,Brewer,Cunningham,,,,Cookie,F-C,0.0,0.0,75.0,210.0,Ohio State,,1905-02-04,Mt. Vernon,OH,USA,Mt. Vernon,Mt. Vernon,OH,USA,1995-11-03,W
martike02,Kevin,Kevin,Dallas,Martin,,,Jr.,,G,0.0,0.0,79.0,185.0,Western Carolina,,1983-02-01,Zanesville,OH,USA,Zanesville,Zanesville,OH,USA,0000-00-00,B
biasaha01,Hank,Henry,Arcado,Biasatti,,,,Hank,G,0.0,0.0,71.0,175.0,Assumption (ONT),,1922-01-14,Beano,,ITA,Gordon McGregor,Windsor,ON,CAN,1996-04-20,W
lefkoha01,Hank,Henry,A.,Lefkowitz,,,,Hank,F,0.0,0.0,74.0,190.0,Western Reserve,,1923-08-31,,,,Cleveland Heights,Cleveland Heights,OH,USA,2007-04-21,W
phillbo02,,Bob,,Phillips,,,,,G,0.0,0.0,0.0,0.0,,,0000-00-00,,,,,,,,0000-00-00,W
horanjo01,Johnny,John,F.,Horan,,,,"Johnny, The Vertical Hyphen",F,0.0,0.0,80.0,190.0,Dayton,,1932-11-24,,,,St. Thomas Military Academy,St. Paul,MN,USA,1980-11-14,W
wrighla01,Larry,Larry,Glenn,Wright,,,,,G,0.0,0.0,72.5,160.0,Grambling,,1954-11-23,Monroe,LA,USA,Richwood/Western,Monroe / Washington,LA / DC,USA,0000-00-00,B
thompbi01,Billy,William,Stansbury,Thompson,,,,"Billy, B.T. Express",F,0.0,0.0,79.0,195.0,Louisville,,1963-12-01,Camden,NJ,USA,Camden,Camden,NJ,USA,0000-00-00,B
kottmha01,Harold,Harold,W.,Kottman,,,,,C,0.0,0.0,79.0,220.0,Culver Stockton,,1922-08-22,,,,Glasgow,Glasgow,MO,USA,2004-11-30,W
hawkiju01,Juaquin,Juaquin,Juan,Hawkins,,,,Hawk,F,0.0,0.0,79.0,205.0,Long Beach State,,1973-07-02,Gardena,CA,USA,Lynwood,Lynwood,CA,USA,0000-00-00,B
thomaja01,Jamel,Jamel,,Thomas,,,,,F,0.0,0.0,78.0,215.0,Providence,,1973-03-25,Brooklyn,NY,USA,Abraham Lincoln,Brooklyn,NY,USA,0000-00-00,B
chapple01,Len,Leonard,Roy,Chappell,,,,"Len, Lennie, Tyrone, Stein",F-C,0.0,0.0,80.0,240.0,Wake Forest,,1941-01-31,Portage,PA,USA,Portage,Portage,PA,USA,0000-00-00,W
behnkel01,Elmer,Elmer,H.,Behnke,,,,,C,0.0,0.0,79.0,210.0,Bradley,,1929-02-03,Rockford,IL,USA,Marengo,Marengo,IL,USA,0000-00-00,W
turnebi01,Bill,William,R.,Turner,,,III,Bill,F,0.0,0.0,79.0,220.0,Akron,,1944-02-18,Cleveland,OH,USA,Central Hower,Akron,OH,USA,0000-00-00,B
greenje02,Jeff,Jeffrey,Lynn,Green,,,,Jeff,F,0.0,0.0,81.0,228.0,Georgetown,,1986-08-28,Cheverly,MD,USA,Northwestern,Hyattsville,MD,USA,0000-00-00,B
anderja01,James,James,Lee,Anderson,,,,,G,0.0,0.0,78.0,215.0,Oklahoma State,,1989-03-25,El Dorado,AR,USA,Junction City,Junction City,AR,USA,0000-00-00,B
salvake01,Kevin,Kevin,Michael,Salvadori,,,,,C,0.0,0.0,84.0,231.0,North Carolina,,1970-12-30,Wheeling,WV,USA,Seton-LaSalle,Pittsburgh,PA,USA,0000-00-00,W
tinslge01,George,George,T.,Tinsley,,,,,F,0.0,0.0,77.0,205.0,Kentucky Wesleyan,,1946-09-19,Louisville,KY,USA,Male,Louisville,KY,USA,0000-00-00,B
nodlebo01,,Robert,,Nodler,,,,Bob,G,0.0,0.0,76.0,195.0,,,0000-00-00,,,,KC-Wyandotte,Kansas City,KS,USA,0000-00-00,W
norrimo01,Moochie,Martyn,,Norris,,,,Moochie,G,0.0,0.0,73.0,175.0,West Florida,Odessa JC / Auburn,1973-07-27,Washington,DC,USA,Cardozo,Washington,DC,USA,0000-00-00,B
jonesju01,Jumaine,Jumaine,Lanard,Jones,,,,,F-C,0.0,0.0,80.0,218.0,Georgia,,1979-02-10,Cocoa,FL,USA,Mitchell-Baker,Camilla,GA,USA,0000-00-00,B
fishma01,Matt,Matthew,Edward,Fish,,,,Matt,C,0.0,0.0,83.0,235.0,UNC-Wilmington,,1969-11-18,Washington,IA,USA,Washington,Washington,IA,USA,0000-00-00,W
quabida01,,David,,Quabius,,,,Dave,G,0.0,0.0,72.0,185.0,Marquette,,1916-03-16,,,,North Division,Milwaukee,WI,USA,1983-06-19,W
sweetmi01,Mike,Michael,Damien,Sweetney,,,,Mike,F,0.0,0.0,80.0,260.0,Georgetown,,1982-10-25,Washington,DC,USA,Oxon Hill,Oxon Hill,MD,USA,0000-00-00,B
silvena01,,Nat,,Silverberg,,,,,G,0.0,0.0,74.0,180.0,Brooklyn College,LIU?,0000-00-00,,,,,,,,0000-00-00,W
ellisle01,Leroy,Leroy,,Ellis,,,,,C-F,0.0,0.0,82.0,210.0,St. John's (NY),,1940-03-10,Far Rockaway,NY,USA,Thomas Jefferson,Brooklyn,NY,USA,2012-06-02,B
hughela01,Larry,Larry,Darnell,Hughes,,,,,G,0.0,0.0,77.0,184.0,Saint Louis,,1979-01-23,St. Louis,MO,USA,Christian Brothers,St. Louis,MO,USA,0000-00-00,B
campbke01,,Albert,,Campbell,,,,"Kenton, Ken, Dutch",F,0.0,0.0,76.0,195.0,Kentucky,,0000-00-00,,,,Newark,Newark,OH,USA,0000-00-00,W
buccige01,George,George,P.,Bucci,,,Jr.,The King,G,0.0,0.0,75.0,200.0,Manhattan,,1953-07-09,Cornwall,NY,USA,Newburgh Free Academy,Newburgh,NY,USA,0000-00-00,W
reidro01,Robert,Robert,Keith,Reid,,,,,F-G,0.0,0.0,80.0,205.0,St. Mary's (TX),,1955-08-30,Atlanta,GA,USA,Samuel Clemens,Schertz,TX,USA,0000-00-00,B
gomesry01,Ryan,Ryan,Anthony,Gomes,,,,,F,0.0,0.0,79.0,250.0,Providence,,1982-09-01,Waterbury,CT,USA,Wilby,Waterbury,CT,USA,0000-00-00,B
yostni01,,Nicholas,,Yost,,,,Nick,F-C,0.0,0.0,76.0,220.0,DePaul,,1915-04-01,,,,DePaul Academy,Chicago,IL,USA,0000-00-00,W
sandemi01,Mike,Michael,Anthony,Sanders,,,,Mike,F-G,0.0,0.0,78.0,210.0,UCLA,,1960-05-07,Vidalia,LA,USA,DeRidder,DeRidder,LA,USA,0000-00-00,B
tiemada01,Dan,Daniel,Theodore,Tieman,,,,"Dan, Danny, Bone",G,0.0,0.0,72.0,185.0,Villa Madonna,,1940-11-30,Covington,KY,USA,Covington Catholic,Covington,KY,USA,0000-00-00,W
perryau01,Aulcie,Aulcie,,Perry,,,,,C,0.0,0.0,82.0,210.0,Bethune-Cookman,,1950-07-03,Newark,NJ,USA,West Side,Newark,NJ,USA,0000-00-00,B
johnsan01,Andy,Andrew,,Johnson,,,Jr.,Andy,F-G,0.0,0.0,77.0,215.0,Portland,,1932-11-08,Kalamazoo,MI,USA,North Hollywood,North Hollywood,CA,USA,2002-08-30,B
sowpa01,Pape,Pape,,Sow,,,,,F,0.0,0.0,82.0,250.0,Cal State-Fullerton,Chaffey JC,1981-11-22,Dakar,,SEN,Jean Di La Fontaine,Dakar,,SEN,0000-00-00,B
kersuwa01,,Walter,T.,Kersulis,,,,,F,0.0,0.0,76.0,195.0,Illinois,,1926-11-08,,,,East St. Louis,East St. Louis,IL,USA,1973-04-14,W
mille01,,,,Miller,,,,,F,0.0,0.0,0.0,0.0,,,0000-00-00,,,,,,,,0000-00-00,W
