raceid,year,round,circuitid,name,date,time,url
3,2009,3,17,Chinese Grand Prix,2009-04-19,07:00:00,http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix
16,2009,16,18,Brazilian Grand Prix,2009-10-18,16:00:00,http://en.wikipedia.org/wiki/2009_Brazilian_Grand_Prix
49,2007,14,13,Belgian Grand Prix,2007-09-16,12:00:00,http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix
60,2006,8,9,British Grand Prix,2006-06-11,12:00:00,http://en.wikipedia.org/wiki/2006_British_Grand_Prix
64,2006,12,10,German Grand Prix,2006-07-30,14:00:00,http://en.wikipedia.org/wiki/2006_German_Grand_Prix
72,2005,2,2,Malaysian Grand Prix,2005-03-20,15:00:00,http://en.wikipedia.org/wiki/2005_Malaysian_Grand_Prix
73,2005,3,3,Bahrain Grand Prix,2005-04-03,14:30:00,http://en.wikipedia.org/wiki/2005_Bahrain_Grand_Prix
82,2005,12,10,German Grand Prix,2005-07-24,14:00:00,http://en.wikipedia.org/wiki/2005_German_Grand_Prix
94,2004,5,4,Spanish Grand Prix,2004-05-09,,http://en.wikipedia.org/wiki/2004_Spanish_Grand_Prix
109,2003,2,2,Malaysian Grand Prix,2003-03-23,,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix
114,2003,7,6,Monaco Grand Prix,2003-06-01,,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix
117,2003,10,8,French Grand Prix,2003-07-06,,http://en.wikipedia.org/wiki/2003_French_Grand_Prix
125,2002,2,2,Malaysian Grand Prix,2002-03-17,,http://en.wikipedia.org/wiki/2002_Malaysian_Grand_Prix
138,2002,15,14,Italian Grand Prix,2002-09-15,,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix
145,2001,5,4,Spanish Grand Prix,2001-04-29,,http://en.wikipedia.org/wiki/2001_Spanish_Grand_Prix
176,1999,2,18,Brazilian Grand Prix,1999-04-11,,http://en.wikipedia.org/wiki/1999_Brazilian_Grand_Prix
181,1999,7,8,French Grand Prix,1999-06-27,,http://en.wikipedia.org/wiki/1999_French_Grand_Prix
205,1998,15,20,Luxembourg Grand Prix,1998-09-27,,http://en.wikipedia.org/wiki/1998_Luxembourg_Grand_Prix
