resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
9278,399,170,22,19,10,4.0,4,4,3.0,69,,,,,,,60
11088,467,194,54,10,12,9.0,9,9,0.0,75,,,,,,,12
17259,712,383,183,32,15,12.0,12,12,0.0,50,,,,,,,17
2229,125,21,17,9,9,13.0,13,13,0.0,53,,,,,,,13
5779,280,110,25,4,25,15.0,15,15,0.0,68,,,,,,,14
2498,138,30,6,1,2,2.0,2,2,6.0,53,+0.255,4580237.0,,,,,1
16945,696,403,189,34,0,,F,21,0.0,0,,,,,,,81
13220,541,233,58,16,14,,R,25,0.0,1,,,,,,,69
5972,288,117,3,2,2,2.0,2,2,6.0,79,+9.259,6216735.0,,,,,1
13679,558,221,25,4,6,2.0,2,2,6.0,80,+6.77,6006770.0,,,,,1
10623,450,140,53,20,26,,R,21,0.0,17,,,,,,,25
4258,218,56,6,6,17,10.0,10,10,0.0,43,,,,,,,11
9283,399,122,37,16,22,9.0,9,9,0.0,67,,,,,,,13
3629,189,68,21,15,22,,R,18,0.0,7,,,,,,,7
10272,437,163,6,28,15,,R,20,0.0,40,,,,,,,98
6413,302,119,3,6,2,,R,19,0.0,43,,,,,,,4
18166,749,507,106,22,0,,W,21,0.0,0,,,,,,,54
5368,265,101,31,31,25,,R,10,0.0,37,,,,,,,8
666,49,24,5,18,13,12.0,12,12,0.0,43,,,40.0,13.0,1:50.730,227.710,11
21521,872,815,15,15,12,2.0,2,2,18.0,53,+4.356,4785577.0,53.0,2.0,1:27.562,238.171,1
22333,909,817,9,3,5,6.0,6,6,8.0,67,+52.549,5675463.0,53.0,5.0,1:20.846,203.676,1
5008,251,77,6,28,3,,R,14,0.0,32,,,,,,,22
12125,502,152,51,23,18,,R,21,0.0,11,,,,,,,22
7861,16,22,23,23,1,8.0,8,8,1.0,71,+45.454,5588535.0,20.0,3.0,1:13.950,209.768,1
15139,612,197,37,14,7,,R,24,0.0,7,,,,,,,86
19374,806,578,6,40,7,2.0,2,2,6.0,79,,,,,,,11
11689,487,206,37,18,0,,F,25,0.0,0,,,,,,,81
17187,708,404,176,22,0,,W,18,0.0,0,,,,,,,54
21394,866,808,207,21,18,19.0,19,19,0.0,69,,,58.0,18.0,1:18.093,201.037,11
4671,237,73,29,16,19,,R,11,0.0,36,,,,,,,20
20623,349,153,5,17,11,13.0,13,13,0.0,44,+49.457,5393725.0,31.0,9.0,1:51.576,225.984,1
17345,716,309,176,38,18,13.0,13,13,0.0,72,,,,,,,16
14120,574,237,64,25,22,12.0,12,12,0.0,57,,,,,,,12
8739,379,146,49,10,0,,F,30,0.0,0,,,,,,,81
1910,109,17,19,14,16,,R,16,0.0,35,,,,,,,5
13956,568,221,25,4,5,,R,14,0.0,47,,,,,,,5
16457,671,351,191,22,7,5.0,5,5,2.0,87,,,,,,,13
5073,254,49,15,30,8,7.0,7,7,0.0,82,,,,,,,11
14205,577,283,66,14,22,,R,21,0.0,22,,,,,,,10
14467,587,276,66,14,24,,R,25,0.0,2,,,,,,,5
3451,181,25,22,10,13,,R,16,0.0,25,,,,,,,20
2653,145,57,1,3,2,9.0,9,9,0.0,64,,,,,,,8
5314,263,79,25,3,14,,R,12,0.0,53,,,,,,,20
19942,829,579,51,2,2,2.0,2,2,6.0,90,+51.0,9789200.0,,,,,1
5238,260,101,31,31,22,,R,16,0.0,45,,,,,,,5
1364,82,22,6,2,15,10.0,10,10,0.0,66,,,47.0,12.0,1:16.528,215.168,11
10142,432,84,25,3,21,13.0,13,13,0.0,38,,,,,,,15
4630,235,86,18,21,20,10.0,10,10,0.0,69,,,,,,,20
22156,901,807,10,27,7,5.0,5,5,10.0,56,+47.199,6073173.0,38.0,10.0,1:45.982,188.284,1
4798,242,30,22,1,1,,R,26,0.0,10,,,,,,,20
13159,539,247,54,10,0,,F,29,0.0,0,,,,,,,81
19506,812,498,105,20,5,3.0,3,3,4.0,60,+1.4,9860000.0,,,,,1
1197,73,39,17,19,17,,R,19,0.0,2,,,2.0,19.0,1:37.533,199.760,10
10394,442,102,53,19,9,7.0,7,7,0.0,68,,,,,,,12
21553,873,815,15,15,14,10.0,10,10,1.0,59,+50.619,7276763.0,51.0,6.0,1:52.778,161.935,1
15010,607,238,32,2,4,11.0,11,11,0.0,73,,,,,,,16
2012,114,42,19,15,13,,R,18,0.0,10,,,,,,,10
18963,788,608,6,12,2,2.0,2,2,6.0,61,+0.3,9263700.0,,,,,1
17181,708,358,170,10,16,,R,12,0.0,39,,,,,,,80
14661,595,238,32,1,3,1.0,1,1,9.0,78,1:58:03.7,7083700.0,,,,,1
