constructorid,constructorref,name,nationality,url
8,super_aguri,Super Aguri,Japanese,http://en.wikipedia.org/wiki/Super_Aguri_F1
11,honda,Honda,Japanese,http://en.wikipedia.org/wiki/Honda_Racing_F1
12,spyker,Spyker,Dutch,http://en.wikipedia.org/wiki/Spyker_F1
16,bar,BAR,British,http://en.wikipedia.org/wiki/British_American_Racing
20,prost,Prost,French,http://en.wikipedia.org/wiki/Prost_Grand_Prix
24,stewart,Stewart,British,http://en.wikipedia.org/wiki/Stewart_Grand_Prix
27,ligier,Ligier,French,http://en.wikipedia.org/wiki/Ligier
33,larrousse,Larrousse,French,http://en.wikipedia.org/wiki/Larrousse
131,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One
164,hrt,HRT,Spanish,http://en.wikipedia.org/wiki/Hispania_Racing
166,virgin,Virgin,British,http://en.wikipedia.org/wiki/Virgin_Racing
206,marussia,Marussia,Russian,http://en.wikipedia.org/wiki/Marussia_F1
208,lotus_f1,Lotus F1,British,http://en.wikipedia.org/wiki/Lotus_F1
26,lola,Lola,British,http://en.wikipedia.org/wiki/MasterCard_Lola
30,pacific,Pacific,British,http://en.wikipedia.org/wiki/Pacific_Racing
35,dallara,Dallara,Italian,http://en.wikipedia.org/wiki/Dallara
42,coloni,Coloni,Italian,http://en.wikipedia.org/wiki/Enzo_Coloni_Racing_Car_Systems
48,rial,Rial,German,http://en.wikipedia.org/wiki/Rial_%28racing_team%29
57,ensign,Ensign,British,http://en.wikipedia.org/wiki/Ensign_%28racing_team%29
59,wolf,Wolf,Canadian,http://en.wikipedia.org/wiki/Walter_Wolf_Racing
63,surtees,Surtees,British,http://en.wikipedia.org/wiki/Surtees
86,tomaso,De Tomaso,Italian,http://en.wikipedia.org/wiki/De_Tomaso
180,lotus-ford,Lotus-Ford,British,http://en.wikipedia.org/wiki/Team_Lotus
182,brabham-ford,Brabham-Ford,British,http://en.wikipedia.org/wiki/Brabham
194,mclaren-brm,McLaren-BRM,British,http://en.wikipedia.org/wiki/McLaren_(racing)
195,cooper-brm,Cooper-BRM,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
39,ags,AGS,French,http://en.wikipedia.org/wiki/Automobiles_Gonfaronnaises_Sportives
45,osella,Osella,Italian,http://en.wikipedia.org/wiki/Osella
55,theodore,Theodore,Hong Kong,http://en.wikipedia.org/wiki/Theodore_Racing
77,trojan,Trojan,British,http://en.wikipedia.org/wiki/Trojan_(Racing_team)
81,tecno,Tecno,Italian,http://en.wikipedia.org/wiki/Tecno
196,matra-ford,Matra-Ford,French,http://en.wikipedia.org/wiki/Matra
200,march-ford,March-Ford,British,http://en.wikipedia.org/wiki/March_Engineering
135,pawl,Pawl,American,http://en.wikipedia.org/wiki/Pawl_(constructor)
209,manor,Manor Marussia,British,http://en.wikipedia.org/wiki/Manor_Motorsport
172,lotus-climax,Lotus-Climax,British,http://en.wikipedia.org/wiki/Team_Lotus
60,merzario,Merzario,Italian,http://en.wikipedia.org/wiki/Merzario
41,leyton,Leyton House,British,http://en.wikipedia.org/wiki/Leyton_House
201,lotus-pw,Lotus-Pratt &amp; Whitney,British,http://en.wikipedia.org/wiki/Team_Lotus
141,simca,Simca,French,http://en.wikipedia.org/wiki/Simca
111,trevis,Trevis,American,http://en.wikipedia.org/wiki/Trevis
162,snowberger,Snowberger,American,http://en.wikipedia.org/wiki/Snowberger
74,maki,Maki,Japanese,http://en.wikipedia.org/wiki/Maki_(cars)
187,mclaren-ford,McLaren-Ford,British,http://en.wikipedia.org/wiki/Team_McLaren
108,epperly,Epperly,American,http://en.wikipedia.org/wiki/Epperly
112,meskowski,Meskowski,American,http://en.wikipedia.org/wiki/Meskowski
107,watson,Watson,American,http://en.wikipedia.org/wiki/A.J._Watson
73,parnelli,Parnelli,American,http://en.wikipedia.org/wiki/Parnelli
76,lyncar,Lyncar,British,http://en.wikipedia.org/wiki/Lyncar
80,iso_marlboro,Iso Marlboro,British,http://en.wikipedia.org/wiki/Iso_Marlboro
124,tec-mec,Tec-Mec,Italian,http://en.wikipedia.org/wiki/Tec-Mec
136,pankratz,Pankratz,American,http://en.wikipedia.org/wiki/Pankratz
190,eagle-weslake,Eagle-Weslake,American,http://en.wikipedia.org/wiki/Anglo_American_Racers
168,cooper-osca,Cooper-OSCA,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
61,kauhsen,Kauhsen,German,http://en.wikipedia.org/wiki/Kauhsen
129,stevens,Stevens,American,http://en.wikipedia.org/wiki/Stevens_(constructor)
132,lancia,Lancia,Italian,http://en.wikipedia.org/wiki/Lancia_in_Formula_One
118,vanwall,Vanwall,British,http://en.wikipedia.org/wiki/Vanwall
153,cisitalia,Cisitalia,Italian,http://en.wikipedia.org/wiki/Cisitalia
82,matra,Matra,French,http://en.wikipedia.org/wiki/Matra
109,phillips,Phillips,American,http://en.wikipedia.org/wiki/Phillips_(constructor)
178,cooper-alfa_romeo,Cooper-Alfa Romeo,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
210,haas,Haas F1 Team,American,http://en.wikipedia.org/wiki/Haas_F1_Team
140,klenk,Klenk,German,http://en.wikipedia.org/wiki/Klenk
83,politoys,Politoys,British,http://en.wikipedia.org/wiki/Frank_Williams_Racing_Cars
193,cooper-ats,Cooper-ATS,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
68,lec,LEC,British,http://en.wikipedia.org/wiki/LEC_(Formula_One)
67,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
155,hall,Hall,American,http://en.wikipedia.org/wiki/Hall_(constructor)
93,re,RE,Rhodesian,http://en.wikipedia.org/wiki/RE_%28automobile%29
87,cooper,Cooper,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
130,bugatti,Bugatti,French,http://en.wikipedia.org/wiki/Bugatti
205,lotus_racing,Lotus,Malaysian,http://en.wikipedia.org/wiki/Lotus_Racing
167,cooper-maserati,Cooper-Maserati,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
199,march-alfa_romeo,March-Alfa Romeo,British,http://en.wikipedia.org/wiki/March_Engineering
117,aston_martin,Aston Martin,British,http://en.wikipedia.org/wiki/Aston_Martin
