constructorid,constructorref,name,nationality,url
170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
172,lotus-climax,Lotus-Climax,British,http://en.wikipedia.org/wiki/Team_Lotus
176,lotus-brm,Lotus-BRM,British,http://en.wikipedia.org/wiki/Team_Lotus
183,brabham-climax,Brabham-Climax,British,http://en.wikipedia.org/wiki/Brabham
187,mclaren-ford,McLaren-Ford,British,http://en.wikipedia.org/wiki/Team_McLaren
196,matra-ford,Matra-Ford,French,http://en.wikipedia.org/wiki/Matra
205,lotus_racing,Lotus,Malaysian,http://en.wikipedia.org/wiki/Lotus_Racing
207,caterham,Caterham,Malaysian,http://en.wikipedia.org/wiki/Caterham_F1
208,lotus_f1,Lotus F1,British,http://en.wikipedia.org/wiki/Lotus_F1
31,simtek,Simtek,British,http://en.wikipedia.org/wiki/Simtek
166,virgin,Virgin,British,http://en.wikipedia.org/wiki/Virgin_Racing
206,marussia,Marussia,Russian,http://en.wikipedia.org/wiki/Marussia_F1
209,manor,Manor Marussia,British,http://en.wikipedia.org/wiki/Manor_Motorsport
13,mf1,MF1,Russian,http://en.wikipedia.org/wiki/Midland_F1_Racing
30,pacific,Pacific,British,http://en.wikipedia.org/wiki/Pacific_Racing
42,coloni,Coloni,Italian,http://en.wikipedia.org/wiki/Enzo_Coloni_Racing_Car_Systems
46,onyx,Onyx,British,http://en.wikipedia.org/wiki/Onyx_(racing_team)
50,ram,RAM,British,http://en.wikipedia.org/wiki/RAM_Racing
56,fittipaldi,Fittipaldi,Brazilian,http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29
57,ensign,Ensign,British,http://en.wikipedia.org/wiki/Ensign_%28racing_team%29
59,wolf,Wolf,Canadian,http://en.wikipedia.org/wiki/Walter_Wolf_Racing
68,lec,LEC,British,http://en.wikipedia.org/wiki/LEC_(Formula_One)
73,parnelli,Parnelli,American,http://en.wikipedia.org/wiki/Parnelli
79,token,Token,British,http://en.wikipedia.org/wiki/Token_(Racing_team)
87,cooper,Cooper,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
99,emeryson,Emeryson,British,http://en.wikipedia.org/wiki/Emeryson
106,scarab,Scarab,American,http://en.wikipedia.org/wiki/Scarab_(constructor)
127,osca,OSCA,Italian,http://en.wikipedia.org/wiki/Officine_Specializate_Costruzione_Automobili
181,brabham-brm,Brabham-BRM,British,http://en.wikipedia.org/wiki/Brabham
184,lds-climax,LDS-Climax,South African,http://en.wikipedia.org/wiki/LDS_(automobile)
199,march-alfa_romeo,March-Alfa Romeo,British,http://en.wikipedia.org/wiki/March_Engineering
204,brabham-alfa_romeo,Brabham-Alfa Romeo,British,http://en.wikipedia.org/wiki/Brabham
41,leyton,Leyton House,British,http://en.wikipedia.org/wiki/Leyton_House
45,osella,Osella,Italian,http://en.wikipedia.org/wiki/Osella
55,theodore,Theodore,Hong Kong,http://en.wikipedia.org/wiki/Theodore_Racing
67,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
85,bellasi,Bellasi,Swiss,http://en.wikipedia.org/wiki/Bellasi
86,tomaso,De Tomaso,Italian,http://en.wikipedia.org/wiki/De_Tomaso
121,elder,Elder,American,http://en.wikipedia.org/wiki/Elder_(constructor)
195,cooper-brm,Cooper-BRM,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
200,march-ford,March-Ford,British,http://en.wikipedia.org/wiki/March_Engineering
202,shadow-ford,Shadow-Ford,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars
180,lotus-ford,Lotus-Ford,British,http://en.wikipedia.org/wiki/Team_Lotus
145,bmw,BMW,German,http://en.wikipedia.org/wiki/BMW
8,super_aguri,Super Aguri,Japanese,http://en.wikipedia.org/wiki/Super_Aguri_F1
129,stevens,Stevens,American,http://en.wikipedia.org/wiki/Stevens_(constructor)
190,eagle-weslake,Eagle-Weslake,American,http://en.wikipedia.org/wiki/Anglo_American_Racers
38,moda,Andrea Moda,Italian,http://en.wikipedia.org/wiki/Andrea_Moda_Formula
69,mcguire,McGuire,Australian,http://en.wikipedia.org/wiki/McGuire_(Formula_One)
178,cooper-alfa_romeo,Cooper-Alfa Romeo,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
119,moore,Moore,American,http://en.wikipedia.org/wiki/Moore_(constructor)
65,martini,Martini,French,http://en.wikipedia.org/wiki/Martini_(cars)
112,meskowski,Meskowski,American,http://en.wikipedia.org/wiki/Meskowski
201,lotus-pw,Lotus-Pratt &amp; Whitney,British,http://en.wikipedia.org/wiki/Team_Lotus
24,stewart,Stewart,British,http://en.wikipedia.org/wiki/Stewart_Grand_Prix
108,epperly,Epperly,American,http://en.wikipedia.org/wiki/Epperly
109,phillips,Phillips,American,http://en.wikipedia.org/wiki/Phillips_(constructor)
80,iso_marlboro,Iso Marlboro,British,http://en.wikipedia.org/wiki/Iso_Marlboro
