playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
smithbi01,1974,1,NYI,NHL,58.0,3368.0,21.0,18.0,17.0,3.0,3.0,156.0,,6.0,333.0,1.0,4.0,,1.0,0.0,23.0,
benedcl01,1929,1,MTM,NHL,14.0,752.0,6.0,6.0,1.0,,0.0,38.0,,,,,,,,,,
waiteji01,1995,1,CHI,NHL,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,,,,,,,,
puppada01,1999,1,TBL,NHL,5.0,249.0,1.0,2.0,0.0,0.0,0.0,19.0,129.0,,,,,,,,,
garrejo01,1975,1,MFS,WHA,52.0,3179.0,26.0,22.0,4.0,3.0,2.0,177.0,1733.0,,,,,,,,,
bouchda01,1976,1,ATF,NHL,42.0,2378.0,17.0,17.0,5.0,2.0,1.0,139.0,,1.0,60.0,0.0,1.0,,0.0,0.0,5.0,
luongro01,2007,1,VAN,NHL,73.0,4233.0,35.0,29.0,9.0,3.0,6.0,168.0,2029.0,,,,,,,,,
brodema01,1998,1,NJD,NHL,70.0,4239.0,39.0,21.0,10.0,4.0,4.0,162.0,1728.0,7.0,425.0,3.0,4.0,,1.0,0.0,20.0,139.0
benedcl01,1918,1,OTS,NHL,18.0,1152.0,12.0,6.0,0.0,,2.0,53.0,,5.0,300.0,1.0,4.0,0.0,,0.0,26.0,
holmeha01,1922,1,SEA,PCHA,30.0,1838.0,15.0,15.0,0.0,,3.0,106.0,,,,,,,,,,
chevral01,1989,2,PIT,NHL,3.0,166.0,1.0,2.0,0.0,0.0,0.0,14.0,89.0,,,,,,,,,
aubryse01,1974,1,QUN,WHA,31.0,1762.0,17.0,11.0,0.0,0.0,0.0,109.0,959.0,,,,,,,,,
rutheji01,1973,1,PIT,NHL,26.0,1432.0,7.0,12.0,4.0,1.0,0.0,82.0,,,,,,,,,,
budajpe01,2010,1,COL,NHL,45.0,2439.0,15.0,21.0,4.0,8.0,1.0,130.0,1234.0,,,,,,,,,
olescbi01,1975,1,KCS,NHL,1.0,60.0,0.0,1.0,0.0,0.0,0.0,4.0,,,,,,,,,,
edwardo01,1980,1,BUF,NHL,45.0,2700.0,23.0,10.0,12.0,4.0,3.0,133.0,,8.0,503.0,4.0,4.0,,2.0,0.0,28.0,
smithal02,1976,1,BUF,NHL,7.0,265.0,0.0,3.0,0.0,0.0,0.0,19.0,,,,,,,,,,
taylobo02,1975,2,PIT,NHL,2.0,78.0,0.0,1.0,0.0,1.0,0.0,7.0,,,,,,,,,,
garrejo01,1984,1,VAN,NHL,10.0,407.0,1.0,5.0,0.0,0.0,0.0,44.0,243.0,,,,,,,,,
dafoeby01,2000,1,BOS,NHL,45.0,2536.0,22.0,14.0,7.0,1.0,2.0,101.0,1076.0,,,,,,,,,
brodema01,2003,1,NJD,NHL,75.0,4555.0,38.0,26.0,11.0,4.0,11.0,154.0,1845.0,5.0,298.0,1.0,4.0,,1.0,0.0,13.0,133.0
norrefr01,2007,1,CBS,NHL,37.0,1960.0,10.0,19.0,6.0,6.0,2.0,89.0,856.0,,,,,,,,,
fernama01,1994,1,DAL,NHL,1.0,59.0,0.0,1.0,0.0,0.0,0.0,3.0,27.0,,,,,,,,,
landobr01,1975,1,NEW,WHA,38.0,2181.0,14.0,19.0,5.0,3.0,0.0,126.0,1094.0,4.0,197.0,3.0,0.0,,0.0,0.0,7.0,104.0
dubnyde01,2010,1,EDM,NHL,35.0,2061.0,12.0,13.0,8.0,4.0,2.0,93.0,1103.0,,,,,,,,,
rinnepe01,2009,1,NAS,NHL,58.0,3246.0,32.0,16.0,5.0,5.0,7.0,137.0,1541.0,6.0,358.0,2.0,4.0,,1.0,0.0,16.0,179.0
jenseal01,1986,1,WAS,NHL,6.0,328.0,1.0,3.0,1.0,1.0,0.0,27.0,184.0,,,,,,,,,
vezinge01,1924,1,MTL,NHL,30.0,1860.0,17.0,11.0,2.0,,5.0,56.0,,2.0,120.0,2.0,0.0,0.0,,1.0,2.0,
thomati01,2010,1,BOS,NHL,57.0,3364.0,35.0,11.0,9.0,3.0,9.0,112.0,1811.0,25.0,1542.0,16.0,9.0,,2.0,4.0,51.0,849.0
aebisda01,2002,1,COL,NHL,22.0,1235.0,7.0,12.0,0.0,4.0,1.0,50.0,593.0,,,,,,,,,
belfoed01,1995,1,CHI,NHL,50.0,2956.0,22.0,17.0,10.0,3.0,1.0,135.0,1373.0,9.0,666.0,6.0,3.0,,0.0,1.0,23.0,323.0
lehmahu01,1926,1,CHI,NHL,44.0,2797.0,19.0,22.0,3.0,,5.0,116.0,,2.0,120.0,0.0,1.0,1.0,,0.0,10.0,
bromlga01,1977,1,WIJ,WHA,39.0,2252.0,25.0,12.0,1.0,1.0,1.0,124.0,1090.0,5.0,268.0,4.0,0.0,,0.0,0.0,7.0,
beaupdo01,1993,1,WAS,NHL,53.0,2853.0,24.0,16.0,8.0,3.0,2.0,135.0,1122.0,8.0,429.0,5.0,2.0,,0.0,1.0,21.0,191.0
josepcu01,2007,1,CAL,NHL,9.0,400.0,3.0,2.0,0.0,1.0,0.0,17.0,181.0,2.0,79.0,1.0,0.0,,0.0,0.0,1.0,33.0
stanied01,1975,1,STL,NHL,11.0,620.0,5.0,3.0,2.0,0.0,0.0,33.0,,3.0,206.0,1.0,2.0,,0.0,0.0,7.0,
conklty01,2009,1,STL,NHL,26.0,1451.0,10.0,10.0,2.0,2.0,4.0,60.0,764.0,,,,,,,,,
huetcr01,2009,1,CHI,NHL,48.0,2731.0,26.0,14.0,4.0,1.0,4.0,114.0,1083.0,1.0,20.0,0.0,0.0,,0.0,0.0,0.0,3.0
stefagr01,1984,1,DET,NHL,46.0,2635.0,21.0,19.0,3.0,1.0,0.0,190.0,1361.0,3.0,138.0,0.0,3.0,,0.0,0.0,17.0,69.0
berthda01,1989,1,WIN,NHL,24.0,1387.0,10.0,11.0,3.0,2.0,1.0,86.0,667.0,,,,,,,,,
berthda01,1991,1,BOS,NHL,8.0,399.0,1.0,4.0,2.0,0.0,0.0,21.0,156.0,,,,,,,,,
levaslo01,1977,1,NEW,WHA,27.0,1655.0,14.0,11.0,2.0,3.0,3.0,91.0,796.0,12.0,719.0,8.0,4.0,,1.0,0.0,31.0,
halakja01,2009,1,MTL,NHL,45.0,2630.0,26.0,13.0,5.0,3.0,5.0,105.0,1386.0,18.0,1013.0,9.0,9.0,,3.0,0.0,43.0,562.0
vanbijo01,1981,1,NYR,NHL,1.0,60.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,
munrodu01,1924,1,MTM,NHL,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,
maniace01,1973,1,MNS,NHL,40.0,2378.0,12.0,18.0,10.0,0.0,1.0,138.0,,,,,,,,,,
benedcl01,1912,1,OT1,NHA,4.0,215.0,2.0,1.0,0.0,,1.0,11.0,,,,,,,,,,
khabini01,2006,1,CHI,NHL,60.0,3425.0,25.0,26.0,5.0,7.0,1.0,163.0,1668.0,,,,,,,,,
gerbema01,2008,2,TOR,NHL,12.0,706.0,6.0,5.0,0.0,1.0,0.0,38.0,402.0,,,,,,,,,
brodatu01,1942,1,TOR,NHL,50.0,3000.0,22.0,19.0,9.0,,1.0,159.0,,6.0,439.0,2.0,4.0,,,0.0,20.0,
berthda01,1986,1,WIN,NHL,31.0,1758.0,18.0,7.0,3.0,1.0,1.0,93.0,810.0,8.0,439.0,4.0,4.0,,0.0,0.0,21.0,210.0
brathfr01,1994,1,EDM,NHL,14.0,601.0,2.0,5.0,1.0,1.0,0.0,40.0,292.0,,,,,,,,,
shtalmi01,1996,1,ANA,NHL,24.0,1079.0,7.0,8.0,1.0,4.0,2.0,52.0,539.0,4.0,211.0,0.0,3.0,,1.0,0.0,10.0,162.0
bryzgil01,2009,1,PHO,NHL,69.0,4084.0,42.0,20.0,6.0,6.0,8.0,156.0,1961.0,7.0,419.0,3.0,4.0,,2.0,0.0,24.0,255.0
raycran01,2002,1,BOS,NHL,5.0,300.0,2.0,3.0,0.0,0.0,0.0,12.0,146.0,,,,,,,,,
stephwa01,1980,1,WAS,NHL,20.0,1010.0,4.0,7.0,5.0,0.0,1.0,66.0,,,,,,,,,,
dejorde01,1966,1,CHI,NHL,44.0,2536.0,22.0,12.0,7.0,0.0,4.0,104.0,,4.0,184.0,1.0,2.0,,0.0,0.0,10.0,
billicr01,1991,1,NJD,NHL,26.0,1363.0,13.0,7.0,1.0,2.0,2.0,69.0,637.0,,,,,,,,,
hebencl01,1975,1,PHR,WHA,2.0,80.0,0.0,1.0,0.0,0.0,0.0,9.0,48.0,,,,,,,,,
garonma01,2000,1,MTL,NHL,11.0,589.0,4.0,5.0,1.0,1.0,2.0,24.0,233.0,,,,,,,,,
coxab01,1933,2,NYA,NHL,1.0,24.0,0.0,1.0,0.0,,0.0,3.0,,,,,,,,,,
goverda01,1992,1,LAK,NHL,2.0,98.0,0.0,2.0,0.0,1.0,0.0,13.0,51.0,,,,,,,,,
pangda01,1988,1,CHI,NHL,35.0,1644.0,10.0,11.0,6.0,1.0,0.0,120.0,915.0,2.0,10.0,0.0,0.0,,0.0,0.0,0.0,4.0
lehmahu01,1925,1,VMR,WCHL,30.0,1826.0,10.0,18.0,2.0,,3.0,90.0,,,,,,,,,,
pietrfr01,1991,2,HAR,NHL,5.0,306.0,3.0,1.0,1.0,0.0,0.0,12.0,156.0,7.0,425.0,3.0,4.0,,1.0,0.0,19.0,244.0
boycear01,1913,1,MOW,NHA,4.0,220.0,0.0,3.0,0.0,,0.0,31.0,,,,,,,,,,
peetepe01,1988,1,WAS,NHL,33.0,1854.0,20.0,7.0,3.0,0.0,4.0,88.0,790.0,6.0,359.0,2.0,4.0,,1.0,0.0,24.0,164.0
kerrda01,1935,1,NYR,NHL,47.0,2980.0,18.0,17.0,12.0,,8.0,95.0,,,,,,,,,,
kurtga01,1971,1,CLF,NHL,16.0,838.0,1.0,7.0,5.0,1.0,0.0,60.0,,,,,,,,,,
mcelhcu01,2010,2,OTT,NHL,7.0,399.0,3.0,4.0,0.0,1.0,0.0,17.0,205.0,,,,,,,,,
melocgi01,1985,1,PIT,NHL,34.0,1989.0,13.0,15.0,5.0,5.0,0.0,119.0,1003.0,,,,,,,,,
plassmi01,1981,1,QUE,NHL,8.0,388.0,2.0,3.0,1.0,1.0,0.0,35.0,,,,,,,,,,
veisomi01,1976,1,CHI,NHL,3.0,180.0,1.0,2.0,0.0,0.0,0.0,13.0,,,,,,,,,,
bouchda01,1984,1,QUE,NHL,29.0,1738.0,12.0,13.0,4.0,1.0,0.0,101.0,824.0,1.0,60.0,0.0,1.0,,0.0,0.0,7.0,24.0
laforma01,1993,1,OTT,NHL,5.0,182.0,0.0,2.0,0.0,0.0,0.0,17.0,96.0,,,,,,,,,
wolfebe01,1976,1,WAS,NHL,37.0,1779.0,7.0,15.0,9.0,2.0,1.0,114.0,,,,,,,,,,
basseha01,1965,1,DET,NHL,11.0,406.0,3.0,3.0,0.0,1.0,0.0,17.0,,1.0,54.0,0.0,1.0,,0.0,0.0,2.0,
montoal01,2010,1,NYI,NHL,21.0,1154.0,9.0,5.0,5.0,1.0,1.0,46.0,585.0,,,,,,,,,
dunhami01,1999,1,NAS,NHL,52.0,3077.0,19.0,27.0,6.0,3.0,0.0,146.0,1584.0,,,,,,,,,
fitzpma01,1988,1,LAK,NHL,17.0,957.0,6.0,7.0,3.0,3.0,0.0,64.0,566.0,,,,,,,,,
perrebo01,1955,1,MTL,NHL,6.0,360.0,3.0,3.0,0.0,,1.0,12.0,,,,,,,,,,
jonesch01,1909,1,COB,NHA,12.0,724.0,4.0,8.0,0.0,,0.0,104.0,,,,,,,,,,
mcleodo01,1970,1,DET,NHL,14.0,698.0,3.0,7.0,0.0,2.0,0.0,60.0,,,,,,,,,,
ellisda01,2010,1,TBL,NHL,31.0,1679.0,13.0,7.0,6.0,4.0,2.0,82.0,741.0,,,,,,,,,
neuvimi01,2011,1,WAS,NHL,38.0,2020.0,13.0,13.0,5.0,4.0,3.0,95.0,976.0,,,,,,,,,
romanro01,1985,1,PIT,NHL,46.0,2684.0,21.0,20.0,3.0,6.0,2.0,159.0,1394.0,,,,,,,,,
graharo02,1973,1,HOU,WHA,4.0,250.0,3.0,0.0,1.0,0.0,1.0,5.0,123.0,,,,,,,,,
gamblbr01,1969,1,TOR,NHL,52.0,3057.0,19.0,24.0,9.0,0.0,5.0,156.0,,,,,,,,,,
dunhami01,2003,1,NYR,NHL,57.0,3148.0,16.0,30.0,6.0,1.0,2.0,159.0,1522.0,,,,,,,,,
wilsodu01,1976,1,PIT,NHL,45.0,2627.0,18.0,19.0,8.0,1.0,5.0,129.0,,,,,,,,,,
caprifr01,1986,1,VAN,NHL,25.0,1390.0,8.0,11.0,2.0,2.0,0.0,89.0,643.0,,,,,,,,,
bironma01,2005,1,BUF,NHL,35.0,1934.0,21.0,8.0,3.0,2.0,1.0,93.0,980.0,,,,,,,,,
moranpa01,1916,1,QU1,NHA,6.0,377.0,1.0,5.0,0.0,,0.0,34.0,,,,,,,,,,
tabarri01,1991,1,WIN,NHL,18.0,966.0,6.0,7.0,3.0,1.0,0.0,52.0,470.0,7.0,387.0,3.0,4.0,,0.0,0.0,26.0,212.0
burkese01,1997,2,VAN,NHL,16.0,838.0,2.0,9.0,4.0,1.0,0.0,49.0,396.0,,,,,,,,,
worslgu01,1969,1,MTL,NHL,6.0,360.0,3.0,1.0,2.0,0.0,0.0,14.0,,,,,,,,,,
giacoed01,1974,1,NYR,NHL,37.0,2069.0,13.0,12.0,8.0,1.0,1.0,120.0,,2.0,86.0,0.0,2.0,,0.0,0.0,4.0,
hoffobr01,1990,1,PHI,NHL,2.0,39.0,1.0,0.0,1.0,0.0,0.0,3.0,20.0,,,,,,,,,
sawchte01,1955,1,BOS,NHL,68.0,4080.0,22.0,33.0,13.0,,9.0,181.0,,,,,,,,,,
fisetst01,1989,1,QUE,NHL,6.0,342.0,0.0,5.0,1.0,1.0,0.0,34.0,199.0,,,,,,,,,
croziro01,1976,1,WAS,NHL,3.0,103.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,
niittan01,2003,1,PHI,NHL,3.0,180.0,3.0,0.0,0.0,0.0,0.0,3.0,77.0,,,,,,,,,
kurtga01,1974,1,PHR,WHA,47.0,2841.0,25.0,16.0,4.0,1.0,2.0,156.0,1356.0,4.0,207.0,1.0,2.0,,1.0,0.0,12.0,81.0
cheevge01,1975,1,CLC,WHA,28.0,1570.0,11.0,14.0,1.0,1.0,1.0,95.0,834.0,,,,,,,,,
almasre01,1952,1,DET,NHL,1.0,60.0,0.0,0.0,1.0,,0.0,3.0,,,,,,,,,,
kochadi01,2001,1,TBL,NHL,5.0,237.0,0.0,3.0,1.0,0.0,0.0,16.0,129.0,,,,,,,,,
dionmi01,1977,1,CIN,WHA,45.0,2356.0,21.0,17.0,1.0,2.0,4.0,140.0,1220.0,,,,,,,,,
fosteno01,1991,1,EDM,NHL,10.0,439.0,5.0,3.0,0.0,0.0,0.0,20.0,183.0,,,,,,,,,
gilbegi01,1979,1,BOS,NHL,33.0,1933.0,20.0,9.0,3.0,1.0,1.0,88.0,,,,,,,,,,
ranfobi01,1986,1,BOS,NHL,41.0,2234.0,16.0,20.0,2.0,1.0,3.0,124.0,1137.0,2.0,123.0,0.0,2.0,,0.0,0.0,8.0,55.0
sabouda01,2008,1,PIT,NHL,19.0,989.0,6.0,8.0,2.0,3.0,0.0,47.0,463.0,,,,,,,,,
grattgi01,1975,1,STL,NHL,6.0,265.0,2.0,0.0,2.0,0.0,0.0,11.0,,,,,,,,,,
wakeler01,1975,1,SDM,WHA,67.0,3823.0,35.0,27.0,4.0,3.0,3.0,208.0,1980.0,11.0,640.0,5.0,6.0,,0.0,0.0,39.0,
cheevge01,1970,1,BOS,NHL,40.0,2400.0,27.0,8.0,5.0,0.0,3.0,109.0,,6.0,360.0,3.0,3.0,,0.0,0.0,21.0,
froesbo01,1988,1,NYR,NHL,30.0,1621.0,9.0,14.0,4.0,4.0,1.0,102.0,791.0,2.0,72.0,0.0,2.0,,0.0,0.0,8.0,51.0
andercr01,2010,2,OTT,NHL,18.0,1055.0,11.0,5.0,1.0,1.0,2.0,36.0,589.0,,,,,,,,,
hoganpa01,1973,1,LAS,WHA,27.0,1308.0,6.0,16.0,0.0,2.0,0.0,102.0,711.0,,,,,,,,,
bromlga01,1976,1,CAC,WHA,28.0,1237.0,6.0,9.0,2.0,2.0,0.0,79.0,623.0,,,,,,,,,
boutiro01,1980,1,WAS,NHL,2.0,120.0,0.0,2.0,0.0,1.0,0.0,11.0,,,,,,,,,,
richtmi01,1991,1,NYR,NHL,41.0,2298.0,23.0,12.0,2.0,3.0,3.0,119.0,1205.0,7.0,412.0,4.0,2.0,,0.0,1.0,24.0,226.0
sevigri01,1986,1,QUE,NHL,4.0,144.0,0.0,2.0,0.0,0.0,0.0,11.0,56.0,,,,,,,,,
roberea01,1938,1,NYA,NHL,46.0,2850.0,17.0,18.0,10.0,,3.0,136.0,,,,,,,,,,
enrotjh01,2009,1,BUF,NHL,1.0,58.0,0.0,1.0,0.0,0.0,0.0,4.0,37.0,,,,,,,,,
cassifr01,2001,1,ATL,NHL,6.0,307.0,2.0,3.0,0.0,1.0,0.0,17.0,207.0,,,,,,,,,
leblaal01,1913,1,MOW,NHA,4.0,169.0,2.0,1.0,0.0,,0.0,17.0,,,,,,,,,,
garrejo01,1981,2,QUE,NHL,12.0,720.0,4.0,5.0,3.0,1.0,0.0,62.0,,5.0,323.0,3.0,2.0,,0.0,0.0,21.0,
niittan01,2009,1,TBL,NHL,49.0,2657.0,21.0,18.0,5.0,3.0,1.0,127.0,1388.0,,,,,,,,,
patrile01,1921,1,VA2,PCHA,2.0,13.0,0.0,0.0,0.0,,0.0,1.0,,,,,,,,,,
hendejo01,1955,1,BOS,NHL,1.0,60.0,0.0,1.0,0.0,,0.0,4.0,,,,,,,,,,
smithmi02,2011,1,PHO,NHL,67.0,3903.0,38.0,18.0,10.0,3.0,8.0,144.0,2066.0,16.0,1027.0,9.0,7.0,,1.0,3.0,34.0,602.0
storrja01,2001,1,LAK,NHL,19.0,886.0,9.0,4.0,3.0,2.0,2.0,28.0,360.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0
bakerst01,1980,1,NYR,NHL,21.0,1260.0,10.0,6.0,5.0,2.0,2.0,73.0,,14.0,826.0,7.0,7.0,,0.0,0.0,55.0,
vanbijo01,1996,1,FLO,NHL,57.0,3347.0,27.0,19.0,10.0,3.0,2.0,128.0,1582.0,5.0,328.0,1.0,4.0,,0.0,1.0,13.0,184.0
flahewa01,1995,1,SJS,NHL,24.0,1137.0,3.0,12.0,1.0,0.0,0.0,92.0,689.0,,,,,,,,,
wakeler01,1969,1,STL,NHL,30.0,1651.0,12.0,9.0,4.0,0.0,4.0,58.0,,4.0,216.0,0.0,4.0,,0.0,0.0,17.0,
soderto01,1996,1,NYI,NHL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
halakja01,2011,1,STL,NHL,46.0,2747.0,26.0,12.0,7.0,3.0,6.0,90.0,1211.0,2.0,104.0,1.0,1.0,,0.0,0.0,3.0,46.0
janecbo01,1983,1,CHI,NHL,8.0,412.0,2.0,3.0,1.0,0.0,0.0,28.0,237.0,,,,,,,,,
raycran01,2009,1,VAN,NHL,21.0,967.0,9.0,5.0,1.0,3.0,1.0,39.0,438.0,1.0,25.0,0.0,0.0,,0.0,0.0,1.0,7.0
crawfco01,2010,1,CHI,NHL,57.0,3337.0,33.0,18.0,6.0,6.0,4.0,128.0,1545.0,7.0,435.0,3.0,4.0,,0.0,1.0,16.0,218.0
littmda01,1992,1,TBL,NHL,1.0,45.0,0.0,1.0,0.0,0.0,0.0,7.0,21.0,,,,,,,,,
montoal01,2011,1,NYI,NHL,31.0,1720.0,9.0,11.0,5.0,3.0,0.0,89.0,832.0,,,,,,,,,
raynech01,1941,1,BKN,NHL,36.0,2230.0,13.0,21.0,2.0,,1.0,129.0,,,,,,,,,,
dafoeby01,1995,1,LAK,NHL,47.0,2666.0,14.0,24.0,8.0,3.0,1.0,172.0,1539.0,,,,,,,,,
lumleha01,1949,1,DET,NHL,63.0,3780.0,33.0,16.0,14.0,,7.0,148.0,,14.0,908.0,8.0,6.0,,,3.0,28.0,
legacma01,2007,1,STL,NHL,66.0,3666.0,27.0,25.0,8.0,6.0,5.0,147.0,1648.0,,,,,,,,,
masonbo01,1988,1,QUE,NHL,22.0,1168.0,5.0,14.0,1.0,1.0,0.0,92.0,627.0,,,,,,,,,
roussdo01,1993,1,PHI,NHL,60.0,3285.0,29.0,20.0,5.0,3.0,1.0,183.0,1762.0,,,,,,,,,
mcnamge01,1960,1,TOR,NHL,5.0,300.0,2.0,2.0,1.0,,0.0,13.0,,,,,,,,,,
gauthse01,1998,1,SJS,NHL,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,
worslgu01,1954,1,NYR,NHL,65.0,3900.0,15.0,33.0,17.0,,4.0,197.0,,,,,,,,,,
hodsoke01,1997,1,DET,NHL,21.0,988.0,9.0,3.0,3.0,1.0,2.0,44.0,444.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
turcoma01,2001,1,DAL,NHL,31.0,1519.0,15.0,6.0,2.0,4.0,2.0,53.0,670.0,,,,,,,,,
aikendo01,1957,1,MTL,NHL,1.0,34.0,0.0,1.0,0.0,,0.0,6.0,,,,,,,,,,
mayergi01,1955,1,TOR,NHL,6.0,360.0,1.0,5.0,0.0,,0.0,19.0,,,,,,,,,,
forbeja01,1925,1,NYA,NHL,36.0,2240.0,12.0,20.0,4.0,,2.0,86.0,,,,,,,,,,
hodgech01,1965,1,MTL,NHL,26.0,1301.0,12.0,7.0,2.0,0.0,1.0,56.0,,,,,,,,,,
markkju01,2001,1,EDM,NHL,14.0,784.0,6.0,4.0,2.0,0.0,2.0,24.0,336.0,,,,,,,,,
lorenda01,1991,1,NYI,NHL,2.0,120.0,0.0,2.0,0.0,1.0,0.0,10.0,60.0,,,,,,,,,
hollake01,1980,1,HAR,NHL,1.0,60.0,0.0,1.0,0.0,0.0,0.0,7.0,,,,,,,,,,
