playerid,award,year,lgid,note,pos
stanowa01,Первая команда всех звезд,1940,NHL,,D
dumarwo01,Вторая команда всех звезд,1946,NHL,,ЛВ
berarbr01,Колдер,1996,NHL,,
leclajo01,Первая команда всех звезд,1997,NHL,,ЛВ
hullbo01,Первая команда всех звезд,1959,NHL,,ЛВ
laperja01,Первая команда всех звезд,1965,NHL,,D
parenbe01,Везина,1973,NHL,галстук,
liutmi01,Вторая команда всех звезд,1986,NHL,,G
sakicjo01,Харт,2000,NHL,,
prestri01,Воспроизведение MVP,1978,WHA,,
mckendo01,Леди Бинг,1959,NHL,,
gardihe01,Харт,1926,NHL,,
thomsji01,Вторая команда всех звезд,1951,NHL,,D
gillicl01,Первая команда всех звезд,1977,NHL,,ЛВ
brindro01,Все новички,1989,NHL,,ЛВ
salmibo01,Вторая команда всех звезд,1974,NHL,,D
jagrja01,Пирсон,1999,NHL,,
eriksth01,Все новички,1983,NHL,,D
drydeke01,Везина,1975,NHL,,
tardima01,Первая команда всех звезд,1976,WHA,,ЛВ
hodgeke01,Первая команда всех звезд,1973,NHL,,RW
kariypa01,Леди Бинг,1996,NHL,,
brimsfr01,Колдер,1938,NHL,,
bossymi01,Леди Бинг,1983,NHL,,
jacksbu01,Первая команда всех звезд,1934,NHL,,ЛВ
hedbean01,Первая команда всех звезд,1975,WHA,,RW
howego01,Первая команда всех звезд,1962,NHL,,RW
hextaro01,Первая команда всех звезд,1986,NHL,,G
macinal01,Первая команда всех звезд,1989,NHL,,D
crosbsi01,Харт,2006,NHL,,
vaskomo01,Вторая команда всех звезд,1962,NHL,,D
wakeler01,Вторая команда всех звезд,1977,WHA,,G
mikitst01,Арт Росс,1964,NHL,,
hasekdo01,Все новички,1991,NHL,,G
sedinhe01,Харт,2009,NHL,,
gretzwa01,Леди Бинг,1993,NHL,,
richama01,Первая команда всех звезд,1955,NHL,,RW
kleslro01,Все новички,2001,NHL,,D
fernama01,Дженнингс,2006,NHL,Совместное использование,
lindste01,Первая команда всех звезд,1955,NHL,,ЛВ
masonst01,Колдер,2008,NHL,,
malkiev01,Линдси,2011,NHL,,
kurrija01,Первая команда всех звезд,1984,NHL,,RW
salosa01,Все новички,1998,NHL,,D
osgooch01,Дженнингс,2007,NHL,Совместное использование,
jackmba01,Все новички,2002,NHL,,D
kesseph01,Мастертон,2006,NHL,,
coultar01,Вторая команда всех звезд,1937,NHL,,D
selante01,Первая команда всех звезд,1992,NHL,,RW
messima01,Пирсон,1991,NHL,,
lidstni01,Первая команда всех звезд,2001,NHL,,D
campbbr02,Леди Бинг,2011,NHL,,
mcneige01,Вторая команда всех звезд,1952,NHL,,G
orrbo01,Первая команда всех звезд,1972,NHL,,D
gretzwa01,Плюс минус,1983,NHL,,
brimsfr01,Первая команда всех звезд,1941,NHL,,G
gretzwa01,Вторая команда всех звезд,1987,NHL,,C
clancki01,Первая команда всех звезд,1930,NHL,,D
lindste01,Первая команда всех звезд,1952,NHL,,ЛВ
howelha01,Первая команда всех звезд,1966,NHL,,D
cowlebi01,Харт,1942,NHL,,
jenseal01,Дженнингс,1983,NHL,Совместное использование,
thompti01,Везина,1935,NHL,,
bourqra01,Норрис,1990,NHL,,
clappdi01,Вторая команда всех звезд,1930,NHL,,RW
thornjo01,Харт,2005,NHL,,
potvide01,Первая команда всех звезд,1977,NHL,,D
froesbo01,Вторая команда всех звезд,1985,NHL,,G
hullbo01,Первая команда всех звезд,1966,NHL,,ЛВ
popiepo01,Первая команда всех звезд,1976,WHA,,D
laflegu01,Пирсон,1977,NHL,,
sakicjo01,Пирсон,2000,NHL,,
primejo01,Леди Бинг,1931,NHL,,
laflegu01,Первая команда всех звезд,1979,NHL,,RW
fleurth01,Вторая команда всех звезд,1994,NHL,,RW
hampste01,Мастертон,1968,NHL,,
prattba01,Вторая команда всех звезд,1944,NHL,,D
jacksbu01,Первая команда всех звезд,1933,NHL,,ЛВ
sedinhe01,Первая команда всех звезд,2010,NHL,,C
malkiev01,Арт Росс,2008,NHL,,
pronoma01,Вторая команда всех звезд,1958,NHL,,D
potvide01,Норрис,1978,NHL,,
turgesy01,Все новички,1983,NHL,,ЛВ
lawsoda01,Первая команда всех звезд,1972,WHA,,RW
howego01,Вторая команда всех звезд,1966,NHL,,RW
quackbi01,Первая команда всех звезд,1950,NHL,,D
hullbo01,Первая команда всех звезд,1964,NHL,,ЛВ
hullbr01,Первая команда всех звезд,1990,NHL,,RW
desjaer01,Вторая команда всех звезд,1998,NHL,,D
perryco01,Ричард,2010,NHL,,
dilloce01,Вторая команда всех звезд,1935,NHL,,RW
esposph01,Первая команда всех звезд,1970,NHL,,C
joliaau01,Вторая команда всех звезд,1934,NHL,,ЛВ
ovechal01,Харт,2008,NHL,,
orrbo01,Норрис,1970,NHL,,
stlouma01,Вторая команда всех звезд,2010,NHL,,RW
ovechal01,Ричард,2007,NHL,,
brodatu01,Вторая команда всех звезд,1941,NHL,,G
seibeea01,Первая команда всех звезд,1943,NHL,,D
smithbi01,Дженнингс,1982,NHL,Совместное использование,
blakero01,Все новички,1990,NHL,,D
keithdu01,Норрис,2009,NHL,,
kariypa01,Вторая команда всех звезд,2002,NHL,,ЛВ
fedorse01,Селке,1993,NHL,,
lemiema01,Вторая команда всех звезд,1985,NHL,,C
shmyrpa01,Первая команда всех звезд,1973,WHA,,D
chelich01,Первая команда всех звезд,1994,NHL,,D
kurrija01,Вторая команда всех звезд,1988,NHL,,RW
reganla01,Колдер,1956,NHL,,
parisza01,Вторая команда всех звезд,2008,NHL,,ЛВ
quickjo01,Конн Смайт,2011,NHL,,
koivusa01,Король Клэнси,2006,NHL,,
hullbr01,Пирсон,1990,NHL,,
rollial01,Везина,1950,NHL,,
brodatu01,Везина,1940,NHL,,
mcsorma01,Плюс минус,1990,NHL,галстук,
jagrja01,Арт Росс,1997,NHL,,
lafonpa01,Вторая команда всех звезд,1992,NHL,,C
daneyke01,Мастертон,1999,NHL,,
keonda01,Вторая команда всех звезд,1961,NHL,,C
coultar01,Вторая команда всех звезд,1934,NHL,,D
gardich01,Первая команда всех звезд,1931,NHL,,G
kennete01,Харт,1954,NHL,,
selante01,Первая команда всех звезд,1996,NHL,,RW
kanepa01,Все новички,2007,NHL,,F
kellyre01,Первая команда всех звезд,1954,NHL,,D
lemiema01,Первая команда всех звезд,1992,NHL,,C
ovechal01,Колдер,2005,NHL,,
laflegu01,Арт Росс,1976,NHL,,
howego01,Харт,1959,NHL,,
lemiema01,Все новички,1984,NHL,,C
lemiema01,Первая команда всех звезд,1987,NHL,,C
vanekth01,Вторая команда всех звезд,2006,NHL,,ЛВ
schmimi01,Арт Росс,1939,NHL,,
howema01,Первая команда всех звезд,1985,NHL,,D
gretzwa01,Вторая команда всех звезд,1997,NHL,,C
bourqra01,Вторая команда всех звезд,1988,NHL,,D
hallgl01,Первая команда всех звезд,1968,NHL,,G
brimsfr01,Вторая команда всех звезд,1945,NHL,,G
seibeea01,Вторая команда всех звезд,1935,NHL,,D
sauvebo01,Дженнингс,1984,NHL,Совместное использование,
shmyrpa01,Первая команда всех звезд,1975,WHA,,D
cloutre01,Охотник,1978,WHA,Скручивание,
ratelje01,Вторая команда всех звезд,1971,NHL,,C
hextaro01,Все новички,1986,NHL,,G
orrbo01,Первая команда всех звезд,1969,NHL,,D
lehtije01,Селке,2002,NHL,,
ovechal01,Арт Росс,2007,NHL,,
lecavvi01,Вторая команда всех звезд,2006,NHL,,C
pilotpi01,Первая команда всех звезд,1963,NHL,,D
kurrija01,Леди Бинг,1984,NHL,,
robinla01,Норрис,1979,NHL,,
vanbijo01,Первая команда всех звезд,1985,NHL,,G
worslgu01,Колдер,1952,NHL,,
heatlda01,Первая команда всех звезд,2006,NHL,,RW
lidstni01,Первая команда всех звезд,2000,NHL,,D
millery01,Первая команда всех звезд,2009,NHL,,G
leclajo01,Вторая команда всех звезд,1995,NHL,,ЛВ
gardija01,Все новички,2011,NHL,,D
sawchte01,Везина,1951,NHL,,
gomezsc01,Все новички,1999,NHL,,F
hullbo01,Первая команда всех звезд,1965,NHL,,ЛВ
hextabr01,Арт Росс,1941,NHL,,
chelich01,Первая команда всех звезд,1995,NHL,,D
gretzwa01,Каплан,1978,WHA,Новичок,
heatlda01,Все новички,2001,NHL,,F
hasekdo01,Пирсон,1996,NHL,,
macadal01,Мастертон,1979,NHL,,
charazd01,Плюс минус,2010,NHL,,
sandfed01,Вторая команда всех звезд,1953,NHL,,ЛВ
malakvl01,Все новички,1992,NHL,,D
brodema01,Везина,2003,NHL,,
delveal01,Леди Бинг,1968,NHL,,
boyesbr01,Все новички,2005,NHL,,F
roypa01,Первая команда всех звезд,1988,NHL,,G
bournbo01,Мастертон,1987,NHL,,
robinla01,Вторая команда всех звезд,1980,NHL,,D
johnsmi01,Все новички,1997,NHL,,F
potvife01,Все новички,1992,NHL,,G
stevesc01,Вторая команда всех звезд,1996,NHL,,D
vachoro01,Вторая команда всех звезд,1974,NHL,,G
lidstni01,Норрис,2002,NHL,,
charazd01,Вторая команда всех звезд,2007,NHL,,D
hedbean01,Первая команда всех звезд,1977,WHA,,RW
orrbo01,Норрис,1971,NHL,,
plantja01,Первая команда всех звезд,1955,NHL,,G
gretzwa01,Плюс минус,1984,NHL,,
zettehe01,Вторая команда всех звезд,2007,NHL,,ЛВ
howego01,Дэвидсон,1973,WHA,МВП,
roypa01,Дженнингс,1991,NHL,,
laperja01,Вторая команда всех звезд,1963,NHL,,D
hasekdo01,Первая команда всех звезд,1993,NHL,,G
krejcda01,Плюс минус,2008,NHL,,
smithcl01,Леди Бинг,1943,NHL,,
friesje01,Все новички,1994,NHL,,F
malikma01,Плюс минус,2003,NHL,галстук,
gilbero01,Вторая команда всех звезд,1967,NHL,,RW
croziro01,Конн Смайт,1965,NHL,,
mooredi01,Арт Росс,1958,NHL,,
burepa01,Ричард,2000,NHL,,
mccoofr01,Колдер,1944,NHL,,
kerrti01,Вторая команда всех звезд,1986,NHL,,RW
lidstni01,Первая команда всех звезд,1999,NHL,,D
kehoeri01,Леди Бинг,1980,NHL,,
sandede01,Колдер,1967,NHL,,
stastpa01,Все новички,2006,NHL,,F
mahovfr01,Вторая команда всех звезд,1969,NHL,,ЛВ
giacoed01,Вторая команда всех звезд,1967,NHL,,G
macmibo01,Леди Бинг,1978,NHL,,
carlsjo01,Все новички,2010,NHL,,D
sheppra01,Все новички,1987,NHL,,RW
geoffbe01,Вторая команда всех звезд,1954,NHL,,RW
gaborma01,Вторая команда всех звезд,2011,NHL,,RW
ovechal01,Первая команда всех звезд,2006,NHL,,ЛВ
lehtije01,Селке,1997,NHL,,
robitlu01,Первая команда всех звезд,1992,NHL,,ЛВ
lemelre01,Дженнингс,1989,NHL,Совместное использование,
huselkr01,Все новички,2001,NHL,,F
johnsch01,Вторая команда всех звезд,1930,NHL,,D
boyleda01,Вторая команда всех звезд,2008,NHL,,D
flamafe01,Вторая команда всех звезд,1957,NHL,,D
malkiev01,Первая команда всех звезд,2007,NHL,,C
bouwmja01,Все новички,2002,NHL,,D
carlema01,Все новички,2006,NHL,,D
carbogu01,Селке,1988,NHL,,
ovechal01,Первая команда всех звезд,2009,NHL,,ЛВ
mahovfr01,Первая команда всех звезд,1972,NHL,,ЛВ
willish01,Все новички,2000,NHL,,F
drillgo01,Леди Бинг,1937,NHL,,
drydeke01,Первая команда всех звезд,1976,NHL,,G
kaspest01,Селке,1981,NHL,,
pecami01,Селке,1996,NHL,,
jonsske01,Все новички,1994,NHL,,D
perregi01,Вторая команда всех звезд,1975,NHL,,C
sykorpe01,Все новички,1995,NHL,,F
hextaro01,Везина,1986,NHL,,
mikitst01,Первая команда всех звезд,1967,NHL,,C
breweca01,Вторая команда всех звезд,1969,NHL,,D
thompti01,Вторая команда всех звезд,1930,NHL,,G
drydeda01,Шляпник,1978,WHA,Лучший голландец,
stewaga01,Колдер,1942,NHL,,
cournyv01,Вторая команда всех звезд,1970,NHL,,RW
hallgl01,Первая команда всех звезд,1959,NHL,,G
kovalil01,Первая команда всех звезд,2011,NHL,,ЛВ
gorinbu01,Мастертон,1977,NHL,,
redmomi01,Вторая команда всех звезд,1973,NHL,,RW
lemiema01,Вторая команда всех звезд,1986,NHL,,C
howarji01,Все новички,2009,NHL,,G
gretzwa01,Арт Росс,1982,NHL,,
stamkst01,Ричард,2009,NHL,Совместное использование,
masonst01,Вторая команда всех звезд,2008,NHL,,G
langwro01,Норрис,1982,NHL,,
priceca01,Все новички,2007,NHL,,G
sjobela01,Первая команда всех звезд,1977,WHA,,D
howema01,Каплан,1973,WHA,Новичок,
cookbi01,Вторая команда всех звезд,1933,NHL,,RW
graharo02,Первая команда всех звезд,1974,WHA,,G
houslph01,Вторая команда всех звезд,1991,NHL,,D
oconnbu01,Леди Бинг,1947,NHL,,
zhamnal01,Вторая команда всех звезд,1994,NHL,,C
ftorero01,Вторая команда всех звезд,1977,WHA,,C
cleghod01,Арт Росс,1918,NHL,,
mogilal01,Вторая команда всех звезд,1995,NHL,,RW
hainsge01,Везина,1927,NHL,,
larocmi01,Везина,1976,NHL,Совместное использование,
francro01,Леди Бинг,1997,NHL,,
reardke01,Вторая команда всех звезд,1948,NHL,,D
conacch01,Вторая команда всех звезд,1931,NHL,,RW
nighbfr01,Леди Бинг,1924,NHL,,
macouja01,Все новички,1983,NHL,,D
shoreed01,Первая команда всех звезд,1930,NHL,,D
jagrja01,Первая команда всех звезд,2005,NHL,,RW
hallgl01,Вторая команда всех звезд,1955,NHL,,G
harvedo01,Норрис,1957,NHL,,
havlama01,Все новички,2000,NHL,,F
hejdumi01,Вторая команда всех звезд,2002,NHL,,RW
eschero01,Дженнингс,2002,NHL,Совместное использование,
turcoma01,Крозье,2000,NHL,,
roachjo01,Первая команда всех звезд,1932,NHL,,G
harvedo01,Первая команда всех звезд,1952,NHL,,D
harvedo01,Норрис,1960,NHL,,
datsypa01,Леди Бинг,2006,NHL,,
nasluma02,Первая команда всех звезд,2003,NHL,,ЛВ
waltomi01,Вторая команда всех звезд,1973,WHA,,RW
plantja01,Везина,1957,NHL,,
verstkr01,Все новички,2008,NHL,,F
esposph01,Вторая команда всех звезд,1974,NHL,,C
robitlu01,Все новички,1986,NHL,,ЛВ
roypa01,Первая команда всех звезд,1989,NHL,,G
orrbo01,Первая команда всех звезд,1971,NHL,,D
skinnje01,Колдер,2010,NHL,,
kennete01,Вторая команда всех звезд,1953,NHL,,C
howego01,Вторая команда всех звезд,1958,NHL,,RW
drydeke01,Везина,1976,NHL,Совместное использование,
henryca01,Леди Бинг,1957,NHL,,
nabokev01,Колдер,2000,NHL,,
richama01,Вторая команда всех звезд,1951,NHL,,RW
stevesc01,Вторая команда всех звезд,1991,NHL,,D
brimsfr01,Вторая команда всех звезд,1939,NHL,,G
stlouma01,Вторая команда всех звезд,2006,NHL,,RW
roypa01,Везина,1991,NHL,,
greente01,Вторая команда всех звезд,1968,NHL,,D
lemiema01,Арт Росс,1987,NHL,,
nighbfr01,Леди Бинг,1925,NHL,,
gretzwa01,Харт,1979,NHL,,
roypa01,Везина,1989,NHL,,
jagrja01,Первая команда всех звезд,1997,NHL,,RW
langwro01,Норрис,1983,NHL,,
kerrda01,Первая команда всех звезд,1939,NHL,,G
burepa01,Вторая команда всех звезд,2000,NHL,,RW
mikitst01,Вторая команда всех звезд,1964,NHL,,C
oconnbu01,Вторая команда всех звезд,1947,NHL,,C
robitlu01,Первая команда всех звезд,1988,NHL,,ЛВ
macinal01,Первая команда всех звезд,1990,NHL,,D
whitebi01,Вторая команда всех звезд,1973,NHL,,D
richama01,Первая команда всех звезд,1947,NHL,,RW
clarkwe01,Все новички,1985,NHL,,ЛВ
howego01,Вторая команда всех звезд,1960,NHL,,RW
roypa01,Везина,1988,NHL,,
prongch01,Первая команда всех звезд,1999,NHL,,D
mosdeke01,Вторая команда всех звезд,1954,NHL,,C
howego01,Вторая команда всех звезд,1955,NHL,,RW
mikitst01,Леди Бинг,1966,NHL,,
coffepa01,Вторая команда всех звезд,1983,NHL,,D
gretzwa01,Конн Смайт,1987,NHL,,
hullbo01,Вторая команда всех звезд,1977,WHA,,ЛВ
seibeea01,Вторая команда всех звезд,1940,NHL,,D
kellyre01,Первая команда всех звезд,1952,NHL,,D
meekeho01,Колдер,1946,NHL,,
jarrega01,Вторая команда всех звезд,1972,WHA,,ЛВ
nieuwjo01,Король Клэнси,1994,NHL,,
schmimi01,Первая команда всех звезд,1939,NHL,,C
wortero01,Вторая команда всех звезд,1931,NHL,,G
graharo02,Вторая команда всех звезд,1975,WHA,,G
thompti01,Везина,1932,NHL,,
kovalil01,Вторая команда всех звезд,2003,NHL,,ЛВ
crawfja01,Первая команда всех звезд,1945,NHL,,D
kurrija01,Вторая команда всех звезд,1985,NHL,,RW
leetcbr01,Вторая команда всех звезд,1990,NHL,,D
bossymi01,Первая команда всех звезд,1980,NHL,,RW
smithge01,Все новички,1989,NHL,,D
savarse01,Вторая команда всех звезд,1978,NHL,,D
trottbr01,Арт Росс,1978,NHL,,
ovechal01,Ричард,2008,NHL,,
sakicjo01,Первая команда всех звезд,2001,NHL,,C
bourqra01,Первая команда всех звезд,1989,NHL,,D
henryca01,Вторая команда всех звезд,1957,NHL,,ЛВ
harvedo01,Первая команда всех звезд,1956,NHL,,D
sandsto01,Все новички,1984,NHL,,RW
roypa01,Дженнингс,1987,NHL,Совместное использование,
bourqra01,Первая команда всех звезд,1979,NHL,,D
nealja01,Первая команда всех звезд,2011,NHL,,RW
murzyda01,Все новички,1985,NHL,,D
shuttst01,Первая команда всех звезд,1976,NHL,,ЛВ
sawchte01,Вторая команда всех звезд,1962,NHL,,G
warwigr01,Колдер,1941,NHL,,
zubovse01,Вторая команда всех звезд,2005,NHL,,D
redmomi01,Первая команда всех звезд,1972,NHL,,RW
vailer01,Колдер,1974,NHL,,
larmest01,Все новички,1982,NHL,,RW
durnabi01,Первая команда всех звезд,1943,NHL,,G
selbybr01,Колдер,1965,NHL,,
stlouma01,Леди Бинг,2010,NHL,,
ratelje01,Леди Бинг,1971,NHL,,
smithsi01,Леди Бинг,1954,NHL,,
sakicjo01,Конн Смайт,1995,NHL,,
bourqra01,Первая команда всех звезд,1987,NHL,,D
middlri01,Леди Бинг,1981,NHL,,
bourqra01,Первая команда всех звезд,1993,NHL,,D
turcoma01,Вторая команда всех звезд,2002,NHL,,G
graharo02,Шляпник,1974,WHA,Лучший голландец,
dejorde01,Везина,1966,NHL,Совместное использование,
howego01,Арт Росс,1956,NHL,,
masonst01,Все новички,2008,NHL,,G
gretzwa01,Вторая команда всех звезд,1989,NHL,,C
pennest01,Все новички,1984,NHL,,G
daleyjo01,Вторая команда всех звезд,1976,WHA,,G
mullejo01,Первая команда всех звезд,1988,NHL,,RW
tardima01,Хоу,1977,WHA,МВП,
richama01,Первая команда всех звезд,1944,NHL,,RW
mikitst01,Первая команда всех звезд,1963,NHL,,C
potvide01,Норрис,1977,NHL,,
richama01,Вторая команда всех звезд,1956,NHL,,RW
neelyca01,Вторая команда всех звезд,1990,NHL,,RW
careyji01,Первая команда всех звезд,1995,NHL,,G
gretzwa01,Арт Росс,1989,NHL,,
blaketo01,Первая команда всех звезд,1939,NHL,,ЛВ
jagrja01,Пирсон,2005,NHL,,
parenbe01,Везина,1974,NHL,,
parkbr01,Первая команда всех звезд,1973,NHL,,D
ovechal01,Вторая команда всех звезд,2010,NHL,,ЛВ
martiri01,Вторая команда всех звезд,1976,NHL,,ЛВ
riggipa01,Вторая команда всех звезд,1983,NHL,,G
loweke01,Король Клэнси,1989,NHL,,
lundqhe01,Везина,2011,NHL,,
lafonpa01,Мастертон,1994,NHL,,
goodfeb01,Харт,1939,NHL,,
raynech01,Вторая команда всех звезд,1949,NHL,,G
coffepa01,Вторая команда всех звезд,1982,NHL,,D
trembjc01,Мёрфи,1974,WHA,Лучший защитник,
dionnma01,Пирсон,1978,NHL,,
bourqra01,Вторая команда всех звезд,1985,NHL,,D
cloutre01,Первая команда всех звезд,1978,WHA,,RW
stevesc01,Конн Смайт,1999,NHL,,
kellyre01,Леди Бинг,1950,NHL,,
chelich01,Мессье,2006,NHL,,
stevesc01,Плюс минус,1993,NHL,,
gareda01,Вторая команда всех звезд,1979,NHL,,RW
zalapza01,Все новички,1988,NHL,,D
roussbo01,Колдер,1961,NHL,,
fedorse01,Первая команда всех звезд,1993,NHL,,C
mosiebi01,Леди Бинг,1944,NHL,,
howema01,Первая команда всех звезд,1982,NHL,,D
pilotpi01,Первая команда всех звезд,1965,NHL,,D
haywabr01,Дженнингс,1986,NHL,Совместное использование,
crawfco01,Все новички,2010,NHL,,G
lemiema01,Первая команда всех звезд,1996,NHL,,C
gretzwa01,Пирсон,1981,NHL,,
harmogl01,Вторая команда всех звезд,1948,NHL,,D
mikitst01,Первая команда всех звезд,1966,NHL,,C
brodema01,Первая команда всех звезд,2003,NHL,,G
smithsi01,Первая команда всех звезд,1954,NHL,,ЛВ
trembjc01,Мёрфи,1972,WHA,Лучший защитник,
leetcbr01,Первая команда всех звезд,1991,NHL,,D
cowlebi01,Первая команда всех звезд,1943,NHL,,C
thornjo01,Вторая команда всех звезд,2002,NHL,,C
theodjo01,Крозье,2001,NHL,,
staplpa01,Первая команда всех звезд,1973,WHA,,D
schneco01,Дженнингс,2010,NHL,Совместное использование,
howego01,Первая команда всех звезд,1974,WHA,,RW
gretzwa01,Арт Росс,1980,NHL,,
gainebo01,Селке,1978,NHL,,
bourqra01,Первая команда всех звезд,1995,NHL,,D
weighdo01,Король Клэнси,2010,NHL,,
messima01,Харт,1989,NHL,,
gilbero01,Первая команда всех звезд,1971,NHL,,RW
hullbo01,Вторая команда всех звезд,1975,WHA,,ЛВ
stewaja01,Первая команда всех звезд,1942,NHL,,D
quackbi01,Леди Бинг,1948,NHL,,
tardima01,Охотник,1977,WHA,Скручивание,
worslgu01,Первая команда всех звезд,1967,NHL,,G
sakicjo01,Плюс минус,2000,NHL,галстук,
carlewa01,Вторая команда всех звезд,1973,WHA,,C
blaketo01,Первая команда всех звезд,1944,NHL,,ЛВ
sedinda01,Вторая команда всех звезд,2009,NHL,,ЛВ
brodema01,Дженнингс,2009,NHL,,
kellyre01,Первая команда всех звезд,1956,NHL,,D
bouchfr01,Вторая команда всех звезд,1930,NHL,,C
hullbo01,Первая команда всех звезд,1973,WHA,,ЛВ
coffepa01,Норрис,1994,NHL,,
dionnma01,Вторая команда всех звезд,1980,NHL,,C
esposph01,Харт,1968,NHL,,
lidstni01,Вторая команда всех звезд,2009,NHL,,D
fernama01,Дженнингс,2008,NHL,Совместное использование,
lindrer01,Все новички,1992,NHL,,C
orrbo01,Норрис,1973,NHL,,
larocmi01,Везина,1977,NHL,Совместное использование,
crosbsi01,Пирсон,2006,NHL,,
maddejo01,Селке,2000,NHL,,
malkiev01,Харт,2011,NHL,,
oatesad01,Вторая команда всех звезд,1990,NHL,,C
drillgo01,Вторая команда всех звезд,1941,NHL,,RW
