playerid,year,tmid,lgid,pos,gp,g,a,pts,pim
benedcl01,1914,OT1,NHA,G,3,0,0,0,0
taylocy01,1917,VML,PCHA,L,5,9,0,9,15
vezinge01,1924,MTL,NHL,G,4,0,0,0,0
darraja01,1914,OT1,NHA,C,2,3,0,3,6
walkeja01,1919,SEA,PCHA,C,5,1,3,4,0
holmeha01,1913,TBS,NHA,G,3,0,0,0,0
dennecy01,1922,OTS,NHL,L,6,1,1,2,8
duncaar01,1923,VAM,PCHA,D,2,0,0,0,6
holmeha01,1924,VIC,WCHL,G,4,0,0,0,0
manthsy01,1924,MTL,NHL,D,4,0,0,0,2
gerared01,1914,OT1,NHA,L,3,1,2,3,14
nichosi01,1919,SEA,PCHA,L,4,0,0,0,0
patrile01,1912,VA1,PCHA,D,3,4,0,4,4
foystfr01,1918,SEA,PCHA,L,5,9,1,10,0
oliveha01,1923,CAT,WCHL,Р,2,0,0,0,0
gerared01,1919,OTS,NHL,D,5,2,1,3,3
meekiha01,1925,VIC,WCHL,L,4,0,0,0,6
denneco01,1922,VAM,PCHA,C,3,0,0,0,0
oatmaed01,1923,CAT,WCHL,C,2,0,1,1,0
harrism01,1915,PO1,PCHA,L,5,4,2,6,23
hitchli01,1922,OTS,NHL,D,5,1,0,1,4
cleghsp01,1919,OTS,NHL,D,5,0,1,1,4
fredrfr01,1925,VIC,WCHL,C,4,1,1,2,10
rickero01,1918,SEA,PCHA,D,5,1,2,3,0
bouchfr01,1923,VAM,PCHA,C,2,1,1,2,2
dyeba01,1921,TRS,NHL,Р,5,9,1,10,3
duncaar01,1920,VML,PCHA,D,5,2,1,3,3
lehmahu01,1917,VML,PCHA,G,5,0,0,0,0
berlilo01,1916,MOC,NHA,L,4,0,0,0,0
benedcl01,1920,OTS,NHL,G,5,0,0,0,0
joliaau01,1923,MTL,NHL,L,4,3,1,4,6
hartgi01,1925,VIC,WCHL,Р,4,0,0,0,2
vezinge01,1918,MTL,NHL,G,5,0,0,0,0
nighbfr01,1920,OTS,NHL,C,5,0,1,1,0
rowebo01,1918,SEA,PCHA,D,5,1,0,1,6
holmeha01,1917,TOA,NHL,G,5,0,0,0,0
loughcl01,1925,VIC,WCHL,D,4,1,0,1,8
holmeha01,1918,SEA,PCHA,G,5,0,0,0,0
dennecy01,1919,OTS,NHL,L,5,0,2,2,3
patrile01,1913,VA1,PCHA,D,3,2,0,2,5
sheppjo01,1922,EDE,WCHL,C,1,0,0,0,0
merriho01,1914,OT1,NHA,D,3,0,0,0,0
gerared01,1920,OTS,NHL,D,5,0,0,0,44
wilsocu01,1916,SEA,PCHA,Р,4,1,2,3,0
cookll01,1923,VAM,PCHA,D,2,0,0,0,4
cotchch01,1923,VAM,PCHA,L,1,0,0,0,0
camerha01,1913,TBS,NHA,D,2,1,0,1,4
cookll01,1917,VML,PCHA,D,5,2,0,2,12
mcnamho01,1915,MOC,NHA,D,5,0,1,1,21
irvinde01,1915,PO1,PCHA,D,5,0,0,0,14
matzjo01,1924,MTL,NHL,F,4,0,0,0,2
crawfru01,1923,CAT,WCHL,L,2,0,0,0,0
mackami01,1920,VML,PCHA,C,5,0,1,1,0
cleghsp01,1924,MTL,NHL,D,4,0,0,0,2
simpsjo01,1922,EDE,WCHL,D,2,0,1,1,0
morenho01,1924,MTL,NHL,C,4,4,1,5,4
coutubi01,1923,MTL,NHL,D,4,0,0,0,0
skinnal01,1917,TOA,NHL,Р,5,8,2,10,0
rickero01,1916,SEA,PCHA,D,4,0,1,1,23
bouchge01,1920,OTS,NHL,D,5,2,0,2,9
pitredi01,1915,MOC,NHA,Р,5,4,1,5,15
lehmahu01,1920,VML,PCHA,G,5,0,0,0,0
mackami01,1917,VML,PCHA,C,5,5,5,10,12
harrism01,1920,VML,PCHA,L,5,2,1,3,6
foystfr01,1916,SEA,PCHA,L,4,7,2,9,3
broadpu01,1922,OTS,NHL,Р,6,6,1,7,12
mackami01,1921,VML,PCHA,L,5,1,0,1,6
clancki01,1922,OTS,NHL,D,6,1,0,1,4
lehmahu01,1921,VML,PCHA,G,5,0,0,0,0
vezinge01,1924,MTL,NHL,G,4,0,0,0,0
dennecy01,1922,OTS,NHL,L,6,1,1,2,8
holmeha01,1925,VIC,WCHL,G,4,0,0,0,0
skinnal01,1923,VAM,PCHA,Р,2,0,0,0,0
mackami01,1923,VAM,PCHA,L,2,0,0,0,0
kerral02,1913,VA1,PCHA,Р,3,1,0,1,3
benedcl01,1920,OTS,NHL,G,5,0,0,0,0
walkeja01,1925,VIC,WCHL,C,4,0,0,0,0
hartgi01,1925,VIC,WCHL,Р,4,0,0,0,2
bouchbi01,1923,MTL,NHL,Р,4,5,1,6,6
oatmaed01,1923,CAT,WCHL,C,2,0,1,1,0
adamsja01,1920,VML,PCHA,C,5,2,1,3,6
broadpu01,1920,OTS,NHL,Р,4,2,0,2,0
reidch01,1923,CAT,WCHL,G,2,0,0,0,0
wilsocu01,1913,TBS,NHA,Р,3,3,0,3,15
carsofr01,1925,MTM,NHL,Р,4,0,0,0,0
smithto01,1916,MOC,NHA,C,4,2,0,2,3
cookll01,1917,VML,PCHA,D,5,2,0,2,12
smyliro01,1921,TRS,NHL,L,5,1,3,4,0
lehmahu01,1917,VML,PCHA,G,5,0,0,0,0
merriho01,1914,OT1,NHA,D,3,0,0,0,0
arbouty01,1922,EDE,WCHL,L,2,0,0,0,0
patrile01,1912,VA1,PCHA,D,3,4,0,4,4
ulricja01,1913,VA1,PCHA,Р,3,0,0,0,3
rickero01,1919,SEA,PCHA,D,5,2,0,2,9
denneco01,1917,TOA,NHL,Л/К,5,3,1,4,0
moranpa01,1912,QU1,NHA,G,3,0,0,0,0
cleghod01,1923,MTL,NHL,Р/С,4,0,1,1,0
bouchbi01,1923,MTL,NHL,Р,4,5,1,6,6
cookll01,1917,VML,PCHA,D,5,2,0,2,12
benedcl01,1919,OTS,NHL,G,5,0,0,0,0
lehmahu01,1922,VAM,PCHA,G,4,0,0,0,0
wilsocu01,1913,TBS,NHA,Р,3,3,0,3,15
merriho01,1914,OT1,NHA,D,3,0,0,0,0
andrell01,1921,TRS,NHL,F,5,2,0,2,3
arbouam01,1915,MOC,NHA,L,4,3,0,3,8
crawfru01,1912,QU1,NHA,Р,3,3,0,3,19
holmeha01,1919,SEA,PCHA,G,5,0,0,0,0
meekiha01,1917,TOA,NHL,L,5,1,2,3,0
randake01,1917,TOA,NHL,Р/Д,5,1,0,1,0
gerared01,1920,OTS,NHL,D,5,0,0,0,44
foystfr01,1916,SEA,PCHA,L,4,7,2,9,3
malleke01,1914,VML,PCHA,C,3,0,0,0,0
coutubi01,1923,MTL,NHL,D,4,0,0,0,0
lehmahu01,1921,VML,PCHA,G,5,0,0,0,0
bouchge01,1919,OTS,NHL,D,5,2,0,2,2
mackami01,1922,VAM,PCHA,L,4,1,0,1,4
oatmaed01,1923,CAT,WCHL,C,2,0,1,1,0
campbea01,1922,EDE,WCHL,L,2,0,0,0,0
lindsbe01,1913,VA1,PCHA,G,3,0,0,0,0
arbouty01,1922,EDE,WCHL,L,2,0,0,0,0
rossar01,1914,OT1,NHA,D,3,0,0,0,12
morribe01,1923,CAT,WCHL,C,2,0,0,0,2
benedcl01,1920,OTS,NHL,G,5,0,0,0,0
simpsjo01,1922,EDE,WCHL,D,2,0,1,1,0
pitredi01,1916,MOC,NHA,Р,4,5,0,5,6
broadpu01,1914,OT1,NHA,Р,3,3,0,3,9
denneco01,1922,VAM,PCHA,C,3,0,0,0,0
cookll01,1920,VML,PCHA,D,5,2,0,2,20
vezinge01,1923,MTL,NHL,G,4,0,0,0,0
smailwa01,1912,VA1,PCHA,L,1,0,0,0,0
cookll01,1923,VAM,PCHA,D,2,0,0,0,4
gengebo01,1913,VA1,PCHA,C,3,0,0,0,15
nighbfr01,1919,OTS,NHL,C,5,6,1,7,2
smithto01,1916,MOC,NHA,C,4,2,0,2,3
holmeha01,1916,SEA,PCHA,G,4,0,0,0,0
holwaal01,1925,MTM,NHL,D,2,0,0,0,0
clancki01,1922,OTS,NHL,D,6,1,0,1,4
hitchli01,1922,OTS,NHL,D,5,1,0,1,4
gerared01,1919,OTS,NHL,D,5,2,1,3,3
joliaau01,1923,MTL,NHL,L,4,3,1,4,6
noblere01,1917,TOA,NHL,L,5,2,1,3,0
poulisk01,1912,VA1,PCHA,L,3,2,0,2,5
vezinge01,1916,MOC,NHA,G,4,0,0,0,0
lalonne01,1916,MOC,NHA,C,4,1,0,1,21
duncaar01,1921,VML,PCHA,D,5,0,1,1,9
foystfr01,1913,TBS,NHA,C,3,2,0,2,3
wilsocu01,1918,SEA,PCHA,Р,5,1,3,4,6
shoreha01,1914,OT1,NHA,D,3,0,0,0,3
noblere01,1921,TRS,NHL,L,5,0,1,1,9
darraja01,1919,OTS,NHL,Р/Л,5,5,2,7,3
carpeed01,1916,SEA,PCHA,D,4,0,0,0,3
nighbfr01,1920,OTS,NHL,C,5,0,1,1,0
morrijo01,1922,EDE,WCHL,Р,2,1,0,1,0
mackami01,1923,VAM,PCHA,L,2,0,0,0,0
skinnal01,1921,VML,PCHA,Р,5,0,1,1,12
grahale01,1914,OT1,NHA,L,3,1,0,1,0
haldeha01,1925,VIC,WCHL,D,4,1,0,1,8
darraja01,1920,OTS,NHL,Р/Л,5,5,0,5,12
skinnal01,1920,VML,PCHA,Р,3,4,0,4,14
holmeha01,1924,VIC,WCHL,G,4,0,0,0,0
parkeer01,1922,VAM,PCHA,Р,4,0,2,2,2
duncaar01,1922,VAM,PCHA,D,4,2,2,4,0
lavioja01,1915,MOC,NHA,L,2,0,0,0,6
meekiha01,1917,TOA,NHL,L,5,1,2,3,0
vezinge01,1915,MOC,NHA,G,5,0,0,0,0
crawfru01,1923,CAT,WCHL,L,2,0,0,0,0
smailwa01,1912,VA1,PCHA,L,1,0,0,0,0
morribe01,1919,SEA,PCHA,C,5,0,2,2,0
walkeja01,1925,VIC,WCHL,C,4,0,0,0,0
phillme01,1925,MTM,NHL,F,4,1,1,2,0
bostrhe01,1922,EDE,WCHL,D,1,0,0,0,0
helmaha01,1922,OTS,NHL,D,2,0,0,0,0
duncaar01,1921,VML,PCHA,D,5,0,1,1,9
parkeer01,1921,VML,PCHA,Р,5,0,3,3,0
rowebo01,1912,VA1,PCHA,D,3,2,0,2,9
skinnal01,1922,VAM,PCHA,Р,3,1,1,2,6
anderjo03,1925,VIC,WCHL,L,1,0,0,0,0
morribe01,1923,CAT,WCHL,C,2,0,0,0,2
kerral02,1913,VA1,PCHA,Р,3,1,0,1,3
corbebe01,1918,MTL,NHL,D,5,0,1,1,3
berlilo01,1915,MOC,NHA,L,2,0,0,0,0
harrism01,1920,VML,PCHA,L,5,2,1,3,6
mummeha01,1912,QU1,NHA,D,3,1,0,1,7
harrism01,1915,PO1,PCHA,L,5,4,2,6,23
tobinch01,1915,PO1,PCHA,Р,5,2,1,3,12
camerbi01,1923,MTL,NHL,Р,4,0,0,0,0
bouchge01,1922,OTS,NHL,D,6,2,1,3,6
joliaau01,1923,MTL,NHL,L,4,3,1,4,6
hitchli01,1922,OTS,NHL,D,5,1,0,1,4
coutubi01,1916,MOC,NHA,D,4,0,0,0,36
sheppjo01,1922,EDE,WCHL,C,1,0,0,0,0
holmeha01,1917,TOA,NHL,G,5,0,0,0,0
arbouty01,1922,EDE,WCHL,L,2,0,0,0,0
cookll01,1922,VAM,PCHA,D,4,0,1,1,4
vezinge01,1916,MOC,NHA,G,4,0,0,0,0
simpsjo01,1922,EDE,WCHL,D,2,0,1,1,0
adamsja01,1921,VML,PCHA,C,5,6,1,7,18
bellbi01,1923,MTL,NHL,F,3,0,0,0,0
bouchbi01,1924,MTL,NHL,Р,4,1,1,2,13
gerared01,1914,OT1,NHA,L,3,1,2,3,14
benedcl01,1914,OT1,NHA,G,3,0,0,0,0
duttore01,1923,CAT,WCHL,D,2,0,0,0,9
harrism01,1922,VAM,PCHA,L,4,1,0,1,8
adamsbi01,1920,VML,PCHA,Р,4,0,0,0,0
poulisk01,1912,VA1,PCHA,L,3,2,0,2,5
meekiha01,1925,VIC,WCHL,L,4,0,0,0,6
rowebo01,1913,VA1,PCHA,D,3,0,0,0,3
vezinge01,1923,MTL,NHL,G,4,0,0,0,0
gagnear01,1922,EDE,WCHL,Р,2,0,0,0,2
clancki01,1922,OTS,NHL,D,6,1,0,1,4
lindsbe01,1912,VA1,PCHA,G,3,0,0,0,0
corbeco01,1913,TBS,NHA,D,2,0,0,0,0
dundeto01,1912,VA1,PCHA,C,3,3,0,3,8
denneco01,1922,VAM,PCHA,C,3,0,0,0,0
dundeto01,1913,VA1,PCHA,C,3,2,0,2,11
darraja01,1914,OT1,NHA,C,2,3,0,3,6
walkeja01,1916,SEA,PCHA,C,4,1,2,3,0
tobinch01,1921,VML,PCHA,Р,5,0,0,0,0
lavioja01,1916,MOC,NHA,L,4,1,2,3,9
broadpu01,1914,OT1,NHA,Р,3,3,0,3,9
berlilo01,1918,MTL,NHL,L,5,1,1,2,0
matzjo01,1924,MTL,NHL,F,4,0,0,0,2
lalonne01,1918,MTL,NHL,C,5,6,0,6,3
marshja02,1913,TBS,NHA,D,3,1,0,1,2
holmeha01,1918,SEA,PCHA,G,5,0,0,0,0
parkeer01,1921,VML,PCHA,Р,5,0,3,3,0
murramu01,1918,SEA,PCHA,D,5,2,0,2,6
bostrhe01,1923,VAM,PCHA,D,2,1,0,1,0
corbebe01,1918,MTL,NHL,D,5,0,1,1,3
matzjo01,1924,MTL,NHL,F,4,0,0,0,2
taylocy01,1914,VML,PCHA,Р/Л,3,7,3,10,3
darraja01,1919,OTS,NHL,Р/Л,5,5,2,7,3
bouchfr01,1923,VAM,PCHA,C,2,1,1,2,2
desirsy01,1920,VML,PCHA,D,4,0,0,0,6
camerha01,1913,TBS,NHA,D,2,1,0,1,4
reidch01,1923,CAT,WCHL,G,2,0,0,0,0
nighbfr01,1914,VML,PCHA,C,3,4,6,10,6
mummeha01,1916,MOC,NHA,D,4,0,0,0,35
oliveha01,1923,CAT,WCHL,Р,2,0,0,0,0
walkeja01,1925,VIC,WCHL,C,4,0,0,0,0
barboal01,1915,PO1,PCHA,C,5,0,0,0,0
berlilo01,1915,MOC,NHA,L,2,0,0,0,0
lehmahu01,1921,VML,PCHA,G,5,0,0,0,0
manthsy01,1924,MTL,NHL,D,4,0,0,0,2
crawfru01,1912,QU1,NHA,Р,3,3,0,3,19
sheppjo01,1922,EDE,WCHL,C,1,0,0,0,0
nichosi01,1919,SEA,PCHA,L,4,0,0,0,0
morenho01,1923,MTL,NHL,C,4,4,2,6,4
halljo01,1918,MTL,NHL,D,5,0,0,0,6
taylocy01,1920,VML,PCHA,L,3,0,1,1,5
harrism01,1920,VML,PCHA,L,5,2,1,3,6
skinnal01,1917,TOA,NHL,Р,5,8,2,10,0
holmeha01,1916,SEA,PCHA,G,4,0,0,0,0
gerared01,1919,OTS,NHL,D,5,2,1,3,3
benedcl01,1925,MTM,NHL,G,4,0,0,0,0
broadpu01,1920,OTS,NHL,Р,4,2,0,2,0
mcgifro01,1913,TBS,NHA,F,3,2,0,2,25
lindsbe01,1913,VA1,PCHA,G,3,0,0,0,0
rowebo01,1918,SEA,PCHA,D,5,1,0,1,6
lehmahu01,1917,VML,PCHA,G,5,0,0,0,0
vezinge01,1915,MOC,NHA,G,5,0,0,0,0
walkeja01,1918,SEA,PCHA,C,5,3,0,3,9
gerared01,1914,OT1,NHA,L,3,1,2,3,14
wilsocu01,1918,SEA,PCHA,Р,5,1,3,4,6
walkeja01,1924,VIC,WCHL,L,4,4,2,6,0
mcdonja01,1918,MTL,NHL,C,5,1,1,2,3
loughcl01,1924,VIC,WCHL,D,4,1,0,1,4
lindsbe01,1912,VA1,PCHA,G,3,0,0,0,0
keatsdu01,1922,EDE,WCHL,C,2,0,0,0,4
cookll01,1923,VAM,PCHA,D,2,0,0,0,4
poulisk01,1912,VA1,PCHA,L,3,2,0,2,5
foystfr01,1918,SEA,PCHA,L,5,9,1,10,0
roachjo01,1921,TRS,NHL,G,5,0,0,0,0
rickero01,1919,SEA,PCHA,D,5,2,0,2,9
gerared01,1920,OTS,NHL,D,5,0,0,0,44
mcnamge02,1913,TBS,NHA,D,3,2,0,2,4
cleghsp01,1923,MTL,NHL,D,4,2,1,3,2
ronansk01,1915,MOC,NHA,Р,4,1,0,1,6
cookll01,1914,VML,PCHA,D,3,3,0,3,9
moranpa01,1912,QU1,NHA,G,3,0,0,0,0
rowebo01,1913,VA1,PCHA,D,3,0,0,0,3
frasego01,1925,VIC,WCHL,D,4,0,0,0,14
noblere01,1925,MTM,NHL,D,4,0,0,0,4
benedcl01,1925,MTM,NHL,G,4,0,0,0,0
rowebo01,1916,SEA,PCHA,D,4,0,2,2,0
cleghsp01,1924,MTL,NHL,D,4,0,0,0,2
harrism01,1920,VML,PCHA,L,5,2,1,3,6
mackami01,1923,VAM,PCHA,L,2,0,0,0,0
vezinge01,1923,MTL,NHL,G,4,0,0,0,0
loughcl01,1924,VIC,WCHL,D,4,1,0,1,4
mackami01,1921,VML,PCHA,L,5,1,0,1,6
camerha01,1917,TOA,NHL,D,5,3,1,4,0
duncaar01,1923,VAM,PCHA,D,2,0,0,0,6
barboal01,1915,PO1,PCHA,C,5,0,0,0,0
crawfru01,1923,CAT,WCHL,L,2,0,0,0,0
randake01,1917,TOA,NHL,Р/Д,5,1,0,1,0
pitredi01,1918,MTL,NHL,Р,5,0,3,3,0
patrifr01,1914,VML,PCHA,D,3,2,1,3,6
denneco01,1922,VAM,PCHA,C,3,0,0,0,0
rothssa01,1925,MTM,NHL,F,4,0,0,0,0
kerral02,1913,VA1,PCHA,Р,3,1,0,1,3
denneco01,1921,TRS,NHL,Л/К,5,3,2,5,2
ronansk01,1915,MOC,NHA,Р,4,1,0,1,6
patrile01,1912,VA1,PCHA,D,3,4,0,4,4
mummeha01,1916,MOC,NHA,D,4,0,0,0,35
lehmahu01,1921,VML,PCHA,G,5,0,0,0,0
oatmaed01,1921,VML,PCHA,Р,5,1,1,2,14
haldeha01,1924,VIC,WCHL,Р,4,2,1,3,8
dundeto01,1915,PO1,PCHA,C,5,1,0,1,9
rowebo01,1918,SEA,PCHA,D,5,1,0,1,6
parkeer01,1923,VAM,PCHA,Р,2,0,0,0,0
coutubi01,1923,MTL,NHL,D,4,0,0,0,0
corbebe01,1918,MTL,NHL,D,5,0,1,1,3
joliaau01,1924,MTL,NHL,L,4,2,0,2,16
duncaar01,1922,VAM,PCHA,D,4,2,2,4,0
marshja02,1913,TBS,NHA,D,3,1,0,1,2
mackami01,1914,VML,PCHA,L,3,4,2,6,6
poulisk01,1915,MOC,NHA,C,5,1,1,2,6
vezinge01,1924,MTL,NHL,G,4,0,0,0,0
dennecy01,1919,OTS,NHL,L,5,0,2,2,3
phillme01,1925,MTM,NHL,F,4,1,1,2,0
mcnamge02,1913,TBS,NHA,D,3,2,0,2,4
munrodu01,1925,MTM,NHL,D,4,1,0,1,6
pitredi01,1916,MOC,NHA,Р,4,5,0,5,6
fredrfr01,1925,VIC,WCHL,C,4,1,1,2,10
holmeha01,1925,VIC,WCHL,G,4,0,0,0,0
hitchli01,1922,OTS,NHL,D,5,1,0,1,4
cotchch01,1922,VAM,PCHA,L,2,0,0,0,0
meekiha01,1924,VIC,WCHL,L,4,0,1,1,2
mackami01,1923,VAM,PCHA,L,2,0,0,0,0
bostrhe01,1922,EDE,WCHL,D,1,0,0,0,0
mcdonra01,1918,SEA,PCHA,L,5,1,1,2,3
smithto01,1916,MOC,NHA,C,4,2,0,2,3
denneco01,1917,TOA,NHL,Л/К,5,3,1,4,0
lavioja01,1915,MOC,NHA,L,2,0,0,0,6
lalonne01,1915,MOC,NHA,C,4,3,2,5,28
murramu01,1918,SEA,PCHA,D,5,2,0,2,6
dundeto01,1913,VA1,PCHA,C,3,2,0,2,11
moynesp01,1917,VML,PCHA,Р,4,0,0,0,9
patrifr01,1914,VML,PCHA,D,3,2,1,3,6
skinnal01,1920,VML,PCHA,Р,3,4,0,4,14
duncaar01,1923,VAM,PCHA,D,2,0,0,0,6
dennecy01,1920,OTS,NHL,L,5,2,2,4,10
camerha01,1921,TRS,NHL,D,4,0,2,2,11
holmeha01,1919,SEA,PCHA,G,5,0,0,0,0
clancki01,1922,OTS,NHL,D,6,1,0,1,4
loughcl01,1924,VIC,WCHL,D,4,1,0,1,4
taylocy01,1914,VML,PCHA,Р/Л,3,7,3,10,3
ulricja01,1913,VA1,PCHA,Р,3,0,0,0,3
noblere01,1921,TRS,NHL,L,5,0,1,1,9
barboal01,1915,PO1,PCHA,C,5,0,0,0,0
morribe01,1916,SEA,PCHA,Р,4,14,2,16,0
morribe01,1919,SEA,PCHA,C,5,0,2,2,0
benedcl01,1919,OTS,NHL,G,5,0,0,0,0
trappbo01,1922,EDE,WCHL,D,2,0,0,0,2
lehmahu01,1917,VML,PCHA,G,5,0,0,0,0
smailwa01,1912,VA1,PCHA,L,1,0,0,0,0
tobinch01,1915,PO1,PCHA,Р,5,2,1,3,12
taylocy01,1920,VML,PCHA,L,3,0,1,1,5
rowebo01,1919,SEA,PCHA,D,5,2,1,3,13
randake01,1921,TRS,NHL,Д/Р,4,1,0,1,19
walkeja01,1916,SEA,PCHA,C,4,1,2,3,0
corbeco01,1913,TBS,NHA,D,2,0,0,0,0
cookll01,1914,VML,PCHA,D,3,3,0,3,9
benedcl01,1914,OT1,NHA,G,3,0,0,0,0
morribe01,1923,CAT,WCHL,C,2,0,0,0,2
mcdonja01,1918,MTL,NHL,C,5,1,1,2,3
siebeba01,1925,MTM,NHL,L,4,1,2,3,4
kerral02,1913,VA1,PCHA,Р,3,1,0,1,3
tobinch01,1919,SEA,PCHA,Р,5,0,0,0,0
arbouty01,1922,EDE,WCHL,L,2,0,0,0,0
marksja01,1912,QU1,NHA,Р,3,2,0,2,2
meekiha01,1917,TOA,NHL,L,5,1,2,3,0
nighbfr01,1919,OTS,NHL,C,5,6,1,7,2
phillme01,1925,MTM,NHL,F,4,1,1,2,0
helmaha01,1922,OTS,NHL,D,2,0,0,0,0
denneco01,1922,VAM,PCHA,C,3,0,0,0,0
noblere01,1917,TOA,NHL,L,5,2,1,3,0
oliveha01,1923,CAT,WCHL,Р,2,0,0,0,0
patrile01,1913,VA1,PCHA,D,3,2,0,2,5
vezinge01,1924,MTL,NHL,G,4,0,0,0,0
broadpu01,1920,OTS,NHL,Р,4,2,0,2,0
lavioja01,1916,MOC,NHA,L,4,1,2,3,9
mackami01,1917,VML,PCHA,C,5,5,5,10,12
pitredi01,1918,MTL,NHL,Р,5,0,3,3,0
darraja01,1919,OTS,NHL,Р/Л,5,5,2,7,3
rowebo01,1912,VA1,PCHA,D,3,2,0,2,9
andrell01,1921,TRS,NHL,F,5,2,0,2,3
holmeha01,1924,VIC,WCHL,G,4,0,0,0,0
poulisk01,1915,MOC,NHA,C,5,1,1,2,6
sheppjo01,1922,EDE,WCHL,C,1,0,0,0,0
mackami01,1920,VML,PCHA,C,5,0,1,1,0
hartgi01,1924,VIC,WCHL,Р,4,2,1,3,0
stackte01,1921,TRS,NHL,D,4,0,0,0,0
pitredi01,1915,MOC,NHA,Р,5,4,1,5,15
coutubi01,1923,MTL,NHL,D,4,0,0,0,0
coutubi01,1924,MTL,NHL,D,4,1,0,1,10
harrism01,1915,PO1,PCHA,L,5,4,2,6,23
patrile01,1912,VA1,PCHA,D,3,4,0,4,4
camerha01,1921,TRS,NHL,D,4,0,2,2,11
oatmaed01,1923,CAT,WCHL,C,2,0,1,1,0
smithto01,1916,MOC,NHA,C,4,2,0,2,3
duncaar01,1921,VML,PCHA,D,5,0,1,1,9
denneco01,1922,VAM,PCHA,C,3,0,0,0,0
oatmaed01,1921,VML,PCHA,Р,5,1,1,2,14
skinnal01,1923,VAM,PCHA,Р,2,0,0,0,0
crawfru01,1912,QU1,NHA,Р,3,3,0,3,19
skinnal01,1920,VML,PCHA,Р,3,4,0,4,14
patrifr01,1914,VML,PCHA,D,3,2,1,3,6
parkeer01,1923,VAM,PCHA,Р,2,0,0,0,0
vezinge01,1924,MTL,NHL,G,4,0,0,0,0
malleke01,1914,VML,PCHA,C,3,0,0,0,0
frasego01,1924,VIC,WCHL,D,4,2,1,3,6
bouchfr01,1922,VAM,PCHA,C,4,2,0,2,0
mattejo01,1923,VAM,PCHA,D,2,1,0,1,2
coutubi01,1923,MTL,NHL,D,4,0,0,0,0
cookll01,1914,VML,PCHA,D,3,3,0,3,9
