provider_no,provider_name,street,city,state_prov,mail_code,country,phone_no,issue_dt,expr_dt,region_no,provider_code
492,Prov. Just Ligh, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,8,
493,Prov. Just Mach, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,8,
494,Prov. Just Need, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,3,
495,Prov. Just Oper, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,8,
496,Prov. Just Petr, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,8,
497,Prov. Just Ques, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,7,
498,Prov. Just Rest, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,4,
499,Prov. Just Sail, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,8,
500,Prov. Just Tran, , ,,,,,1999-10-13T10:41:24,2000-10-12T10:41:24,8,
169,Prov. Giant Sai, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,7,
355,Prov. Famous Op, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
211,Prov. Boston Ke, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
155,Prov. Famous Op, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,7,
163,Prov. Giant Mac, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,4,
337,Prov. Driven Qu, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
254,Prov. Famous Ne, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
16,Prov. Boston Pe, , ,,,,,1999-10-13T10:41:18,2000-10-12T10:41:18,6,
388,Prov. Imperial, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,5,
59,Prov. Famous Sa, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
114,Prov. Boston Ne, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,8,
94,Prov. Just Need, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,7,
162,Prov. Giant Lig, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
274,Prov. Humble Ne, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,8,
290,Prov. Imperial, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
144,Prov. Expert Ne, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
42,Prov. Expert Li, , ,,,,,1999-10-13T10:41:18,2000-10-12T10:41:18,7,
361,Prov. Giant Key, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,4,
406,Prov. Apex Petr, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
10,Prov. Apex Tran, , ,,,,,1999-10-13T10:41:18,2000-10-12T10:41:18,9,
444,Prov. Expert Ne, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
349,Prov. Expert Sa, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
357,Prov. Famous Qu, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
308,Prov. Apex Rest, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
409,Prov. Apex Sail, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
119,Prov. Boston Sa, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,7,
178,Prov. Humble Re, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
17,Prov. Boston Qu, , ,,,,,1999-10-13T10:41:18,2000-10-12T10:41:18,5,
199,Prov. Just Sail, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
214,Prov. Boston Ne, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
263,Prov. Giant Mac, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
271,Prov. Humble Ke, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
251,Prov. Famous Ke, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
8,Prov. Apex Rest, , ,,,,,1999-10-13T10:41:18,2000-10-12T10:41:18,9,
423,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
176,Prov. Humble Pe, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
