charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
965796,9160,490,9,1999-09-24T10:48:40,1791.0,29160,
1818928,9548,499,10,1999-10-11T10:45:02,2431.0,29548,
754186,9674,499,5,1999-07-13T10:47:47,1363.0,9674,
1158968,8799,464,7,1999-07-30T10:48:08,2469.0,8799,
1969052,9471,490,7,1999-08-06T10:48:56,3633.0,9471,
689921,4201,457,5,1999-06-24T10:50:33,3929.0,4201,
806691,7233,481,2,1999-10-13T10:44:07,1480.0,0,
634299,6161,474,6,1999-06-21T10:46:15,713.0,6161,
851034,8348,497,10,1999-06-30T10:47:33,1401.0,8348,
892082,7247,494,4,1999-07-10T10:50:43,414.0,7247,
1872164,9966,385,10,1999-09-09T10:49:11,4468.0,19966,
1233001,9863,411,4,1999-06-29T10:46:10,13.0,9863,
1099608,3116,468,2,1999-09-28T10:51:18,695.0,23116,
1920408,6382,493,4,1999-10-03T10:45:09,3729.0,26382,
55251,5054,366,10,1999-06-21T10:47:52,4052.0,5054,
1085273,8993,370,3,1999-08-09T10:50:12,3180.0,8993,
517415,4576,432,7,1999-07-15T10:44:55,1385.0,4576,
1273919,8963,492,10,1999-09-19T10:49:19,1108.0,28963,
1037748,4271,446,5,1999-10-10T10:46:31,4983.0,24271,
1381229,6846,456,7,1999-07-15T10:49:53,2823.0,6846,
1570394,9445,301,3,1999-07-12T10:49:02,1509.0,9445,
1223035,9907,487,7,1999-08-17T10:45:21,2328.0,19907,
1838610,3423,491,9,1999-07-01T10:46:35,2775.0,3423,
971492,9725,500,3,1999-07-30T10:49:07,477.0,9725,
844698,8101,489,6,1999-08-10T10:47:04,4401.0,8101,
1350673,7513,451,2,1999-07-08T10:47:31,48.0,7513,
1112390,3335,498,5,1999-07-02T10:44:33,2393.0,3335,
11575,9901,398,7,1999-10-12T10:44:29,3987.0,29901,
966750,8309,490,10,1999-09-20T10:48:45,200.0,28309,
1715112,9929,346,3,1999-08-24T10:44:45,3424.0,19929,
1755488,9989,429,6,1999-09-25T10:47:53,4595.0,29989,
1275453,9359,468,8,1999-08-04T10:49:25,1862.0,9359,
841500,9340,474,5,1999-06-19T10:46:49,3016.0,9340,
1501677,2974,439,2,1999-07-07T10:43:45,3335.0,2974,
649636,8919,450,3,1999-07-11T10:47:26,2016.0,8919,
1266043,4283,496,9,1999-06-20T10:48:41,81.0,4283,
1418134,5147,401,3,1999-10-13T10:44:59,2249.0,0,
640090,9645,460,4,1999-09-02T10:46:42,3477.0,19645,
1767158,9181,485,3,1999-09-16T10:48:47,2173.0,29181,
1560526,7850,424,8,1999-07-04T10:48:16,311.0,7850,
736846,3990,482,7,1999-09-02T10:46:27,4051.0,13990,
1264603,8151,471,10,1999-08-17T10:48:35,4792.0,18151,
1909116,8310,400,3,1999-07-06T10:44:18,1210.0,8310,
1695752,4894,493,3,1999-06-23T10:51:00,1197.0,4894,
893339,9575,497,5,1999-08-10T10:50:49,4065.0,9575,
1782580,6234,428,5,1999-09-16T10:49:59,1139.0,26234,
1318732,9525,311,4,1999-08-29T10:45:01,4541.0,19525,
1227075,9434,483,10,1999-08-28T10:45:41,3540.0,19434,
87412,3166,386,5,1999-09-01T10:50:21,1978.0,13166,
1522310,6220,484,3,1999-07-14T10:45:18,3036.0,6220,
851444,9344,499,8,1999-06-20T10:47:35,1903.0,9344,
503820,9998,386,10,1999-09-03T10:43:54,1639.0,19998,
1188566,6846,405,3,1999-08-16T10:50:27,150.0,16846,
1086726,5607,438,3,1999-10-05T10:50:18,4439.0,25607,
1500256,9462,457,9,1999-10-08T10:43:39,3584.0,29462,
