driverid,driverref,number,code,forename,surname,dob,nationality,url
280,pescarolo,,,Henri,Pescarolo,1942-09-25,French,http://en.wikipedia.org/wiki/Henri_Pescarolo
305,hailwood,,,Mike,Hailwood,1940-04-02,British,http://en.wikipedia.org/wiki/Mike_Hailwood
314,schenken,,,Tim,Schenken,1943-09-26,Australian,http://en.wikipedia.org/wiki/Tim_Schenken
327,cevert,,,François,Cevert,1944-02-25,French,http://en.wikipedia.org/wiki/Fran%C3%A7ois_Cevert
341,surtees,,,John,Surtees,1934-02-11,British,http://en.wikipedia.org/wiki/John_Surtees
347,bonnier,,,Jo,Bonnier,1930-01-31,Swedish,http://en.wikipedia.org/wiki/Joakim_Bonnier
353,lovely,,,Pete,Lovely,1926-04-11,American,http://en.wikipedia.org/wiki/Pete_Lovely
356,jack_brabham,,,Jack,Brabham,1926-04-02,Australian,http://en.wikipedia.org/wiki/Jack_Brabham
364,gurney,,,Dan,Gurney,1931-04-13,American,http://en.wikipedia.org/wiki/Dan_Gurney
368,tingle,,,Sam,Tingle,1921-08-24,Rhodesian,http://en.wikipedia.org/wiki/Sam_Tingle
374,spence,,,Mike,Spence,1936-12-30,British,http://en.wikipedia.org/wiki/Mike_Spence
377,jo_schlesser,,,Jo,Schlesser,1928-05-18,French,http://en.wikipedia.org/wiki/Jo_Schlesser
383,anderson,,,Bob,Anderson,1931-05-19,British,http://en.wikipedia.org/wiki/Bob_Anderson_(racing_driver)
394,baghetti,,,Giancarlo,Baghetti,1934-12-25,Italian,http://en.wikipedia.org/wiki/Giancarlo_Baghetti
398,vic_wilson,,,Vic,Wilson,1931-04-14,British,http://en.wikipedia.org/wiki/Vic_Wilson_(motor_racing_driver)
419,rhodes,,,John,Rhodes,1927-08-18,British,http://en.wikipedia.org/wiki/John_Rhodes_(driver)
427,trintignant,,,Maurice,Trintignant,1917-10-30,French,http://en.wikipedia.org/wiki/Maurice_Trintignant
479,brooks,,,Tony,Brooks,1932-02-25,British,http://en.wikipedia.org/wiki/Tony_Brooks
626,manzon,,,Robert,Manzon,1917-04-12,French,http://en.wikipedia.org/wiki/Robert_Manzon
741,etancelin,,,Philippe,Étancelin,1896-12-28,French,http://en.wikipedia.org/wiki/Philippe_%C3%89tancelin
793,sommer,,,Raymond,Sommer,1906-08-31,French,http://en.wikipedia.org/wiki/Raymond_Sommer
819,pic,,PIC,Charles,Pic,1990-02-15,French,http://en.wikipedia.org/wiki/Charles_Pic
822,bottas,77.0,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas
825,kevin_magnussen,20.0,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen
828,ericsson,9.0,ERI,Marcus,Ericsson,1990-09-02,Swedish,http://en.wikipedia.org/wiki/Marcus_Ericsson
832,sainz,55.0,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.
838,vandoorne,2.0,VAN,Stoffel,Vandoorne,1992-03-26,Belgian,http://en.wikipedia.org/wiki/Stoffel_Vandoorne
2,heidfeld,,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld
3,rosberg,6.0,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
11,sato,,SAT,Takuma,Sato,1977-01-28,Japanese,http://en.wikipedia.org/wiki/Takuma_Sato
14,coulthard,,COU,David,Coulthard,1971-03-27,British,http://en.wikipedia.org/wiki/David_Coulthard
23,ralf_schumacher,,SCH,Ralf,Schumacher,1975-06-30,German,http://en.wikipedia.org/wiki/Ralf_Schumacher
24,liuzzi,,LIU,Vitantonio,Liuzzi,1980-08-06,Italian,http://en.wikipedia.org/wiki/Vitantonio_Liuzzi
30,michael_schumacher,,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher
35,villeneuve,,VIL,Jacques,Villeneuve,1971-04-09,Canadian,http://en.wikipedia.org/wiki/Jacques_Villeneuve
37,rosa,,DLR,Pedro,de la Rosa,1971-02-24,Spanish,http://en.wikipedia.org/wiki/Pedro_de_la_Rosa
38,doornbos,,DOO,Robert,Doornbos,1981-09-23,Dutch,http://en.wikipedia.org/wiki/Robert_Doornbos
58,marques,,,Tarso,Marques,1976-01-19,Brazilian,http://en.wikipedia.org/wiki/Tarso_Marques
63,salo,,,Mika,Salo,1966-11-30,Finnish,http://en.wikipedia.org/wiki/Mika_Salo
64,diniz,,,Pedro,Diniz,1970-05-22,Brazilian,http://en.wikipedia.org/wiki/Pedro_Diniz
70,zanardi,,,Alessandro,Zanardi,1966-10-23,Italian,http://en.wikipedia.org/wiki/Alex_Zanardi
71,damon_hill,,,Damon,Hill,1960-09-17,British,http://en.wikipedia.org/wiki/Damon_Hill
75,nakano,,,Shinji,Nakano,1971-04-01,Japanese,http://en.wikipedia.org/wiki/Shinji_Nakano
