raceid,year,round,circuitid,name,date,time,url
757,1959,2,19,Indianapolis 500,1959-05-30,,http://en.wikipedia.org/wiki/1959_Indianapolis_500
791,1956,8,14,Italian Grand Prix,1956-09-02,,http://en.wikipedia.org/wiki/1956_Italian_Grand_Prix
827,1951,3,13,Belgian Grand Prix,1951-06-17,,http://en.wikipedia.org/wiki/1951_Belgian_Grand_Prix
834,1950,2,6,Monaco Grand Prix,1950-05-21,,http://en.wikipedia.org/wiki/1950_Monaco_Grand_Prix
856,2011,16,35,Korean Grand Prix,2011-10-16,06:00:00,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
858,2011,18,24,Abu Dhabi Grand Prix,2011-11-13,13:00:00,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
875,2012,16,35,Korean Grand Prix,2012-10-14,06:00:00,http://en.wikipedia.org/wiki/2012_Korean_Grand_Prix
876,2012,17,68,Indian Grand Prix,2012-10-28,09:30:00,http://en.wikipedia.org/wiki/2012_Indian_Grand_Prix
879,2012,20,18,Brazilian Grand Prix,2012-11-25,16:00:00,http://en.wikipedia.org/wiki/2012_Brazilian_Grand_Prix
890,2013,10,11,Hungarian Grand Prix,2013-07-28,12:00:00,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix
894,2013,14,35,Korean Grand Prix,2013-10-06,06:00:00,http://en.wikipedia.org/wiki/2013_Korean_Grand_Prix
915,2014,16,71,Russian Grand Prix,2014-10-12,11:00:00,http://en.wikipedia.org/wiki/2014_Russian_Grand_Prix
941,2015,15,71,Russian Grand Prix,2015-10-11,11:00:00,https://en.wikipedia.org/wiki/2015_Russian_Grand_Prix
956,2016,9,70,Austrian Grand Prix,2016-07-03,12:00:00,https://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix
962,2016,15,15,Singapore Grand Prix,2016-09-18,12:00:00,https://en.wikipedia.org/wiki/2016_Singapore_Grand_Prix
971,2017,3,3,Bahrain Grand Prix,2017-04-16,15:00:00,https://en.wikipedia.org/wiki/2017_Bahrain_Grand_Prix
1,2009,1,1,Australian Grand Prix,2009-03-29,06:00:00,http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix
5,2009,5,4,Spanish Grand Prix,2009-05-10,12:00:00,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix
22,2008,5,5,Turkish Grand Prix,2008-05-11,12:00:00,http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix
24,2008,7,7,Canadian Grand Prix,2008-06-08,17:00:00,http://en.wikipedia.org/wiki/2008_Canadian_Grand_Prix
60,2006,8,9,British Grand Prix,2006-06-11,12:00:00,http://en.wikipedia.org/wiki/2006_British_Grand_Prix
62,2006,10,19,United States Grand Prix,2006-07-02,14:00:00,http://en.wikipedia.org/wiki/2006_United_States_Grand_Prix
63,2006,11,8,French Grand Prix,2006-07-16,14:00:00,http://en.wikipedia.org/wiki/2006_French_Grand_Prix
70,2006,18,18,Brazilian Grand Prix,2006-10-22,14:00:00,http://en.wikipedia.org/wiki/2006_Brazilian_Grand_Prix
78,2005,8,7,Canadian Grand Prix,2005-06-12,13:00:00,http://en.wikipedia.org/wiki/2005_Canadian_Grand_Prix
83,2005,13,11,Hungarian Grand Prix,2005-07-31,14:00:00,http://en.wikipedia.org/wiki/2005_Hungarian_Grand_Prix
92,2004,3,3,Bahrain Grand Prix,2004-04-04,,http://en.wikipedia.org/wiki/2004_Bahrain_Grand_Prix
103,2004,14,13,Belgian Grand Prix,2004-08-29,,http://en.wikipedia.org/wiki/2004_Belgian_Grand_Prix
122,2003,15,19,United States Grand Prix,2003-09-28,,http://en.wikipedia.org/wiki/2003_United_States_Grand_Prix
129,2002,6,23,Austrian Grand Prix,2002-05-12,,http://en.wikipedia.org/wiki/2002_Austrian_Grand_Prix
130,2002,7,6,Monaco Grand Prix,2002-05-26,,http://en.wikipedia.org/wiki/2002_Monaco_Grand_Prix
140,2002,17,22,Japanese Grand Prix,2002-10-13,,http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix
152,2001,12,10,German Grand Prix,2001-07-29,,http://en.wikipedia.org/wiki/2001_German_Grand_Prix
166,2000,9,8,French Grand Prix,2000-07-02,,http://en.wikipedia.org/wiki/2000_French_Grand_Prix
174,2000,17,2,Malaysian Grand Prix,2000-10-22,,http://en.wikipedia.org/wiki/2000_Malaysian_Grand_Prix
185,1999,11,11,Hungarian Grand Prix,1999-08-15,,http://en.wikipedia.org/wiki/1999_Hungarian_Grand_Prix
190,1999,16,22,Japanese Grand Prix,1999-10-31,,http://en.wikipedia.org/wiki/1999_Japanese_Grand_Prix
192,1998,2,18,Brazilian Grand Prix,1998-03-29,,http://en.wikipedia.org/wiki/1998_Brazilian_Grand_Prix
193,1998,3,25,Argentine Grand Prix,1998-04-12,,http://en.wikipedia.org/wiki/1998_Argentine_Grand_Prix
209,1997,3,25,Argentine Grand Prix,1997-04-13,,http://en.wikipedia.org/wiki/1997_Argentine_Grand_Prix
