resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
7484,334,55,25,4,4,,R,24,0.0,0,,,,,,,20
20261,794,555,113,10,2,2.0,2,2,3.0,200,+2:43.56,14203090.0,,,,,1
21915,890,154,208,8,3,6.0,6,6,8.0,70,+52.295,6201740.0,54.0,7.0,1:25.328,184.834,1
3118,166,56,19,7,6,13.0,13,13,0.0,70,,,,,,,12
3644,190,64,15,12,17,11.0,11,11,0.0,52,,,,,,,11
7121,324,133,21,10,22,5.0,5,5,2.0,76,,,,,,,12
13020,535,202,25,3,16,10.0,10,10,0.0,54,+1:29.98,6021900.0,,,,,1
2548,140,37,19,17,17,,R,12,0.0,39,,,,,,,7
15972,647,358,32,10,1,1.0,1,1,9.0,80,1:50:43.4,6643400.0,,,,,1
3716,193,35,3,1,7,,R,17,0.0,52,,,,,,,4
6351,300,131,17,32,17,15.0,15,15,0.0,42,,,,,,,12
6850,316,77,1,2,3,4.0,4,4,3.0,53,+27.719,4702038.0,,,,,1
21859,886,813,3,16,13,16.0,16,16,0.0,68,,,68.0,15.0,1:18.105,201.006,12
19751,821,664,125,3,17,16.0,16,16,0.0,79,,,,,,,16
14287,580,290,56,30,0,,F,26,0.0,0,,,,,,,81
4361,223,35,3,3,1,3.0,3,3,4.0,69,+1.803,5939574.0,,,,,1
4057,209,55,22,7,11,7.0,7,7,0.0,72,+46.359,6768074.0,,,,,1
22815,940,831,15,12,16,,R,20,0.0,49,,,39.0,17.0,1:40.088,208.868,31
18298,756,347,66,18,7,,R,10,0.0,44,,,,,,,23
12274,508,176,54,9,20,10.0,10,10,0.0,69,,,,,,,13
8492,371,99,39,40,0,,F,38,0.0,0,,,,,,,97
21368,865,817,5,16,15,,R,17,0.0,65,,,44.0,16.0,1:19.752,150.767,31
14520,589,277,25,15,20,,R,20,0.0,5,,,,,,,5
15508,627,250,37,21,11,,N,16,0.0,11,,,,,,,62
17053,702,341,6,2,4,3.0,3,3,4.0,40,+2:33.5,9851900.0,,,,,1
12615,521,223,3,28,6,2.0,2,2,6.0,45,+2.91,5091740.0,,,,,1
14838,600,307,74,25,0,,F,32,0.0,0,,,,,,,81
11088,467,194,54,10,12,9.0,9,9,0.0,75,,,,,,,12
13326,546,205,37,10,18,10.0,10,10,0.0,77,,,,,,,13
7142,324,137,22,20,10,,D,26,0.0,34,,,,,,,2
2306,129,22,6,2,1,2.0,2,2,6.0,71,+0.182,5631744.0,,,,,1
18573,768,598,113,92,24,,R,31,0.0,0,,,,,,,3
7388,331,112,27,26,0,,F,27,0.0,0,,,,,,,81
1392,83,38,18,20,19,,R,18,0.0,26,,,16.0,17.0,1:25.646,184.148,9
14921,603,306,66,14,17,,N,21,0.0,60,,,,,,,62
16206,656,346,180,4,12,4.0,4,4,3.0,80,+49.2,6688300.0,,,,,1
5244,260,71,3,0,4,,R,22,0.0,0,,,,,,,4
9984,426,185,25,4,26,13.0,13,13,0.0,50,,,,,,,13
15628,632,328,25,9,1,2.0,2,2,6.0,79,+20.9,6476400.0,,,,,1
14819,600,230,37,10,23,13.0,13,13,0.0,14,+8:43.1,6618100.0,,,,,1
19967,830,626,141,82,9,7.0,7,7,0.0,19,,,,,,,11
1788,103,18,16,9,12,,R,14,0.0,29,,,26.0,10.0,1:47.151,234.375,4
918,60,17,3,9,17,,R,22,0.0,0,,,,,,,3
18494,766,427,87,20,5,1.0,1,1,8.0,100,2:52:27.9,10347900.0,,,,,1
