playerid,usefirst,firstname,middlename,lastname,namegiven,fullgivenname,namesuffix,namenick,pos,firstseason,lastseason,height,weight,college,collegeother,birthdate,birthcity,birthstate,birthcountry,highschool,hscity,hsstate,hscountry,deathdate,race
humphkr01,Крис,Крис,Nathan,Гуммрии,,,,,F,0.0,0.0,81.0,235,Миннесота,,1985-02-06,Миннеаполис,МН,США,Хопкинс,Миннеаполис,МН,США,0000-00-00,B
mengejo01,Джон,Джон,P.,Менгельт,,,,Крэш,G,0.0,0.0,74.0,195,Оберн,,1949-10-16,Лакросс,ЖИ,США,Вилки,Элвуд,ВНУТРЕННИЕ,США,0000-00-00,W
longar01,Искусство,Артур,Donnell,Длинные,,,,Искусство,Ф-С,0.0,0.0,81.0,240,Цинциннати,SE Iowa CC/DodgeCityCC/IndCC,1973-10-01,Рочестер,Нью-Йорк,США,Восточный,Рочестер,Нью-Йорк,США,0000-00-00,B
cunnico01,,Гарольд,Brewer,Каннингем,,,,Куки,Ф-С,0.0,0.0,75.0,210,Штат Огайо,,1905-02-04,Г-н Вернон,Ооо.,США,Г-н Вернон,Г-н Вернон,Ооо.,США,1995-11-03,W
birdla01,Ларри,Ларри,Joe,Птица,,,,,Ф-Г,0.0,0.0,81.0,220,Государство Индиана,Индиана/Нортвудский институт,1956-12-07,Западный Баден,ВНУТРЕННИЕ,США,Долина Спрингс,Французский лик,ВНУТРЕННИЕ,США,0000-00-00,W
mitchle01,Лиланд,Лиланд,,Митчелл,,,,,G,0.0,0.0,76.0,210,Государство Миссисипи,Перл Река CC,1941-02-22,Килн,MS,США,Килн,Килн,MS,США,0000-00-00,W
fulleho01,,Гомер,,Полнота,,,,,G-F,0.0,0.0,75.0,220,Восточно-Техасский штат,,0000-00-00,,,,,,,,0000-00-00,W
nelsoro01,Рон,Рон,,Нельсон,,,,,G,0.0,0.0,74.0,175,Новая Мексика,,1946-10-07,,,,Артезия,Артезия,НМ,США,0000-00-00,W
adamssp01,,Гленн,Reed,Адамс,,,Младший.,Спарки,F,0.0,0.0,73.0,185,Маркетт,,1917-04-04,Карпентервилль,Ил,США,Данди,Данди,Ил,США,2011-03-31,W
greenri01,Рикки,Рикки,,Зеленый,,,,,G,0.0,0.0,72.0,170,Мичиган,Винсены,1954-08-18,Чикаго,Ил,США,метро Хирш,Чикаго,Ил,США,0000-00-00,B
graywy01,Виндол,Виндол,Woodrow,Серый,,,,,G-F,0.0,0.0,73.0,175,Зеленый боулинг,Гарвард,1922-03-20,,,,Южный Акрон,Акрон,Ооо.,США,1994-01-30,W
swageke01,Кит,Кит,M.,Заработная плата,,,,,F,0.0,0.0,79.0,235,Тихоокеанский регион,,1945-10-30,Сан-Хосе,КА,США,Кэмден,Сан-Хосе,КА,США,0000-00-00,W
tskitni01,Николос,Николос,,Цвитишвили,,,,,F,0.0,0.0,84.0,225,нет,,1983-04-14,Тбилиси,,ГЭП,58 Спортивная школа,Тбилиси,,ГЭП,0000-00-00,W
jordath01,Томас,Томас,,Иордания,,,,,Ф-С,0.0,0.0,82.0,220,Штат Оклахома,,1968-05-23,Балтимор,MD,США,Озеро Клифтон,Балтимор,MD,США,0000-00-00,B
wetzejo01,Джон,Джон,Francis,Ветцель,,,,,G-F,0.0,0.0,77.0,183,Вирджиния Технология,,1944-10-22,Вейнсборо,VA,США,Мемориал Уилсона,Фишервиль,VA,США,0000-00-00,W
johnsch02,Сыр,Линберт,Rich,Джонсон,,,,Сыр,Ф-Г,0.0,0.0,77.5,195,Штат Уичита,,1957-09-07,Нью-Йорк,Нью-Йорк,США,Харен,Нью-Йорк,Нью-Йорк,США,0000-00-00,B
mihalre01,Красный,Зигмунд,John,Михалик,,,,Красный,G,0.0,0.0,72.0,180,нет,,1916-09-22,Форд-Сити,ПА,США,Форд-Сити,Форд-Сити,ПА,США,1996-09-25,W
alexaga01,Гэри,Гэри,R.,Александр,,,,,F,0.0,0.0,79.0,240,Джексонвилль,,1969-11-01,Джексонвилль,ФЛ,США,Уильям М. Рейнс,Джексонвилль,ФЛ,США,0000-00-00,B
epperch01,,Чарльз,,Эпперсон,,,,Чарли,Ф-Г,0.0,0.0,74.0,170,Висконсин,,0000-00-00,(ht) Джексон,МИ,США,,,,,0000-00-00,W
swansge01,,Джордж,,Свонсон,,,,,G-F,0.0,0.0,0.0,0,Толедо,,0000-00-00,,,,,,,,0000-00-00,W
mariasa01,Сол,Сол,George,Мариащина,,,,также как Сол Марш,G,0.0,0.0,71.0,165,Гарвард,Блумсбург/ Сиракуза,1924-09-01,ht) Бруклин,Нью-Йорк,США,Лафайетт,Бруклин,Нью-Йорк,США,0000-00-00,W
pughro01,Рой,Рой,,Пью,,,,,С-Ф,0.0,0.0,78.0,210,СМЮ,,1922-10-16,Джексонвилль,TX,США,Афины,Афины,TX,США,2006-08-03,W
sulliqu01,,Отстойник,,Суллины,,,,Скитер,C,0.0,0.0,81.0,225,Мюррейский штат,,0000-00-00,Бунвилль,MS,США,Луксора,Луксора,ОАР,США,0000-00-00,W
irvinby01,Байрон,Байрон,Edward,Ирвин,,,,,G,0.0,0.0,77.0,190,Миссури,Арканзас,1966-12-02,LaGrange,Ил,США,Перси Л. Джулиан,Чикаго,Ил,США,0000-00-00,B
lynchlo01,,Ричард,C.,Линч,,,,"Ух ты, Дик",F,0.0,0.0,76.0,210,Лорас,,1924-03-12,,,,Академия Лораса,Дюбук,IA,США,2004-04-25,W
swiftro01,Роберт,Роберт,,Быстрее,,,,,C,0.0,0.0,84.0,245,нет,,1985-12-03,Бейкерсфилд,КА,США,Мемориал &lt; &lt; Бейкерсфилд &gt; &gt; / &lt; &lt; Гарс &gt; &gt;,Бейкерсфилд,КА,США,0000-00-00,W
oshaubo01,,Боб,,О'Шоунесси,,,,,G,0.0,0.0,72.0,175,Невада,,0000-00-00,,,,,,,,0000-00-00,W
dovoved01,Эдди,Эдди,,Довован,,,,,,0.0,0.0,0.0,0,,,0000-00-00,,,,,,,,0000-00-00,
butleja01,Джеки,Джеки,,Батлер,,,,,Ф-С,0.0,0.0,82.0,250,нет,,1985-03-10,Маккомб,MS,США,Прибрежная христианка/Лоринбург/ Маккомб,Вирджиния Бич / Лоринбург / Маккомб,VA/NC/MS,США,0000-00-00,B
asmondo01,Дон,Дональд,A.,Асмонга,,,,Дон,G,0.0,0.0,74.0,185,Калифорния (ПА),Альянс,1928-02-15,,,,Домашний дом,Домашний дом,ПА,США,0000-00-00,W
grantbu01,Бад,Гарри,Peter,Грант,,,Младший.,Бад,F,0.0,0.0,75.0,195,Миннесота,,1927-05-20,Высший,ЖИ,США,Центральный,Высший,ЖИ,США,0000-00-00,W
willike02,Кевин,Кевин,Alvin,Уиллис,,,,"Дево, свежий",Ф-С,0.0,0.0,84.0,220,Штат Мичиган,Джексон CC,1962-09-06,Лос-Анджелес,КА,США,Вскрытие,Детройт,МИ,США,0000-00-00,B
cardfr01,Фрэнк,Фрэнк,Howard,Карточка,,,,,F,0.0,0.0,79.0,195,Штат Южная Каролина,,1944-12-28,Филадельфия,ПА,США,Западный,Филадельфия,ПА,США,0000-00-00,B
butlech01,,Чарльз,J.,Батлер,,,,Чарли,Ф-Г,0.0,0.0,74.0,165,Нотр-Дам,,0000-00-00,Чикаго,Ил,США,М. Кармель,Чикаго,Ил,США,0000-00-00,W
foustla01,Ларри,Лоуренс,Michael,Фуст,,,,"Ларри, Большой Лоуренс",С-Ф,0.0,0.0,81.0,215,ЛаСалле,,1928-06-24,Пейнсвилль,Ооо.,США,Южно-католическая,Филадельфия,ПА,США,1984-10-27,W
chuckch01,,Чарльз,H.,Чуквиты,,,,Чак,Ф-Г,0.0,0.0,73.0,175,Толедо,,1912-07-10,Акрон,Ооо.,США,Сент-Винсентс,Акрон,Ооо.,США,1991-08-12,W
lambejo01,Джон,Джон,Edward,Ламберт,,,,,С-Ф,0.0,0.0,82.0,225,USC,,1953-01-14,Беркли,КА,США,Беркли,Беркли,КА,США,0000-00-00,W
okoremi01,Майк,Майкл,F.,О'Корен,,,,Майк,Ф-Г,0.0,0.0,79.0,207,Северная Каролина,,1958-02-07,Город Джерси,NJ,США,Католический гудзон,Город Джерси,NJ,США,0000-00-00,W
burkepa01,Пэт,Патрик,John,Бёрк,,,,Пэт,Ф-С,0.0,0.0,83.0,250,Оберн,,1973-12-14,Дублин,,IRL,Моряк,Мыс Корал,ФЛ,США,0000-00-00,W
hoppeda01,Дэйв,Дэвид,Dirk,Hoppen,,,,Дэйв,С-Ф,0.0,0.0,83.0,235,Небраска,,1964-03-13,Омаха,Нет,США,Бенсон,Омаха,Нет,США,0000-00-00,W
sailoke01,Кенни,Кеннет,L.,Моряки,,,,Кенни,G,0.0,0.0,70.0,175,Вайоминг,,1922-01-14,Хиллсдейл,WY,США,Ларами,Ларами,WY,США,0000-00-00,W
davisbr01,Брэд,Брэдли,Ernest,Дэвис,,,,Брэд,G,0.0,0.0,75.0,180,Мэриленд,,1955-12-17,Монака,ПА,США,Старший сотрудник &lt; &lt; Монака &gt; &gt;,Монака,ПА,США,0000-00-00,W
udrihbe01,Бено,Бено,,Удрих,,,,,G,0.0,0.0,75.0,203,нет,,1982-07-05,Селье,,SLO,,,,,0000-00-00,W
schefhe01,,Герберт,G.,Шеффлер,,,,Херб,С-Ф,0.0,0.0,76.0,220,Иллинойс,Оклахома,1917-11-05,,,,Спрингфилд,Спрингфилд,Ил,США,2001-01-20,W
stewano01,Норма,Норман,E.,Стюарт,,,,Норма,F,0.0,0.0,77.0,200,Миссури,,1935-01-20,Леонард,МО,США,Шелбивиль,Шелбивиль,МО,США,0000-00-00,W
burnsda01,Дэвид,Дэвид,Earl,Ожоги,,,,,G,0.0,0.0,74.0,180,Сент-Луис,Navarro JC,1958-07-03,Даллас,TX,США,Южный клифф Оук,Даллас,TX,США,0000-00-00,B
creviro01,Рон,Рональд,Joseph Oscar Camille,Кревье,,,,Рон,C,0.0,0.0,84.0,235,Бостонский колледж,,1958-04-14,Монреаль,QU,КАН,Доусон,Монреаль,QU,КАН,0000-00-00,W
knighne01,Негеле,Негеле,Oscar,Рыцарь,,,,,G,0.0,0.0,73.0,175,Дейтон,,1967-03-06,Детройт,МИ,США,Сент-Мартин де Поррес,Детройт,МИ,США,0000-00-00,B
gunthco01,Коулби,Коулби,,Гантер,,,,,F,0.0,0.0,76.0,190,Сент-Джонс (НЙ),Бостонский колледж/ЛЮ,1923-02-05,Нью-Йорк,Нью-Йорк,США,Южный Сайд,Центр Rockville,Нью-Йорк,США,2005-07-14,W
benneel01,Элмер,Элмер,James,Беннетт,,,,,G,0.0,0.0,72.0,170,Нотр-Дам,,1970-02-13,Эванстон,Ил,США,Беллер,Беллер,TX,США,0000-00-00,B
divetru01,Расс,Расс,,Диветт,,,,,F,,,77.0,190,,,,,,,,,,,0000-00-00,
