year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
1991,NHL,TOR,TOR,CC,NO,5,,80,30,43,7.0,,67,,,234,294,Toronto Maple Leafs,1734,16,66,377,5,69,362,7
1916,NHA,QU1,BKN,,,2,,20,10,10,0.0,,20,,,97,126,Quebec Bulldogs,,,,,,,,
1935,NHL,MTL,MTL,,CA,4,,48,11,26,11.0,,33,,,82,123,Montreal Canadiens,317,,,,,,,
1980,NHL,PHI,PHI,CC,PT,2,QF,80,41,24,15.0,,97,,,313,249,Philadelphia Flyers,2621,40,75,278,4,85,432,10
1983,NHL,PHI,PHI,WA,PT,3,DSF,80,44,26,10.0,,98,,,350,290,Philadelphia Flyers,1488,6,64,316,9,84,364,16
2009,NHL,MTL,MTL,EC,NE,4,CF,82,39,33,,10,88,7,5,217,223,Montreal Canadiens,936,16,57,261,8,53,311,4
2008,NHL,NYR,NYR,EC,AT,4,CQF,82,43,30,,9,95,10,6,210,218,New York Rangers,1199,24,48,346,14,40,329,9
2009,NHL,AND,ANA,WC,PC,4,,82,39,32,,11,89,5,8,238,251,Anaheim Ducks,1321,4,63,300,9,67,324,8
1996,NHL,TBL,TBL,EC,AT,6,,82,32,40,10.0,,74,,,217,247,Tampa Bay Lightning,1686,10,47,340,9,55,361,13
1930,NHL,DTF,DET,,AM,4,,44,16,21,7.0,,39,,,102,105,Detroit Falcons,411,,,,,,,
1912,NHA,TO1,TOO,,,6,,20,7,13,0.0,,14,,,59,98,Toronto Tecumsehs,,,,,,,,
1978,NHL,NYI,NYI,CC,PT,1,SF,80,51,15,14.0,,116,,,358,214,New York Islanders,1077,4,81,260,4,57,287,7
2006,NHL,COL,COL,WC,NW,4,,82,44,31,,7,95,5,4,272,251,Colorado Avalanche,884,20,79,374,9,70,353,7
1976,WHA,EDO,EDM,,WW,4,AVQF,81,34,43,4.0,,72,,,243,304,Edmonton Oilers,1319,22,50,242,11,58,278,1
1981,NHL,TOR,TOR,CC,NO,5,,80,20,44,16.0,,56,,,298,380,Toronto Maple Leafs,1888,10,58,292,6,99,363,10
1975,NHL,BUF,BUF,WA,AD,2,QF,80,46,21,13.0,,105,,,339,240,Buffalo Sabres,943,4,73,287,8,51,304,6
2010,NHL,DET,DET,WC,CE,1,CSF,82,47,25,,10,104,4,4,261,241,Detroit Red Wings,754,6,67,301,7,53,300,5
1996,NHL,STL,STL,WC,CE,4,CQF,82,36,35,11.0,,83,,,236,239,St. Louis Blues,1336,24,50,327,8,55,332,9
1997,NHL,BUF,BUF,EC,NE,3,CF,82,36,29,17.0,,89,,,211,187,Buffalo Sabres,1768,16,51,396,12,65,413,15
1992,NHL,WIN,PHO,CC,SM,4,DSF,84,40,37,7.0,,87,,,322,320,Winnipeg Jets,1851,12,98,468,14,80,437,3
1998,NHL,TBL,TBL,EC,SE,4,,82,19,54,9.0,,47,,,179,292,Tampa Bay Lightning,1316,10,43,310,10,68,387,11
1925,NHL,TRS,TOR,,,6,,36,12,21,3.0,,27,,,92,114,Toronto St. Patricks,325,,,,,,,
1911,PCHA,NWR,PO1,,,1,,15,9,6,0.0,,18,,,78,77,New Westminster Royals,,,,,,,,
2011,NHL,DET,DET,WC,CE,3,CQF,82,48,28,,6,102,9,3,248,203,Detroit Red Wings,699,24,48,298,11,50,274,2
1946,NHL,TOR,TOR,,,2,SC,60,31,19,10.0,,72,,,209,172,Toronto Maple Leafs,669,,,,,,,
1976,WHA,CAC,CAC,,WW,5,,81,31,43,7.0,,69,,,252,296,Calgary Cowboys,832,8,38,258,10,47,228,8
1928,NHL,NYA,BKN,,CA,2,QF,44,19,13,12.0,,50,,,53,53,New York Americans,486,,,,,,,
2008,NHL,CBS,CBS,WC,CE,4,CQF,82,41,31,,10,92,6,7,226,230,Columbus Blue Jackets,1227,20,41,322,12,62,346,8
1926,NHL,TRS,TOR,,CA,5,,44,15,24,5.0,,35,,,79,94,Toronto St. Patricks,546,,,,,,,
1941,NHL,DET,DET,,,5,F,48,19,25,4.0,,42,,,140,147,Detroit Red Wings,440,,,,,,,
2011,NHL,NYI,NYI,EC,AT,5,,82,34,37,,11,79,7,4,203,255,New York Islanders,763,8,45,243,5,46,236,4
1949,NHL,NYR,NYR,,,4,F,70,28,31,11.0,,67,,,170,189,New York Rangers,639,,,,,,,
1932,NHL,NYA,BKN,,CA,4,,48,15,22,11.0,,41,,,91,118,New York Americans,478,,,,,,,
1995,NHL,TBL,TBL,EC,AT,5,CQF,82,38,32,12.0,,88,,,238,248,Tampa Bay Lightning,1628,14,83,400,13,68,439,6
1989,NHL,QUE,COL,WA,AD,5,,80,12,61,7.0,,31,,,240,407,Quebec Nordiques,2104,20,70,371,15,98,382,8
1931,NHL,MTL,MTL,,CA,1,SF,48,25,16,7.0,,57,,,128,111,Montreal Canadiens,448,,,,,,,
1993,NHL,FLO,FLO,EC,AT,5,,84,33,34,17.0,,83,,,233,233,Florida Panthers,1620,6,65,409,15,69,396,8
1914,NHA,OT1,STE,,,1,F,20,14,6,0.0,,28,,,74,65,Ottawa Senators,,,,,,,,
1996,NHL,ANA,ANA,WC,PC,2,CSF,82,36,33,13.0,,85,,,245,233,Mighty Ducks of Anaheim,1710,22,56,333,11,62,336,9
1931,NHL,TOR,TOR,,CA,2,SC,48,23,18,7.0,,53,,,155,127,Toronto Maple Leafs,625,,,,,,,
1981,NHL,LAK,LAK,CC,SM,4,DF,80,24,41,15.0,,63,,,314,369,Los Angeles Kings,1730,10,75,355,11,89,310,7
1996,NHL,SJS,SJS,WC,PC,7,,82,27,47,8.0,,62,,,211,278,San Jose Sharks,2085,6,50,349,11,66,409,9
2000,NHL,STL,STL,WC,CE,2,CF,82,43,22,12.0,5,103,,,249,195,St. Louis Blues,1345,14,72,385,7,57,389,15
1981,NHL,DET,DET,CC,NO,6,,80,21,47,12.0,,54,,,270,351,Detroit Red Wings,1250,20,43,257,6,75,284,10
2007,NHL,CAR,CAR,EC,SE,2,,82,43,33,,6,92,2,3,252,249,Carolina Hurricanes,1183,18,79,420,13,75,355,4
2010,NHL,NYI,NYI,EC,AT,5,,82,30,39,,13,73,4,6,229,264,New York Islanders,1515,26,52,302,7,52,310,15
