playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
millery01,2011,1,BUF,NHL,61,3536,31,21,7,6,6,150,1788,,,,,,,,,
vachoro01,1971,2,LAK,NHL,28,1586,6,18,3,0,0,107,,,,,,,,,,
masonbo01,1989,1,WAS,NHL,16,822,4,9,1,4,0,48,389,,,,,,,,,
sevigri01,1980,1,MTL,NHL,33,1777,20,4,3,0,2,71,,3,180,0,3,,2,0,13,
garrejo01,1978,1,NEW,WHA,41,2496,20,17,4,4,2,149,1180,8,447,4,3,,1,0,32,
mcleodo01,1970,1,DET,NHL,14,698,3,7,0,2,0,60,,,,,,,,,,
clemmsc01,2006,1,NJD,NHL,6,305,1,1,2,1,0,16,144,,,,,,,,,
khabini01,1995,1,WIN,NHL,53,2914,26,20,3,4,2,152,1656,6,359,2,4,,1,0,19,214
aikendo01,1957,1,MTL,NHL,1,34,0,1,0,,0,6,,,,,,,,,,
plassmi01,1978,1,COR,NHL,41,2302,9,29,2,6,0,152,,,,,,,,,,
sawchte01,1965,1,TOR,NHL,27,1521,10,11,3,1,1,80,,2,120,0,2,,0,0,6,
ramoka01,2007,1,TBL,NHL,22,1269,7,11,3,6,0,64,632,,,,,,,,,
cloutja01,1985,1,BUF,NHL,15,872,5,9,1,2,1,49,428,,,,,,,,,
roypa01,1995,1,MTL,NHL,22,1260,12,9,1,0,1,62,667,,,,,,,,,
landobr01,1972,1,NEW,WHA,30,1671,15,11,1,0,1,100,888,,,,,,,,,
romanro01,1983,1,PIT,NHL,18,1020,6,11,0,0,1,78,629,,,,,,,,,
brodele01,1957,1,MTL,NHL,1,60,1,0,0,,0,2,,,,,,,,,,
worslgu01,1960,1,NYR,NHL,59,3473,20,29,8,,1,193,,,,,,,,,,
rutheji01,1982,1,DET,NHL,1,60,0,1,0,0,0,7,39,,,,,,,,,
masonch02,2005,1,NAS,NHL,23,1227,12,5,1,0,2,52,597,5,296,1,4,,0,0,17,171
laskoga01,1982,1,LAK,NHL,46,2277,15,20,4,3,0,173,1212,,,,,,,,,
