year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1964,NHL,CHI,20,13,2.0,,14,15,6.0,,,,,,3,3,1,,5,6,0,,10,2,3,,7,6,1.0,,7.0,4.0,2.0,,2,7,1,,,,,
1944,NHL,TOR,13,9,3.0,,11,13,1.0,,,,,,2,0,0,,7,4,0,,3,4,2,,5,6,0.0,,2.0,6.0,2.0,,5,2,0,,,,,
2000,NHL,CAR,23,15,3.0,0,15,17,6.0,3,,,,,3,5,3,0,7,5,0,1,4,6,1,1,8,4,2.0,0,5.0,4.0,2.0,1,8,7,0,0,3,1,1,0
2002,NHL,MIN,25,13,3.0,0,17,16,7.0,1,,,,,8,1,2,0,5,6,3,0,7,4,2,1,5,7,1.0,0,7.0,4.0,0.0,0,9,5,2,0,1,2,0,0
1998,NHL,MTL,21,15,5.0,,11,24,6.0,,,,,,3,5,2,,5,7,0,,3,6,5,,7,6,1.0,,6.0,5.0,0.0,,5,5,2,,3,5,1,
1997,NHL,WAS,23,12,6.0,,17,18,6.0,,,,,,7,4,2,,6,6,2,,4,5,4,,9,2,2.0,,0.0,4.0,1.0,,8,7,0,,6,2,1,
1963,NHL,MTL,22,7,6.0,,14,14,7.0,,,,,,3,3,2,,6,3,3,,9,4,1,,6,3,4.0,,9.0,3.0,1.0,,3,5,2,,,,,
1958,NHL,CHI,14,12,9.0,,14,17,4.0,,,,,,3,5,2,,6,4,2,,4,5,4,,6,5,3.0,,6.0,3.0,2.0,,3,7,0,,,,,
2008,NHL,COL,18,21,,2,14,24,,3,,,,,5,5,,0,6,7,,0,8,5,,1,4,9,,0,5.0,8.0,,0,3,9,,1,1,2,,3
1948,NHL,NYR,13,12,5.0,,5,19,6.0,,,,,,1,3,1,,2,5,3,,5,4,3,,5,5,2.0,,4.0,7.0,1.0,,1,7,1,,,,,
2000,NHL,NJD,24,11,6.0,0,24,8,6.0,3,,,,,6,2,2,0,6,6,1,0,8,3,3,0,7,2,3.0,2,4.0,4.0,3.0,1,13,2,0,0,4,0,0,0
1941,NHL,BKN,10,12,2.0,,6,17,1.0,,,,,,,,,,3,7,1,,3,8,0,,5,7,0.0,,3.0,5.0,0.0,,2,2,2,,,,,
1925,WCHL,POR,6,10,0.0,,6,6,2.0,,,,,,,,,,2,0,0,,4,4,1,,2,5,0.0,,3.0,4.0,1.0,,1,3,0,,,,,
2003,NHL,TBL,24,10,4.0,3,22,12,4.0,3,,,,,6,0,1,0,5,4,3,1,4,9,2,0,11,3,0.0,2,9.0,1.0,1.0,2,10,4,1,1,1,1,0,0
1999,NHL,BOS,12,17,11.0,1,12,16,8.0,5,,,,,4,5,4,0,7,3,2,0,2,6,3,2,4,4,4.0,2,2.0,5.0,4.0,0,4,7,1,2,1,3,1,0
1981,NHL,COR,14,21,5.0,,4,28,8.0,,,,,,2,7,2,,1,10,3,,6,6,1,,2,11,2.0,,3.0,6.0,3.0,,3,8,2,,1,1,0,
1914,NHA,OT1,9,1,0.0,,5,5,0.0,,,,,,,,,,,,,,2,0,0,,6,3,0.0,,5.0,3.0,0.0,,1,0,0,,,,,
1987,NHL,LAK,19,18,3.0,,11,24,5.0,,,,,,3,7,1,,4,6,3,,4,11,0,,7,7,1.0,,7.0,6.0,0.0,,4,5,2,,1,0,1,
1922,NHL,OTS,11,0,1.0,,3,9,0.0,,,,,,,,,,,,,,3,1,1,,5,4,0.0,,6.0,2.0,0.0,,0,2,0,,,,,
1950,NHL,BOS,13,12,10.0,,9,18,8.0,,,,,,0,4,3,,4,7,2,,6,6,3,,6,3,3.0,,3.0,4.0,5.0,,3,6,2,,,,,
1991,NHL,QUE,18,19,3.0,,2,29,9.0,,,,,,2,9,1,,4,8,1,,5,5,3,,1,10,1.0,,1.0,9.0,3.0,,5,7,2,,2,0,1,
2005,NHL,NYI,20,18,,3,16,22,,3,,,,,5,6,,0,7,6,,1,5,6,,1,6,7,,1,2.0,3.0,,1,8,7,,1,3,5,,1
1979,NHL,COR,12,20,8.0,,7,28,5.0,,,,,,1,7,2,,4,6,1,,7,8,0,,2,8,4.0,,2.0,6.0,3.0,,3,10,3,,0,3,0,
1950,NHL,DET,25,3,7.0,,19,10,6.0,,,,,,4,2,1,,6,3,3,,11,2,2,,7,4,3.0,,6.0,1.0,4.0,,10,1,0,,,,,
1928,NHL,OTS,7,6,9.0,,7,11,4.0,,,,,,,,,,2,1,3,,2,5,3,,2,4,5.0,,6.0,5.0,0.0,,2,2,2,,,,,
1980,NHL,PIT,21,16,3.0,,9,21,10.0,,,,,,4,5,1,,2,8,3,,5,6,3,,6,6,1.0,,7.0,5.0,1.0,,5,6,3,,1,1,1,
1951,NHL,BOS,15,12,8.0,,10,17,8.0,,,,,,3,3,1,,2,4,7,,5,7,1,,5,7,2.0,,3.0,6.0,2.0,,7,2,3,,,,,
2006,NHL,TBL,22,18,,1,22,15,,4,,,,,5,6,,0,8,5,,2,5,8,,0,9,4,,0,9.0,2.0,,2,7,7,,0,1,1,,1
2010,NHL,EDM,13,22,,6,12,23,,6,,,,,3,4,,2,4,8,,2,5,5,,3,3,9,,1,5.0,9.0,,0,3,8,,3,2,2,,1
1975,NHL,ATF,19,14,7.0,,16,19,5.0,,,,,,4,5,1,,6,7,1,,9,4,2,,5,6,3.0,,3.0,7.0,2.0,,6,4,2,,2,0,1,
1969,NHL,CHI,26,7,5.0,,19,15,4.0,,,,,,1,6,1,,9,1,2,,5,6,2,,8,4,1.0,,9.0,3.0,1.0,,11,1,2,,2,1,0,
1979,NHL,WAS,20,14,6.0,,7,26,7.0,,,,,,3,6,1,,1,10,3,,5,7,1,,4,5,3.0,,6.0,5.0,2.0,,7,6,2,,1,1,1,
1992,NHL,CHI,25,11,6.0,,22,14,6.0,,,,,,4,5,2,,8,5,1,,10,4,1,,9,3,4.0,,5.0,4.0,0.0,,6,3,2,,5,1,2,
1973,NHL,ATF,17,15,7.0,,13,19,7.0,,,,,,4,3,1,,7,4,3,,4,7,3,,3,9,1.0,,4.0,6.0,3.0,,6,4,3,,2,1,0,
1983,NHL,TOR,17,16,7.0,,9,29,2.0,,,,,,6,4,2,,5,8,0,,4,6,3,,1,11,1.0,,6.0,6.0,2.0,,4,9,1,,0,1,0,
1976,NHL,PIT,22,12,6.0,,12,21,7.0,,,,,,2,6,4,,6,5,1,,7,5,1,,7,4,2.0,,5.0,5.0,4.0,,5,8,1,,2,0,0,
1984,NHL,PIT,17,20,3.0,,7,31,2.0,,,,,,5,4,0,,1,8,3,,8,5,1,,4,8,1.0,,2.0,10.0,0.0,,4,12,0,,0,4,0,
1995,NHL,HAR,22,15,4.0,,12,24,5.0,,,,,,4,4,1,,5,7,1,,2,10,3,,8,4,1.0,,6.0,3.0,1.0,,6,6,2,,3,5,0,
1934,NHL,BOS,17,7,0.0,,9,9,6.0,,,,,,,,,,4,3,0,,5,5,1,,7,3,2.0,,5.0,3.0,2.0,,5,2,1,,,,,
1923,WCHL,REG,13,2,2.0,,4,9,0.0,,,,,,,,,,,,,,5,3,1,,5,6,0.0,,7.0,2.0,0.0,,0,0,1,,,,,
1967,NHL,OAK,12,16,9.0,,3,26,8.0,,,,,,2,5,2,,3,8,3,,2,10,1,,3,6,4.0,,5.0,5.0,2.0,,0,8,5,,,,,
1977,WHA,WIJ,28,11,2.0,,22,17,0.0,,,,,,7,2,0,,5,6,1,,9,4,0,,7,6,1.0,,13.0,0.0,0.0,,8,6,0,,1,4,0,
1977,NHL,DET,22,11,7.0,,10,23,7.0,,,,,,3,3,2,,6,6,1,,2,9,2,,6,4,2.0,,6.0,6.0,2.0,,7,3,4,,2,3,1,
1999,NHL,STL,24,9,7.0,1,27,10,4.0,0,,,,,7,4,0,0,8,3,2,0,7,4,2,0,9,3,2.0,0,10.0,2.0,0.0,0,8,2,4,0,2,1,1,1
1999,NHL,PHI,25,6,7.0,3,20,16,5.0,0,,,,,6,5,1,1,7,2,3,0,8,3,2,0,5,4,3.0,0,7.0,3.0,2.0,0,7,4,1,2,5,1,0,0
2003,NHL,LAK,15,16,9.0,1,13,13,7.0,8,,,,,4,5,0,0,8,4,1,1,4,4,4,3,5,2,7.0,1,4.0,3.0,3.0,2,3,10,1,1,0,1,0,1
1923,NHL,MTL,10,2,0.0,,3,9,0.0,,,,,,,,,,,,,,2,2,0,,3,7,0.0,,6.0,2.0,0.0,,2,0,0,,,,,
1933,NHL,NYA,7,12,5.0,,8,11,5.0,,,,,,,,,,1,3,3,,2,8,1,,6,4,3.0,,4.0,3.0,3.0,,2,5,0,,,,,
2001,NHL,OTT,21,13,3.0,4,18,14,6.0,3,,,,,6,6,1,0,6,2,2,0,8,6,1,1,7,3,2.0,2,4.0,1.0,1.0,1,6,6,1,3,2,3,1,0
2007,NHL,PIT,26,10,,5,21,17,,3,,,,,6,4,,1,5,7,,1,9,5,,0,8,3,,2,8.0,3.0,,3,10,4,,1,1,1,,0
1994,NHL,TOR,15,7,2.0,,6,12,6.0,,,,,,,,,,,,,,,,,,3,2,1.0,,6.0,7.0,2.0,,6,3,4,,5,6,1,
1935,NHL,CHI,15,7,2.0,,6,12,6.0,,,,,,,,,,4,2,1,,5,4,1,,6,4,1.0,,4.0,5.0,3.0,,2,4,2,,,,,
1999,NHL,EDM,18,11,9.0,3,14,15,7.0,5,,,,,4,3,2,2,2,5,4,1,6,4,3,2,5,3,4.0,2,8.0,2.0,2.0,1,4,7,1,0,3,2,0,0
1986,NHL,HAR,26,9,5.0,,17,21,2.0,,,,,,4,3,1,,7,3,2,,8,5,3,,7,9,0.0,,7.0,4.0,0.0,,9,4,1,,1,2,0,
1981,NHL,NYI,33,3,4.0,,21,13,6.0,,,,,,8,1,2,,6,5,2,,7,5,1,,9,2,1.0,,12.0,1.0,1.0,,11,1,2,,1,1,1,
1967,NHL,PHI,17,13,7.0,,14,19,4.0,,,,,,3,3,1,,7,4,3,,7,5,1,,4,7,2.0,,5.0,6.0,2.0,,5,7,2,,,,,
2011,NHL,NYR,27,12,,2,24,12,,5,,,,,4,3,,3,9,2,,0,10,4,,1,8,3,,1,9.0,3.0,,1,10,6,,1,1,3,,0
2011,NHL,COL,22,17,,2,19,18,,4,,,,,7,4,,0,4,9,,1,10,5,,0,5,6,,1,7.0,3.0,,2,8,6,,2,0,2,,0
1999,NHL,TBL,13,20,4.0,4,6,27,5.0,3,,,,,3,5,1,1,5,6,1,1,2,6,3,1,2,10,1.0,1,3.0,6.0,1.0,2,3,10,1,1,1,4,1,0
2001,NHL,PHO,27,8,3.0,3,13,19,6.0,3,,,,,5,3,2,1,5,6,1,2,7,5,3,0,6,5,1.0,1,3.0,3.0,1.0,1,10,2,1,1,4,3,0,0
1995,NHL,BUF,19,17,5.0,,14,25,2.0,,,,,,3,7,0,,7,4,2,,6,8,1,,4,7,0.0,,6.0,3.0,3.0,,2,11,1,,5,2,0,
1994,NHL,PIT,18,5,1.0,,11,11,2.0,,,,,,,,,,,,,,,,,,5,0,0.0,,9.0,3.0,2.0,,8,6,0,,7,5,1,
1996,NHL,LAK,18,16,7.0,,10,27,4.0,,,,,,5,6,2,,5,6,1,,3,9,1,,5,6,2.0,,5.0,6.0,2.0,,3,8,2,,2,2,1,
1993,NHL,EDM,17,22,3.0,,8,23,11.0,,,,,,2,10,1,,2,9,2,,7,5,2,,2,7,3.0,,4.0,7.0,2.0,,5,5,2,,3,2,2,
1995,NHL,OTT,8,28,5.0,,10,31,0.0,,,,,,5,5,0,,1,11,1,,2,12,0,,1,10,1.0,,3.0,8.0,1.0,,3,10,1,,3,3,1,
1977,NHL,LAK,18,16,6.0,,13,18,9.0,,,,,,4,3,2,,6,4,3,,6,5,1,,5,6,3.0,,3.0,7.0,3.0,,6,7,2,,1,2,1,
1991,NHL,EDM,22,13,5.0,,14,21,5.0,,,,,,5,6,2,,3,7,2,,7,5,2,,5,8,1.0,,9.0,3.0,0.0,,6,4,3,,1,1,0,
1991,NHL,WIN,20,14,6.0,,13,18,9.0,,,,,,6,5,2,,6,3,3,,4,8,3,,5,6,2.0,,4.0,6.0,1.0,,5,4,4,,3,0,0,
1984,NHL,TOR,10,28,2.0,,10,24,6.0,,,,,,3,6,1,,1,9,3,,2,11,1,,5,6,1.0,,5.0,8.0,1.0,,4,9,1,,0,3,0,
1982,NHL,PIT,14,22,4.0,,4,31,5.0,,,,,,3,9,1,,5,3,3,,3,9,2,,1,12,1.0,,3.0,11.0,0.0,,3,7,2,,0,2,0,
1995,NHL,TOR,19,15,7.0,,15,21,5.0,,,,,,4,5,1,,7,4,3,,8,4,2,,3,6,3.0,,3.0,9.0,1.0,,6,6,2,,3,2,0,
1955,NHL,NYR,20,7,8.0,,12,21,2.0,,,,,,5,4,0,,6,2,5,,6,5,1,,7,5,1.0,,5.0,8.0,2.0,,3,4,1,,,,,
1994,NHL,DAL,9,10,5.0,,8,13,3.0,,,,,,,,,,,,,,,,,,2,2,1.0,,3.0,8.0,2.0,,6,5,2,,6,7,3,
1992,NHL,STL,22,13,7.0,,15,23,4.0,,,,,,5,6,1,,3,6,3,,5,7,1,,9,4,2.0,,7.0,6.0,1.0,,6,4,1,,2,3,2,
2009,NHL,OTT,26,11,,4,18,21,,2,,,,,6,4,,2,7,3,,2,8,9,,0,10,5,,0,5.0,2.0,,0,6,7,,1,2,2,,1
2009,NHL,PHO,29,10,,2,21,15,,5,,,,,9,4,,0,6,7,,1,10,2,,3,8,5,,1,4.0,3.0,,0,10,4,,1,3,0,,1
1972,NHL,NYR,26,8,5.0,,21,15,3.0,,,,,,6,3,1,,9,4,1,,8,5,1,,11,1,1.0,,7.0,3.0,2.0,,6,7,1,,0,0,1,
2000,NHL,FLO,12,18,7.0,4,10,20,6.0,5,,,,,1,3,3,3,4,6,1,1,2,10,3,1,5,8,1.0,2,5.0,5.0,0.0,1,3,4,5,1,2,2,0,0
2002,NHL,WAS,24,13,2.0,2,15,16,6.0,4,,,,,4,5,1,0,6,7,1,0,8,4,1,1,6,3,4.0,2,6.0,6.0,0.0,0,7,3,1,3,2,1,0,0
1994,NHL,OTT,5,16,3.0,,4,18,2.0,,,,,,,,,,,,,,,,,,0,3,2.0,,2.0,9.0,1.0,,2,11,1,,4,10,1,
1938,NHL,MTL,8,11,5.0,,7,13,4.0,,,,,,,,,,1,7,1,,3,7,0,,3,4,5.0,,4.0,4.0,2.0,,4,2,1,,,,,
