playerid,coachid,hofid,firstname,lastname,namenote,namegiven,namenick,height,weight,shootcatch,legendsid,ihdbid,hrefid,firstnhl,lastnhl,firstwha,lastwha,pos,birthyear,birthmon,birthday,birthcountry,birthstate,birthcity,deathyear,deathmon,deathday,deathcountry,deathstate,deathcity
karlsan01,,,Andreas,Karlsson,,Andreas,,76,205,L,14858,37563,karlsan01,1999,2007,,,C,1975,8,19,Sweden,,Luvika,,,,,,
nessaa01,,,Aaron,Ness,,,,70,170,,,,nessaa01,2011,2011,,,D,1990,5,18,,,,,,,,,
rohlile01,,,Leif,Rohlin,,Leif J.,,73,198,L,11397,18943,rohlile01,1995,1996,,,D,1968,2,26,Sweden,,Vasteras,,,,,,
wilkida01,,,David,Wilkie,,David,,75,215,R,11743,5728,wilkida01,1994,2000,,,D,1974,5,30,USA,WA,Ellensburg,,,,,,
mcleodo01,,,Don,McLeod,,Donald Martin,Smokey,72,190,L,18620,10545,mcleodo01,1970,1971,1972,1977,G,1946,8,24,Canada,BC,Trail,,,,,,
kubafi01,,,Filip,Kuba,,Filip,,75,205,L,13531,23728,kubafi01,1998,2011,,,D,1976,12,29,Czech Republic,,Ostrava,,,,,,
isaksul01,,,Ulf,Isaksson,,Ulf Erik,,73,185,L,13064,8805,isaksul01,1982,1982,,,L,1954,3,19,Sweden,,Norfunda,2003,12,25,,,
cloutja01,,,Jacques,Cloutier,,Jacques,,67,168,L,18237,1034,cloutja01,1981,1993,,,G,1960,1,3,Canada,QC,Rouyn-Noranda,,,,,,
ottojo01,,,Joel,Otto,,Joel Stuart,,76,220,R,11245,4095,ottojo01,1984,1997,,,C,1961,10,29,USA,MN,St. Cloud,,,,,,
atkinst01,,,Steve,Atkinson,,Steven John,The Snail,71,170,R,11879,127,atkinst01,1968,1974,1975,1975,R,1948,10,16,Canada,ON,Toronto,2003,5,6,,,
mahovpe01,,,Pete,Mahovlich,,Peter Joseph,Little M,77,210,L,13491,3324,mahovpe01,1965,1980,,,C,1946,10,10,Canada,ON,Timmins,,,,,,
blakeja01,,,Jason,Blake,,Jason,,70,180,L,19275,26530,blakeja01,1998,2011,,,C,1973,9,2,USA,MN,Moorhead,,,,,,
gouldbo01,,,Bobby,Gould,,Robert Alexander,,72,195,R,12757,1983,gouldbo01,1979,1989,,,R,1957,9,2,Canada,ON,Petrolia,,,,,,
knickri01,,,Rick,Knickle,,Richard,,70,175,L,18307,2760,knickri01,1992,1993,,,G,1960,2,26,Canada,NB,Chatham,,,,,,
zedniri01,,,Richard,Zednik,,Richard,,72,200,L,10764,21494,zedniri01,1995,2008,,,R,1976,1,6,Slovakia,,Bystrica,,,,,,
timonju01,,,Jussi,Timonen,,,,72,200,L,20344,56819,timonju01,2006,2006,,,D,1983,6,29,Finland,,Kuopio,,,,,,
deabi01,deabi01c,,Billy,Dea,,William Fraser,Hard Rock,68,175,L,12422,1300,deabi01,1953,1970,,,C,1933,4,3,Canada,AB,Edmonton,,,,,,
davislo01,,,Lorne,Davis,,Lorne Austin,,71,190,R,12417,10794,davislo01,1951,1959,,,R,1930,7,20,Canada,SK,Regina,2007,12,21,,,
johnsea01,,,Earl,Johnson,,Earl Oswald,Ching,72,185,L,13113,11413,johnsea01,1953,1953,,,C,1931,6,28,Canada,ON,Fort Frances,,,,,,
wanviky01,,,Kyle,Wanvig,,,,74,210,R,19192,31053,wanviky01,2002,2007,,,R,1981,1,29,Canada,AB,Calgary,,,,,,
johnsvi01,,,Virgil,Johnson,,Virgil,,69,165,L,13120,14556,johnsvi01,1937,1944,,,D,1912,3,4,USA,MN,Minneapolis,1993,9,9,USA,MN,Eden Prairie
fastbr01,,,Brad,Fast,,,,72,195,L,19189,45072,fastbr01,2003,2003,,,D,1980,2,21,Canada,BC,Fort St. John,,,,,,
nichopa01,,,Paul,Nicholson,,Paul,,72,190,L,13847,6697,nichopa01,1974,1976,,,L,1954,2,16,Canada,ON,London,,,,,,
bergemi02,,,Mike,Berger,,Michael,,72,195,R,11977,343,bergemi02,1987,1988,,,D,1967,6,2,Canada,AB,Edmonton,,,,,,
skinnbr01,,,Brett,Skinner,,,,73,183,L,20537,64567,skinnbr01,2008,2008,,,D,1983,6,28,Canada,MB,Brandon,,,,,,
tilleto01,,,Tom,Tilley,,Thomas Robert,,72,190,R,11636,5402,tilleto01,1988,1993,,,D,1965,3,28,Canada,ON,Trenton,,,,,,
buchami01,,,Mike,Buchanan,,Michael Murray,,73,185,L,12139,11450,buchami01,1951,1951,,,D,1932,3,1,Canada,ON,Sault Ste. Marie,,,,,,
eriksan01,,,Anders,Eriksson,,Anders,Butsy,75,224,L,14900,1577,eriksan01,1995,2009,,,D,1975,1,9,Sweden,,Bollnas,,,,,,
gassobr01,,,Brad,Gassoff,,Howard Bradley,Gasser,71,195,L,12688,1860,gassobr01,1975,1978,,,L,1955,11,13,Canada,BC,Quesnel,,,,,,
grannt01,,,T,Grannery,,,,,,,,,,,,,,,,,,,,,,,,,,
moffaly01,,,Lyle,Moffat,,Lyle Gordon,,70,180,L,13751,3760,moffaly01,1972,1979,1975,1978,L,1948,3,19,Canada,AB,Calgary,,,,,,
rudkoco01,,,Cody,Rudkowsky,,,,73,206,L,19417,28897,rudkoco01,2002,2002,,,G,1978,7,21,Canada,AB,Willingdon,,,,,,
barrido01,,,Doug,Barrie,,Douglas Robert,,69,175,R,11924,220,barrido01,1968,1971,1972,1976,D,1946,10,2,Canada,AB,Edmonton,,,,,,
svejkja01,,,Jaroslav,Svejkovsky,,Jaroslav,Yogi,73,193,R,15104,20209,svejkja01,1996,1999,,,L,1976,10,1,Czech Republic,,Plzen,,,,,,
carpeed01,,,Ed,Carpenter,,Everard Lorne,,72,170,R,12216,29897,carpeed01,1919,1920,,,D,1890,6,15,USA,MI,Hartford,1963,4,30,Canada,MB,Winnipeg
dayha01,dayha01c,dayha01h,Hap,Day,,Clarence Henry,,71,175,L,P196103,1279,dayha01,1924,1937,,,D,1901,6,14,Canada,ON,Owen Sound,1990,2,17,,,
seftest01,,,Steve,Seftel,,Steven Jerome,,75,200,L,11470,3892,seftest01,1990,1990,,,L,1968,5,14,Canada,ON,Kitchener,,,,,,
smithdo03,,,Doug,Smith,,Douglas Eric,,71,186,R,14363,7850,smithdo03,1981,1989,,,C,1963,5,17,Canada,ON,Ottawa,,,,,,
brophfr01,,,Frank,Brophy,,Frank,,66,150,L,18453,32674,brophfr01,1919,1919,,,G,1900,8,9,Canada,QC,Quebec City,1930,6,29,,,
broteaa01,,,Aaron,Broten,,Aaron,,70,180,L,10169,596,broteaa01,1980,1991,,,L,1960,11,14,USA,MN,Roseau,,,,,,
molinla01,,,Lars,Molin,,Lars,,72,180,L,13758,3766,molinla01,1981,1983,,,L,1956,5,7,Sweden,,Ornskoldsvik,,,,,,
markwne01,,,Nevin,Markwart,,Nevin G.,,70,180,L,11023,3400,markwne01,1983,1991,,,L,1964,12,9,Canada,ON,Toronto,,,,,,
davidri01,,,Richard,David,,Richard,,72,195,L,12410,6460,davidri01,1979,1982,1978,1978,L,1958,4,8,Canada,QC,Notre Dame de la Sal,,,,,,
wellmca01,,,Casey,Wellman,,,,72,160,R,,99417,wellmca01,2009,2011,,,C,1987,10,18,USA,CA,Brentwood,,,,,,
,champwe01c,,Wes,Champ,,Wesley,,,,,,60185,,,,,,,,,,,,,,,,,,
ekholma01,,,Mattias,Ekholm,,,,76,204,,,,ekholma01,2011,2011,,,D,1990,5,24,,,,,,,,,
kochadi01,,,Dieter,Kochan,,Dieter,,73,180,L,19015,2766,kochadi01,1999,2002,,,G,1974,5,11,Canada,SK,Saskatoon,,,,,,
skidmpa01,,,Paul,Skidmore,,Paul,,72,180,L,18697,7535,skidmpa01,1981,1981,,,G,1956,7,22,USA,NY,Smithtown,,,,,,
norisjo01,,,Joe,Noris,,Joseph S. (Jr.),,72,185,R,13861,3993,norisjo01,1971,1973,1975,1977,C,1951,10,26,USA,CO,Denver,,,,,,
reddipo01,,,Pokey,Reddick,,Eldon Wade,,68,170,L,18364,4499,reddipo01,1986,1993,,,G,1964,10,6,Canada,NS,Halifax,,,,,,
lorraro01,,,Rod,Lorrain,,Roderick Joseph,Rod,65,156,R,13417,3208,lorraro01,1935,1941,,,R,1914,7,26,Canada,QC,Buckingham,1980,10,22,,,
harvemi01,,,Michel,Harvey,,Michel,,70,175,L,,10561,harvemi01,,,1972,1972,C,1938,1,31,Canada,QC,Alma,,,,,,
mooreal01,,,Alfie,Moore,,Alfred Ernest,,71,155,R,18633,19394,mooreal01,1936,1939,,,G,1905,12,1,Canada,ON,Toronto,1984,,,,,
pahlssa01,,,Samuel,Pahlsson,,,,72,203,L,10502,20491,pahlssa01,2000,2011,,,C,1977,12,17,Sweden,,Ange,,,,,,
boschla01,,,Laurie,Boschman,,Laurie Joseph,,72,185,L,10140,486,boschla01,1979,1992,,,C,1960,6,4,Canada,SK,Major,,,,,,
koivumi01,,,Mikko,Koivu,,,,75,207,L,20233,56074,koivumi01,2005,2011,,,C,1983,3,12,Finland,,Turku,,,,,,
brennri01,,,Rich,Brennan,,Richard John,,74,200,R,10160,560,brennri01,1996,2002,,,D,1972,11,26,USA,NY,Schenectady,,,,,,
fowleca01,,,Cam,Fowler,,,,73,190,,,,fowleca01,2010,2011,,,D,1991,12,5,Canada,ON,Windsor,,,,,,
gretzwa01,gretzwa01c,gretzwa01h,Wayne,Gretzky,,Wayne Douglas,The Great One/Brinks,72,185,L,P199901,2035,gretzwa01,1979,1998,1978,1978,C,1961,1,26,Canada,ON,Brantford,,,,,,
charlbo01,,,Bob,Charlebois,,Robert Richard,,72,175,L,12248,898,charlbo01,1967,1967,1972,1975,L,1944,5,27,Canada,ON,Cornwall,,,,,,
munrodu01,munrodu01c,,Dunc,Munro,,Duncan Brown,,68,190,L,13799,18888,munrodu01,1924,1931,,,D,1901,1,19,Scotland,,Moray,1958,1,3,,,
pizuned01,,,Ed,Pizunski,,Edward,,71,185,L,,8123,pizuned01,,,1975,1975,R,1954,10,8,Canada,ON,Toronto,,,,,,
hackeje01,,,Jeff,Hackett,,Jeffrey,Hack,73,198,L,18280,2083,hackeje01,1988,2003,,,G,1968,6,1,Canada,ON,London,,,,,,
gardnji01,gardnji01c,gardnji01h,Jimmy,Gardner,,James Henry,,69,180,L,P196205,1847,gardnji01,,,,,L,1881,5,21,Canada,QC,Montreal,1940,11,7,,,
babewa01,,,Warren,Babe,,Warren,,74,190,L,11890,157,babewa01,1987,1990,,,L,1968,9,7,Canada,AB,Medicine Hat,,,,,,
sedinda01,,,Daniel,Sedin,,,,73,185,L,19287,34004,sedinda01,2000,2011,,,L,1980,9,26,Sweden,,Ornskoldsvik,,,,,,
hargrte01,,,Ted,Hargreaves,,Edward Norman,,71,178,L,,10806,hargrte01,,,1973,1973,L,1943,11,4,Canada,SK,Weyburn,,,,,,
yonkmno01,,,Nolan,Yonkman,,,,78,245,R,19162,29172,yonkmno01,2001,2011,,,D,1981,4,1,Canada,SK,Punnichy,,,,,,
bordepa01,,,Paulin,Bordeleau,,Paulin Joseph,,69,162,R,12046,482,bordepa01,1973,1975,1976,1978,R,1953,1,29,Canada,QC,Rouyn-Noranda,,,,,,
williti01,,,Tiger,Williams,,David James,,71,190,L,14689,5735,williti01,1974,1987,,,L,1954,2,3,Canada,SK,Weyburn,,,,,,
innesga01,,,Gary,Inness,,Gary George,,72,195,L,18560,2467,innesga01,1973,1980,1977,1978,G,1949,5,28,Canada,ON,Toronto,,,,,,
baronmu01,,,Murray,Baron,,Murray D.,Bear,75,215,L,10063,214,baronmu01,1989,2003,,,D,1967,6,1,Canada,BC,Prince George,,,,,,
mayorma01,,,Maxim,Mayorov,,,,74,213,L,22299,105402,mayorma01,2008,2011,,,L,1989,3,26,Russia,,Magnitogorsk,,,,,,
