playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
hrudeke01,1986,1,NYI,NHL,46,2634,21,15,7,1,0,145,1219,14,842,7,7,,2,0,38,464
belfoed01,1993,1,CHI,NHL,70,3998,37,24,6,0,7,178,1892,6,360,2,4,,0,0,15,191
wilkide01,1996,1,TBL,NHL,5,169,0,2,1,1,0,12,72,,,,,,,,,
kiprumi01,2000,1,SJS,NHL,5,154,2,1,0,1,0,5,51,3,149,1,1,,1,0,5,79
adamsjo02,1972,1,BOS,NHL,14,780,9,3,1,0,1,39,,,,,,,,,,
fernama01,2002,1,MIN,NHL,35,1979,19,13,2,0,2,74,972,9,552,3,4,,0,0,18,253
lumleha01,1950,1,CHI,NHL,64,3785,12,41,10,,3,246,,,,,,,,,,
melocgi01,1970,1,CHI,NHL,2,120,2,0,0,0,0,6,,,,,,,,,,
mcleaki01,1997,3,FLO,NHL,7,406,4,2,1,0,0,22,207,,,,,,,,,
wardca01,2011,1,CAR,NHL,68,3988,30,23,13,6,5,182,2143,,,,,,,,,
hasekdo01,1991,1,CHI,NHL,20,1014,10,4,1,0,1,44,413,3,158,0,2,,1,0,8,70
essenbo01,1993,1,WIN,NHL,56,3136,19,30,6,5,1,201,1714,,,,,,,,,
peetepe01,1979,1,PHI,NHL,40,2373,29,5,5,1,1,108,,13,799,8,5,,0,1,37,
groulte01,1909,1,LES,NHA,7,420,1,6,0,,0,62,,,,,,,,,,
fisetst01,1997,1,LAK,NHL,60,3497,26,25,8,4,2,158,1728,2,93,0,2,,0,0,7,61
sprinje01,1924,1,HAM,NHL,1,2,0,0,0,,0,0,,,,,,,,,,
masonst01,2011,1,CBS,NHL,46,2534,16,26,3,4,1,143,1355,,,,,,,,,
terrech01,1994,1,NJD,NHL,15,734,3,7,2,0,0,31,309,1,8,0,0,,0,0,0,2
smithga01,1974,1,VAN,NHL,72,3828,32,24,9,3,6,197,,4,257,1,3,,0,0,14,
liutmi01,1990,1,WAS,NHL,35,1834,13,16,3,2,0,114,786,2,48,0,1,,0,0,4,30
wreggke01,1988,2,PHI,NHL,3,130,1,1,0,0,0,13,73,5,268,2,2,,1,0,10,139
grantdo01,1975,1,DET,NHL,2,120,1,1,0,0,0,8,,,,,,,,,,
kerrda01,1936,1,NYR,NHL,48,3020,19,20,9,,4,106,,9,553,6,3,,,4,10,
dionmi01,1981,1,PIT,NHL,62,3580,25,24,12,8,0,226,,5,304,2,3,,0,0,22,
drydeda01,1968,1,CHI,NHL,30,1479,11,11,2,1,3,79,,,,,,,,,,
desropa01,2002,1,PHO,NHL,4,175,0,3,0,0,0,11,88,,,,,,,,,
thiesbr01,2011,1,PIT,NHL,5,258,3,1,0,0,0,16,113,,,,,,,,,
wamslri01,1987,1,STL,NHL,31,1818,13,16,1,4,2,103,922,,,,,,,,,
wreggke01,1985,1,TOR,NHL,30,1566,9,13,4,3,0,113,901,10,607,6,4,,1,1,32,323
millegr01,1989,3,CHI,NHL,10,575,5,4,1,1,0,32,267,14,613,6,6,,0,0,40,300
eschero01,1999,1,PHO,NHL,8,408,2,5,0,1,0,23,215,,,,,,,,,
gossema01,1992,1,HAR,NHL,16,867,5,9,1,1,0,57,499,,,,,,,,,
menarpa01,1972,1,CHC,WHA,1,45,0,1,0,0,0,5,23,,,,,,,,,
donnepe01,1973,1,VAB,WHA,49,2824,22,24,0,4,3,179,1525,,,,,,,,,
parkji01,1975,1,IND,WHA,11,572,6,4,0,0,0,23,297,6,293,3,2,,1,2,12,156
howarji01,2005,1,DET,NHL,4,201,1,2,0,0,0,10,104,,,,,,,,,
masonbo01,1985,1,WAS,NHL,1,16,1,0,0,0,0,0,5,,,,,,,,,
tabarri01,1996,1,CAL,NHL,7,361,2,4,0,0,1,14,155,,,,,,,,,
danisya01,2009,1,NJD,NHL,12,467,3,2,1,1,0,16,207,,,,,,,,,
hardijo01,2007,1,MIN,NHL,29,1571,11,15,2,0,1,77,838,1,20,0,0,,0,0,0,11
binnebi01,1923,1,EDE,WCHL,3,181,2,1,0,,0,8,,,,,,,,,,
beverbi01,1933,1,OTS,NHL,48,3000,13,29,6,,3,143,,,,,,,,,,
kolziol01,1995,1,WAS,NHL,18,897,4,8,2,1,0,46,406,5,341,2,3,,0,0,11,167
essenbo01,1997,1,EDM,NHL,16,825,6,6,1,2,0,35,404,1,27,0,0,,0,0,1,11
plantja01,1972,2,BOS,NHL,8,480,7,1,0,0,2,16,,2,120,0,2,,0,0,10,
bailesc01,1996,1,BOS,NHL,8,394,1,5,0,2,0,24,181,,,,,,,,,
lowro01,1972,1,TOR,NHL,42,2343,12,24,4,1,1,152,,,,,,,,,,
dejorde01,1962,1,CHI,NHL,5,290,2,1,2,,0,12,,,,,,,,,,
jenseal01,1981,1,WAS,NHL,26,1274,8,8,4,0,0,81,,,,,,,,,,
riggipa01,1985,1,WAS,NHL,7,369,2,3,1,1,0,23,133,,,,,,,,,
turekro01,1998,1,DAL,NHL,26,1382,16,3,3,1,1,48,562,,,,,,,,,
gigueje01,1998,1,CAL,NHL,15,860,6,7,1,2,0,46,447,,,,,,,,,
vezinge01,1912,1,MOC,NHA,20,1217,9,11,0,,1,81,,,,,,,,,,
schwaco01,2001,1,TOR,NHL,30,1646,12,10,5,1,1,75,707,1,12,0,0,,0,0,0,5
osgooch01,1999,1,DET,NHL,53,3148,30,14,8,2,6,126,1349,9,547,5,4,,1,2,18,237
terrech01,1998,1,NJD,NHL,12,726,8,3,1,0,1,30,294,,,,,,,,,
innesga01,1976,1,PHI,NHL,6,210,1,0,2,0,0,9,,,,,,,,,,
bromlga01,1979,1,VAN,NHL,15,860,8,2,4,0,1,43,,4,180,1,3,,1,0,11,
schneco01,2010,1,VAN,NHL,25,1372,16,4,2,0,1,51,714,5,163,0,0,,0,0,7,82
clancki01,1931,1,TOR,NHL,1,1,0,0,0,,0,1,,,,,,,,,,
josepcu01,1994,1,STL,NHL,36,1914,20,10,1,0,1,89,904,7,392,3,3,,1,0,24,178
lehmahu01,1920,1,VML,PCHA,24,1450,13,11,0,,3,79,,2,120,2,0,0,,1,2,
simmodo01,1960,1,BOS,NHL,18,1079,3,9,6,,1,59,,,,,,,,,,
bannemu01,1984,1,CHI,NHL,60,3371,27,25,4,3,0,215,1847,15,906,9,6,,3,0,72,547
burkese01,1988,1,NJD,NHL,62,3590,22,31,9,7,3,230,1823,,,,,,,,,
raymoal01,1987,1,WAS,NHL,1,40,0,1,0,0,0,2,20,,,,,,,,,
shtalmi01,1993,1,ANA,NHL,10,543,3,4,1,1,0,24,265,,,,,,,,,
tugnuro01,1989,1,QUE,NHL,35,1978,5,24,3,4,0,152,1080,,,,,,,,,
palmami01,1982,1,TOR,NHL,53,2965,21,23,7,3,0,197,1534,4,252,1,3,,0,0,17,
gelinja01,1949,1,BOS,NHL,67,4020,22,30,15,,3,220,,,,,,,,,,
hebergu01,1993,1,ANA,NHL,52,2991,20,27,3,5,2,141,1513,,,,,,,,,
sidorpe01,1997,1,NJD,NHL,1,20,0,0,0,0,0,1,8,,,,,,,,,
poggeju01,2008,1,TOR,NHL,7,372,1,4,1,0,0,27,173,,,,,,,,,
koskimi01,2010,1,NYI,NHL,4,208,2,1,0,0,0,15,118,,,,,,,,,
herrode01,1983,1,PIT,NHL,38,2028,8,24,2,7,1,138,1200,,,,,,,,,
fisetst01,1989,1,QUE,NHL,6,342,0,5,1,1,0,34,199,,,,,,,,,
newtoca01,1972,1,PIT,NHL,11,533,3,4,0,2,0,35,,,,,,,,,,
caronja01,1976,1,CIN,WHA,24,1292,13,6,2,1,3,61,564,1,14,0,1,,0,0,3,6
turekro01,2003,1,CAL,NHL,18,1031,6,11,0,2,3,40,463,1,19,0,0,,0,0,0,3
burkese01,1997,1,CAR,NHL,25,1415,7,11,5,2,1,66,655,,,,,,,,,
brougge01,1911,1,MOW,NHA,7,397,3,4,0,,1,35,,,,,,,,,,
lehtoka01,2005,1,ATL,NHL,38,2166,20,15,0,3,2,106,1123,,,,,,,,,
rasktu01,2009,1,BOS,NHL,45,2562,22,12,5,1,5,84,1221,13,829,7,6,,1,0,36,409
caronse01,2011,1,TBL,NHL,3,135,1,1,0,0,0,7,57,,,,,,,,,
sneddbo01,1970,1,CLF,NHL,5,225,0,2,0,0,0,21,,,,,,,,,,
kiprumi01,2009,1,CAL,NHL,73,4235,35,28,10,4,4,163,2035,,,,,,,,,
levaslo01,1976,2,EDO,WHA,21,1213,6,12,3,1,0,88,658,2,133,0,2,,0,0,10,74
smithfo01,1912,1,NWR,PCHA,1,60,0,1,0,,0,10,,,,,,,,,,
gilloru01,1975,1,SDM,WHA,23,1037,1,10,2,1,0,74,568,1,20,0,0,,0,0,0,
palmami01,1976,1,TOR,NHL,50,2877,23,18,8,4,4,154,,6,360,3,3,,0,0,16,
melocgi01,1986,1,PIT,NHL,43,2343,13,19,7,3,0,134,1123,,,,,,,,,
