year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1931,NHL,NYR,13,7,4.0,,10,10,4.0,,,,,,,,,,5,1,1,,6,1,3,,7,5,1.0,,2,5,2.0,,3,5,1,,,,,
1943,NHL,NYR,4,17,4.0,,2,22,1.0,,,,,,0,2,0,,0,9,1,,4,5,0,,2,9,0.0,,0,8,2.0,,0,6,2,,,,,
1921,NHL,HAM,5,7,0.0,,2,10,0.0,,,,,,,,,,,,,,1,4,0,,3,5,0.0,,2,6,0.0,,1,2,0,,,,,
2011,NHL,CBS,17,21,,3,12,25,,4,,,,,2,9,,1,4,6,,2,4,8,,2,3,8,,1,5,7,,1,9,7,,0,2,1,,0
1949,NHL,NYR,19,12,4.0,,9,19,7.0,,,,,,2,4,2,,3,4,4,,9,3,1,,3,8,2.0,,7,3,2.0,,4,9,0,,,,,
1977,NHL,STL,12,20,8.0,,8,27,5.0,,,,,,0,8,1,,5,7,2,,3,9,1,,3,7,2.0,,3,7,3.0,,4,7,4,,2,2,0,
1980,NHL,MNS,23,10,7.0,,12,18,10.0,,,,,,5,1,2,,7,4,2,,6,4,4,,7,5,4.0,,4,8,2.0,,5,5,3,,1,1,0,
1995,NHL,CAL,18,18,5.0,,16,19,6.0,,,,,,1,7,3,,3,8,2,,7,6,2,,7,2,2.0,,6,5,2.0,,7,6,0,,3,3,0,
2002,NHL,DAL,28,5,6.0,2,18,12,9.0,2,,,,,6,2,2,1,9,4,3,0,5,4,4,0,10,1,2.0,0,5,2,4.0,1,9,4,0,2,2,0,0,0
1991,NHL,PHI,22,11,7.0,,10,26,4.0,,,,,,4,5,1,,4,8,1,,4,4,5,,4,7,2.0,,7,5,2.0,,8,6,0,,1,2,0,
1976,NHL,PIT,22,12,6.0,,12,21,7.0,,,,,,2,6,4,,6,5,1,,7,5,1,,7,4,2.0,,5,5,4.0,,5,8,1,,2,0,0,
2006,NHL,STL,18,19,,4,16,16,,9,,,,,3,4,,3,4,10,,0,5,5,,4,8,4,,1,7,4,,1,5,6,,4,2,2,,0
2009,NHL,CHI,29,8,,4,23,14,,4,,,,,8,4,,1,8,2,,2,11,4,,0,10,4,,1,4,1,,1,6,7,,2,5,0,,1
1975,NHL,BOS,27,5,8.0,,21,10,9.0,,,,,,4,3,2,,8,3,4,,8,3,2,,10,1,1.0,,10,1,2.0,,7,3,5,,1,1,1,
1998,NHL,NJD,19,14,8.0,,28,10,3.0,,,,,,5,4,0,,8,3,1,,8,2,3,,6,6,1.0,,6,5,3.0,,7,2,3,,7,2,0,
1931,NHL,MTM,16,4,4.0,,3,18,3.0,,,,,,,,,,2,4,1,,3,6,2,,3,6,3.0,,7,4,0.0,,4,2,1,,,,,
1918,PCHA,VML,6,4,0.0,,6,4,0.0,,,,,,,,,,,,,,,,,,4,5,0.0,,6,2,0.0,,2,1,0,,,,,
1911,PCHA,NWR,4,3,0.0,,5,3,0.0,,,,,,,,,,,,,,,,,,4,2,0.0,,2,3,0.0,,3,1,0,,,,,
2000,NHL,PHI,26,11,4.0,0,17,14,7.0,3,,,,,3,5,3,0,8,5,1,0,6,4,3,0,9,2,2.0,1,7,3,1.0,1,8,5,1,0,2,1,0,1
