payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
849,2126,1999-09-02T00:00:00,4700.0,0,
3977,5645,1999-09-02T00:00:00,2367.0,0,
15044,9490,1999-10-03T00:00:00,12613.0,0,
1766,3299,1999-09-02T00:00:00,4850.0,0,
3032,4671,1999-09-02T00:00:00,6862.0,0,
10097,4133,1999-10-03T00:00:00,1912.0,0,
2797,4422,1999-09-02T00:00:00,15500.0,0,
9324,3022,1999-10-03T00:00:00,8275.0,0,
12024,6403,1999-10-03T00:00:00,10894.0,0,
3558,5216,1999-09-02T00:00:00,12569.0,0,
5178,6856,1999-09-02T00:00:00,15878.0,0,
10094,4127,1999-10-03T00:00:00,1701.0,0,
10593,4783,1999-10-03T00:00:00,3910.0,0,
5179,6857,1999-09-02T00:00:00,16138.0,0,
2031,3600,1999-09-02T00:00:00,982.0,0,
5497,7176,1999-09-02T00:00:00,20628.0,0,
14017,8460,1999-10-03T00:00:00,14384.0,0,
14023,8466,1999-10-03T00:00:00,13342.0,0,
13996,8439,1999-10-03T00:00:00,10077.0,0,
15269,9715,1999-10-03T00:00:00,42307.0,0,
8936,2328,1999-10-03T00:00:00,2544.0,0,
5367,7046,1999-09-02T00:00:00,23169.0,0,
3795,5458,1999-09-02T00:00:00,3912.0,0,
15441,9887,1999-10-03T00:00:00,19158.0,0,
446,1482,1999-09-02T00:00:00,1088.0,0,
9451,3216,1999-10-03T00:00:00,1986.0,0,
5756,7436,1999-09-02T00:00:00,11577.0,0,
11797,6159,1999-10-03T00:00:00,7324.0,0,
280,1132,1999-09-02T00:00:00,4363.0,0,
257,1094,1999-09-02T00:00:00,4114.0,0,
11443,5774,1999-10-03T00:00:00,3405.0,0,
9391,3126,1999-10-03T00:00:00,6652.0,0,
4902,6579,1999-09-02T00:00:00,13089.0,0,
13980,8422,1999-10-03T00:00:00,12164.0,0,
5409,7088,1999-09-02T00:00:00,22102.0,0,
6630,8311,1999-09-02T00:00:00,22319.0,0,
8649,1672,1999-10-03T00:00:00,2974.0,0,
411,1426,1999-09-02T00:00:00,2484.0,0,
6236,7917,1999-09-02T00:00:00,22493.0,0,
3033,4672,1999-09-02T00:00:00,10304.0,0,
14008,8451,1999-10-03T00:00:00,17219.0,0,
12428,6835,1999-10-03T00:00:00,4884.0,0,
10130,4170,1999-10-03T00:00:00,4429.0,0,
1141,2530,1999-09-02T00:00:00,477.0,0,
10370,4494,1999-10-03T00:00:00,5962.0,0,
6609,8290,1999-09-02T00:00:00,15016.0,0,
14166,8609,1999-10-03T00:00:00,12891.0,0,
154,839,1999-09-02T00:00:00,796.0,0,
7110,8791,1999-09-02T00:00:00,42599.0,0,
1977,3540,1999-09-02T00:00:00,2812.0,0,
10146,4188,1999-10-03T00:00:00,910.0,0,
3103,4745,1999-09-02T00:00:00,4444.0,0,
12143,6531,1999-10-03T00:00:00,9874.0,0,
7261,8942,1999-09-02T00:00:00,24983.0,0,
11876,6245,1999-10-03T00:00:00,11288.0,0,
9855,3802,1999-10-03T00:00:00,8238.0,0,
7596,9277,1999-09-02T00:00:00,29384.0,0,
7305,8986,1999-09-02T00:00:00,36697.0,0,
10388,4521,1999-10-03T00:00:00,10016.0,0,
14411,8855,1999-10-03T00:00:00,9170.0,0,
450,1491,1999-09-02T00:00:00,3167.0,0,
2828,4456,1999-09-02T00:00:00,2169.0,0,
10968,5217,1999-10-03T00:00:00,3840.0,0,
7770,9451,1999-09-02T00:00:00,19221.0,0,
15348,9794,1999-10-03T00:00:00,29345.0,0,
10733,4940,1999-10-03T00:00:00,3910.0,0,
11383,5700,1999-10-03T00:00:00,5893.0,0,
