film_id,title,description
615,НАШ ЧОКОЛАТ,"Эпическое воспоминание о обезьяне и безумной корове, которая должна убить судебно-психиатра в заброшенном шахтном шафте"
621,СЕТИ,"Неверное воспоминание о дворецком и лодке, которая должна перестрелять безумного учёного в Калифорнии"
625,Никто не рыдает.,"Скучное отражение секретного агента и астронавта, который должен встретиться с композитором в Манхэттенском пентхаусе"
650,МАССАД ТИХООКЕАНСКОГО ОКЕАНА,"Ужасная ярна собаки и мухи, которые должны убить повара-пастуха в Манхэттенском пентхаусе"
656,ПАПИ НЕКЛАД,"Фантастическое представление машины и обезьяны, которые должны сбежать от белок в Древней Японии"
667,МИШЕЕ НЕЗАВИСИМОСТЬ,"Драма обезьяны и дантиста, который должен отследить дворецкого в Берлине"
671,ПЕРСПЕКТИВНЫЙ ПЕРИОД,"Быстрая история о машине и кошке, которая должна перестрелять охотника в Берлине"
692,ПОТОЛОК СМЕСЬ,"Прекрасная история собаки и технического писателя, который должен перестрелять студента в Балуне"
724,"Помню, ДЬЯРЬЯ","Разумная история технического писателя и официантки, которая должна завоевать обезьяну в древней Индии"
738,Мать-королева,"Внушающий благоговение характер исследования робота и сумо-рестлера, который должен открыть жениха в акульем танке"
748,РУГАТОРЫ ПРОДОЛЖАЮТСЯ,"Прикасающийся к саге крокодил и крокодил, который должен открыть технического писателя в Нигерии"
758,САНКЦИИ,"Удовлетворительная история технического писателя и композитора, который должен искать исследователя в Мексиканском заливе"
768,КАРФАСНЫЙ БАНГ,"Эмоциональная ярна учителя и девушки, которая должна найти учителя на фабрике в Балуне"
770,СИСИСОРХАНЫ СЛУМЫ,"Восторженная драма девушки и технического писателя, который должен встретиться с феминисткой в канадской скале"
772,МОРСКОЕ ВИРГИН,"Быстро распечатанный документальный фильм технического писателя и шеф-повара, который должен сбежать в U-Boat"
797,СЛУЧАЙНЫЙ КАН,"Эмоциональная драма сумо-рестлера и дантиста, который должен противостоять сумо-рестлеру в Балуне"
873,ПЕРСПЕКТИВЫ СВЯЗАННЫХ С НИМИ ДЕЙСТВИЙ,"Блестящее исследование персонажа фрисби и сумо-рестлера, который должен встретить женщину в Мексиканском заливе"
880,СЛЕДУЮЩИЕ ТЕЛЕМАРКИ,"Панорама технического писателя и человека, который должен построить судебно-психиатра в Манхэттенском пентхаусе"
918,СВЯЗАННЫЕ ПИРАТЫ,"Прикосновение фрисби и лодки, которые должны убить девочку на конвенции MySQL"
922,НЕОФИЦИАЛЬНЫЕ ОБСУЖДЕНИЯ,"Неверное представление о крокодиле и феминистке, который должен преодолеть мозь в заброшенном парке развлечений"
955,УРОВНЯ АРИТИСТИКИ,"Знающая панорама учителя и учителя, которые должны преодолеть безумную корову в заброшенном доме веселья"
962,ДВИЖЕНИЕ ОТХОДОВ,"Фантастическая история администратора базы данных и женщины, которая должна бороться с администратором базы данных в древнем Китае"
975,В ЛЮБОЙ ТРЕЙКЕ,"Блестящая панорама лодки и астронавта, которая должна бросить вызов учителю в Манхэттенском пентхаусе"
999,ФАКТОР ЗОЛАНДЕРА,"Благородное воспоминание о официантке и лодке, которая должна открыть сумо-рестлер в Древнем Китае"
