playerid,year,stint,tmid,w,l,sa,ga
denisma01,2007,1,TBL,1,0,3,0
raycran01,2005,1,BOS,0,1,2,1
ellisda01,2010,1,TBL,2,3,24,6
neuvimi01,2010,1,WAS,3,3,21,6
hardijo01,2005,1,MIN,1,0,3,1
legacma01,2009,1,CAR,2,2,16,4
sanfocu01,2006,1,STL,0,2,6,5
irvinle01,2011,1,CAL,0,1,4,2
andercr01,2008,1,FLO,0,4,11,7
auldal01,2005,1,VAN,4,3,22,7
pavelon01,2010,1,ATL,3,5,24,9
priceca01,2008,1,MTL,5,6,35,13
mclenja01,2006,1,CAL,0,1,11,4
thomati01,2009,1,BOS,5,5,33,9
kiprumi01,2006,1,CAL,3,4,16,7
huetcr01,2007,1,MTL,2,3,13,5
wardca01,2010,1,CAR,5,4,25,6
turcoma01,2005,1,DAL,8,1,24,6
bryzgil01,2011,1,PHI,3,5,25,13
gerbema01,2005,1,CAR,7,2,33,10
rolosdw01,2010,1,NYI,0,1,3,2
clemmsc01,2009,1,FLO,2,1,11,1
thomati01,2006,1,BOS,8,2,46,8
lundqhe01,2005,1,NYR,4,3,37,9
kolziol01,2005,1,WAS,4,5,44,15
osgooch01,2006,1,DET,1,2,14,6
eschero01,2006,1,PHI,0,1,2,2
kiprumi01,2010,1,CAL,8,4,41,12
grahajo01,2005,1,TBL,4,1,16,4
emeryra01,2005,1,OTT,0,2,5,2
conklty01,2010,1,STL,0,2,7,6
sanfocu01,2011,1,CBS,2,3,15,5
macdojo01,2006,1,DET,0,1,7,3
hillejo01,2008,1,AND,5,1,31,5
millery01,2011,1,BUF,5,4,34,11
labarja01,2007,1,LAK,2,1,10,5
bironma01,2007,1,PHI,2,6,20,13
hardijo01,2006,1,MIN,0,1,3,1
lehtoka01,2006,1,ATL,7,4,30,10
halakja01,2007,1,MTL,0,1,3,1
budajpe01,2009,1,COL,0,1,5,1
johnsbr02,2005,1,WAS,3,1,13,2
andercr01,2010,2,OTT,2,1,12,1
bouchbr01,2010,1,PHI,2,3,20,8
leclapa01,2007,1,CBS,3,4,23,10
hardijo01,2006,1,MIN,0,1,3,1
garnemi01,2005,1,ATL,0,2,8,4
bouchbr01,2006,1,CHI,0,2,4,4
niemian02,2010,1,SJS,3,5,28,8
masonst01,2011,1,CBS,2,2,10,4
brodema01,2007,1,NJD,8,4,43,11
andercr01,2006,1,FLO,1,0,2,0
garonma01,2008,1,EDM,1,0,3,1
theodjo01,2009,1,WAS,2,2,16,7
bernijo01,2010,1,LAK,0,2,5,3
eschero01,2006,1,PHI,0,1,2,2
bironma01,2005,1,BUF,2,3,12,5
niittan01,2006,1,PHI,1,4,23,6
garonma01,2009,1,CBS,2,3,18,8
toskave01,2006,1,SJS,0,1,3,3
rolosdw01,2006,1,EDM,3,2,21,6
caronse01,2005,1,PIT,0,3,10,6
sanfocu01,2005,1,STL,3,5,25,10
dubiewa01,2005,1,NYI,1,0,3,0
masonch02,2009,1,STL,5,3,28,8
emeryra01,2007,1,OTT,1,3,15,7
bishobe01,2008,1,STL,0,1,4,2
dipieri01,2007,1,NYI,3,2,21,6
hillejo01,2008,1,AND,5,1,31,5
pavelon01,2011,1,WPG,3,3,20,8
rolosdw01,2010,1,NYI,0,1,3,2
bacasja01,2005,1,STL,1,0,4,1
elliobr01,2011,1,STL,1,3,14,5
lalimpa01,2008,1,BUF,0,3,10,4
macdojo01,2011,1,DET,1,1,9,3
fernama01,2006,1,MIN,7,1,32,9
gigueje01,2008,1,AND,2,2,12,4
lawsona01,2010,1,NYI,1,1,6,4
bryzgil01,2007,1,AND,0,1,3,1
budajpe01,2006,1,COL,3,4,27,11
masonch02,2011,1,WPG,1,1,8,3
hasekdo01,2007,1,DET,3,2,12,3
schneco01,2008,1,VAN,0,1,3,3
smithmi02,2009,1,TBL,1,3,14,5
luongro01,2008,1,VAN,3,4,29,8
emeryra01,2011,1,CHI,1,3,13,5
lehtoka01,2009,1,DAL,1,0,4,0
hedbejo01,2009,1,ATL,4,2,21,5
johnsbr02,2005,1,WAS,3,1,13,2
macdojo01,2006,1,DET,0,1,7,3
bryzgil01,2007,2,PHO,5,4,26,8
kolziol01,2006,1,WAS,1,5,17,9
khabini01,2005,1,CHI,2,1,15,5
cloutda01,2007,1,LAK,1,0,4,1
morrimi01,2005,1,EDM,5,2,24,6
noronmi01,2005,1,BUF,0,0,1,1
pavelon01,2010,1,ATL,3,5,24,9
khabini01,2006,1,CHI,4,4,33,11
backsni01,2010,1,MIN,1,4,17,8
bryzgil01,2011,1,PHI,3,5,25,13
garonma01,2010,1,CBS,1,3,12,4
bironma01,2008,1,PHI,2,3,17,5
lehtoka01,2006,1,ATL,7,4,30,10
eschero01,2005,1,PHI,1,2,8,4
enrotjh01,2011,1,BUF,2,3,22,8
vokouto01,2007,1,FLO,5,6,41,11
rolosdw01,2009,1,NYI,5,5,39,15
labarja01,2009,1,PHO,6,1,27,8
priceca01,2007,1,MTL,3,2,22,4
kiprumi01,2010,1,CAL,8,4,41,12
brodema01,2010,1,NJD,1,1,9,2
macdojo01,2006,2,BOS,0,1,3,2
masonch02,2006,1,NAS,4,2,20,6
drouije01,2008,1,EDM,1,0,3,0
khabini01,2009,1,EDM,2,2,12,4
sanfocu01,2007,1,VAN,0,1,4,2
denisma01,2006,1,TBL,4,1,20,2
legacma01,2006,1,STL,5,3,25,7
smithmi02,2010,1,TBL,1,0,4,0
karlshe01,2010,1,CAL,1,3,11,5
clemmsc01,2007,1,TOR,1,0,3,1
belfoed01,2005,1,TOR,2,4,14,6
labarja01,2010,1,PHO,1,1,5,2
fernama01,2007,1,BOS,1,0,3,0
raycran01,2006,1,TOR,3,6,32,13
gerbema01,2010,1,EDM,1,0,4,1
gerbema01,2006,1,OTT,1,2,10,3
priceca01,2009,1,MTL,2,3,17,5
millery01,2008,1,BUF,8,2,40,9
grahajo01,2007,1,CAR,1,0,3,2
noronmi01,2005,1,BUF,0,0,1,1
elliobr01,2009,1,OTT,2,4,21,7
theodjo01,2008,1,WAS,4,4,22,6
reimeja01,2010,1,TOR,1,3,11,3
auldal01,2006,1,FLO,0,3,8,6
josepcu01,2008,1,TOR,2,1,11,3
aebisda01,2006,1,MTL,2,2,18,6
osgooch01,2006,1,DET,1,2,14,6
ellisda01,2010,1,TBL,2,3,24,6
emeryra01,2011,1,CHI,1,3,13,5
niittan01,2008,1,PHI,2,3,18,6
bryzgil01,2011,1,PHI,3,5,25,13
montoal01,2010,1,NYI,0,2,9,3
nabokev01,2009,1,SJS,6,6,50,13
auldal01,2005,1,VAN,4,3,22,7
theodjo01,2006,1,COL,2,0,6,0
kiprumi01,2008,1,CAL,3,2,14,3
wardca01,2008,1,CAR,2,4,19,7
auldal01,2007,2,BOS,2,3,15,5
hedbejo01,2005,1,DAL,4,0,17,3
pavelon01,2010,1,ATL,3,5,24,9
garnemi01,2005,1,ATL,0,2,8,4
josepcu01,2006,1,PHO,2,1,13,2
belfoed01,2006,1,FLO,1,5,25,9
halakja01,2010,1,STL,3,4,29,10
emeryra01,2006,1,OTT,1,4,19,8
luongro01,2008,1,VAN,3,4,29,8
neuvimi01,2011,1,WAS,3,2,17,7
halakja01,2006,1,MTL,2,0,8,2
andercr01,2005,1,CHI,0,3,7,5
divisre01,2005,1,STL,0,1,3,2
gigueje01,2007,1,AND,6,5,30,10
labarja01,2011,1,PHO,0,2,11,7
ramoka01,2008,1,TBL,1,3,13,5
labarja01,2007,1,LAK,2,1,10,5
conklty01,2008,1,DET,2,2,13,4
conklty01,2010,1,STL,0,2,7,6
bryzgil01,2007,2,PHO,5,4,26,8
dubiewa01,2009,1,MIN,1,0,2,0
fleurma01,2007,1,PIT,1,0,3,0
bryzgil01,2007,1,AND,0,1,3,1
masonst01,2009,1,CBS,0,7,28,12
sabouda01,2006,1,VAN,0,1,4,2
osgooch01,2005,1,DET,2,1,8,2
hasekdo01,2006,1,DET,1,5,16,8
thibajo01,2005,1,PIT,1,1,12,3
crawfco01,2005,1,CHI,0,1,3,2
macdojo01,2006,1,DET,0,1,7,3
kolziol01,2006,1,WAS,1,5,17,9
kolziol01,2007,1,WAS,2,4,34,11
emeryra01,2009,1,PHI,2,1,9,2
andercr01,2010,1,COL,1,0,3,0
macdojo01,2010,1,DET,1,2,9,2
priceca01,2008,1,MTL,5,6,35,13
vokouto01,2006,1,NAS,2,3,17,7
rinnepe01,2008,1,NAS,5,2,24,5
halakja01,2009,1,MTL,5,2,21,5
wardca01,2010,1,CAR,5,4,25,6
sabouda01,2006,1,VAN,0,1,4,2
hillejo01,2008,1,AND,5,1,31,5
masonch02,2008,1,STL,3,4,18,7
markkju01,2005,1,EDM,1,3,16,8
andercr01,2009,1,COL,7,4,51,16
garonma01,2008,1,EDM,1,0,3,1
masonch02,2010,1,ATL,2,2,17,4
leclapa01,2007,1,CBS,3,4,23,10
clemmsc01,2008,1,NJD,2,1,12,3
elliobr01,2011,1,STL,1,3,14,5
hedbejo01,2008,1,ATL,3,0,13,1
tellqmi01,2007,1,PHO,0,2,16,4
priceca01,2007,1,MTL,3,2,22,4
andercr01,2011,1,OTT,6,1,25,7
huetcr01,2005,1,MTL,1,2,9,3
thomati01,2007,1,BOS,3,4,18,6
kiprumi01,2010,1,CAL,8,4,41,12
emeryra01,2006,1,OTT,1,4,19,8
kolziol01,2005,1,WAS,4,5,44,15
niittan01,2005,1,PHI,3,4,24,10
kiprumi01,2005,1,CAL,1,7,23,12
gustajo01,2010,1,TOR,2,1,10,4
johnsbr02,2010,1,PIT,2,1,11,1
luongro01,2009,1,VAN,2,3,14,5
mclenja01,2005,1,FLO,0,1,4,2
crawfco01,2010,1,CHI,4,3,19,3
hillejo01,2011,1,AND,3,7,40,17
ramoka01,2008,1,TBL,1,3,13,5
eschero01,2005,1,PHI,1,2,8,4
osgooch01,2006,1,DET,1,2,14,6
burkese01,2005,1,TBL,2,3,11,5
bironma01,2007,1,PHI,2,6,20,13
fleurma01,2006,1,PIT,9,5,39,9
leclapa01,2008,1,CBS,0,1,3,2
bachmri01,2011,1,DAL,0,1,3,1
nabokev01,2007,1,SJS,6,6,40,18
danisya01,2009,1,NJD,0,1,3,3
fleurma01,2007,1,PIT,1,0,3,0
hillejo01,2009,1,AND,3,4,27,10
lalimpa01,2008,1,BUF,0,3,10,4
hasekdo01,2005,1,OTT,2,4,16,6
vokouto01,2010,1,FLO,2,1,13,2
bouchbr01,2010,1,PHI,2,3,20,8
backsni01,2010,1,MIN,1,4,17,8
dipieri01,2010,1,NYI,2,1,9,3
backsni01,2011,1,MIN,5,6,32,15
khabini01,2009,1,EDM,2,2,12,4
neuvimi01,2011,1,WAS,3,2,17,7
lundqhe01,2009,1,NYR,3,3,22,7
clemmsc01,2010,1,FLO,2,6,23,12
rinnepe01,2009,1,NAS,6,3,45,11
ellisda01,2010,1,TBL,2,3,24,6
garonma01,2007,1,EDM,10,0,32,2
masonch02,2008,1,STL,3,4,18,7
munroad01,2005,1,CHI,0,1,4,2
kiprumi01,2008,1,CAL,3,2,14,3
bacasja01,2005,1,STL,1,0,4,1
prusema01,2005,1,CBS,1,0,8,1
johnsbr02,2011,1,PIT,0,1,3,2
dunhami01,2006,1,NYI,1,1,8,3
bironma01,2010,1,NYR,2,0,7,2
dubnyde01,2009,1,EDM,2,1,11,3
khabini01,2005,1,CHI,2,1,15,5
niittan01,2010,1,SJS,2,0,4,0
dipieri01,2007,1,NYI,3,2,21,6
legacma01,2006,1,STL,5,3,25,7
sabouda01,2008,1,PIT,3,2,19,5
bryzgil01,2009,1,PHO,8,5,62,17
caronse01,2005,1,PIT,0,3,10,6
labarja01,2008,2,VAN,0,2,9,5
ersbeer01,2009,1,LAK,1,2,16,7
gigueje01,2006,1,AND,4,6,39,13
garonma01,2005,1,LAK,4,1,16,3
bryzgil01,2009,1,PHO,8,5,62,17
lehtoka01,2009,1,DAL,1,0,4,0
kolziol01,2007,1,WAS,2,4,34,11
luongro01,2006,1,VAN,5,3,31,10
niittan01,2009,1,TBL,3,4,23,5
koskimi01,2010,1,NYI,1,0,4,0
johnsbr02,2010,1,PIT,2,1,11,1
mcelhcu01,2009,1,CAL,1,0,4,2
dubnyde01,2009,1,EDM,2,1,11,3
hillejo01,2007,1,AND,2,1,12,5
garonma01,2006,1,LAK,1,3,18,7
auldal01,2007,2,BOS,2,3,15,5
bernijo01,2009,1,LAK,1,0,6,0
thibajo01,2005,1,PIT,1,1,12,3
leighmi01,2008,1,CAR,1,1,5,3
drouije01,2009,1,EDM,4,3,37,11
masonch02,2007,1,NAS,1,4,13,5
garonma01,2008,1,EDM,1,0,3,1
legacma01,2009,1,CAR,2,2,16,4
labarja01,2005,1,LAK,2,0,5,0
schaeno01,2005,1,SJS,1,0,4,1
theodjo01,2007,1,COL,6,1,28,6
kolesvi01,2005,1,COL,1,0,7,0
macdojo01,2006,2,BOS,0,1,3,2
bryzgil01,2007,2,PHO,5,4,26,8
schneco01,2010,1,VAN,1,0,3,0
quickjo01,2010,1,LAK,10,0,44,8
sabouda01,2008,1,PIT,3,2,19,5
masonst01,2008,1,CBS,6,5,31,9
aubinje01,2007,1,LAK,1,1,4,2
bobrose01,2011,1,PHI,1,2,8,4
auldal01,2006,1,FLO,0,3,8,6
holmqjo01,2006,1,TBL,6,1,33,4
cloutda01,2005,1,VAN,0,1,2,2
lehtoka01,2010,1,DAL,3,7,33,14
osgooch01,2007,1,DET,2,3,16,8
crawfco01,2005,1,CHI,0,1,3,2
bryzgil01,2010,1,PHO,4,5,32,11
lundqhe01,2007,1,NYR,6,7,42,13
ellisda01,2008,1,NAS,1,3,11,6
ersbeer01,2007,1,LAK,1,1,10,2
kiprumi01,2007,1,CAL,3,3,17,6
halakja01,2011,1,STL,3,7,32,9
leclapa01,2006,1,CBS,1,1,15,4
andercr01,2008,1,FLO,0,4,11,7
denisma01,2007,1,TBL,1,0,3,0
kiprumi01,2011,1,CAL,3,8,40,15
turcoma01,2008,1,DAL,5,6,43,16
bacasja01,2006,1,STL,1,1,6,2
aubinje01,2007,1,LAK,1,1,4,2
nabokev01,2008,1,SJS,5,4,32,11
millery01,2007,1,BUF,4,7,33,14
neuvimi01,2010,1,WAS,3,3,21,6
tellqmi01,2006,2,PHO,3,1,16,4
lundqhe01,2009,1,NYR,3,3,22,7
fernama01,2006,1,MIN,7,1,32,9
mcelhcu01,2009,2,AND,1,2,8,4
hardijo01,2005,1,MIN,1,0,3,1
wardca01,2009,1,CAR,1,3,13,7
auldal01,2008,1,OTT,2,4,25,9
johnsbr02,2011,1,PIT,0,1,3,2
vokouto01,2006,1,NAS,2,3,17,7
bryzgil01,2011,1,PHI,3,5,25,13
rinnepe01,2008,1,NAS,5,2,24,5
bouchbr01,2010,1,PHI,2,3,20,8
holtbbr01,2010,1,WAS,1,1,7,3
markkju01,2006,1,EDM,0,1,3,2
elliobr01,2009,1,OTT,2,4,21,7
halakja01,2009,1,MTL,5,2,21,5
lundqhe01,2010,1,NYR,7,3,46,7
garnemi01,2005,1,ATL,0,2,8,4
rolosdw01,2008,1,EDM,4,4,24,5
leclapa01,2008,1,CBS,0,1,3,2
niemian02,2011,1,SJS,8,4,40,9
weekeke01,2005,1,NYR,3,1,13,6
sanfocu01,2005,1,STL,3,5,25,10
quickjo01,2008,1,LAK,4,1,14,4
enrotjh01,2010,1,BUF,3,0,19,5
garonma01,2009,1,CBS,2,3,18,8
ramoka01,2007,1,TBL,0,1,2,2
montoal01,2010,1,NYI,0,2,9,3
halakja01,2010,1,STL,3,4,29,10
budajpe01,2010,1,COL,3,0,14,1
auldal01,2007,2,BOS,2,3,15,5
priceca01,2010,1,MTL,3,2,24,6
bachmri01,2011,1,DAL,0,1,3,1
lalimpa01,2008,1,BUF,0,3,10,4
millery01,2007,1,BUF,4,7,33,14
bishobe01,2008,1,STL,0,1,4,2
labarja01,2010,1,PHO,1,1,5,2
lehtoka01,2006,1,ATL,7,4,30,10
fleurma01,2009,1,PIT,6,2,23,6
greisth01,2011,1,SJS,1,1,7,2
weekeke01,2006,1,NYR,0,1,3,1
bryzgil01,2007,2,PHO,5,4,26,8
millery01,2005,1,BUF,3,2,17,5
khabini01,2010,1,EDM,1,3,18,4
pavelon01,2010,1,ATL,3,5,24,9
lawsona01,2010,1,NYI,1,1,6,4
luongro01,2005,1,FLO,4,4,27,7
rasktu01,2010,1,BOS,1,1,5,2
toskave01,2007,1,TOR,2,3,15,6
conklty01,2007,1,PIT,2,3,15,7
eschero01,2005,1,PHI,1,2,8,4
macdojo01,2008,1,NYI,3,3,15,6
quickjo01,2011,1,LAK,6,8,47,16
conklty01,2006,1,CBS,1,1,5,2
turcoma01,2009,1,DAL,4,8,53,15
rinnepe01,2010,1,NAS,6,4,34,7
leighmi01,2008,1,CAR,1,1,5,3
bryzgil01,2010,1,PHO,4,5,32,11
johnsbr02,2005,1,WAS,3,1,13,2
theodjo01,2009,1,WAS,2,2,16,7
garonma01,2011,1,TBL,1,1,6,1
rolosdw01,2005,2,EDM,1,3,12,7
belfoed01,2006,1,FLO,1,5,25,9
noronmi01,2005,1,BUF,0,0,1,1
millery01,2009,1,BUF,4,4,31,11
andercr01,2010,1,COL,1,0,3,0
quickjo01,2010,1,LAK,10,0,44,8
conklty01,2008,1,DET,2,2,13,4
bryzgil01,2007,1,AND,0,1,3,1
khabini01,2011,1,EDM,0,5,20,12
holtbbr01,2011,1,WAS,0,1,4,2
dubiewa01,2007,1,NYI,2,1,13,4
labarja01,2011,1,PHO,0,2,11,7
gustajo01,2011,1,TOR,1,3,11,4
nabokev01,2006,1,SJS,2,1,10,4
luongro01,2008,1,VAN,3,4,29,8
lindban01,2011,1,NAS,1,0,3,0
valiqst01,2008,1,NYR,1,2,12,3
nabokev01,2011,1,NYI,5,1,18,4
hedbejo01,2010,1,NJD,2,1,11,3
hardijo01,2005,1,MIN,1,0,3,1
thomati01,2011,1,BOS,7,1,26,6
aubinje01,2007,1,LAK,1,1,4,2
kiprumi01,2010,1,CAL,8,4,41,12
budajpe01,2007,1,COL,1,2,9,4
peterju01,2011,1,CAR,0,2,6,3
fleurma01,2008,1,PIT,3,4,22,6
wardca01,2008,1,CAR,2,4,19,7
poulike01,2010,1,NYI,0,1,3,2
weekeke01,2006,1,NYR,0,1,3,1
turcoma01,2010,1,CHI,2,2,13,7
rolosdw01,2005,1,MIN,0,1,8,2
fernama01,2006,1,MIN,7,1,32,9
auldal01,2009,1,DAL,2,2,15,2
sauveph01,2005,1,CAL,1,0,3,0
legacma01,2006,1,STL,5,3,25,7
gigueje01,2007,1,AND,6,5,30,10
turcoma01,2005,1,DAL,8,1,24,6
masonst01,2009,1,CBS,0,7,28,12
koskimi01,2010,1,NYI,1,0,4,0
gigueje01,2008,1,AND,2,2,12,4
nabokev01,2005,1,SJS,0,4,13,8
bironma01,2005,1,BUF,2,3,12,5
leclapa01,2008,1,CBS,0,1,3,2
josepcu01,2005,1,PHO,3,2,19,6
auldal01,2007,2,BOS,2,3,15,5
hedbejo01,2008,1,ATL,3,0,13,1
vokouto01,2011,1,WAS,1,1,4,2
elliobr01,2010,1,OTT,0,4,8,6
halakja01,2009,1,MTL,5,2,21,5
climima01,2008,1,DAL,1,0,3,2
lalimpa01,2007,1,CHI,3,0,9,2
millery01,2007,1,BUF,4,7,33,14
wardca01,2007,1,CAR,1,3,11,6
huetcr01,2009,1,CHI,3,4,38,13
irvinle01,2011,1,CAL,0,1,4,2
bachmri01,2011,1,DAL,0,1,3,1
macdojo01,2006,1,DET,0,1,7,3
nabokev01,2009,1,SJS,6,6,50,13
labarja01,2007,1,LAK,2,1,10,5
bishobe01,2011,1,OTT,0,2,6,3
raycran01,2010,1,DAL,2,0,6,1
gigueje01,2009,1,AND,1,2,8,4
smithmi02,2011,1,PHO,6,8,46,15
sanfocu01,2011,1,CBS,2,3,15,5
denisma01,2005,1,CBS,3,1,18,4
brodema01,2008,1,NJD,2,1,10,3
garonma01,2006,1,LAK,1,3,18,7
backsni01,2011,1,MIN,5,6,32,15
labarja01,2009,1,PHO,6,1,27,8
rasktu01,2009,1,BOS,5,4,33,10
