playerid,year,tmid,lgid,pos,gp,g,a,pts,pim
irvinde01,1915,PO1,PCHA,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",5,0,0,0,14
dinsmch01,1925,MTM,NHL,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст для перевода.",4,0,0,0,2
rileyji01,1919,SEA,PCHA,"Hello! I would be happy to help you translate from English to Russian. Please provide the text that you would like translated, and I will do my best to provide an accurate and natural-sounding translation.",5,0,1,1,0
griffsi01,1917,VML,PCHA,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",5,1,0,1,9
gerared01,1920,OTS,NHL,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",5,0,0,0,44
hartgi01,1924,VIC,WCHL,Р,4,2,1,3,0
nighbfr01,1922,OTS,NHL,С,6,1,1,2,10
vezinge01,1916,MOC,NHA,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в любое время дня и ночи. Я могу ответить на ваши вопросы, помочь с переводом текста или просто пообщаться. Как я могу вам помочь сегодня?",4,0,0,0,0
pitredi01,1918,MTL,NHL,Р,5,0,3,3,0
vezinge01,1923,MTL,NHL,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в любое время дня и ночи. Я могу ответить на ваши вопросы, помочь с переводом текста или просто пообщаться. Как я могу вам помочь сегодня?",4,0,0,0,0
smithto01,1912,QU1,NHA,"Hello! I would be happy to help you translate from English to Russian. Please provide the text that you would like translated, and I will do my best to provide an accurate and natural-sounding translation.",3,4,0,4,0
berlilo01,1915,MOC,NHA,"Hello! I would be happy to help you translate from English to Russian. Please provide the text that you would like translated, and I will do my best to provide an accurate and natural-sounding translation.",2,0,0,0,0
holmeha01,1925,VIC,WCHL,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в любое время дня и ночи. Я могу ответить на ваши вопросы, помочь с переводом текста или просто пообщаться. Как я могу вам помочь сегодня?",4,0,0,0,0
walkeja01,1919,SEA,PCHA,С,5,1,3,4,0
benedcl01,1919,OTS,NHL,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в любое время дня и ночи. Я могу ответить на ваши вопросы, помочь с переводом текста или просто пообщаться. Как я могу вам помочь сегодня?",5,0,0,0,0
uksilch01,1915,PO1,PCHA,Р,5,2,0,2,6
haldeha01,1925,VIC,WCHL,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",4,1,0,1,8
pitredi01,1916,MOC,NHA,Р,4,5,0,5,6
gengebo01,1913,VA1,PCHA,С,3,0,0,0,15
desirsy01,1920,VML,PCHA,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",4,0,0,0,6
dundeto01,1912,VA1,PCHA,С,3,3,0,3,8
berlilo01,1918,MTL,NHL,"Hello! I would be happy to help you translate from English to Russian. Please provide the text that you would like translated, and I will do my best to provide an accurate and natural-sounding translation.",5,1,1,2,0
mackami01,1923,VAM,PCHA,"Hello! I would be happy to help you translate from English to Russian. Please provide the text that you would like translated, and I will do my best to provide an accurate and natural-sounding translation.",2,0,0,0,0
moynesp01,1917,VML,PCHA,Р,4,0,0,0,9
lalonne01,1915,MOC,NHA,С,4,3,2,5,28
walkeja01,1916,SEA,PCHA,С,4,1,2,3,0
skinnal01,1920,VML,PCHA,Р,3,4,0,4,14
lehmahu01,1917,VML,PCHA,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в любое время дня и ночи. Я могу ответить на ваши вопросы, помочь с переводом текста или просто пообщаться. Как я могу вам помочь сегодня?",5,0,0,0,0
munrodu01,1925,MTM,NHL,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",4,1,0,1,6
siebeba01,1925,MTM,NHL,"Hello! I would be happy to help you translate from English to Russian. Please provide the text that you would like translated, and I will do my best to provide an accurate and natural-sounding translation.",4,1,2,3,4
dennecy01,1922,OTS,NHL,"Hello! I would be happy to help you translate from English to Russian. Please provide the text that you would like translated, and I will do my best to provide an accurate and natural-sounding translation.",6,1,1,2,8
bostrhe01,1922,EDE,WCHL,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",1,0,0,0,0
cleghod01,1924,MTL,NHL,r/C,4,0,0,0,0
duncaar01,1922,VAM,PCHA,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",4,2,2,4,0
rowebo01,1912,VA1,PCHA,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",3,2,0,2,9
adamsja01,1921,VML,PCHA,С,5,6,1,7,18
corbebe01,1916,MOC,NHA,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",4,2,1,3,3
smailwa01,1913,VA1,PCHA,"Hello! I would be happy to help you translate from English to Russian. Please provide the text that you would like translated, and I will do my best to provide an accurate and natural-sounding translation.",3,1,0,1,2
mackami01,1917,VML,PCHA,С,5,5,5,10,12
malonjo01,1912,QU1,NHA,С,3,2,0,2,2
stackte01,1921,TRS,NHL,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",4,0,0,0,0
patrile01,1912,VA1,PCHA,"Добро пожаловать в «Кибербор» — уникальный киберпанк-мир, где технологии и магия сочетаются, создавая атмосферу приключений и таинства. В этом мире люди живут бок о бок с могущественными существами, известными как «киберборы», которые обладают невероятными способностями и часто становятся проводниками между человеческим и машинным миром.

В «Киберборе» правит Император, который поддерживает баланс между технологиями и магией. Он окружает себя верными последователями, которые помогают поддерживать порядок в этом сложном мире. Однако не все довольны императором и его правилами. Группа повстанцев, называющих себя «Систерством», борется за свободу и равноправие для всех существ в «Киберборе», независимо от их происхождения или способностей.

Главный герой истории, молодой человек по имени Люк, неожиданно оказывается втянут в конфликт между императором и повстанцами. Он узнает, что обладает уникальной способностью общаться с киберборами и использовать их силу на благо своих целей. Вместе со своими новыми союзниками, включая таинственную и могущественную кибербору по имени Ария, Люк должен противостоять опасностям и интригам «Кибербора», чтобы в конечном итоге определить будущее этого удивительного мира.

«Кибербор» — это захватывающая смесь фэнтези и научной фантастики, где магия и технологии переплетаются неожиданными способами. Это история о силе дружбы, мужестве и борьбе за свободу в мире, полном опасностей и чудес.",3,4,0,4,4
brucemo01,1919,OTS,NHL,"Да, я могу помочь вам с переводом. Пожалуйста, предоставьте текст для перевода.",5,0,0,0,0
holmeha01,1924,VIC,WCHL,"Добро пожаловать в Coral, искусственный интеллект, готовый помочь вам в любое время дня и ночи. Я могу ответить на ваши вопросы, помочь с переводом текста или просто пообщаться. Как я могу вам помочь сегодня?",4,0,0,0,0
