playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
grantdo01,1975,1,DET,NHL,2,120,1,1,0,0,0,8,,,,,,,,,,
thomati01,2010,1,BOS,NHL,57,3364,35,11,9,3,9,112,1811,25,1542,16,9,,2,4,51,849
stanied01,1975,1,STL,NHL,11,620,5,3,2,0,0,33,,3,206,1,2,,0,0,7,
evanscl01,1957,1,BOS,NHL,1,60,0,0,1,,0,4,,,,,,,,,,
whitmka01,1988,1,HAR,NHL,3,180,2,1,0,0,0,10,96,2,135,0,2,,0,0,10,73
newtoca01,1972,1,PIT,NHL,11,533,3,4,0,2,0,35,,,,,,,,,,
robermo01,1925,1,BOS,NHL,2,85,1,1,0,,0,5,,,,,,,,,,
snowga01,2003,1,NYI,NHL,39,2015,14,15,5,0,1,94,932,,,,,,,,,
essenbo01,1997,1,EDM,NHL,16,825,6,6,1,2,0,35,404,1,27,0,0,,0,0,1,11
palmami01,1980,1,WAS,NHL,49,2679,18,19,9,6,2,172,,,,,,,,,,
enrotjh01,2011,1,BUF,NHL,26,1399,8,11,4,3,1,63,756,,,,,,,,,
melocgi01,1972,1,CLF,NHL,59,3473,12,32,14,1,1,235,,,,,,,,,,
takkoka01,1990,2,EDM,NHL,11,529,4,4,0,0,0,37,279,,,,,,,,,
trefian01,1993,1,CAL,NHL,11,623,3,4,2,1,2,26,305,,,,,,,,,
garnety01,1998,1,CAL,NHL,3,139,0,2,0,0,0,12,74,,,,,,,,,
potvife01,1991,1,TOR,NHL,4,210,0,2,1,1,0,8,120,,,,,,,,,
roussdo01,1998,1,ANA,NHL,18,884,4,5,4,1,1,37,478,,,,,,,,,
hackeje01,2000,1,MTL,NHL,19,998,4,10,2,2,0,54,477,,,,,,,,,
luongro01,2009,1,VAN,NHL,68,3899,40,22,4,4,4,167,1915,12,707,6,6,,2,0,38,362
stephwa01,1974,1,PHI,NHL,12,639,7,2,1,1,1,29,,2,123,2,0,,0,1,4,
emeryra01,2006,1,OTT,NHL,58,3351,33,16,6,3,5,138,1691,20,1249,13,7,,0,3,47,505
huetcr01,2008,1,CHI,NHL,41,2351,20,15,4,5,3,99,1087,3,130,1,2,,0,0,7,78
mrazeje01,1975,1,PHI,NHL,1,6,0,0,0,0,0,1,,,,,,,,,,
forbeja01,1922,1,HAM,NHL,24,1470,6,18,0,,0,110,,,,,,,,,,
shtalmi01,1996,1,ANA,NHL,24,1079,7,8,1,4,2,52,539,4,211,0,3,,1,0,10,162
brougge01,1911,1,MOW,NHA,7,397,3,4,0,,1,35,,,,,,,,,,
legacma01,2006,1,STL,NHL,45,2522,23,15,5,6,5,109,1177,,,,,,,,,
dipieri01,2009,1,NYI,NHL,8,462,2,5,0,2,1,20,201,,,,,,,,,
wreggke01,1993,1,PIT,NHL,42,2456,21,12,7,0,1,138,1291,,,,,,,,,
fountmi01,2000,1,OTT,NHL,1,59,0,1,0,0,0,3,25,,,,,,,,,
hurmeja01,2001,1,OTT,NHL,25,1309,12,9,1,2,3,54,578,,,,,,,,,
richtmi01,1993,1,NYR,NHL,68,3710,42,12,6,1,5,159,1758,23,1417,16,7,,0,4,49,623
andercr01,2008,1,FLO,NHL,31,1636,15,7,5,0,3,74,977,,,,,,,,,
aubinje01,1998,1,PIT,NHL,17,756,4,3,6,0,2,28,304,,,,,,,,,
budajpe01,2006,1,COL,NHL,57,3199,31,16,6,6,3,143,1499,,,,,,,,,
essenbo01,1990,1,WIN,NHL,55,2916,19,24,6,5,4,153,1496,,,,,,,,,
vernomi01,1992,1,CAL,NHL,64,3732,29,26,9,4,2,203,1804,4,150,1,1,,0,0,15,81
hodgech01,1959,1,MTL,NHL,1,60,0,1,0,,0,3,,,,,,,,,,
oneilmi01,1996,1,ANA,NHL,1,31,0,0,0,0,0,3,10,,,,,,,,,
sullida01,1973,1,VAB,WHA,1,60,0,1,0,0,0,7,38,,,,,,,,,
chabolo01,1936,1,NYA,NHL,6,370,2,3,1,,1,25,,,,,,,,,,
hrudeke01,1988,2,LAK,NHL,16,974,10,4,2,1,1,47,49,10,566,4,6,,1,0,35,293
hollaro01,1979,1,PIT,NHL,34,1974,10,17,6,4,1,126,,,,,,,,,,
kerrda01,1934,1,NYR,NHL,37,2290,19,12,6,,4,94,,4,240,1,1,2,,0,10,
colvile01,1948,1,BOS,NHL,1,60,0,1,0,,0,4,,,,,,,,,,
kurtga01,1971,1,CLF,NHL,16,838,1,7,5,1,0,60,,,,,,,,,,
snowga01,1994,1,QUE,NHL,2,119,1,1,0,0,0,11,63,1,9,0,0,,0,0,1,3
clemmsc01,2005,1,NJD,NHL,13,627,3,4,2,1,0,35,295,1,7,0,0,,0,0,0,3
reschgl01,1978,1,NYI,NHL,43,2539,26,7,10,0,2,106,,5,300,2,3,,0,1,11,
grantbe01,1930,1,TOR,NHL,7,430,1,5,1,,2,19,,,,,,,,,,
ranfobi01,1998,2,DET,NHL,4,244,3,0,1,0,0,8,98,4,183,2,2,,0,1,10,105
liutmi01,1980,1,STL,NHL,61,3570,33,14,13,2,1,199,,11,685,5,6,,0,0,50,
cottrto01,1972,1,PHB,WHA,2,122,1,1,0,0,0,8,65,,,,,,,,,
bibeapa01,1943,1,TOR,NHL,29,1740,13,14,2,,5,87,,5,300,1,4,,,0,23,
turekro01,1997,1,DAL,NHL,23,1324,11,10,1,3,1,49,496,,,,,,,,,
masonch02,2010,1,ATL,NHL,33,1682,13,13,3,6,1,95,882,,,,,,,,,
perrebo01,1955,1,MTL,NHL,6,360,3,3,0,,1,12,,,,,,,,,,
wortero01,1928,1,NYA,NHL,38,2390,16,12,10,,13,46,,2,150,0,1,1,,1,1,
mooreal01,1939,1,DET,NHL,1,60,0,1,0,,0,3,,,,,,,,,,
schaejo01,1960,1,NYR,NHL,1,47,0,1,0,,0,3,,,,,,,,,,
roypa01,1984,1,MTL,NHL,1,20,1,0,0,0,0,0,2,,,,,,,,,
drapeto01,1995,1,WIN,NHL,1,34,0,0,0,0,0,3,14,,,,,,,,,
saloto01,1998,2,EDM,NHL,13,700,8,2,2,0,0,27,279,4,296,0,4,,0,0,11,149
olescbi01,1975,1,KCS,NHL,1,60,0,1,0,0,0,4,,,,,,,,,,
vachoro01,1970,1,MTL,NHL,47,2676,23,12,9,1,2,118,,,,,,,,,,
turekro01,2000,1,STL,NHL,54,3232,24,18,10,7,6,123,1248,14,908,9,5,,1,0,31,382
barrato01,1992,1,PIT,NHL,63,3702,43,14,5,2,4,186,1885,12,722,7,5,,2,2,35,370
haywabr01,1986,1,MTL,NHL,37,2178,19,13,4,2,1,102,959,13,708,6,5,,0,0,32,308
fernama01,2008,1,BOS,NHL,28,1644,16,8,3,1,1,71,791,,,,,,,,,
hurmeja01,2002,1,FLO,NHL,28,1376,4,11,6,0,1,66,707,,,,,,,,,
leighmi01,2006,2,PHI,NHL,4,195,2,2,0,0,0,12,102,,,,,,,,,
hainsge01,1924,1,SAS,WCHL,28,1700,16,11,1,,2,75,,2,120,0,1,1,,0,6,
soetado01,1984,1,MTL,NHL,28,1606,14,9,4,1,0,91,622,1,20,0,0,,0,0,1,9
tallaro01,1998,1,BOS,NHL,17,987,7,7,2,2,1,43,421,,,,,,,,,
dafoeby01,2000,1,BOS,NHL,45,2536,22,14,7,1,2,101,1076,,,,,,,,,
tallaro01,1996,1,BOS,NHL,28,1244,8,12,1,1,1,69,587,,,,,,,,,
wortero01,1930,1,NYA,NHL,44,2760,18,16,10,,8,74,,,,,,,,,,
caronja01,1975,1,CLC,WHA,2,130,1,0,1,0,0,8,77,,,,,,,,,
dejorde01,1971,2,MTL,NHL,7,332,3,2,1,0,0,25,,,,,,,,,,
ridlecu01,1977,1,VAN,NHL,40,2010,9,17,8,1,0,136,,,,,,,,,,
fitzpma01,1997,1,FLO,NHL,12,640,2,7,2,0,1,32,265,,,,,,,,,
brookro01,1973,1,BOS,NHL,21,1170,16,3,0,0,3,46,,,,,,,,,,
herrode01,1982,1,PIT,NHL,31,1707,5,18,5,1,1,151,931,,,,,,,,,
edwarro01,1971,1,PIT,NHL,15,847,2,8,4,2,0,36,,,,,,,,,,
shielst01,1999,1,SJS,NHL,67,3797,27,30,8,3,4,162,1826,12,696,5,7,,1,0,36,323
mayergi01,1954,1,TOR,NHL,1,60,1,0,0,,0,1,,,,,,,,,,
roussdo01,1994,1,PHI,NHL,19,1075,11,7,0,1,1,42,486,1,23,0,0,,0,0,0,8
cheevge01,1979,1,BOS,NHL,42,2479,24,11,7,3,4,116,,10,619,4,6,,1,0,32,
hrivnji01,1989,1,WAS,NHL,11,609,5,5,0,2,0,36,293,,,,,,,,,
bellgo01,1955,1,NYR,NHL,,,,,,,,,,2,120,1,1,,,0,9,
wakalda01,1991,1,MNS,NHL,36,1905,13,19,1,3,1,104,874,,,,,,,,,
stanied01,1979,1,STL,NHL,22,1108,2,11,3,2,0,80,,,,,,,,,,
fitzpma01,1989,1,NYI,NHL,47,2653,19,19,5,4,3,150,1472,4,152,0,2,,0,0,13,71
flahewa01,2000,2,TBL,NHL,2,118,0,2,0,0,0,8,55,,,,,,,,,
hextaro01,1995,1,PHI,NHL,53,3102,31,13,7,2,4,112,1292,12,760,6,6,,1,0,27,319
stephwa01,1973,1,STL,NHL,40,2360,13,21,5,2,2,123,,,,,,,,,,
billicr01,1994,2,BOS,NHL,8,373,5,1,0,0,0,19,140,1,25,0,0,,0,0,1,10
mcleaki01,1997,3,FLO,NHL,7,406,4,2,1,0,0,22,207,,,,,,,,,
gardich01,1931,1,CHI,NHL,48,2989,18,19,11,,4,92,,2,120,1,1,0,,1,6,
rollial01,1952,1,CHI,NHL,70,4200,27,28,15,,6,175,,7,425,3,4,,,0,18,
binklle01,1974,1,TOT,WHA,17,772,6,4,0,0,0,47,419,1,59,0,1,,1,0,5,
budajpe01,2011,1,MTL,NHL,17,1037,5,7,5,2,0,44,508,,,,,,,,,
mcleodo01,1970,1,DET,NHL,14,698,3,7,0,2,0,60,,,,,,,,,,
myreph01,1977,1,ATF,NHL,9,523,2,7,0,0,0,43,,,,,,,,,,
parenbe01,1969,1,PHI,NHL,62,3680,13,29,20,7,3,171,,,,,,,,,,
behrema01,1983,1,WIN,NHL,6,351,2,4,0,0,0,32,184,2,121,0,2,,0,0,9,91
toskave01,2001,1,SJS,NHL,1,10,0,0,0,0,0,0,2,,,,,,,,,
brodema01,2007,1,NJD,NHL,77,4635,44,27,6,8,4,168,2089,5,301,1,4,,3,0,16,147
veisomi01,1983,1,HAR,NHL,4,240,1,3,0,0,0,20,114,,,,,,,,,
paillma01,1964,1,NYR,NHL,39,2262,10,21,7,1,0,135,,,,,,,,,,
dunhami01,1996,1,NJD,NHL,26,1013,8,7,1,1,2,43,456,,,,,,,,,
mclacmu01,1970,1,TOR,NHL,2,25,0,1,0,0,0,4,,,,,,,,,,
vernomi01,1983,1,CAL,NHL,1,11,0,1,0,0,0,4,6,,,,,,,,,
reeseje01,1990,1,TOR,NHL,30,1430,6,13,3,3,1,92,695,,,,,,,,,
peetepe01,1979,1,PHI,NHL,40,2373,29,5,5,1,1,108,,13,799,8,5,,0,1,37,
leighmi01,2010,1,PHI,NHL,1,60,1,0,0,0,0,4,36,2,70,0,1,,0,0,4,29
smithga01,1966,1,TOR,NHL,2,115,0,2,0,0,0,7,,,,,,,,,,
nabokev01,2009,1,SJS,NHL,71,4194,44,16,10,2,3,170,2168,15,890,8,7,,1,1,38,407
sanfocu01,2008,1,VAN,NHL,19,973,7,8,0,2,1,42,448,,,,,,,,,
oneilmi01,1993,1,WIN,NHL,17,738,0,9,1,1,0,51,382,,,,,,,,,
bowerjo01,1954,1,NYR,NHL,5,300,2,2,1,,0,13,,,,,,,,,,
tabarri01,1994,2,CAL,NHL,5,202,2,0,1,0,0,5,93,1,19,0,0,,0,0,0,9
brathfr01,1993,1,EDM,NHL,19,982,3,10,3,0,0,58,523,,,,,,,,,
brimsfr01,1942,1,BOS,NHL,50,3000,24,17,9,,1,176,,9,560,4,5,,,0,33,
theodjo01,2000,1,MTL,NHL,59,3298,20,29,5,6,2,141,1546,,,,,,,,,
hasekdo01,2006,1,DET,NHL,56,3341,38,11,6,2,8,114,1309,18,1140,10,8,,1,2,34,444
lindban01,2010,1,NAS,NHL,22,1131,11,5,2,0,2,49,576,1,13,0,0,,0,0,0,9
prusema01,2002,1,OTT,NHL,18,935,12,2,1,0,0,37,415,,,,,,,,,
naumegr01,2000,1,ANA,NHL,2,70,0,1,0,0,0,7,29,,,,,,,,,
sanzani01,1975,1,DOT,WHA,1,20,0,0,0,0,0,5,12,,,,,,,,,
burkese01,1999,2,PHO,NHL,35,2074,17,14,3,1,3,88,1022,5,296,1,4,,1,0,16,167
belfoed01,1990,1,CHI,NHL,74,4127,43,19,7,3,4,170,1883,6,295,2,4,,0,0,20,183
rolosdw01,2007,1,EDM,NHL,43,2340,15,17,5,5,0,119,1204,,,,,,,,,
levinal01,1931,1,TOR,NHL,1,1,0,0,0,,0,1,,,,,,,,,,
ellisda01,2009,1,NAS,NHL,31,1715,15,13,1,2,1,77,848,,,,,,,,,
belfoed01,2006,1,FLO,NHL,58,3289,27,17,10,2,1,152,1550,,,,,,,,,
drydeke01,1975,1,MTL,NHL,62,3580,42,10,8,3,8,121,,13,780,12,1,,1,1,25,
gordosc01,1990,1,QUE,NHL,13,485,0,8,0,2,0,48,225,,,,,,,,,
passmst01,2000,1,LAK,NHL,14,718,3,8,1,2,1,37,310,,,,,,,,,
mioed01,1985,1,DET,NHL,18,788,2,7,0,0,0,83,453,,,,,,,,,
cudewi01,1930,1,PHQ,NHL,30,1850,2,25,3,,1,130,,,,,,,,,,
poppeto01,2006,1,CBS,NHL,2,45,0,0,0,0,0,1,14,,,,,,,,,
potvife01,2000,2,LAK,NHL,23,1410,13,5,5,0,5,46,571,13,812,7,6,,1,2,33,361
mattsma01,1982,2,LAK,NHL,19,899,5,5,4,1,1,65,454,,,,,,,,,
bannemu01,1980,1,CHI,NHL,15,865,2,10,2,2,0,62,,,,,,,,,,
beaupdo01,1988,2,WAS,NHL,11,578,5,4,0,1,1,28,269,,,,,,,,,
hirscco01,2002,1,DAL,NHL,2,97,0,1,0,0,0,4,39,,,,,,,,,
vezinge01,1925,1,MTL,NHL,1,20,0,0,0,,0,0,,,,,,,,,,
villegi01,1968,1,NYR,NHL,4,240,2,1,1,0,0,9,,1,60,0,1,,0,0,4,
storrja01,1998,1,LAK,NHL,28,1525,12,12,2,3,4,61,724,,,,,,,,,
holdema01,1984,1,WIN,NHL,4,213,2,0,0,0,0,15,104,,,,,,,,,
forbeja01,1930,1,PHQ,NHL,2,120,0,2,0,,0,7,,,,,,,,,,
belanyv01,1976,1,STL,NHL,3,140,2,0,0,0,0,7,,,,,,,,,,
parenbe01,1975,1,PHI,NHL,11,615,6,2,3,0,0,24,,8,480,4,4,,0,0,27,
drydeda01,1979,1,EDM,NHL,14,744,2,7,3,2,0,53,,,,,,,,,,
scotttr01,2000,1,LAK,NHL,1,25,0,0,0,0,0,3,10,,,,,,,,,
dubnyde01,2009,1,EDM,NHL,19,1075,4,10,2,1,0,64,579,,,,,,,,,
essenbo01,1996,1,EDM,NHL,19,868,4,8,0,3,1,41,406,,,,,,,,,
passmst01,2000,2,CHI,NHL,6,340,0,4,1,0,0,14,147,,,,,,,,,
rudkoco01,2002,1,STL,NHL,1,30,1,0,0,0,0,0,10,,,,,,,,,
blumfr01,1973,1,TOT,WHA,5,131,1,0,0,0,0,5,66,,,,,,,,,
bittnri01,1949,1,BOS,NHL,1,60,0,0,1,,0,3,,,,,,,,,,
riccini01,1979,1,PIT,NHL,4,240,2,2,0,0,0,14,,,,,,,,,,
mossty01,1997,1,CAL,NHL,6,367,2,3,1,0,0,20,186,,,,,,,,,
caseyjo01,1991,1,MNS,NHL,52,2911,19,23,5,6,2,165,1401,7,437,3,4,,1,0,22,225
thompti01,1930,1,BOS,NHL,44,2730,28,10,6,,3,90,,5,343,2,3,0,,0,13,
healygl01,1991,1,NYI,NHL,37,1960,14,16,4,4,1,124,1045,,,,,,,,,
tobinbi01,1921,1,EDE,WCHL,4,230,2,1,1,,0,12,,,,,,,,,,
shielst01,1996,1,BUF,NHL,13,789,3,8,2,2,0,39,447,10,570,4,6,,3,1,26,334
quickjo01,2009,1,LAK,NHL,72,4258,39,24,7,5,4,180,1927,6,360,2,4,,2,0,21,181
puppada01,1985,1,BUF,NHL,7,401,3,4,0,0,1,21,184,,,,,,,,,
lowro01,1975,1,WAS,NHL,43,2289,6,31,2,3,0,208,,,,,,,,,,
whitmka01,1990,1,HAR,NHL,18,850,3,9,3,0,0,52,379,,,,,,,,,
gilbegi01,1977,1,BOS,NHL,25,1326,15,6,2,0,2,56,,,,,,,,,,
macdojo01,2010,1,DET,NHL,15,721,5,5,3,1,1,31,372,,,,,,,,,
rhodeda01,1994,1,TOR,NHL,13,760,6,6,1,2,0,34,404,,,,,,,,,
aubinje01,1999,1,PIT,NHL,51,2789,23,21,3,3,2,120,1392,,,,,,,,,
huetcr01,2009,1,CHI,NHL,48,2731,26,14,4,1,4,114,1083,1,20,0,0,,0,0,0,3
leclapa01,2009,1,OTT,NHL,34,1745,12,14,2,1,0,93,822,3,211,1,2,,0,0,10,125
shawji01,1974,1,TOT,WHA,21,1055,7,9,1,1,0,70,611,5,262,2,2,,0,0,18,
vezinge01,1921,1,MTL,NHL,24,1469,12,11,1,,0,94,,,,,,,,,,
levaslo01,1976,2,EDO,WHA,21,1213,6,12,3,1,0,88,658,2,133,0,2,,0,0,10,74
stephwa01,1971,1,STL,NHL,2,100,0,1,0,0,0,9,,,,,,,,,,
simmodo01,1968,1,NYR,NHL,5,206,2,2,1,1,0,8,,,,,,,,,,
murrato01,1916,1,PO1,PCHA,24,1464,9,15,0,,0,112,,,,,,,,,,
huetcr01,2006,1,MTL,NHL,42,2286,19,16,3,1,2,107,1280,,,,,,,,,
lehtoka01,2008,1,ATL,NHL,46,2624,19,22,3,4,3,134,1498,,,,,,,,,
winklha01,1921,1,EDE,WCHL,15,891,10,4,0,,1,36,,2,120,0,1,1,,0,3,
parenbe01,1971,1,TOR,NHL,47,2715,17,18,9,3,3,116,,4,243,1,3,,0,0,13,
lowro01,1983,1,NJD,NHL,44,2218,8,25,4,1,0,161,1133,,,,,,,,,
dipieri01,2003,1,NYI,NHL,50,2844,23,18,5,1,5,112,1261,5,303,1,4,,1,1,11,120
terrech01,1994,1,NJD,NHL,15,734,3,7,2,0,0,31,309,1,8,0,0,,0,0,0,2
irbear01,1993,1,SJS,NHL,74,4412,30,28,16,4,3,209,2064,14,806,7,7,,0,0,50,399
cousima01,1999,1,LAK,NHL,5,171,1,1,0,0,0,6,64,,,,,,,,,
lockhho01,1924,1,BOS,NHL,2,120,0,2,0,,0,11,,,,,,,,,,
thomawa01,1975,1,TOR,NHL,64,3684,28,24,12,5,2,196,,10,587,5,5,,1,1,34,
chevral01,1990,1,DET,NHL,3,108,0,2,0,0,0,11,55,,,,,,,,,
niittan01,2009,1,TBL,NHL,49,2657,21,18,5,3,1,127,1388,,,,,,,,,
hodgech01,1970,1,VAN,NHL,35,1967,15,13,5,0,0,112,,,,,,,,,,
gossema01,1984,1,QUE,NHL,36,2020,19,11,3,0,1,111,887,17,1059,9,8,,2,0,54,473
simmodo01,1962,1,TOR,NHL,28,1680,15,8,5,,1,70,,,,,,,,,,
ellacke01,1982,1,VAN,NHL,12,555,2,3,4,1,0,41,309,,,,,,,,,
vernomi01,1998,1,SJS,NHL,49,2831,16,22,10,3,4,107,1200,5,321,2,3,,0,0,13,172
grattgi01,1975,1,STL,NHL,6,265,2,0,2,0,0,11,,,,,,,,,,
puppada01,1992,1,BUF,NHL,24,1306,11,5,4,0,0,78,706,,,,,,,,,
graharo02,1976,1,HOU,WHA,39,2345,27,10,2,1,4,107,1082,9,561,4,5,,0,0,36,265
brodeke01,1969,1,MNS,NHL,7,360,2,4,0,0,0,26,,,,,,,,,,
binklle01,1968,1,PIT,NHL,50,2885,10,31,8,2,0,158,,,,,,,,,,
bergeje01,1993,1,TBL,NHL,3,134,1,1,1,0,0,7,69,,,,,,,,,
josepcu01,1999,1,TOR,NHL,63,3801,36,20,7,4,4,158,1854,12,729,6,6,,1,1,25,369
hnilimi01,2002,1,ATL,NHL,21,1097,4,13,1,0,0,65,605,,,,,,,,,
trefian01,1995,1,BUF,NHL,22,1094,8,8,1,2,0,64,660,,,,,,,,,
osgooch01,1997,1,DET,NHL,64,3807,33,20,11,5,6,140,1605,22,1361,16,6,,1,2,48,588
garonma01,2005,1,LAK,NHL,63,3446,31,26,3,4,4,185,1738,,,,,,,,,
nabokev01,2008,1,SJS,NHL,62,3686,41,12,8,0,7,150,1663,6,362,2,4,,1,0,17,155
bouchbr01,2003,1,PHO,NHL,40,2364,10,19,10,5,5,108,1150,,,,,,,,,
plassmi01,1981,1,QUE,NHL,8,388,2,3,1,1,0,35,,,,,,,,,,
janasst01,1979,1,MNS,NHL,1,60,0,0,1,0,0,2,,,,,,,,,,
langksc01,1999,1,ATL,NHL,15,765,3,11,0,1,0,55,395,,,,,,,,,
stcrori01,1979,1,PHI,NHL,1,60,1,0,0,0,0,2,,,,,,,,,,
kerrda01,1933,1,MTM,NHL,48,3060,19,18,11,,6,122,,4,240,1,2,1,,1,7,
mcleaki01,1996,1,VAN,NHL,44,2581,21,18,3,3,0,138,1247,,,,,,,,,
