year,hofid,name,category
1945,stanlfr01h,Фредерик Стэнли,Строитель
1962,westwha01h,Гарри Уествик,Игрок
1950,griffsi01h,Сириус,Игрок
1988,esposto01h,Тони Эспозито,Игрок
1994,conacli01h,Лионель Коначер,Игрок
1991,smithcl01h,Клинт Смит,Игрок
1950,lalonne01h,Новси Лалондэ,Игрок
1965,russeer01h,Эрни Расселл,Игрок
1959,thompti01h,Маленький Томпсон,Игрок
2001,kurrija01h,Яри Куру,Игрок
1969,kellyre01h,Красный Келли,Игрок
1963,seibeea01h,Эрл Сиберт,Игрок
1945,phillto01h,Томми Филиппс,Игрок
2006,roypa01h,Патрик Рай,Игрок
1976,quackbi01h,Билл Куакенбуш,Игрок
1962,stanlba01h,Барни Стэнли,Игрок
1967,storere01h,Красный Стори,Судья/линейный судья
1962,watsoha01h,Гарри Уотсон,Игрок
1950,malonjo01h,Джо Малон,Игрок
2006,brookhe01h,Эрб Брукс,Строитель
1965,benedcl01h,Клинт Беннет,Игрок
2003,fuhrgr01h,Грант Фирр,Игрок
1947,taylocy01h,Тейлорский циклон,Игрок
2011,belfoed01h,Эд Белфор,Игрок
1990,perregi01h,Гильберт Перро,Игрок
1964,stewaja01h,Джек Стюарт,Игрок
1979,orrbo01h,Боби Орр,Игрок
2002,neilsro01h,Роже Нилсон,Строитель
1966,brimsfr01h,Франк Бримсек,Игрок
1991,potvide01h,Денис Потвин,Игрок
1980,patrily01h,Линн Патрик,Игрок
1961,ellioch01h,Чауэр Эллиот,Судья/линейный судья
1999,morriia01h,Скоти Моррисон,Строитель
1963,goodfeb01h,Эбби Гудфеллоу,Игрок
2011,gilmodo01h,Дуглас Джирдлм,Игрок
1964,siebeba01h,Бебе Зиберт,Игрок
1960,manthsy01h,Сильвио Манта,Игрок
1970,johnsto01h,Том Джонсон,Игрок
1962,whitcfr01h,Фред Уиткрофт,Игрок
2003,ilitcmi01h,Майк Илич,Строитель
1950,richage01h,Джордж Ричардсон,Игрок
1947,clappdi01h,Дит Клаппер,Игрок
1975,bucklfr01h,Франк Букнелл,Строитель
1975,hallgl01h,Гленн Холл,Игрок
1968,cowlebi01h,Билл Коувелли,Игрок
1986,hanlebi01h,Билл Холлидей,Строитель
1973,molsoha01h,Хартленд Молсон,Строитель
1962,lavioja01h,Джек Лавиолетт,Игрок
1963,mclaufr01h,Фредерик Макларен,Строитель
1945,gardich01h,Чарли Гардин,Игрок
1958,conneal01h,Алек Коннелл,Игрок
1960,bouchge01h,Жорж Буше,Игрок
1959,adamsja01h,Джек Адамс,Игрок
1965,hornere01h,Красный Хорнер,Игрок
1981,stanlal01h,Аллан Стэнли,Игрок
1990,barbebi01h,Билл Барбер,Игрок
1997,lemiema01h,Марио Лемьо,Игрок
1994,oneilbr01h,Брайан О'Нил,Строитель
1969,wortero01h,Рой Вотерс,Игрок
1995,sabetgu01h,Гюнтер Сабецки,Строитель
1976,wirtzwi01h,Вильям Вирц,Строитель
1997,sathegl01h,Глен Сазерленд,Строитель
1952,stewane01h,Нельс Стьюарт,Игрок
1988,parkbr01h,Брад Парк,Игрок
1965,mosiebi01h,Билл Мосьенко,Игрок
1962,obrieja01h,Амброуз О'Брайен,Строитель
1991,bowmasc01h,Скотти Боумен,Строитель
1979,juckego01h,Гордон Джукес,Строитель
1967,colvine01h,Нил Колвилл,Игрок
1989,bauerda01h,Дэвид Бауэр,Строитель
1950,grantmi01h,Майк Грант,Игрок
1991,armstne01h,Нил Армстронг,Судья/линейный судья
1966,prattba01h,Бебе Пратт,Игрок
1972,belivje01h,Жан Беливо,Игрок
2007,gregoji01h,Джим Грегори,Строитель
1998,stastpe01h,Питер Стастный,Игрок
1988,laflegu01h,Гийом Лафлор,Игрок
1962,hylanha01h,Гарри Хайленд,Игрок
1996,arboual01h,Аль Арбор,Строитель
1974,ivanto01h,Томми Иван,Строитель
2000,mullejo01h,Джо Муллен,Игрок
1980,butteja01h,Джек Баттертон,Строитель
1961,brownge03h,Джордж Браун,Строитель
1958,foystfr01h,Франк Фойстон,Игрок
1950,triheha01h,Гарри Три Хей,Игрок
1973,harvedo01h,Дуг Гарви,Игрок
1970,gadsbbi01h,Билл Гадсби,Игрок
1958,norrija02h,Джеймс Норрис-старший,Строитель
1962,norrija03h,Джеймс Норрис,Строитель
1985,ratelje01h,Жан Ратель,Игрок
2002,gillicl01h,Клэрк Джиллис,Игрок
1963,gormato01h,Томми Горман,Строитель
1969,norribr01h,Брюс Норрис,Строитель
1978,bickejo01h,Джон Бикел,Строитель
2001,hawerda01h,Дэйл Хаверчук,Игрок
2010,jamesan01h,Анджела Джеймс,Игрок
1961,seibeol01h,Оливер Зеиберт,Игрок
1987,clarkbo01h,Бобби Кларк,Игрок
1965,barryma01h,Марты Барри,Игрок
1965,hewitfo01h,Фостер Хевитт,Строитель
1962,walshma01h,Марты Уолш,Игрок
1947,northwi01h,Уильям Нортhei,Строитель
2010,seamado01h,Доктор Сиеман,Строитель
1961,stuarbr02h,Брюс Стюарт,Игрок
1961,schmimi01h,Мильт Шмидт,Игрок
1982,cournyv01h,Ив Коурнойер,Игрок
1972,smithho01h,Холли Смит,Игрок
1945,stuarho01h,Хад Стюарт,Игрок
1977,cattajo01h,Джозеф Катаринич,Строитель
1997,trottbr01h,Брайан Троттиер,Игрок
1947,bowieru01h,Росселл Боуи,Игрок
1961,dayha01h,Счастливого Дня Всех Святых,Игрок
2007,stevesc01h,Скотт Стивенс,Игрок
1966,blaketo01h,Тоэ Блэйк,Игрок
1966,reardke01h,Кен Рэрдфорд,Игрок
1960,selkefr01h,Франк Селке,Строитель
1974,tarasan01h,Анатолий Тарасов,Строитель
1958,johnsch01h,Чинг Джонсон,Игрок
1975,armstge01h,Джордж Армстронг,Игрок
1992,dumarwo01h,Уодди Драмарт,Игрок
1976,rossph01h,Филип Росс,Строитель
1966,kennete01h,Тед Кеннеди,Игрок
1966,lindste01h,Тед Линздейл,Игрок
1952,goheemo01h,Моос Гоэн,Игрок
1971,wirtzar01h,Артур Вирц,Строитель
2005,kharlva01h,Валерий Харламов,Игрок
1992,mcdonla01h,Лэнни Макдональд,Игрок
2004,murphla01h,Ларри Мёрфи,Игрок
2007,macinal01h,Ал МакИннис,Игрок
1961,conacch01h,Чарли Коначер,Игрок
1966,bouchbu01h,Бутч Бушар,Игрок
1984,imlacpu01h,Пунч Иммлах,Строитель
1958,lehmahu01h,Хью Лехман,Игрок
1962,crawfru01h,Русти Кроуфорд,Игрок
1947,patrile01h,Лестер Патрик,Игрок
1978,pollosa01h,Сам Поллок,Строитель
2009,leetcbr01h,Брайан Лиэтч,Игрок
1965,howesy01h,Сид Хоу,Игрок
1984,parenbe01h,Бернар Парент,Игрок
1958,smythco01h,Конн Смайт,Строитель
1998,murraat01h,Атхол Мури,Строитель
1965,scanlfr01h,Фред Сканлон,Игрок
1949,bainda01h,Дэн Бэйн,Игрок
1984,lemaija01h,Жак Лемуан,Игрок
1945,allanmo01h,Монтагу Аллан,Строитель
1947,joliaau01h,Аурел Жолиа,Игрок
1995,torrebi01h,Билл Торре,Строитель
1962,greensh01h,Шорти Грин,Игрок
1988,hayesge01h,Джордж Хейес,Судья/линейный судья
1985,mariujo01h,Джон Марьючич,Строитель
1983,hullbo01h,Боби Холл,Игрок
1965,farrear01h,Артур Фаррелл,Игрок
1977,hortoti01h,Тим Хортон,Игрок
1962,noblere01h,Редж Нобл,Игрок
2004,bourqra01h,Реймонд Борк,Игрок
1952,boondi01h,Дикки Бун,Игрок
1980,lumleha01h,Гарри Лумли,Игрок
1960,adamsch01h,Чарльз Адамс,Строитель
1978,plantja01h,Жак План,Игрок
1992,gainebo01h,Боб Гейнри,Игрок
1958,keatsdu01h,Дюк Кейпс,Игрок
1992,allenke01h,Кейт Аллен,Строитель
1993,lapoigu01h,Гийом Лапоант,Игрок
2007,francro01h,Рон Фрэнсис,Игрок
2009,robitlu01h,Люк Робитиэль,Игрок
2005,neelyca01h,Кэм Нили,Игрок
1968,dunnji01h,Джимми Данн,Строитель
1962,simpsjo01h,Джо Симпсон,Игрок
1973,raynech01h,Чак Райнер,Игрок
1982,ullmano01h,Норман Уллмен,Игрок
1972,geoffbe01h,Берни Джеффрион,Игрок
1987,pavelma03h,Матт Павелич,Судья/линейный судья
1961,smeatco01h,Купер Смайтон,Судья/линейный судья
1952,johnsmo01h,Мосс Джонсон,Игрок
1958,dudlege01h,Джордж Дудли,Строитель
1969,abelsi01h,Сид Абел,Игрок
1958,mcnamge02h,Джордж Макнамара,Игрок
2002,langwro01h,Род Лэнгвей,Игрок
1992,dionnma01h,Марсель Дион,Игрок
1962,roddemi01h,Майк Родден,Судья/линейный судья
1990,flamafe01h,Ферн Фламан,Игрок
1976,gibsoja02h,Джек Гибсон,Строитель
1947,sutheja01h,Джеймс Сёртлинг,Строитель
1975,pilotpi01h,Пьер Пильот,Игрок
1962,darraja01h,Джек Даррагх,Игрок
1981,ashlejo01h,Джон Ашли,Судья/линейный судья
2006,hotchha01h,Хэрли Хёрстон,Строитель
1973,smithto01h,Томми Смит,Игрок
1958,turnell01h,Ллойд Тернер,Строитель
1975,drillgo01h,Гордий Дрилон,Игрок
1950,drinkgr01h,Грейхэм Дрифтвотер,Игрок
1962,wilsoph01h,Фат Уилсон,Игрок
1961,ionmi01h,Микки Ион,Судья/линейный судья
2003,kilrebr01h,Брайан Килреа,Строитель
1971,weilaco01h,Кунни Вийланд,Игрок
1989,lewishe01h,Херби Льюис,Игрок
1995,robinla01h,Лэрри Робинсон,Игрок
1972,holmeha01h,Хап Холмс,Игрок
2003,lafonpa01h,Пат Лафонтен,Игрок
1965,marshja02h,Джек Маршалл,Игрок
1945,pulfoha01h,Харви Пулфорд,Игрок
1945,vezinge01h,Джордж Везина,Игрок
1982,francem01h,Эмиль Фрэнсис,Строитель
1977,delveal01h,Алекс Делевьеро,Игрок
1993,lapraed01h,Эдгар Лапрад,Игрок
1958,duttore01h,Ред Деттон,Игрок
2004,fletccl01h,Клифф Флетчер,Строитель
1962,humefr01h,Фред Хэм,Строитель
1978,bathgan01h,Анди Бэтгейт,Игрок
1989,tretivl01h,Владислав Третьяк,Игрок
1996,salmibo01h,Борге Салминг,Игрок
1993,knoxse01h,Сайрмур Нокс,Строитель
2011,nieuwjo01h,Джо Ньюендайк,Игрок
2011,howema01h,Марк Хоу,Игрок
1960,walkeja01h,Джек Уолкер,Игрок
1990,poilebu01h,Буд Пойл,Строитель
1984,milfoja01h,Джейк Мильфорд,Строитель
2000,savarde01h,Денис Савард,Игрок
1969,hextabr01h,Брайан Хексталл,Игрок
1966,lachel01h,Элмер Лах,Игрок
1964,diliofr01h,Франсис Дилио,Строитель
1962,gilmobi01h,Билли Гилморд,Игрок
2006,duffdi01h,Дик Дафф,Игрок
1958,hayge01h,Джордж Хей,Игрок
1987,giacoed01h,Эд Джиакомин,Игрок
1962,hernri01h,Райли Херн,Игрок
1958,raymodo01h,Донат Рэймонд,Строитель
1974,burchbi01h,Билли Бёрч,Игрок
2002,federbe01h,Бернд Федерко,Игрок
1985,olmstbe01h,Берт Олмстед,Игрок
1962,gardnji01h,Джим Гарнер,Игрок
1984,esposph01h,Фил Эспосито,Игрок
1950,patrifr01h,Франк Патрик,Строитель
1993,damicjo01h,Джон Дамико,Судья/линейный судья
1962,smithal03h,Альф Смит,Игрок
1973,udvarfr01h,Франк Удвари,Судья/линейный судья
1992,johnsbo02h,Боб Джонсон,Строитель
2009,lamorlo01h,Лу Ламореллио,Строитель
1947,roberjo02h,Джон Робертсон,Строитель
1945,gerared01h,Эди Джерард,Игрок
1993,shuttst01h,Стив Шутт,Игрок
1996,bauerbo01h,Боби Бауэр,Игрок
2010,develji01h,Джим Девалоно,Строитель
1988,snideed01h,Эдвард Снайдер,Строитель
1983,sindeha01h,Гарри Синден,Строитель
2008,larioig01h,Игорь Ларионов,Игрок
1958,clancki01h,Король Клинги,Игрок
1993,grifffr01h,Франк Гриффитс,Строитель
1974,mooredi01h,Дикки Мур,Игрок
1962,brownwa02h,Уолтер Браун,Строитель
1961,hainsge01h,Джордж Хайнсворт,Игрок
1962,schrisw01h,Сьюни Свиникер,Игрок
1958,irvindi01h,Дик Ирвин,Игрок
1974,coultar01h,Арт Коултер,Игрок
1986,boivile01h,Ле Бовин,Игрок
1979,howelha01h,Гарри Хоуелл,Игрок
1971,jacksbu01h,Бушер Джексон,Игрок
1966,bentlma01h,Макс Бентли,Игрок
1947,hewitwi01h,Уильям Хьюитт,Строитель
1961,waghofr01h,Фред Вагхорн,Строитель
1949,rossar01h,Аркт Росс,Игрок
1992,mathefr01h,Франк Матерс,Строитель
1985,cheevge01h,Гэри Чиверс,Игрок
1952,mackami01h,Микки Маккей,Игрок
1982,gilbero01h,Род Гилберт,Игрок
1952,cookbi01h,Билл Кук,Игрок
1962,huttobo01h,Боус Хэттон,Игрок
1977,ballaha01h,Гарольд Баллард,Строитель
1969,leadeal01h,Ал Лидер,Строитель
1962,ruttaja01h,Джек Руттан,Игрок
1962,mcgimbi01h,Билли МакГимси,Игрок
1974,dundeto01h,Томми Дундэрлэйд,Игрок
1945,bakerho01h,Хоби Бейкер,Игрок
1962,smithfr01h,Франк Смит,Строитель
2005,costemu01h,Мюррей Костелло,Строитель
1958,cleghsp01h,Спруги Клигорн,Игрок
1961,halljo01h,Джо Холл,Игрок
1993,pagefr01h,Фред Пейдж,Строитель
1947,nighbfr01h,Франк Найтбёр,Игрок
1975,baileac01h,Аэс Бейли,Игрок
1971,robergo02h,Горд Робертс,Игрок
1972,adamswe01h,Уэстон Адамс,Строитель
2001,patricr01h,Крейг Патрик,Строитель
2007,messima01h,Марк Мессье,Игрок
1991,bossymi01h,Майк Боси,Игрок
1961,richama01h,Морис Ришар,Игрок
1978,tuttwi01h,Уильям Татт,Строитель
