playerid,usefirst,firstname,middlename,lastname,namegiven,fullgivenname,namesuffix,namenick,pos,firstseason,lastseason,height,weight,college,collegeother,birthdate,birthcity,birthstate,birthcountry,highschool,hscity,hsstate,hscountry,deathdate,race
garneke01,Кевин,Кевин,Maurice,Гарнетт,,,,"К.Г., Большой билет",F,0,0,83.0,220,нет,,1976-05-19,Маулдин,ПК,США,Академия им. Маулдина/Фарагута,Малдин/Чикаго,СК/ИЛ,США,0000-00-00,B
gilmoar01,Артис,Артис,,Гилмор,,,,А-путешественник,C,0,0,86.0,240,Джексонвилль,Гарднер-Вебб,1948-09-21,Чипли,ФЛ,США,Рулхак/ Карвер,Чипли/Дотан,FL/AL,США,0000-00-00,B
hawkico01,Конни,Корнилий,L.,Хокинс,,,,"Конни, Ястреб",Ф-С,0,0,80.0,201,Айова (днп),,1942-07-17,Бруклин,Нью-Йорк,США,Мальчики,Бруклин,Нью-Йорк,США,0000-00-00,B
haywosp01,Спенсер,Спенсер,,Хейвуд,,,,,Ф-С,0,0,80.0,225,Детройт,ОК Тринидада,1949-04-22,Серебряный город,MS,США,Макнейр/отключение,Белзони/Детройт,MS/MI,США,0000-00-00,B
iversal01,Аллен,Аллен,Ezail,Айверсон,,,,,G,0,0,72.0,165,Джорджтаун,,1975-06-07,Хэмптон,VA,США,Вефиль,Хэмптон,VA,США,0000-00-00,B
jamesle01,Леброн,Леброн,Raymone,Джеймс,,,,,F,0,0,80.0,240,нет,,1984-12-30,Акрон,Ооо.,США,Сент-Винсент-Сент-Мэри,Акрон,Ооо.,США,0000-00-00,B
johnsma02,Эрвин,Эрвин,,Джонсон,,,Младший.,Волшебство,G-F,0,0,80.0,215,Штат Мичиган,,1959-08-14,Лансинг,МИ,США,Эверетт,Лансинг,МИ,США,0000-00-00,B
jordami01,Майкл,Майкл,Jeffrey,Иордания,,,,"Воздух, Супермен, Майк, М.Дж., Эйр Джордан",G-F,0,0,78.0,195,Северная Каролина,,1963-02-17,Бруклин,Нью-Йорк,США,Эмсли А. Лейни,Уилмингтон,НС,США,0000-00-00,B
malonka01,Карл,Карл,Anthony,Мэлоун,,,,Почтальон,Ф-С,0,0,81.0,250,Луизиана Технология,,1963-07-24,Саммерфилд,Лос-Анджелес,США,Саммерфилд,Саммерфилд,Лос-Анджелес,США,0000-00-00,B
malonmo01,Моисей,Моисей,Eugene,Мэлоун,,,,Мо,С-Ф,0,0,82.0,215,нет,,1955-03-23,Санкт-Петербург,VA,США,Санкт-Петербург,Санкт-Петербург,VA,США,0000-00-00,B
mcadobo01,Боб,Роберт,Allen,МакАду,,,Младший.,Боб,С-Ф,0,0,81.0,210,Северная Каролина,Винсены,1951-09-25,Гринсборо,НС,США,Бен Смит,Гринсборо,НС,США,0000-00-00,B
mcginge01,Джордж,Джордж,F.,МакГиннис,,,,,Ф-С,0,0,80.0,235,Индианаa,,1950-08-12,Индианаполис,ВНУТРЕННИЕ,США,Джордж Вашингтон,Индианаполис,ВНУТРЕННИЕ,США,0000-00-00,B
nashst01,Стив,Стивен,John,Нэш,,,,Стив,G,0,0,75.0,195,Санта-Клара,,1974-02-07,Йоханнесбург,,СВС,Святого Михаила,Виктория,БК,КАН,0000-00-00,W
nowitdi01,Дирк,Дирк,Werner,Новицки,,,,,C,0,0,83.0,237,нет,,1978-06-19,Вурцбург,,ГЭК,Рентгенский гимназий,Вурцбург,,ГЭК,0000-00-00,W
olajuha01,Хаким,Хаким,Abdul,Оладжувон,,Аким Абдул Оладжувон,,Мечта,C,0,0,82.0,250,Хьюстон,,1963-01-21,Лагос,,НГР,Мусульманский педагогический колледж,Лагос,,НГР,0000-00-00,B
onealsh01,Шакиль,Шакиль,Rashaun,О'Нил,,,,Шак,C,0,0,85.0,300,Государство Луизиана,,1972-03-06,Ньюарк,NJ,США,Коул,Сан-Антонио,TX,США,0000-00-00,B
reedwi01,Уиллис,Уиллис,,Рид,,,Младший.,Капитан,С-Ф,0,0,81.0,235,Храмирование,,1942-06-25,Хико,Лос-Анджелес,США,Вестсайд,Лилли,Лос-Анджелес,США,0000-00-00,B
roberos01,Оскар,Оскар,Palmer,Робертсон,,,,"Большой О, Лошадь, Донут, Озз",G-F,0,0,77.0,205,Цинциннати,,1938-11-24,Шарлотта,TN,США,Криспус Аттакс,Индианаполис,ВНУТРЕННИЕ,США,0000-00-00,B
robinda01,Дэвид,Дэвид,Maurice,Робинсон,,,,Адмирал,C,0,0,85.0,235,Военно-морские силы,,1965-08-06,Ключ Вест,ФЛ,США,Парк Осборн,Манассас,VA,США,0000-00-00,B
rosede01,Деррик,Деррик,Martell,Роза,,,,,G,0,0,75.0,190,Мемфис,,1988-10-04,Чикаго,Ил,США,Симеон,Чикаго,Ил,США,0000-00-00,B
russebi01,Билл,Уильям,Felton,Рассел,,,,Билл,C,0,0,81.0,215,Сан-Франциско,,1934-02-12,Монро,Лос-Анджелес,США,МакКлимонды,Окленд,КА,США,0000-00-00,B
unselwe01,Уэс,Уэстли,Sissel,Непроданные,,,,Уэс,С-Ф,0,0,79.0,245,Луисвилль,,1946-03-14,Луисвилль,KY,США,Сенека,Луисвилль,KY,США,0000-00-00,B
waltobi01,Билл,Уильям,Theodore,Уолтон,,,III,Билл,С-Ф,0,0,83.0,210,ОАКЛА,,1952-11-05,Ла-Меса,КА,США,Спираль,Ла-Меса,КА,США,0000-00-00,W
osullda01,Дэн,Дэниел,James,О'Салливан,,,,Дэн,C,0,0,82.0,245,Фордхэм,,1968-03-03,Бронкс,Нью-Йорк,США,Байонн,Байонн,NJ,США,0000-00-00,W
whitewi01,Вилли,Вилли,,Белый,,,,,G,0,0,75.0,195,Теннесси-Чаттанога,,1962-08-20,Мемфис,TN,США,Карвер,Мемфис,TN,США,0000-00-00,B
jeffech01,Крис,Кристофер,Allen,Джеффри,,,,Крис,F,0,0,80.0,215,Государство Фресно,Арканзас,1980-02-13,Фресно,КА,США,Вашингтонский союз,Фресно,КА,США,0000-00-00,B
catebu01,,Приятель.,,Кейт,,,,,F,0,0,77.0,195,Западный Кентукки,,0000-00-00,,,,Брэдли,Кливленд,TN,США,0000-00-00,W
suttogr01,Грег,Грегори,Ray,Саттон,,,,Грег,G,0,0,74.0,170,Оральный Робертс,Лэнгстон,1967-12-03,Санта-Круз,КА,США,Дугласы,Город Оклахома,Хорошо.,США,0000-00-00,B
mooredo01,Докси,Джон,,Мур,,,,Докси,,0,0,0.0,0,,,0000-00-00,,,,,,,,0000-00-00,
reavejo01,Джо,Джо,L.,Повторяет,,,,,F,0,0,77.0,210,Вефиль (TN),,1950-05-27,ht) Боливар,TN,США,Промышленное производство в Боливаре,Боливар,TN,США,0000-00-00,B
paineal01,,Альва,L.,Боль,,,,Элли,G,0,0,72.0,165,Оклахома,,1919-07-22,Харра,Хорошо.,США,Центр города Оклахома,Город Оклахома,Хорошо.,США,2008-03-22,W
pondequ01,Квинси,Квинси,Coe,Пондекстер,,,,,F,0,0,78.0,225,Вашингтон,,1988-03-10,Фресно,КА,США,Мемориал Сан Хоакин,Фресно,КА,США,0000-00-00,B
danieji01,,Джеймс,,Дэниелс,,,,"Джим, Джимми",G,0,0,72.0,160,Южная Дакота,,1935-12-13,,,,,,,,0000-00-00,B
thompbi02,,Билл,,Томпсон,,,,,G-F,0,0,76.0,0,ДеСалес,Сент-Джонс?,0000-00-00,,,,,,,,0000-00-00,W
jonesdo02,Доминик,Доминик,O'Neal,Джонс,,,,,G,0,0,76.0,215,Южная Флорида,,1988-10-15,озеро Уэльс,ФЛ,США,озеро Уэльс,озеро Уэльс,ФЛ,США,0000-00-00,B
