playerid,coachid,hofid,firstname,lastname,namenote,namegiven,namenick,height,weight,shootcatch,legendsid,ihdbid,hrefid,firstnhl,lastnhl,firstwha,lastwha,pos,birthyear,birthmon,birthday,birthcountry,birthstate,birthcity,deathyear,deathmon,deathday,deathcountry,deathstate,deathcity
joslide01,,,Derek,Joslin,,,,73,210,L,21766,76823,joslide01,2008,2011,,,D,1987,3,17,Canada,ON,Richmond Hill,,,,,,
frydabo01,,,Bob,Fryday,,Robert George,,70,155,R,12657,11449,frydabo01,1949,1951,,,R,1928,12,5,Canada,ON,Toronto,2007,1,12,,,
leclajo01,,,John,LeClair,,John Clark,,75,226,L,10923,3036,leclajo01,1990,2006,,,L,1969,7,5,USA,VT,St. Albans,,,,,,
rosehja01,,,Jay,Rosehill,,,,75,215,L,,72697,rosehja01,2009,2011,,,D,1985,7,16,Canada,AB,Olds,,,,,,
saundbe01,,,Bernie,Saunders,,Bernard,,72,190,R,14224,7417,saundbe01,1979,1980,,,L,1956,6,21,Canada,QC,Montreal,,,,,,
snuggda01,,,Dave,Snuggerud,,Dave W.,,72,190,L,11540,5075,snuggda01,1989,1992,,,R,1966,6,20,USA,MN,Minnetonka,,,,,,
skraska01,,,Karlis,Skrastins,,Karlis,,73,210,L,17737,40221,skraska01,1998,2010,,,D,1974,7,9,Latvia,,Riga,2011,9,7,Russia,,Yaroslavl
holikbo01,,,Bobby,Holik,,Robert,,76,230,R,10655,2332,holikbo01,1990,2008,,,C,1971,1,1,Czech Republic,,Jihlava,,,,,,
adduora01,,,Ray,Adduono,,Raymond Peter,,69,160,L,,8347,adduora01,,,1973,1977,C,1947,1,21,Canada,ON,Fort William,,,,,,
bouchbr01,,,Brian,Boucher,,Brian,,74,198,L,18259,14461,bouchbr01,1999,2011,,,G,1977,1,2,USA,RI,Woonsocket,,,,,,
kaberto01,,,Tomas,Kaberle,,Tomas,,73,198,L,10294,30372,kaberto01,1998,2011,,,D,1978,3,2,Czech Republic,,Rakovnik,,,,,,
milanto01,,,Tom,Milani,,Thomas,,67,165,R,,8551,milanto01,,,1976,1976,R,1952,4,13,Canada,ON,Thunder Bay,,,,,,
minerjo01,,,John,Miner,,John,,70,180,R,13744,6233,minerjo01,1987,1987,,,D,1965,8,28,Canada,SK,Moose Jaw,,,,,,
makito01,,,Tomi,Maki,,,,71,187,L,20323,56756,makito01,2006,2006,,,R,1983,8,19,Finland,,Helsinki,,,,,,
frasear01,,,Archie,Fraser,,Archibald McKay,Arch,71,160,L,12643,14353,frasear01,1943,1943,,,C,1914,2,9,Canada,MB,Souris,9999,,,,,
kingfr01,,,Frank,King,,Frank Edward,,71,185,L,13196,12076,kingfr01,1950,1950,,,C,1929,3,7,Canada,ON,Toronto,,,,,,
gendrje01,gendrje01c,,Jean-Guy,Gendron,,Jean Guy,Smitty,69,165,L,12701,1879,gendrje01,1955,1971,1972,1973,L,1934,8,30,Canada,QC,Montreal,,,,,,
lingda01,,,David,Ling,,David G.,,70,204,R,11643,18627,lingda01,1996,2003,,,R,1975,1,9,Canada,NS,Halifax,,,,,,
hillmwa01,,,Wayne,Hillman,,Wayne James,,73,205,L,12948,2285,hillmwa01,1960,1972,1973,1974,D,1938,11,13,Canada,ON,Kirkland Lake,1990,11,24,,,
,dandule01c,dandule01h,Leo,Dandurand,,Joseph Viateur,,,,,B196301,68364,dandule99c,,,,,,1889,7,9,USA,IL,Bourbonnais,1964,6,26,,,
kovinvl01,,,Vladimir,Kovin,,,,,,,,60071,kovinvl01,,,1978,1978,,1954,6,20,,,,,,,,,
brickan01,,,Andy,Brickley,,Andrew,Brick,71,200,L,10163,571,brickan01,1982,1993,,,L/C,1961,8,9,USA,MA,Melrose,,,,,,
singbal01,,,Alex,Singbush,,Alexander Edward,,71,180,L,14330,17141,singbal01,1940,1940,,,D,1914,1,31,Canada,MB,Winnipeg,1969,3,8,,,
thomper01,,,Errol,Thompson,,Loran Errol,Spud,69,185,L,14534,5383,thomper01,1970,1980,,,L,1950,5,28,Canada,PE,Summerside,,,,,,
martigr01,,,Grant,Martin,,Grant Michael,,70,190,L,13549,6355,martigr01,1983,1986,,,C,1962,3,13,Canada,ON,Smooth Rock Falls,,,,,,
prattja01,,,Jack,Pratt,,Jack W.,,72,190,R,14033,17105,prattja01,1930,1931,,,C,1906,4,13,Canada,AB,Stettler,1988,1,11,,,
smithda02,,,Dan,Smith,,Daniel,,74,200,L,15028,23913,smithda02,1998,2005,,,D,1976,10,19,Canada,BC,Fernie,,,,,,
erikslo01,,,Loui,Eriksson,,,,73,183,L,20940,72639,erikslo01,2006,2011,,,L,1985,7,17,Sweden,,Goteborg,,,,,,
metrogl01,,,Glen,Metropolit,,Glen,,70,193,R,19284,21572,metrogl01,1999,2009,,,C,1974,6,25,Canada,ON,Toronto,,,,,,
modanmi01,,,Mike,Modano,,Michael,,75,210,L,11131,3755,modanmi01,1988,2010,,,C,1970,6,7,USA,MI,Livonia,,,,,,
laingqu01,,,Quintin,Laing,,,,74,175,L,14779,29161,laingqu01,2003,2009,,,L,1979,6,8,Canada,SK,Harris,,,,,,
bellbr02,,,Brendan,Bell,,,,73,205,L,20148,48757,bellbr02,2005,2011,,,D,1983,3,31,Canada,ON,Ottawa,,,,,,
zajactr01,,,Travis,Zajac,,,,74,200,R,21278,69006,zajactr01,2006,2011,,,C,1985,5,13,Canada,MB,Winnipeg,,,,,,
eliaspa01,,,Patrik,Elias,,Patrik,,73,195,L,15143,21469,eliaspa01,1995,2011,,,L,1976,4,13,Czech Republic,,Trebic,,,,,,
danieki01,,,Kimbi,Daniels,,Kimbi,,70,175,R,10339,1250,danieki01,1990,1991,,,C,1972,1,19,Canada,SK,Esteven,,,,,,
nemirda01,,,David,Nemirovsky,,David,,74,205,R,10890,18620,nemirda01,1995,1998,,,R,1976,8,1,Canada,ON,Toronto,,,,,,
skovgl01,,,Glen,Skov,,Glen Frederick,,74,180,L,14339,4999,skovgl01,1949,1960,,,C,1931,1,26,Canada,ON,Wheatley,,,,,,
obrieji01,,,Jim,O'Brien,,,,74,200,,,,obrieji01,2010,2011,,,C,1989,1,29,USA,MN,Maplewood,,,,,,
kaareja01,,,Jari,Kaarela,,Jari Pekka,,70,165,L,18574,7477,kaareja01,1980,1980,,,G,1958,8,8,Finland,,Tampere,,,,,,
alzneka01,,,Karl,Alzner,,,,74,206,L,22210,74658,alzneka01,2008,2011,,,D,1988,9,24,Canada,BC,Burnaby,,,,,,
zimmely01,,,Lynn,Zimmerman,,Lynn Brian,,67,155,R,,6837,zimmely01,,,1975,1977,G,1942,7,13,Canada,ON,Fort Erie,,,,,,
skrikpe01,,,Petri,Skriko,,Petri K.,,70,174,L,11517,5000,skrikpe01,1984,1992,,,L,1962,3,13,Finland,,Laapeenranta,,,,,,
chouima02,,,Mathieu,Chouinard,,,,73,211,L,18974,29641,chouima02,2003,2003,,,G,1980,4,11,Canada,QC,Laval,,,,,,
vienma01,,,Mario,Vien,,Mario,,67,150,R,,11990,vienma01,,,1975,1975,G,1955,8,7,Canada,ON,Cornwall,,,,,,
kennemi01,,,Mike,Kennedy,,Michael,,73,195,R,10773,2685,kennemi01,1994,1998,,,R,1972,4,13,Canada,ON,Toronto,,,,,,
charlto01,,,Todd,Charlesworth,,Todd,,73,190,L,12249,899,charlto01,1983,1989,,,D,1965,3,22,Canada,AB,Calgary,,,,,,
jonesda01,,,David,Jones,,,,74,220,R,21174,72708,jonesda01,2007,2011,,,R,1984,8,10,Canada,ON,Guelph,,,,,,
johnsbr01,,,Brian,Johnson,,Brian,,73,198,R,13111,6110,johnsbr01,1983,1983,,,R,1960,4,1,Canada,QC,Montreal,,,,,,
nedorva01,,,Vaclav,Nedorost,,,,73,190,L,19569,51204,nedorva01,2001,2003,,,C,1982,3,16,Slovakia,,Ceske Budejovice,,,,,,
