coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
babcomi01c,2002,ANA,NHL,1,,82,40,33,9,21,15,6,0
mcleljo01c,1969,TOR,NHL,1,,76,29,34,13,,,,
lemaija01c,1984,MTL,NHL,1,,80,41,27,12,12,6,6,0
patrile01c,1929,NYR,NHL,1,,44,17,17,10,4,1,2,1
mckenke01c,1923,EDE,WCHL,1,,30,11,15,4,,,,
inglibi01c,1978,BUF,NHL,2,,56,28,18,10,3,1,2,0
kingsge01c,1992,SJS,NHL,1,,84,11,71,2,,,,
stevejo01c,2006,PHI,NHL,2,,74,21,42,11,,,,
patrifr01c,1916,VML,PCHA,1,,23,14,9,0,,,,
macneal01c,2002,CAL,NHL,2,,11,4,5,2,,,,
blaketo01c,1959,MTL,NHL,1,,70,40,18,12,8,8,0,0
irvindi01c,1942,MTL,NHL,1,,50,19,19,12,5,1,4,0
trottbr01c,2002,NYR,NHL,1,,54,21,27,6,,,,
muldope01c,1914,PO1,PCHA,1,,18,9,9,0,,,,
nealeha01c,1981,VAN,NHL,1,,75,26,33,16,,,,
gretzwa01c,2009,PHO,NHL,1,,82,50,25,7,7,3,4,0
quinnpa01c,2000,TOR,NHL,1,,82,37,34,11,11,7,4,0
nolante01c,1995,BUF,NHL,1,,82,33,42,7,,,,
plageba01c,1979,STL,NHL,1,,24,7,14,3,,,,
neilsro01c,1994,FLO,NHL,1,,48,20,22,6,,,,
sonmogl01c,1972,MFS,WHA,1,,59,28,28,3,,,,
crawfma01c,2005,VAN,NHL,1,,82,42,32,8,,,,
youngga01c,1975,STL,NHL,1,,29,9,15,5,,,,
thomppa01c,1938,CHI,NHL,2,,27,4,18,5,,,,
schmimi01c,1955,BOS,NHL,1,,70,23,34,13,,,,
reaybi01c,1966,CHI,NHL,1,,70,41,17,12,6,2,4,0
bowmasc01c,1997,DET,NHL,1,,82,44,23,15,22,16,6,0
sullimi01c,2005,BOS,NHL,1,,82,29,37,16,,,,
