year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
2006,NHL,CAR,CAR,EC,SE,3,,82,40,34,,8,88,0,5,241,253,Carolina Hurricanes,1021,14,67,447,8,61,395,12
1978,NHL,NYI,NYI,CC,PT,1,SF,80,51,15,14.0,,116,,,358,214,New York Islanders,1077,4,81,260,4,57,287,7
2000,NHL,DAL,DAL,WC,PC,1,CSF,82,48,24,8.0,2,106,,,241,187,Dallas Stars,1041,10,72,367,7,49,355,7
1943,NHL,NYR,NYR,,,6,,50,6,39,5.0,,17,,,162,310,New York Rangers,253,,,,,,,
1994,NHL,BUF,BUF,EC,NE,4,CQF,48,22,19,7.0,,51,,,130,119,Buffalo Sabres,1022,4,45,242,7,32,220,13
1984,NHL,CAL,CAL,CC,SM,3,DSF,80,41,27,12.0,,94,,,363,302,Calgary Flames,1400,16,79,316,21,81,317,12
1981,NHL,VAN,VAN,CC,SM,2,F,80,30,33,17.0,,77,,,290,286,Vancouver Canucks,1840,16,64,337,10,68,315,8
1996,NHL,HAR,CAR,EC,NE,5,,82,32,39,11.0,,75,,,226,256,Hartford Whalers,1513,18,58,321,11,51,332,12
2010,NHL,NYI,NYI,EC,AT,5,,82,30,39,,13,73,4,6,229,264,New York Islanders,1515,26,52,302,7,52,310,15
1998,NHL,NYR,NYR,EC,AT,4,,82,33,38,11.0,,77,,,217,227,New York Rangers,1087,14,71,348,9,48,336,7
2010,NHL,BUF,BUF,EC,NE,3,CQF,82,43,29,,10,96,5,1,245,229,Buffalo Sabres,958,16,54,279,13,51,300,2
2000,NHL,BOS,BOS,EC,NE,4,,82,36,30,8.0,8,88,,,227,249,Boston Bruins,1325,18,64,390,7,65,377,8
2009,NHL,PHO,PHO,WC,PC,2,CQF,82,50,25,,7,107,14,6,225,202,Phoenix Coyotes,925,20,46,314,7,49,317,3
1936,NHL,DET,DET,,AM,1,SC,48,25,14,9.0,,59,,,128,102,Detroit Red Wings,244,,,,,,,
1983,NHL,NYI,NYI,WA,PT,1,F,80,50,26,4.0,,104,,,357,269,New York Islanders,1157,8,63,280,9,66,360,18
1915,NHA,QU1,BKN,,,3,,24,10,12,2.0,,22,,,91,98,Quebec Bulldogs,,,,,,,,
1978,NHL,BOS,BOS,WA,AD,1,SF,80,43,23,14.0,,100,,,316,270,Boston Bruins,1222,20,59,249,9,72,285,6
1985,NHL,NYR,NYR,WA,PT,4,CF,80,36,38,6.0,,78,,,280,276,New York Rangers,1496,22,73,362,4,81,365,9
2006,NHL,ATL,WPG,EC,SE,1,CQF,82,43,28,,11,97,7,4,246,245,Atlanta Thrashers,1097,26,67,407,10,79,391,9
1982,NHL,VAN,VAN,CC,SM,3,DSF,80,30,35,15.0,,75,,,303,309,Vancouver Canucks,1639,4,90,333,13,56,292,5
2008,NHL,TBL,TBL,EC,SE,5,,82,24,40,,18,66,3,10,210,279,Tampa Bay Lightning,1306,26,61,343,9,89,405,4
1947,NHL,BOS,BOS,,,3,SF,60,23,24,13.0,,59,,,167,168,Boston Bruins,515,,,,,,,
1986,NHL,EDM,EDM,CC,SM,1,SC,80,50,24,6.0,,106,,,372,284,Edmonton Oilers,1721,26,70,318,8,74,372,28
1910,NHA,MOW,MTW,,,4,,16,7,9,0.0,,14,,,73,88,Montreal Wanderers,,,,,,,,
2000,NHL,FLO,FLO,EC,SE,3,,82,22,38,13.0,9,66,,,200,246,Florida Panthers,1509,10,46,353,13,64,398,8
1955,NHL,BOS,BOS,,,5,,70,23,34,13.0,,59,,,147,185,Boston Bruins,929,,,,,,,
1992,NHL,EDM,EDM,CC,SM,5,,84,26,50,8.0,,60,,,242,337,Edmonton Oilers,2027,14,66,416,10,106,464,17
1998,NHL,ANA,ANA,WC,PC,3,CQF,82,35,34,13.0,,83,,,215,206,Mighty Ducks of Anaheim,1323,14,83,378,7,60,387,6
2008,NHL,MIN,MIN,WC,NW,3,,82,40,33,,9,89,5,3,219,200,Minnesota Wild,889,20,66,328,6,36,291,9
1933,NHL,OTS,STE,,CA,5,,48,13,29,6.0,,32,,,115,143,Ottawa Senators,352,,,,,,,
1974,WHA,SDM,SDM,,WW,2,AVSF,78,43,31,4.0,,90,,,326,268,San Diego Mariners,1058,,60,218,8,53,275,11
1991,NHL,NYI,NYI,WA,PT,5,,80,34,35,11.0,,79,,,291,299,New York Islanders,1713,2,75,339,8,90,383,11
1960,NHL,TOR,TOR,,,2,SF,70,39,19,12.0,,90,,,234,176,Toronto Maple Leafs,844,,,,,,,
1934,NHL,DET,DET,,AM,4,,48,19,22,7.0,,45,,,127,114,Detroit Red Wings,326,,,,,,,
2000,NHL,LAK,LAK,WC,PC,3,CSF,82,38,28,13.0,3,92,,,252,228,Los Angeles Kings,1196,20,71,367,6,72,382,14
1972,NHL,PIT,PIT,,WD,5,,78,32,37,9.0,,73,,,257,265,Pittsburgh Penguins,866,6,52,301,7,49,264,10
1995,NHL,PHI,PHI,EC,AT,1,CSF,82,45,24,13.0,,103,,,282,208,Philadelphia Flyers,1785,20,82,417,7,62,437,12
1985,NHL,WAS,WAS,WA,PT,2,DF,80,50,23,7.0,,107,,,315,272,Washington Capitals,1418,12,82,360,6,67,348,13
1980,NHL,PHI,PHI,CC,PT,2,QF,80,41,24,15.0,,97,,,313,249,Philadelphia Flyers,2621,40,75,278,4,85,432,10
1951,NHL,DET,DET,,,1,SC,70,44,14,12.0,,100,,,215,133,Detroit Red Wings,694,,,,,,,
1974,WHA,QUN,COL,,CW,1,AVF,78,46,32,0.0,,92,,,331,299,Quebec Nordiques,1132,,61,284,12,51,237,11
1975,NHL,DET,DET,WA,NO,4,,80,26,44,10.0,,62,,,226,300,Detroit Red Wings,1922,12,47,307,6,86,422,9
1913,NHA,QU1,BKN,,,3,,20,12,8,0.0,,24,,,111,73,Quebec Bulldogs,,,,,,,,
1917,NHL,TOA,TOR,,,1,SC,22,13,9,0.0,,26,,,108,109,Toronto Arenas,355,,,,,,,
1992,NHL,CAL,CAL,CC,SM,2,DSF,84,43,30,11.0,,97,,,322,282,Calgary Flames,1951,12,85,447,9,83,492,15
1941,NHL,TOR,TOR,,,2,SC,48,27,18,3.0,,57,,,158,136,Toronto Maple Leafs,341,,,,,,,
1975,WHA,NEW,CAR,,EW,3,AVSF,80,33,40,7.0,,73,,,255,290,New England Whalers,1012,,46,259,4,56,271,15
1971,NHL,BOS,BOS,,ED,1,SC,78,54,13,11.0,,119,,,330,204,Boston Bruins,1112,6,74,256,2,51,290,18
1991,NHL,BUF,BUF,WA,AD,3,DSF,80,31,37,12.0,,74,,,289,299,Buffalo Sabres,2713,14,105,466,11,91,424,8
1997,NHL,PHI,PHI,EC,AT,2,CQF,82,42,29,11.0,,95,,,242,193,Philadelphia Flyers,1766,18,71,399,9,51,382,7
1929,NHL,PIP,PHQ,,AM,5,,44,5,36,3.0,,13,,,102,185,Pittsburgh Pirates,364,,,,,,,
