year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
1992,CF,N,LAK,NHL,TOR,NHL,4,3,0,22,23,
1998,CSF,K,DAL,NHL,STL,NHL,4,2,0,17,12,
1997,CSF,J,BUF,NHL,MTL,NHL,4,0,0,17,10,
1974,Pre,A,TOR,NHL,LAK,NHL,2,1,0,7,6,
1993,CF,M,NYR,NHL,NJD,NHL,4,3,0,18,16,
2003,CQF,G,CAL,NHL,VAN,NHL,4,3,0,19,16,
1985,DSF,H,CAL,NHL,WIN,NHL,3,0,0,15,8,
1995,CSF,I,FLO,NHL,PHI,NHL,4,2,0,15,11,
2000,CQF,D,BUF,NHL,PHI,NHL,4,2,0,21,13,
1982,DSF,D,NYI,NHL,WAS,NHL,3,1,0,19,11,
1976,DF,,WIJ,WHA,HOU,WHA,4,2,0,24,23,
2006,CQF,E,DET,NHL,CAL,NHL,4,2,0,18,10,
1919,F,,SEA,PCHA,VML,PCHA,1,1,0,7,3,TG
1952,SF,A,BOS,NHL,DET,NHL,4,2,0,21,21,
1997,CF,M,WAS,NHL,BUF,NHL,4,2,0,13,11,
1992,DSF,H,LAK,NHL,CAL,NHL,4,2,0,33,28,
1997,CQF,D,WAS,NHL,BOS,NHL,4,2,0,15,13,
2010,CF,M,BOS,NHL,TBL,NHL,4,3,0,21,21,
1941,SCF,E,TOR,NHL,DET,NHL,4,3,0,25,19,
1995,CQF,E,DET,NHL,WIN,NHL,4,2,0,20,10,
1979,Pre,D,BOS,NHL,PIT,NHL,3,2,0,21,14,
1980,Pre,C,EDM,NHL,MTL,NHL,3,0,0,15,6,
1922,F,,VAM,PCHA,VC1,PCHA,1,1,0,5,3,TG
1982,DF,I,BOS,NHL,BUF,NHL,4,3,0,33,23,
2005,SCF,O,CAR,NHL,EDM,NHL,4,3,0,19,16,
1983,DSF,C,NYI,NHL,NYR,NHL,3,2,0,13,14,
1999,CQF,A,PHI,NHL,BUF,NHL,4,1,0,14,8,
2007,SCF,O,DET,NHL,PIT,NHL,4,2,0,17,10,
1988,DF,K,CHI,NHL,STL,NHL,4,1,0,19,12,
2000,CQF,B,TOR,NHL,OTT,NHL,4,0,0,10,3,
2011,CQF,A,NYR,NHL,OTT,NHL,4,3,0,14,13,
1995,CQF,C,NYR,NHL,MTL,NHL,4,2,0,19,17,
1970,SCF,G,MTL,NHL,CHI,NHL,4,3,0,20,18,
1937,SF,A,TOR,NHL,BOS,NHL,3,0,0,6,3,
1980,Pre,D,NYR,NHL,LAK,NHL,3,1,0,23,12,
1986,DSF,D,NYI,NHL,WAS,NHL,4,3,0,19,19,
2002,CQF,C,TBL,NHL,WAS,NHL,4,2,0,14,15,
1952,SCF,C,MTL,NHL,BOS,NHL,4,1,0,16,9,
1953,SF,B,MTL,NHL,BOS,NHL,4,0,0,16,4,
2002,CQF,G,MIN,NHL,COL,NHL,4,3,0,16,17,
1980,Pre,B,STL,NHL,PIT,NHL,3,2,0,20,21,
1972,SCF,G,MTL,NHL,CHI,NHL,4,2,0,33,23,
1930,SCF,E,MTL,NHL,CHI,NHL,3,2,0,11,8,
