year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1974,WHA,CHC,18,20,1.0,,12,27,0.0,,,,,,1,5,0,,6,8,0,,6,7,0,,5,8,1.0,,7,7,0.0,,3,11,0,,2,1,0,
1997,NHL,TBL,11,23,7.0,,6,32,3.0,,,,,,2,9,2,,2,8,2,,5,6,3,,0,12,1.0,,3,3,1.0,,5,8,0,,0,9,1,
1982,NHL,LAK,20,13,7.0,,7,28,5.0,,,,,,5,4,3,,6,5,0,,3,9,2,,2,9,2.0,,7,3,3.0,,3,11,1,,1,0,1,
1929,NHL,MTL,13,5,4.0,,8,9,5.0,,,,,,,,,,4,1,2,,4,4,2,,5,5,0.0,,5,2,3.0,,3,2,2,,,,,
1971,NHL,CHI,28,3,8.0,,18,14,7.0,,,,,,9,3,0,,7,3,2,,9,2,1,,9,2,2.0,,5,6,3.0,,5,1,7,,2,0,0,
1992,NHL,MNS,18,17,7.0,,18,21,3.0,,,,,,6,5,1,,7,4,2,,6,4,2,,7,5,3.0,,4,7,1.0,,3,9,1,,3,4,0,
1980,NHL,TOR,14,21,5.0,,14,16,10.0,,,,,,6,3,1,,3,7,2,,4,8,2,,4,8,4.0,,6,4,1.0,,4,7,3,,1,0,2,
1999,NHL,DAL,21,11,5.0,4,22,12,5.0,2,,,,,6,5,1,0,5,5,2,1,8,4,2,0,8,3,0.0,1,7,3,1.0,1,9,1,2,2,0,2,2,1
1997,NHL,DAL,26,8,7.0,,23,14,4.0,,,,,,9,4,1,,9,3,3,,7,2,3,,8,4,1.0,,5,0,0.0,,5,5,3,,6,4,0,
1982,NHL,EDM,25,9,6.0,,22,12,6.0,,,,,,4,6,3,,7,3,3,,8,3,2,,10,3,2.0,,6,4,1.0,,11,2,0,,1,0,1,
1994,NHL,DET,17,4,3.0,,16,7,1.0,,,,,,,,,,,,,,,,,,5,1,0.0,,7,4,1.0,,10,2,1,,10,4,2,
1999,NHL,FLO,26,9,4.0,2,17,18,2.0,4,,,,,6,3,1,2,7,3,1,0,7,4,1,1,9,4,1.0,0,5,6,0.0,2,7,6,1,0,2,1,1,1
1954,NHL,TOR,14,10,11.0,,10,14,11.0,,,,,,2,3,3,,8,3,3,,6,4,4,,4,6,5.0,,3,3,5.0,,1,5,2,,,,,
1982,NHL,NJD,11,20,9.0,,6,29,5.0,,,,,,3,6,3,,1,10,4,,3,9,0,,4,6,4.0,,1,8,2.0,,4,10,0,,1,0,1,
1935,NHL,DET,14,5,5.0,,10,11,3.0,,,,,,,,,,1,2,4,,6,3,2,,6,4,0.0,,7,2,1.0,,4,5,1,,,,,
1948,NHL,NYR,13,12,5.0,,5,19,6.0,,,,,,1,3,1,,2,5,3,,5,4,3,,5,5,2.0,,4,7,1.0,,1,7,1,,,,,
1964,NHL,NYR,8,19,8.0,,12,19,4.0,,,,,,2,3,3,,6,5,1,,2,9,3,,5,6,2.0,,3,7,1.0,,2,8,2,,,,,
1925,WCHL,POR,6,10,0.0,,6,6,2.0,,,,,,,,,,2,0,0,,4,4,1,,2,5,0.0,,3,4,1.0,,1,3,0,,,,,
2005,NHL,WAS,16,18,,7,13,23,,5,,,,,4,7,,0,4,7,,2,5,6,,1,5,8,,2,2,4,,0,4,6,,5,5,3,,2
1999,NHL,OTT,24,10,5.0,2,17,18,6.0,0,,,,,8,2,1,1,6,6,1,0,5,3,4,0,6,5,2.0,1,6,4,2.0,0,7,6,1,0,3,2,0,0
1974,NHL,PHI,32,6,2.0,,19,12,9.0,,,,,,6,3,1,,8,3,2,,10,1,2,,7,3,2.0,,5,7,2.0,,13,1,1,,2,0,1,
1943,NHL,CHI,15,6,4.0,,7,17,1.0,,,,,,0,1,0,,7,4,0,,3,6,0,,5,5,1.0,,4,2,3.0,,3,5,1,,,,,
1969,NHL,PHI,11,14,13.0,,6,21,11.0,,,,,,1,1,5,,2,7,4,,4,5,3,,5,6,5.0,,3,6,3.0,,2,7,4,,0,3,0,
1949,NHL,MTL,17,8,10.0,,12,14,9.0,,,,,,4,3,1,,5,4,3,,4,5,5,,6,4,2.0,,3,4,4.0,,7,2,4,,,,,
1987,NHL,CHI,21,17,2.0,,9,24,7.0,,,,,,5,5,1,,5,7,1,,5,9,0,,7,6,1.0,,4,4,4.0,,4,9,2,,0,1,0,
1995,NHL,CAL,18,18,5.0,,16,19,6.0,,,,,,1,7,3,,3,8,2,,7,6,2,,7,2,2.0,,6,5,2.0,,7,6,0,,3,3,0,
1995,NHL,WIN,22,16,3.0,,14,24,3.0,,,,,,6,4,2,,6,6,0,,4,9,1,,5,5,1.0,,5,6,0.0,,7,8,1,,3,2,1,
2003,NHL,MTL,23,13,4.0,1,18,17,3.0,3,,,,,6,5,0,0,4,6,2,1,7,4,3,1,8,5,1.0,0,8,5,0.0,0,7,4,1,2,1,1,0,0
1919,PCHA,VML,6,5,0.0,,5,6,0.0,,,,,,,,,,,,,,1,1,0,,4,5,0.0,,5,3,0.0,,1,2,0,,,,,
1924,NHL,OTS,10,4,1.0,,7,8,0.0,,,,,,,,,,0,1,0,,3,4,1,,6,4,0.0,,5,3,0.0,,3,0,0,,,,,
1996,NHL,PHO,15,19,7.0,,23,18,0.0,,,,,,4,6,1,,4,6,3,,9,5,0,,5,7,0.0,,6,7,0.0,,7,4,2,,3,2,1,
1938,NHL,DET,14,8,2.0,,4,16,4.0,,,,,,,,,,2,7,0,,4,5,2,,4,4,3.0,,3,5,1.0,,5,3,0,,,,,
2001,NHL,DET,28,7,5.0,1,23,10,5.0,3,,,,,11,2,0,0,11,1,1,1,6,5,2,1,8,2,3.0,0,7,1,0.0,0,8,3,2,0,0,3,2,2
2010,NHL,TOR,18,15,,8,19,19,,3,,,,,5,4,,1,3,7,,3,5,8,,0,6,6,,1,8,2,,4,9,5,,1,1,2,,1
2006,NHL,DAL,28,11,,2,22,14,,5,,,,,9,2,,0,7,7,,0,9,6,,0,5,4,,2,8,2,,1,10,3,,3,2,1,,1
1967,NHL,PIT,15,12,10.0,,12,22,3.0,,,,,,3,6,1,,6,3,2,,4,8,2,,4,7,2.0,,4,5,3.0,,6,5,3,,,,,
1992,NHL,NYR,20,17,5.0,,14,22,6.0,,,,,,7,4,1,,4,6,2,,8,6,1,,4,5,3.0,,5,4,3.0,,5,6,1,,1,8,0,
2002,NHL,PHO,17,16,6.0,2,14,19,5.0,3,,,,,4,7,0,1,4,5,4,0,5,4,2,2,6,5,1.0,1,6,5,1.0,0,5,9,1,1,1,0,2,0
2008,NHL,CBS,25,13,,3,16,18,,7,,,,,4,6,,0,6,4,,3,7,6,,1,7,5,,1,7,4,,1,9,4,,2,1,2,,2
1925,WCHL,VIC,8,3,4.0,,7,8,0.0,,,,,,,,,,,,,,2,5,2,,4,3,2.0,,7,2,0.0,,2,1,0,,,,,
1987,NHL,PIT,22,12,6.0,,14,23,3.0,,,,,,3,6,3,,6,4,2,,7,4,2,,5,9,2.0,,4,7,0.0,,9,5,0,,2,0,0,
1989,NHL,MNS,26,12,2.0,,10,28,2.0,,,,,,7,4,1,,9,5,0,,2,11,2,,6,7,0.0,,3,8,0.0,,9,4,1,,0,1,0,
1993,NHL,LAK,18,19,5.0,,9,26,7.0,,,,,,6,5,2,,3,8,0,,5,7,1,,5,5,3.0,,2,8,3.0,,4,7,2,,2,5,1,
1928,NHL,TOR,15,5,2.0,,6,13,3.0,,,,,,,,,,3,3,0,,6,4,0,,3,8,2.0,,7,1,1.0,,2,2,2,,,,,
1927,NHL,TOR,9,8,5.0,,9,10,3.0,,,,,,,,,,3,2,0,,3,4,3,,6,5,0.0,,3,4,3.0,,3,3,2,,,,,
2007,NHL,PIT,26,10,,5,21,17,,3,,,,,6,4,,1,5,7,,1,9,5,,0,8,3,,2,8,3,,3,10,4,,1,1,1,,0
1910,NHA,MOC,5,3,0.0,,3,5,0.0,,,,,,,,,,,,,,0,1,0,,4,2,0.0,,4,2,0.0,,0,3,0,,,,,
1933,NHL,MTL,16,6,2.0,,6,14,4.0,,,,,,,,,,5,4,0,,3,5,3,,4,4,2.0,,5,5,1.0,,5,2,0,,,,,
1991,NHL,NYI,20,15,5.0,,14,20,6.0,,,,,,3,6,2,,6,6,1,,3,6,3,,6,6,0.0,,9,5,1.0,,5,6,3,,2,0,1,
1994,NHL,WAS,15,6,3.0,,7,12,5.0,,,,,,,,,,,,,,,,,,1,3,1.0,,2,7,4.0,,11,2,2,,7,6,1,
1972,NHL,TOR,20,12,7.0,,7,29,3.0,,,,,,3,6,1,,4,7,2,,5,6,3,,5,7,1.0,,4,6,1.0,,6,9,1,,0,0,1,
1983,NHL,PHI,25,10,5.0,,19,16,5.0,,,,,,9,3,1,,5,5,2,,6,3,3,,7,4,2.0,,7,5,2.0,,10,5,0,,0,1,0,
2011,NHL,BOS,24,14,,3,25,15,,1,,,,,3,7,,0,12,0,,1,9,3,,0,8,4,,1,5,7,,1,9,7,,1,3,1,,0
1924,NHL,TRS,10,5,0.0,,9,6,0.0,,,,,,,,,,0,1,0,,3,5,0,,7,3,0.0,,8,0,0.0,,1,2,0,,,,,
1979,NHL,PHI,27,5,8.0,,21,7,12.0,,,,,,6,1,1,,11,0,2,,7,0,7,,10,2,2.0,,7,2,2.0,,6,6,5,,1,1,1,
2007,NHL,SJS,22,13,,6,27,10,,4,,,,,6,5,,1,6,3,,3,10,4,,1,6,4,,2,7,5,,1,13,0,,2,1,2,,0
1996,NHL,FLO,21,12,8.0,,14,16,11.0,,,,,,8,0,4,,7,3,2,,5,6,3,,6,5,1.0,,3,5,5.0,,4,7,3,,2,2,1,
1974,WHA,TOT,24,15,0.0,,19,18,2.0,,,,,,6,1,0,,8,7,1,,6,5,0,,7,6,1.0,,6,7,0.0,,8,6,0,,2,1,0,
1973,NHL,PIT,15,18,6.0,,13,23,3.0,,,,,,4,4,1,,3,7,2,,2,10,2,,5,8,0.0,,5,6,1.0,,7,4,3,,2,2,0,
1976,NHL,NYR,17,18,5.0,,12,19,9.0,,,,,,5,7,1,,5,4,3,,5,4,6,,3,6,3.0,,5,7,0.0,,6,7,1,,0,2,0,
1956,NHL,TOR,12,16,7.0,,9,18,8.0,,,,,,4,1,4,,1,9,2,,6,7,1,,5,6,2.0,,2,5,4.0,,3,6,2,,,,,
1916,PCHA,PO1,8,4,0.0,,1,11,0.0,,,,,,,,,,,,,,3,5,0,,3,5,0.0,,3,4,0.0,,0,1,0,,,,,
1977,NHL,MNS,12,24,4.0,,6,29,5.0,,,,,,2,7,0,,4,5,3,,3,10,1,,2,10,1.0,,3,8,1.0,,2,10,3,,2,3,0,
1949,NHL,TOR,18,9,8.0,,13,18,4.0,,,,,,4,1,2,,3,8,2,,5,8,2,,9,2,1.0,,6,2,3.0,,4,6,2,,,,,
2007,NHL,FLO,18,15,,8,20,20,,1,,,,,5,7,,0,7,6,,1,6,5,,2,4,7,,2,6,6,,3,8,3,,1,2,1,,0
1948,NHL,MTL,19,8,3.0,,9,15,6.0,,,,,,2,2,3,,4,4,1,,5,5,1,,7,6,1.0,,4,5,1.0,,6,1,2,,,,,
1997,NHL,CAR,16,18,7.0,,17,23,1.0,,,,,,3,8,3,,7,5,1,,5,8,1,,5,7,1.0,,1,2,1.0,,8,5,1,,4,6,0,
1982,NHL,BOS,28,6,6.0,,22,14,4.0,,,,,,5,4,3,,8,3,2,,10,2,1,,10,1,2.0,,8,4,0.0,,9,5,1,,0,1,1,
1969,NHL,LAK,12,22,4.0,,2,30,6.0,,,,,,2,5,0,,1,10,1,,3,5,4,,3,13,0.0,,0,9,3.0,,4,9,2,,1,1,0,
2005,NHL,OTT,29,9,,3,23,12,,6,,,,,8,2,,0,11,1,,0,8,3,,3,7,5,,1,3,3,,1,12,2,,2,3,5,,2
1992,NHL,PHI,23,14,5.0,,13,23,6.0,,,,,,3,7,3,,6,3,1,,4,8,1,,5,8,2.0,,4,4,4.0,,6,6,0,,8,1,0,
1937,NHL,DET,8,10,6.0,,4,15,5.0,,,,,,,,,,2,6,1,,1,7,2,,3,5,5.0,,3,2,3.0,,3,5,0,,,,,
1989,NHL,CAL,28,7,5.0,,14,16,10.0,,,,,,6,3,4,,5,6,4,,6,4,2,,8,2,3.0,,6,5,0.0,,10,3,2,,1,0,0,
1984,NHL,CAL,23,11,6.0,,18,16,6.0,,,,,,7,4,0,,7,4,1,,5,7,2,,7,4,4.0,,5,6,0.0,,9,2,3,,1,0,2,
2007,NHL,DET,29,9,,3,25,12,,4,,,,,10,2,,1,7,4,,1,12,2,,1,9,2,,1,4,8,,2,10,2,,1,2,1,,0
