playerid,year,tmid,lgid,pos,gp,g,a,pts,pim
bouchfr01,1923,VAM,PCHA,C,2,1,1,2,2
shoreha01,1914,OT1,NHA,D,3,0,0,0,3
oatmaed01,1923,CAT,WCHL,C,2,0,1,1,0
rowebo01,1912,VA1,PCHA,D,3,2,0,2,9
morenho01,1924,MTL,NHL,C,4,4,1,5,4
cookll01,1922,VAM,PCHA,D,4,0,1,1,4
lehmahu01,1922,VAM,PCHA,G,4,0,0,0,0
pitredi01,1916,MOC,NHA,R,4,5,0,5,6
mackami01,1922,VAM,PCHA,L,4,1,0,1,4
johnsmo01,1915,PO1,PCHA,D,5,1,1,2,9
camerha01,1921,TRS,NHL,D,4,0,2,2,11
bouchbi01,1923,MTL,NHL,R,4,5,1,6,6
andrell01,1921,TRS,NHL,F,5,2,0,2,3
barboal01,1915,PO1,PCHA,C,5,0,0,0,0
darraja01,1920,OTS,NHL,R/L,5,5,0,5,12
lavioja01,1916,MOC,NHA,L,4,1,2,3,9
mummeha01,1916,MOC,NHA,D,4,0,0,0,35
bouchge01,1920,OTS,NHL,D,5,2,0,2,9
dinsmch01,1925,MTM,NHL,F,4,0,0,0,2
mummeha01,1917,TOA,NHL,D,5,0,6,6,0
gerared01,1921,TRS,NHL,D,1,0,0,0,0
camerbi01,1923,MTL,NHL,R,4,0,0,0,0
broadpu01,1920,OTS,NHL,R,4,2,0,2,0
merriho01,1914,OT1,NHA,D,3,0,0,0,0
patrifr01,1914,VML,PCHA,D,3,2,1,3,6
rickero01,1919,SEA,PCHA,D,5,2,0,2,9
mackeja01,1920,OTS,NHL,F,4,0,0,0,0
fredrfr01,1925,VIC,WCHL,C,4,1,1,2,10
foystfr01,1924,VIC,WCHL,C,4,1,0,1,0
matzjo01,1924,MTL,NHL,F,4,0,0,0,2
simpsjo01,1922,EDE,WCHL,D,2,0,1,1,0
bostrhe01,1922,EDE,WCHL,D,1,0,0,0,0
holmeha01,1916,SEA,PCHA,G,4,0,0,0,0
