playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
turnbfr01,1977,1,EDO,WHA,1,60,0,1,0,0,0,6,24,,,,,,,,,
cechmro01,2003,1,LAK,NHL,49,2701,18,21,6,3,5,113,1198,,,,,,,,,
beaupdo01,1981,1,MNS,NHL,29,1634,11,8,9,3,0,101,,2,60,0,1,,1,0,4,
brownke01,1970,1,CHI,NHL,1,18,0,0,0,0,0,1,,,,,,,,,,
tallaro01,2000,1,CHI,NHL,12,627,2,7,0,1,0,35,265,,,,,,,,,
smithga01,1978,2,WIJ,WHA,11,626,7,3,0,1,0,31,279,10,563,8,2,,0,0,35,
rolosdw01,2005,1,MIN,NHL,24,1361,6,17,1,3,1,68,759,,,,,,,,,
wilsole01,1953,1,DET,NHL,1,16,0,0,0,,0,0,,,,,,,,,,
barrato01,1997,1,PIT,NHL,63,3542,31,14,13,8,7,122,1556,6,376,2,4,,1,0,17,171
thomati01,2006,1,BOS,NHL,66,3619,30,29,4,7,3,189,1985,,,,,,,,,
garrejo01,1982,2,VAN,NHL,17,934,7,6,3,2,1,48,506,1,60,1,0,,0,0,4,
bowerjo01,1967,1,TOR,NHL,43,2239,14,18,7,4,4,84,,,,,,,,,,
zaniemi01,1984,1,EDM,NHL,3,185,1,1,1,0,0,12,100,,,,,,,,,
fuhrgr01,1981,1,EDM,NHL,48,2847,28,5,14,2,0,157,,5,309,2,3,,1,0,26,
khabini01,2006,1,CHI,NHL,60,3425,25,26,5,7,1,163,1668,,,,,,,,,
belfoed01,1992,1,CHI,NHL,71,4106,41,18,11,1,7,177,1880,4,249,0,4,,0,0,13,97
wilkide01,1997,1,TBL,NHL,8,311,2,4,1,1,0,17,148,,,,,,,,,
