year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
1947,SF,B,DET,NHL,NYR,NHL,4,2,0,17,12,
1936,QF,C,NYR,NHL,TOR,NHL,2,0,0,5,1,
1992,DSF,G,VAN,NHL,WIN,NHL,4,2,0,21,17,
1996,CSF,L,DET,NHL,ANA,NHL,4,0,0,13,8,
1972,DF,,NEW,WHA,CLC,WHA,4,1,0,16,14,
2005,CSF,I,BUF,NHL,OTT,NHL,4,1,0,16,13,
1988,DF,L,CAL,NHL,LAK,NHL,4,0,0,22,11,
2002,CQF,E,DAL,NHL,EDM,NHL,4,2,0,20,11,
2010,CQF,E,VAN,NHL,CHI,NHL,4,3,0,16,22,
1993,CQF,H,DAL,NHL,STL,NHL,4,0,0,16,10,
1996,CQF,G,DET,NHL,STL,NHL,4,2,0,13,12,
2007,CQF,G,COL,NHL,MIN,NHL,4,2,0,17,12,
1951,SF,A,DET,NHL,TOR,NHL,4,0,0,13,3,
1976,Pre,C,LAK,NHL,ATF,NHL,2,1,0,11,7,
2002,CSF,L,MIN,NHL,VAN,NHL,4,3,0,26,17,
2002,CQF,G,MIN,NHL,COL,NHL,4,3,0,16,17,
2006,SCF,O,AND,NHL,OTT,NHL,4,1,0,16,11,
1996,CSF,J,PHI,NHL,BUF,NHL,4,1,0,21,13,
2000,CQF,H,STL,NHL,SJS,NHL,4,2,0,16,11,
2005,CSF,K,EDM,NHL,SJS,NHL,4,2,0,19,12,
1930,QF,B,CHI,NHL,TOR,NHL,1,0,1,4,3,TG
2010,SCF,O,BOS,NHL,VAN,NHL,4,3,0,23,8,
1989,DSF,C,NYR,NHL,NYI,NHL,4,1,0,22,13,
1988,CF,N,CAL,NHL,CHI,NHL,4,1,0,15,8,
2000,CSF,I,NJD,NHL,TOR,NHL,4,3,0,21,18,
1992,DF,L,LAK,NHL,VAN,NHL,4,2,0,26,25,
1984,DSF,H,WIN,NHL,CAL,NHL,3,1,0,15,13,
2001,CF,M,CAR,NHL,TOR,NHL,4,2,0,10,6,
1980,QF,K,MNS,NHL,BUF,NHL,4,1,0,23,17,
1920,F,,OTS,NHL,TRS,NHL,2,0,0,7,0,TG
2007,CQF,A,MTL,NHL,BOS,NHL,4,3,0,19,15,
1993,CQF,G,TOR,NHL,CHI,NHL,4,2,0,15,10,
1935,QF,C,NYA,NHL,CHI,NHL,1,1,0,7,5,TG
1997,CSF,L,DET,NHL,STL,NHL,4,2,0,23,13,
1949,SCF,C,DET,NHL,NYR,NHL,4,3,0,22,17,
1931,SCF,E,TOR,NHL,NYR,NHL,3,0,0,18,10,
1996,CQF,C,PHI,NHL,PIT,NHL,4,1,0,20,13,
1931,QF,C,MTM,NHL,DTF,NHL,1,0,1,3,1,TG
1997,CF,M,WAS,NHL,BUF,NHL,4,2,0,13,11,
1980,SF,N,MNS,NHL,CAL,NHL,4,2,0,25,18,
1959,SCF,C,MTL,NHL,TOR,NHL,4,0,0,15,5,
2009,CQF,H,DET,NHL,PHO,NHL,4,3,0,26,18,
1964,SF,B,MTL,NHL,TOR,NHL,4,2,0,17,14,
1937,QF,C,CHI,NHL,MTL,NHL,2,1,0,11,8,
1989,CF,M,BOS,NHL,WAS,NHL,4,0,0,15,6,
1987,DSF,D,WAS,NHL,PHI,NHL,4,3,0,31,25,
1973,QF,D,CHI,NHL,LAK,NHL,4,1,0,10,7,
1995,CQF,F,COL,NHL,VAN,NHL,4,2,0,24,17,
1963,SCF,C,TOR,NHL,DET,NHL,4,3,0,22,17,
1962,SF,B,DET,NHL,CHI,NHL,4,2,0,25,19,
1994,CQF,B,PHI,NHL,BUF,NHL,4,1,0,18,13,
1971,SF,F,NYR,NHL,CHI,NHL,4,0,0,17,9,
1997,CQF,D,WAS,NHL,BOS,NHL,4,2,0,15,13,
2005,CQF,F,COL,NHL,DAL,NHL,4,1,0,18,15,
1992,DF,I,MTL,NHL,BUF,NHL,4,0,0,16,12,
1938,SF,D,TOR,NHL,DET,NHL,2,1,0,10,8,
1997,CSF,K,DAL,NHL,EDM,NHL,4,1,0,9,5,
2010,CQF,D,TBL,NHL,PIT,NHL,4,3,0,22,14,
