year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1940,NHL,MTL,11,9,4.0,,5,17,2.0,,,,,,,,,,2,6,2,,5,4,0,,3,6,2.0,,3,7,2.0,,3,3,0,,,,,
1921,WCHL,EDE,8,4,1.0,,7,5,0.0,,,,,,,,,,,,,,2,2,1,,3,5,0.0,,9,2,0.0,,1,0,0,,,,,
1975,NHL,LAK,22,13,5.0,,16,20,4.0,,,,,,8,4,0,,5,6,2,,7,6,0,,8,6,1.0,,3,5,4.0,,6,5,2,,1,1,0,
2002,NHL,DET,28,6,5.0,2,20,14,5.0,2,,,,,6,3,1,0,6,4,2,1,10,1,4,0,5,7,1.0,1,7,2,1.0,1,13,3,0,0,1,0,1,1
1984,NHL,BOS,21,15,4.0,,15,19,6.0,,,,,,5,4,0,,6,6,1,,5,5,5,,8,6,1.0,,3,5,1.0,,7,7,1,,2,1,1,
1918,NHL,TOA,5,4,0.0,,0,9,0.0,,,,,,,,,,,,,,1,3,0,,2,5,0.0,,2,5,0.0,,,,,,,,,
1964,NHL,MTL,20,8,7.0,,16,15,4.0,,,,,,4,0,3,,4,6,2,,9,2,2,,8,5,0.0,,4,6,3.0,,7,4,1,,,,,
2007,NHL,NAS,23,14,,4,18,18,,5,,,,,4,7,,0,8,2,,2,6,9,,0,8,3,,3,6,4,,3,7,6,,1,2,1,,0
1983,NHL,NJD,10,28,2.0,,7,28,5.0,,,,,,1,10,0,,2,10,0,,4,9,2,,3,7,3.0,,3,9,1.0,,4,10,1,,0,1,0,
1972,NHL,VAN,17,18,4.0,,5,29,5.0,,,,,,3,7,1,,5,7,1,,3,7,4,,3,9,1.0,,2,11,1.0,,6,6,1,,,,,
1988,NHL,VAN,19,15,6.0,,14,24,2.0,,,,,,5,5,2,,6,7,3,,4,7,0,,5,6,2.0,,8,5,0.0,,5,7,1,,0,2,0,
1970,NHL,VAN,17,18,4.0,,7,28,4.0,,,,,,3,6,2,,6,7,1,,5,7,0,,1,10,2.0,,3,7,1.0,,5,8,2,,1,1,0,
1993,NHL,WAS,17,16,9.0,,22,19,1.0,,,,,,6,7,0,,4,6,1,,7,4,2,,5,7,1.0,,9,2,2.0,,4,6,4,,4,3,0,
1988,NHL,TOR,15,20,5.0,,13,26,1.0,,,,,,8,4,1,,3,9,0,,3,10,1,,2,8,3.0,,6,6,0.0,,6,7,1,,0,2,0,
2007,NHL,MTL,22,13,,6,25,12,,4,,,,,6,2,,3,7,7,,0,6,4,,4,8,2,,2,8,6,,0,9,4,,1,3,0,,0
1991,NHL,MTL,27,8,5.0,,14,20,6.0,,,,,,9,3,1,,8,7,1,,9,4,0,,5,4,2.0,,6,4,4.0,,4,5,2,,0,1,1,
1959,NHL,DET,18,14,3.0,,8,15,12.0,,,,,,5,2,3,,5,6,3,,6,4,1,,4,6,4.0,,3,7,2.0,,3,4,2,,,,,
1996,NHL,VAN,20,17,4.0,,15,23,3.0,,,,,,5,5,0,,8,5,0,,3,9,1,,8,4,1.0,,4,9,0.0,,4,8,3,,3,0,2,
