playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
heinzri01,1981,1,STL,NHL,9,433,2,5,0,2,0,35,,,,,,,,,,
sullida01,1973,1,VAB,WHA,1,60,0,1,0,0,0,7,38,,,,,,,,,
kleiste01,1985,1,NYR,NHL,4,191,0,2,0,0,0,14,109,,,,,,,,,
melanro01,1984,1,NYI,NHL,8,425,3,3,0,0,0,35,257,,,,,,,,,
vanbijo01,1995,1,FLO,NHL,57,3178,26,20,7,2,2,142,1473,22,1332,12,10,,1,1,50,735
whitmka01,1991,1,HAR,NHL,45,2567,14,21,6,2,3,155,1292,1,19,0,0,,0,0,1,5
drapeto01,1988,1,WIN,NHL,2,120,1,1,0,0,0,12,66,,,,,,,,,
reaugda01,1990,1,HAR,NHL,20,1010,7,7,1,0,1,53,479,,,,,,,,,
larsscu01,1974,1,WIJ,WHA,26,1514,12,11,1,2,1,100,887,,,,,,,,,
sidorpe01,1989,1,HAR,NHL,46,2703,19,19,7,4,1,161,1203,7,429,3,4,,0,0,23,193
wamslri01,1987,1,STL,NHL,31,1818,13,16,1,4,2,103,922,,,,,,,,,
haywabr01,1992,1,SJS,NHL,18,930,2,14,1,0,0,86,559,,,,,,,,,
bouchda01,1972,1,ATF,NHL,34,1944,9,15,10,0,2,100,,,,,,,,,,
gillan01,1972,1,CHC,WHA,33,1709,4,24,0,2,0,118,982,,,,,,,,,
youngdo01,1933,1,DET,NHL,1,21,0,0,0,,0,1,,,,,,,,,,
hrivnji01,1991,1,WAS,NHL,12,605,6,3,0,1,0,35,274,,,,,,,,,
rasktu01,2008,1,BOS,NHL,1,60,1,0,0,0,1,0,35,,,,,,,,,
ridlecu01,1979,2,TOR,NHL,3,110,0,1,0,0,0,8,,,,,,,,,,
toskave01,2009,1,TOR,NHL,26,1393,7,12,3,3,1,85,676,,,,,,,,,
sauvebo01,1980,1,BUF,NHL,35,2100,16,10,9,2,2,111,,,,,,,,,,
thibajo01,1998,1,MTL,NHL,10,529,3,4,2,0,1,23,250,,,,,,,,,
essenbo01,1997,1,EDM,NHL,16,825,6,6,1,2,0,35,404,1,27,0,0,,0,0,1,11
edwardo01,1977,1,BUF,NHL,72,4209,38,16,17,3,5,185,,8,482,3,5,,0,0,22,
soetado01,1981,1,WIN,NHL,39,2157,13,14,8,1,2,155,,2,120,1,1,,0,0,8,
pietrfr01,1988,1,PIT,NHL,15,669,5,3,0,1,0,45,409,,,,,,,,,
winklha01,1921,1,EDE,WCHL,15,891,10,4,0,,1,36,,2,120,0,1,1,,0,3,
johnsed01,1967,1,BOS,NHL,28,1524,11,8,5,2,0,73,,,,,,,,,,
millegr01,1989,1,STL,NHL,21,1245,11,7,3,2,1,61,556,,,,,,,,,
millery01,2008,1,BUF,NHL,59,3443,34,18,6,6,5,145,1773,,,,,,,,,
